"Reservoir","Date","Site","Duration_days","Depth_m","CombinedXSA_m2","Filter1ID","Filter2ID","CombinedCollectionVol_L","CombinedFilterVol_L","CombinedSedMass_g","ICPTLi_mgL","ICPTNa_mgL","ICPTMg_mgL","ICPTAl_mgL","ICPTSi_mgL","ICPTK_mgL","ICPTCa_mgL","ICPTFe_mgL","ICPTMn_mgL","ICPTCu_mgL","ICPTSr_mgL","ICPTBa_mgL","AcidVol_L","DilutionFactor","TLi_g","TNa_g","TMg_g","TAl_g","TSi_g","TK_g","TCa_g","TFe_g","TMn_g","TCu_g","TSr_g","TBa_g","TLiFlux_gm2d","TNaFlux_gm2d","TMgFlux_gm2d","TAlFlux_gm2d","TSiFlux_gm2d","TKFlux_gm2d","TCaFlux_gm2d","TFeFlux_gm2d","TMnFlux_gm2d","TCuFlux_gm2d","TSrFlux_gm2d","TBaFlux_gm2d","TOC_g","TN_g","TOCFlux_gm2d","TNFlux_gm2d","Flag_Filter2ID","Flag_CombinedCollectionVol_L","Flag_CombinedSedMass_g","Flag_TOC_g","Flag_TN_g","Flag_ICPTLi_mgL","Flag_ICPTNa_mgL","Flag_ICPTMg_mgL","Flag_ICPTAl_mgL","Flag_ICPTSi_mgL","Flag_ICPTK_mgL","Flag_ICPTCa_mgL","Flag_ICPTFe_mgL","Flag_ICPTMn_mgL","Flag_ICPTCu_mgL","Flag_ICPTSr_mgL","Flag_ICPTBa_mgL","Flag_Duration_days"
"FCR",2022-10-17,50,6,8,0.0040715,"F_sed_8m_R2_F1_17Oct22","F_sed_8m_R2_F2_17Oct22",0.001804,0.162,0.032,0.00654549994399601,0.145383252458507,0.32844527338721,4.2877720286409,0.0718271557011073,0.325434735603549,1.03049636383892,31.8102115017369,0.853340219224883,0.0677020122186483,0.00833836629515161,0.0809031401767872,0.01,20,1.45778788876158e-08,3.23791836339687e-07,7.31500337272255e-07,9.54955646872615e-06,1.59970603561478e-07,7.24795386455312e-07,2.29508079057458e-06,7.08464463569548e-05,1.90052562405147e-06,1.50783246965977e-07,1.85708799956216e-08,1.80184277628301e-07,5.96744806894093e-07,1.32544040419046e-05,2.99439329187546e-05,0.000390910658181921,6.54838935533499e-06,2.96694660630935e-05,9.3949027409005e-05,0.00290009604801485,7.77979296758553e-05,6.17230533243183e-06,7.60198124999861e-07,7.37583518065829e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-10-24,50,13,8,0.008143,"B_sed_8m_R1_F3_24Oct22","B_sed_8m_R2_F3_24Oct22",0.003472,0.166,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.69863710843374e-05,4.10365301204819e-05,0.000727253904574362,0.000387652727878423,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-10-24,50,13,4,0.008143,"B_sed_4m_R1_F3_24Oct22","B_sed_4m_R2_F3_24Oct22",0.002764,0.28,0.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.27178628571429e-05,2.12196228571429e-05,0.000309070205246062,0.000200451759955628,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-10-24,50,13,4,0.0040715,"B_sed_4m_R1_F1_24Oct22","B_sed_4m_R1_F2_24Oct22",0.001555,0.282,0.042,0.00854787742075836,0.142440797895461,0.616403289266947,7.64264512543049,0.366365487450639,0.433516279631276,1.06525767228361,27.6300465166536,3.0862246247724,0.0147982025084675,0.00987892306475212,0.161125723913043,0.01,20,9.42691446048174e-09,1.57088965054923e-07,6.79792280007165e-07,8.42859090074072e-06,4.04041370911875e-07,4.78097741011797e-07,1.17480544709292e-06,3.04714342790045e-05,3.40360233441212e-06,1.63200034756503e-08,1.08948406848862e-08,1.77695390556583e-07,1.78103221464056e-07,2.9678905913512e-06,1.284335351755e-05,0.00015924183868619,7.63357618930606e-06,9.03272732619423e-06,2.21956649334099e-05,0.000575698509885877,6.43044490201516e-05,3.08334737257112e-07,2.05836833616154e-07,3.35720893937375e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-10-24,50,13,4,0.0040715,"B_sed_4m_R2_F1_24Oct22","B_sed_4m_R2_F2_24Oct22",0.001209,0.282,0.047,0.0134491685665991,0.170857491886231,0.804033651138854,16.0346790073685,0.427642768319557,0.774815903851617,1.39791298050192,29.6939703363434,3.15759103852866,0.0157637911986963,0.0133248444047584,0.17960959005624,0.01,20,1.1531946664552e-08,1.46501211127981e-07,6.89416088104166e-07,1.37488843403606e-05,3.66680926878258e-07,6.64363423940854e-07,1.19863602370697e-06,2.54610000969072e-05,2.70746635856819e-06,1.35166124533502e-08,1.14253453087609e-08,1.54005669771627e-07,2.17873712477012e-07,2.76785556500592e-06,1.30251766614868e-05,0.000259758439818261,6.92772323332468e-06,1.25518552780747e-05,2.26458973484912e-05,0.000481036097014089,5.11523131442427e-05,2.55370114082888e-07,2.15859687107585e-07,2.90963772133927e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-10-24,50,13,8,0.0040715,"B_sed_8m_R1_F1_24Oct22","B_sed_8m_R1_F2_24Oct22",0.001738,0.164,0.038,0.00712793601453305,0.122100629383557,0.420924880832561,6.4099228003536,0.00980436114853442,0.372633175495393,0.810891787167317,32.4220186486849,0.592739552573035,0.0108742349103671,0.00694699933980243,0.108694410090702,0.01,20,1.51077473088518e-08,2.58793773010515e-07,8.92155418154867e-07,1.35859095451397e-05,2.07804630196986e-08,7.89800559769504e-07,1.71869503182536e-06,6.8718863916359e-05,1.25631871020968e-06,2.30480735051439e-08,1.47242498202154e-08,2.30379127728829e-07,2.85431513784407e-07,4.88940520901416e-06,1.68555421486103e-05,0.000256679347908817,3.9260644857213e-07,1.49217460918676e-05,3.24714012379743e-05,0.00129830933442332,2.37356995665872e-05,4.35448540136293e-07,2.78186074310458e-07,4.35256572854135e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-10-24,50,13,8,0.0040715,"B_sed_8m_R2_F1_24Oct22","B_sed_8m_R2_F2_24Oct22",0.001734,0.162,0.037,0.0101251819008406,0.163317459712717,0.497234911008214,9.68573411542413,0.0943860276386311,0.486497432892597,1.00181374190425,35.0259217896898,0.501709069798575,0.0112418194444905,0.00914150355404214,0.113290992819019,0.01,20,2.16753894025403e-08,3.49620339681298e-07,1.06445103171388e-06,2.07346456248709e-05,2.02056014722699e-07,1.04146487485897e-06,2.14462349192836e-06,7.49814177571878e-05,1.07402904571695e-06,2.40658208848723e-08,1.95695890897643e-08,2.42526643886641e-07,4.09514342711347e-07,6.60539660645383e-06,2.01107327995519e-05,0.000391740817972414,3.81745557246336e-06,1.96764540541469e-05,4.05184914259224e-05,0.00141662811394757,2.0291690753114e-05,4.54676898230141e-07,3.6972933977771e-07,4.58206942983857e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-01,50,15,4,0.008143,"F_sed_4m_R1_F3_01Nov22","F_sed_4m_R2_F3_01Nov22",0.001919,0.24,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92563433333333e-05,1.32299058333333e-05,0.000321391324518673,0.000108313118288373,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-11-01,50,15,8,0.008143,"F_sed_8m_R1_F3_01Nov22","F_sed_8m_R2_F3_01Nov22",0.003479,0.162,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000149090182716049,5.01792061728395e-05,0.00122059996492734,0.000410816702876413,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-11-01,50,15,4,0.0040715,"F_sed_4m_R1_F1_01Nov22","F_sed_4m_R1_F2_01Nov22",0.001099,0.244,0.033,0.0108684638645969,0.19050910754368,0.491283767515276,5.94421722216497,-0.00549168543298569,0.484702952441771,1.7917255197498,28.1907792319934,5.57061532599683,0.0506343387632171,0.0147315878720701,0.157147080863878,0.01,20,9.7905260550754e-09,1.71614351795495e-07,4.42558082376466e-07,5.35466780914697e-06,-4.94701827118957e-09,4.36629954699595e-07,1.61402159525003e-06,2.53948085048859e-05,5.01811987153321e-06,4.56124084432587e-08,1.32705041568894e-08,1.41561181860166e-07,1.60309894880272e-07,2.810010263138e-06,7.24643796105393e-06,8.76772329468577e-05,-8.10023868547966e-08,7.14937090670261e-06,2.64279601334484e-05,0.000415814130826245,8.21666031607223e-05,7.46856743104649e-07,2.1729099278545e-07,2.31792020729732e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-01,50,15,4,0.0040715,"F_sed_4m_R2_F1_01Nov22","F_sed_4m_R2_F2_01Nov22",0.00082,0.24,0.046,0.00810902856857864,0.156614756457739,0.501186920065983,6.45096261021867,0.0447591014565565,0.487743420271379,1.54870267722295,32.6171492618365,6.33546702463211,0.0584776143423916,0.0132246839114052,0.177320178468972,0.01,20,5.54116952186207e-09,1.07020083579455e-07,3.42477728711755e-07,4.40815778364942e-06,3.05853859953136e-08,3.33291337185442e-07,1.05828016276902e-06,2.22883853289216e-05,4.32923580016527e-06,3.99597031339676e-08,9.03686733946022e-09,1.21168788620464e-07,9.0731008585895e-08,1.75234489466544e-06,5.60772407731393e-06,7.21790950697847e-05,5.0080455189019e-07,5.45730627017794e-06,1.73282600641699e-05,0.000364949614456942,7.0886827953093e-05,6.54299449571699e-07,1.47969500830328e-07,1.98401553269416e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-01,50,15,8,0.0040715,"F_sed_8m_R1_F1_01Nov22","F_sed_8m_R1_F2_01Nov22",0.001714,0.16,0.062,0.00902529423778664,0.150879034849604,0.70625002831745,9.84854287374432,0.107827552787345,0.542697471431529,1.65229371018061,52.036794508786,1.69751529084911,0.10900946493161,0.0134762636551519,0.155005047697666,0.01,20,1.93366929044579e-08,3.23258332165277e-07,1.51314068567014e-06,2.11005031069972e-05,2.31020531846887e-07,1.16272933254205e-06,3.54003927406196e-06,0.000111488832235074,3.63692651064422e-06,2.33552778615974e-07,2.88728948811629e-08,3.32098314692249e-07,3.16618656587791e-07,5.29302602915022e-06,2.4776137961769e-05,0.000345499252642306,3.78272597072146e-06,1.90385088631062e-05,5.79645384430301e-05,0.00182551610356665,5.95509682859588e-05,3.82418893308731e-06,4.72764253652019e-07,5.4377717416554e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-01,50,15,8,0.0040715,"F_sed_8m_R2_F1_01Nov22","F_sed_8m_R2_F2_01Nov22",0.001765,0.158,0.068,0.00821347451179678,0.133622699695719,0.674278587790338,8.31638561561882,0.160554952995297,0.493272904346047,1.51164261789759,53.0626674520025,1.90566566791616,0.112189415908872,0.0124768572300538,0.158950588599049,0.01,20,1.83503576117991e-08,2.98536791092334e-07,1.50645785753158e-06,1.85802792551484e-05,3.58708217767974e-07,1.10205908376047e-06,3.37727749441677e-06,0.000118551402598461,4.25759481502788e-06,2.50651036809062e-07,2.78755101405632e-08,3.55123783389015e-07,3.0046842051331e-07,4.88823596696278e-06,2.46667134558366e-05,0.000304233153303834,5.87348180880058e-06,1.80450953172127e-05,5.52994800346599e-05,0.00194115850175548,6.9713779770402e-05,4.1041555005782e-06,4.56433094118683e-07,5.81479034572049e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-08,50,15,8,0.008143,"B_sed_8m_R1_F3_08Nov22","B_sed_8m_R2_F3_08Nov22",0.00354,0.166,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94847951807229e-05,5.36459277108434e-05,0.000487001475137933,0.000439198720462101,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-11-08,50,15,4,0.008143,"B_sed_4m_R1_F3_08Nov22","B_sed_4m_R2_F3_08Nov22",0.003544,0.298,0.028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.31069852348993e-05,3.31946738255034e-05,0.000516656312046333,0.000271764491591988,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-11-08,50,15,4,0.0040715,"B_sed_4m_R1_F1_08Nov22","B_sed_4m_R1_F2_08Nov22",0.001786,0.296,0.028,0.00829207294580784,0.143198020315475,0.294906211973134,4.42536645025392,-0.0115755193730236,0.372142930577855,1.34302973266689,13.2922274494297,1.42639133756448,0.00560632452732758,0.00920266289435494,0.0997625574878174,0.01,20,1.00065150548735e-08,1.72805178569891e-07,3.5588006390812e-07,5.34034086496858e-06,-1.3968836216365e-08,4.49085995954087e-07,1.62071020442099e-06,1.60404852869469e-05,1.72130738438524e-06,6.76547000392369e-09,1.11053756279175e-08,1.20389140319758e-07,1.63846494819657e-07,2.82950883900104e-06,5.82717366913291e-06,8.74426438244477e-05,-2.28725469177862e-07,7.35332589879385e-06,2.65374792978999e-05,0.000262646613237495,2.81846556860329e-05,1.10777682327131e-07,1.81839217780794e-07,1.97124958565243e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-08,50,15,4,0.0040715,"B_sed_4m_R2_F1_08Nov22","B_sed_4m_R2_F2_08Nov22",0.001758,0.296,0.019,0.00511609428101264,0.106824296551812,0.166455739327741,1.83043598122185,-0.0363410333379724,0.209483711023526,0.845196960016226,9.0821318398005,1.51126937281889,0.00558657112356595,0.00564460514116017,0.0731231649547518,0.01,20,6.07709036893258e-09,1.26889941444652e-07,1.97722425498763e-07,2.17426111823514e-06,-4.31672544649699e-08,2.48832678364432e-07,1.00395692953279e-06,1.07880998475468e-05,1.79514294419974e-06,6.63594056434388e-09,6.70487556632404e-09,8.68584621557119e-08,9.95061667515262e-08,2.07769358458639e-06,3.23750338530047e-06,3.56013118545195e-05,-7.068198365053e-07,4.07438173260357e-06,1.64387724349386e-05,0.000176644149945504,2.93936377944203e-05,1.08656769648269e-07,1.09785510112146e-07,1.42221887356358e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-08,50,15,8,0.0040715,"B_sed_8m_R1_F1_08Nov22","B_sed_8m_R1_F2_08Nov22",0.001774,0.16,0.023,0.00605492101493194,0.116401447371299,0.20346014269748,2.33244201438361,-0.00278513718489843,0.223030641048911,0.833161413683261,18.256540721878,0.464340748512364,0.00565337856451231,0.00624591200652806,0.0763641922075695,0.01,20,1.34267873506116e-08,2.58120209545856e-07,4.51172866431662e-07,5.17219016689566e-06,-6.17604170751227e-09,4.9457044652596e-07,1.84753543484263e-06,4.04838790507645e-05,1.02967560982617e-06,1.2536366966806e-08,1.3850309874476e-08,1.69337596220285e-07,2.19849970946196e-07,4.22645559860585e-06,7.38749627789368e-06,8.46893473641272e-05,-1.01126394162876e-07,8.09808746204855e-06,3.0251511479678e-05,0.000662882296463457,1.68598896365167e-05,2.0527024383816e-07,2.26784721019706e-07,2.77273070891621e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-08,50,15,8,0.0040715,"B_sed_8m_R2_F1_08Nov22","B_sed_8m_R2_F2_08Nov22",0.001766,0.164,0.023,0.00769312179595383,0.127766456277062,0.234164546160431,4.09150627123961,0.00410590102568343,0.28016687034721,0.785192238953025,18.3101420017792,0.401928866220129,0.00537685954660707,0.0064171096251985,0.0648178450304528,0.01,20,1.65683574288469e-08,2.75165319250355e-07,5.0431047380405e-07,8.81170740854775e-06,8.84270879433773e-09,6.03383771991674e-07,1.69103596828176e-06,3.9433793628222e-05,8.65617533835058e-07,1.15799194625708e-08,1.38202629245129e-08,1.39595505272902e-07,2.71289982051609e-07,4.50555191371494e-06,8.25757049087642e-06,0.00014428273623231,1.44790352357243e-07,9.8797948666204e-06,2.76889920714194e-05,0.000645688216926146,1.41736056954449e-05,1.89609389865665e-07,2.26292732809577e-07,2.2857342547448e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-16,50,15,8,0.008143,"F_sed_8m_R1_F3_16Nov22","F_sed_8m_R2_F3_16Nov22",0.00357,0.182,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000174576923076923,5.22985384615385e-05,0.00142925967560623,0.000428167656977678,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-11-16,50,8,8,0.008143,"B_sed_8m_R1_F3_16Nov22","B_sed_8m_R2_F3_16Nov22",0.003608,0.3,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.307952e-05,2.4657072e-05,0.000661296819354047,0.000378501043841336,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-11-16,50,15,4,0.008143,"F_sed_4m_R1_F3_16Nov22","F_sed_4m_R2_F3_16Nov22",0.00365,0.282,0.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61789716312057e-05,2.39320921985816e-05,0.000378066819200177,0.000195931820365808,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2022-11-16,50,8,4,0.008143,"B_sed_4m_R1_F3_16Nov22","B_sed_4m_R2_F3_16Nov22",0.003555,0.28,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92551107142857e-05,1.17518142857143e-05,0.00044908373318012,0.000180397493026438,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2022-11-16,50,15,4,0.0040715,"F_sed_4m_R1_F1_16Nov22","F_sed_4m_R1_F2_16Nov22",0.001842,0.282,0.023,0.00531104552065442,0.120697459155783,0.225936852106459,1.64181609304813,-0.0303618846488279,0.245687573368277,0.915977066608662,10.8349474384986,2.44452106794233,0.0182451794726795,0.00749164782134917,0.0769137311442583,0.01,20,6.93825946740811e-09,1.57677106216278e-07,2.95160057858225e-07,2.14484059815224e-06,-3.96642493071922e-08,3.20962063932175e-07,1.19661684871855e-06,1.41545909090173e-05,3.19348071429062e-06,2.38351919068622e-08,9.78696119640083e-09,1.00478789196967e-07,1.13606933847609e-07,2.58180205847604e-06,4.83294539863646e-06,3.51195807958122e-05,-6.49461694006176e-07,5.25542697502435e-06,1.95933824342961e-05,0.00023176701312403,5.22899949124503e-05,3.90276997124109e-07,1.60251523949418e-07,1.64523785987093e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-16,50,15,4,0.0040715,"F_sed_4m_R2_F1_16Nov22","F_sed_4m_R2_F2_16Nov22",0.001808,0.284,0.023,0.00450346072836203,0.111838945389271,0.202891218082398,1.15831969608175,-0.00754631363420275,0.224235589129776,0.889416335498076,9.58710411676065,1.62482852941049,0.0167675958180092,0.0062398854651446,0.0593923590614556,0.01,20,5.7339838006187e-09,1.42397755819579e-07,2.58329100206321e-07,1.47481831726465e-06,-9.60826412016801e-09,2.85505595173687e-07,1.13243995392994e-06,1.22066790444389e-05,2.06879576139026e-06,2.13491642527892e-08,7.94486825421228e-09,7.56206937909237e-08,9.38881460660477e-08,2.33161825403543e-06,4.22987597046659e-06,2.41486482011486e-05,-1.57325541285652e-07,4.67486340290125e-06,1.85425511307044e-05,0.00019987193981643,3.38744240270213e-05,3.49570825703699e-07,1.30089127745094e-07,1.23821185952636e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-16,50,15,8,0.0040715,"F_sed_8m_R1_F1_16Nov22","F_sed_8m_R1_F2_16Nov22",0.001797,0.202,0.101,0.0115845624552749,0.147275655446625,1.09100744992974,12.7529612485247,-0.0383293458385536,0.70819508600598,1.95654074128793,55.0651422111939,2.46133544365776,0.184717970035048,0.0156681782547237,0.188729509820025,0.01,20,2.06113452793356e-08,2.6203401271048e-07,1.94112909655816e-06,2.26901696669296e-05,-6.81958757147335e-08,1.26002630648787e-06,3.48109278425189e-06,9.79723371816985e-05,4.37922751708217e-06,3.28651675398991e-07,2.78769468551866e-08,3.35789038758995e-07,3.37489791302724e-07,4.29054014016915e-06,3.17840123878695e-05,0.000371528423872112,-1.11663802390165e-06,2.06316477381451e-05,5.69993496950656e-05,0.00160419726033319,7.17053914131921e-05,5.38133653279285e-06,4.56456618857696e-07,5.49820359014278e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2022-11-16,50,15,8,0.0040715,"F_sed_8m_R2_F1_16Nov22","F_sed_8m_R2_F2_16Nov22",0.001773,0.16,0.078,0.00944131110812428,0.135932799484264,0.853415894715947,7.78055086245584,-0.0311493573436489,0.543491084099445,1.68474868354436,44.7558150647518,2.15953882803294,0.148834613540669,0.0130474339997304,0.151668482452167,0.01,20,2.09243057433804e-08,3.01261066857e-07,1.89138297666422e-06,1.72436458489178e-05,-6.90347632128619e-08,1.20451211513539e-06,3.73382426990519e-06,9.91900751372562e-05,4.786077927628e-06,3.29854712259508e-07,2.89163756019025e-08,3.36135274234615e-07,3.42614200227278e-07,4.93284320859634e-06,3.09694703289405e-05,0.000282347142313116,-1.13037395248044e-06,1.97226593824617e-05,6.11375704270365e-05,0.00162413647938526,7.83671526076058e-05,5.40103503638311e-06,4.73476206179582e-07,5.50387284349937e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-16,50,8,4,0.0040715,"B_sed_4m_R1_F1_16Nov22","B_sed_4m_R1_F2_16Nov22",0.00176,0.282,0.031,0.00557691608829076,0.0655093804107937,0.474367379466613,4.76603834806738,-0.0362812500554727,0.348236082640114,1.15857808326087,10.6645169020724,0.826579169080161,0.00744345353151305,0.00498063905852014,0.0753188425567814,0.01,20,6.96125696127074e-09,8.1770574129785e-08,5.92118147419318e-07,5.94909751248127e-06,-4.52872341117957e-08,4.34677663437305e-07,1.44616838761641e-06,1.3311737409679e-05,1.03175839544758e-06,9.29111930174679e-09,6.21696790283365e-09,9.40150091488903e-08,2.1371905198547e-07,2.51045603984358e-06,1.81787470041544e-05,0.000182644526356419,-1.39037314600871e-06,1.33451327347816e-05,4.43991277052808e-05,0.000408686522463436,3.16762371192305e-05,2.85248658410499e-07,1.90868473008524e-07,2.88637508132415e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-16,50,8,4,0.0040715,"B_sed_4m_R2_F1_16Nov22","B_sed_4m_R2_F2_16Nov22",0.001795,0.278,0.03,0.00591646967559649,0.0574018168084067,0.485524746958061,5.25009217176765,-0.0317631430238919,0.356596220797884,1.20833360060986,10.5048204145034,0.856608859046742,0.00734752276993591,0.00521143366101969,0.0764057118172921,0.01,20,7.64033314222712e-09,7.41268065979065e-08,6.26990590496201e-07,6.77979528656326e-06,-4.10178717466805e-08,4.60496558512375e-07,1.56040202380914e-06,1.35655774417508e-05,1.10619633236612e-06,9.48834774966544e-09,6.72987296512974e-09,9.86678077065031e-08,2.3456751634002e-07,2.27578308356584e-06,1.92493734034201e-05,0.000208147957956627,-1.25929853084491e-06,1.41378042033764e-05,4.79062392180135e-05,0.000416479720058664,3.39615722819021e-05,2.91303811545666e-07,2.0661528199465e-07,3.02922165376713e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-16,50,8,8,0.0040715,"B_sed_8m_R1_F1_16Nov22","B_sed_8m_R1_F2_16Nov22",0.001802,0.302,0.038,0.0109006441289778,0.141743894348325,0.598171115403953,10.3524374470628,-0.0262330010621412,0.531425856316315,1.05343950308392,17.8477046885661,0.430770265943386,0.0103608045914479,0.00908815734523681,0.136005392356464,0.01,20,1.3008583258555e-08,1.69153971930915e-07,7.13843940369486e-07,1.23543657480842e-05,-3.13058727907142e-08,6.34191651047682e-07,1.25715098315048e-06,2.12990489064875e-05,5.14071535913895e-07,1.23643509097941e-08,1.08456023417992e-08,1.62305772865131e-07,3.99379321458767e-07,5.19323259028967e-06,2.1915876838066e-05,0.000379294048510507,-9.61128355357798e-07,1.94704547171706e-05,3.85960635868378e-05,0.000653906696134333,1.57826211443539e-05,3.79600605114642e-07,3.32973177631068e-07,4.98298455314783e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2022-11-16,50,8,8,0.0040715,"B_sed_8m_R2_F1_16Nov22","B_sed_8m_R2_F2_16Nov22",0.001806,0.298,0.041,0.01019570080103,0.128694030612142,0.603421377378091,9.1202127131752,-0.0337952247307602,0.484311594998688,1.01754030668061,17.6646936963811,0.451906670076705,0.0110327992526156,0.00875880114102128,0.132377678393881,0.01,20,1.23580105011142e-08,1.55987529721831e-07,7.31395307077069e-07,1.10544323221439e-05,-4.09625341367469e-08,5.87024658099081e-07,1.2333408012518e-06,2.14110314199089e-05,5.47747279301026e-07,1.33726412417609e-08,1.06163723897211e-08,1.60452407502919e-07,3.79405946859702e-07,4.78900680712978e-06,2.24547251343813e-05,0.00033938451191649,-1.25759959894225e-06,1.80223706895211e-05,3.78650620548876e-05,0.000657344695441143,1.68165074082349e-05,4.10556344153289e-07,3.25935539411798e-07,4.92608398326535e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
