"","Reservoir","Site","Date","Depth_m","Temp_C","DO_mgL","DO_pSat","Cond_uScm","Spec_Cond_uScm","Chla_ugL","Turb_NTU","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
"146","FCR",50,2020-11-09 10:58:11,0.3,13.2837,11.3033,107.687,41.028,31.415202,7.0711,3.9636,NA,286.5652,157.5,0.095,0,0,0,0,0,0,2,0,0,0
"147","FCR",50,2020-12-14 13:20:56,0.3,7.0667,10.9432,90.262,34.773,22.298157,1.3683,2.8212,NA,317.5333,212.86,0.123,0,0,0,0,0,0,2,0,0,0
"148","FCR",50,2020-06-18 20:01:02,0.4,18.1658,6.3786,96.105,29.603,25.541357,3.0287,7.7955,7.43,232.5946,10.897,0.032,0,0,0,0,0,0,0,0,0,0
"149","FCR",50,2020-06-22 08:34:20,0.4,20.1605,7.0179,110.751,30.989,28.105006,1.8652,3.7466,7.978,204.8342,97.454,0.018,0,0,0,0,0,0,0,0,0,0
"150","FCR",50,2020-06-25 09:31:50,0.4,22.596,6.0636,100.324,30.974,29.461352,0.9754,2.4285,7.857,146.1958,543.94,0.024,0,0,0,0,0,0,0,0,0,0
"151","FCR",50,2020-06-28 21:40:34,0.4,22.3722,5.4452,89.614,31.871,30.209419,1.9701,1.6372,7.305,213.1216,0.12367,0.018,0,0,0,0,0,0,0,0,0,0
"152","FCR",50,2020-06-28 22:41:31,0.4,23.4109,6.0637,101.417,31.472,30.467095,2.0786,1.6649,7.284,172.0249,0.12371,0.016,0,0,0,0,0,0,0,0,0,0
"153","FCR",50,2020-06-29 10:47:05,0.4,22.9602,5.9856,99.345,31.614,30.326406,0.8605,1.6019,7.262,190.994,252.07,0.019,0,0,0,0,0,0,0,0,0,0
"154","FCR",50,2020-06-29 18:00:17,0.4,24.2064,5.3618,88.859,31.868,31.328536,1.3309,1.6152,8.316,207.1653,347.32,0.023,0,0,0,0,0,0,0,0,0,0
"155","FCR",50,2020-07-02 09:32:25,0.4,24.7349,5.7228,98.278,31.569,31.399968,0.4528,1.1049,7.684,148.7711,1079.8,0.032,0,0,0,0,0,0,0,0,0,0
"156","FCR",50,2020-07-06 10:24:12,0.4,26.528,5.6592,100.185,31.533,32.501184,0.6658,1.1765,7.682,238.741,922.11,0.013,0,0,0,0,0,0,0,0,0,0
"157","FCR",50,2020-07-09 09:42:08,0.4,26.902,5.5188,99.242,31.91,33.124473,1.3979,1.1831,7.727,170.87,539.93,0.022,0,0,0,0,0,0,0,0,0,0
"158","FCR",50,2020-07-09 15:22:06,0.4,27.383,5.8857,107.734,32.941,34.501856,1.1477,1.1835,7.555,101.9653,287.39,0.017,0,0,0,0,0,0,0,0,0,0
"159","FCR",50,2020-07-13 11:08:51,0.4,25.782,4.0563,74.835,32.034,32.545418,0.68,1.6995,8.13,223.2815,89.718,-0.154,0,0,0,0,0,0,0,0,0,0
"160","FCR",50,2020-07-13 13:18:57,0.4,26.8737,4.0002,70.195,31.65,32.839529,0.9332,1.6471,7.468,236.1886,118.69,0.025,0,0,0,0,0,0,0,0,0,0
"161","FCR",50,2020-07-17 09:52:45,0.4,26.9357,4.0128,73.537,33.678,34.990612,1.2116,2.0968,8.122,236.1769,467.99,0.045,0,0,0,0,0,0,0,0,0,0
"162","FCR",50,2020-07-23 14:47:15,0.4,27.4153,7.189,126.67,32.604,34.203226,0.8739,33.4179,7.025,138.4859,559.81,0.062,0,0,0,0,0,0,0,0,0,0
"163","FCR",50,2020-07-27 09:24:05,0.4,26.8055,6.794,121.55,32.759,33.943721,2.0285,6.3599,8.702,137.2717,317.2,0.012,0,0,0,0,0,0,0,0,0,0
"164","FCR",50,2020-07-30 14:06:20,0.4,26.6712,8.3092,147.24,34.495,35.641707,2.5667,9.3195,7.048,99.0245,56.113,0.02,0,0,0,0,0,0,0,0,0,0
"165","FCR",50,2020-08-03 11:16:39,0.4,26.0641,6.4603,111.892,32.02,32.711231,3.9001,9.2749,7.327,130.2179,126.89,0.011,0,0,0,0,0,0,0,0,0,0
"166","FCR",50,2020-08-06 09:42:29,0.4,25.5797,7.0112,122.735,33.364,33.745208,2.2751,9.9514,NA,118.3078,264.75,0.071,0,0,0,0,0,0,2,0,0,0
"167","FCR",50,2020-08-10 11:11:15,0.4,26.8212,5.0454,88.947,33.016,34.224246,2.665,5.1,NA,147.5757,437.82,0.039,0,0,0,0,0,0,2,0,0,0
"168","FCR",50,2020-08-17 09:25:40,0.4,23.2326,4.5321,75.901,32.908,31.748147,2.701,5.9105,NA,175.013,288.22,0.018,0,0,0,0,0,0,2,0,0,0
"169","FCR",50,2020-08-24 08:54:31,0.4,24.8146,5.461,94.149,33.854,33.731964,2.8984,4.2244,NA,146.5424,175.32,0.054,0,0,0,0,0,0,2,0,0,0
"170","FCR",50,2020-09-02 09:40:29,0.4,23.8291,5.1861,84.433,34.609,33.774068,4.6532,6.2542,NA,225.6817,129.12,0.043,0,0,0,0,0,0,2,0,0,0
"171","FCR",50,2020-09-03 09:10:45,0.4,25.1877,6.1576,106.389,34.448,34.580637,3.7209,5.7147,NA,212.9811,195.35,0.05,0,0,0,0,0,0,2,0,0,0
"172","FCR",50,2020-09-09 13:42:23,0.4,24.8855,7.6932,133.018,37.184,37.099035,4.6857,8.5566,NA,214.4921,132.16,0.05,0,0,0,0,0,0,2,0,0,0
"173","FCR",50,2020-09-11 09:05:27,0.4,24.4485,6.3615,99.593,34.934,34.550738,6.836,9.9574,NA,150.3334,70.122,0.026,0,0,0,0,0,0,2,0,0,0
"174","FCR",50,2020-09-15 08:20:40,0.4,23.3668,6.2698,106.824,36.459,35.276223,6.1497,13.0594,NA,188.8621,38.636,0.085,0,0,0,0,0,0,2,0,0,0
"175","FCR",50,2020-09-21 09:17:16,0.4,18.5443,5.2106,79.795,36.929,32.167979,2.7213,12.0249,NA,173.5578,215.94,0.027,0,0,0,0,0,0,2,0,0,0
"176","FCR",50,2020-09-25 09:25:12,0.4,18.0686,5.2818,79.763,36.618,31.5352,2.8835,12.3346,NA,229.8128,9.3799,0.046,0,0,0,0,0,0,2,0,0,0
"177","FCR",50,2020-09-25 15:53:40,0.4,18.1357,5.874,88.572,36.188,31.217076,3.0796,14.3342,NA,240.4854,12.326,0.033,0,0,0,0,0,0,2,0,0,0
"178","FCR",50,2020-09-30 09:19:00,0.4,17.3332,7.3613,77.057,36.726,31.096147,2.2933,11.4117,NA,254.4149,25.324,0.012,0,0,0,0,0,0,2,0,0,0
"179","FCR",50,2020-10-04 13:07:59,0.4,16.8213,6.5949,97.092,37.397,31.275094,2.4804,12.5444,NA,205.6719,85.605,0.056,0,0,0,0,0,0,2,0,0,0
"180","FCR",50,2020-10-06 09:28:34,0.4,16.1875,8.7528,89.989,37.906,31.235442,2.3013,12.0976,NA,205.6192,143.03,0.038,0,0,0,0,0,0,2,0,0,0
"181","FCR",50,2020-10-13 10:45:52,0.4,17.9348,8.2327,89.124,37.222,31.946619,7.5732,17.4764,NA,142.3919,45.322,0.098,0,0,0,0,0,0,2,0,0,0
"182","FCR",50,2020-10-16 14:15:32,0.4,16.6306,9.1361,94.085,38.032,31.673038,3.4446,13.7327,NA,245.8048,33.057,0.031,0,0,0,0,0,0,2,0,0,0
"183","FCR",50,2020-10-16 18:29:09,0.4,16.3672,9.1935,94.167,38.725,32.040946,3.8818,14.522,NA,222.4243,3.5546,0.036,0,0,0,0,0,0,2,0,0,0
"184","FCR",50,2020-10-16 21:13:15,0.4,15.3483,7.0245,69.039,37.323,30.078804,3.2157,13.4278,NA,218.6131,0.12382,0.009,0,0,0,0,0,0,2,0,0,0
"185","FCR",50,2020-10-17 01:25:34,0.4,15.6503,8.2567,83.256,38.58,31.441721,3.2596,13.4457,NA,186.0451,0.12371,0.063,0,0,0,0,0,0,2,0,0,0
"186","FCR",50,2020-10-17 05:25:42,0.4,14.2973,6.5584,63.366,37.025,29.111146,3.2627,12.5089,NA,200.2404,0.12372,0.03,0,0,0,0,0,0,2,0,0,0
"187","FCR",50,2020-10-17 09:22:30,0.4,15.25,7.4241,73.675,39.106,31.535581,3.1033,13.0546,NA,173.9753,38.694,0.073,0,0,0,0,0,0,2,0,0,0
"188","FCR",50,2020-10-17 13:57:15,0.4,15.9793,7.8371,79.845,40.43,33.154127,2.9071,11.0333,NA,215.6443,432.65,0.048,0,0,0,0,0,0,2,0,0,0
"189","FCR",50,2020-10-19 11:51:56,0.4,14.8155,7.6733,75.914,39.518,31.478325,3.6031,10.1799,NA,209.4114,113.7,0.035,0,0,0,0,0,0,2,0,0,0
"190","FCR",50,2020-10-28 09:58:30,0.4,16.3811,9.8401,100.365,39.571,32.755461,5.4268,4.2507,NA,204.2151,43.712,0.075,0,0,0,0,0,0,2,0,0,0
"191","FCR",50,2020-10-28 13:45:32,0.4,16.6366,10.3135,105.637,39.366,32.727597,6.2282,4.4322,NA,189.1455,129.18,0.03,0,0,0,0,0,0,2,0,0,0
"192","FCR",50,2020-11-02 10:13:10,0.4,13.0652,4.9375,46.93,46.905,35.715349,3.0421,12.5063,NA,297.983,186.37,0.077,0,0,0,0,0,0,2,0,0,0
"193","FCR",50,2020-11-02 15:25:21,0.4,13.503,6.0822,58.229,45.527,35.060571,3.7764,11.1222,NA,265.1068,186.18,0.09,0,0,0,0,0,0,2,0,0,0
"194","FCR",50,2020-11-04 13:43:23,0.4,13.1074,6.538,60.68,45.072,34.323101,5.8197,7.2907,NA,305.9708,189.43,0.049,0,0,0,0,0,0,2,0,0,0
"195","FCR",50,2020-11-09 10:58:11,0.4,13.6702,10.6515,103.888,41.59,32.16709,7.1847,3.957,NA,281.1766,140.91,0.049,0,0,0,0,0,0,2,0,0,0
"196","FCR",50,2020-12-14 13:20:56,0.4,7.0656,10.9284,89.836,34.687,22.238022,1.5815,2.8313,NA,318.5767,197.37,0.127,0,0,0,0,0,0,2,0,0,0
"197","FCR",50,2020-06-18 20:01:02,0.5,18.1273,6.3501,95.746,29.608,25.541379,3.5716,7.7455,7.378,233.3382,9.2829,0.031,0,0,0,0,0,0,0,0,0,0
"198","FCR",50,2020-06-22 08:34:20,0.5,19.8135,6.9808,110.591,31.182,27.700839,1.9968,3.9556,7.894,206.4032,90.654,0.027,0,0,0,0,0,0,0,0,0,0
"199","FCR",50,2020-06-25 09:31:50,0.5,22.5524,6.0778,100.339,30.99,29.473968,0.9803,2.3134,7.82,148.2573,474.13,0.016,0,0,0,0,0,0,0,0,0,0
"200","FCR",50,2020-06-28 21:40:34,0.5,22.3733,5.7853,96.65,32.018,30.323719,2.6164,1.7055,7.127,212.2493,0.12364,0.008,0,0,0,0,0,0,0,0,0,0
"201","FCR",50,2020-06-28 22:41:31,0.5,23.3445,6.2425,104.126,31.516,30.450517,2.0273,1.4002,7.306,173.7049,0.12369,0.01,0,0,0,0,0,0,0,0,0,0
"202","FCR",50,2020-06-29 10:47:05,0.5,22.9122,6.0027,98.436,31.635,30.325046,1.0473,1.5518,7.079,195.2116,535.15,0.027,0,0,0,0,0,0,0,0,0,0
"203","FCR",50,2020-06-29 18:00:17,0.5,22.9873,6.2554,103.689,31.433,30.130564,1.7957,1.6093,7.138,183.3415,204.48,0.022,0,0,0,0,0,0,0,0,0,0
"204","FCR",50,2020-07-02 09:32:25,0.5,24.7179,5.6968,98.338,31.561,31.385711,0.5997,1.102,7.751,150.208,430.17,0.025,0,0,0,0,0,0,0,0,0,0
"205","FCR",50,2020-07-06 10:24:12,0.5,26.1606,5.6948,103.911,32.38,33.054941,0.878,1.1036,7.71,237.2048,677.52,0.008,0,0,0,0,0,0,0,0,0,0
"206","FCR",50,2020-07-09 09:42:08,0.5,26.862,5.5649,99.834,32.358,33.525103,1.3546,1.185,7.991,173.9013,387.16,0.037,0,0,0,0,0,0,0,0,0,0
"207","FCR",50,2020-07-09 15:22:06,0.5,27.1859,5.998,107.79,33.372,34.79931,1.1099,1.1299,7.472,98.1384,290.61,0.021,0,0,0,0,0,0,0,0,0,0
"208","FCR",50,2020-07-13 11:08:51,0.5,26.1222,4.6231,83.021,31.945,32.671982,0.8744,1.6581,7.393,238.1887,313.91,0.048,0,0,0,0,0,0,0,0,0,0
"209","FCR",50,2020-07-13 13:18:57,0.5,27.1001,4.3959,81.617,32.088,33.241937,0.7944,1.6452,8.88,242.0497,875.92,0.136,0,0,0,0,0,0,0,0,0,0
"210","FCR",50,2020-07-17 09:52:45,0.5,26.8699,3.4915,67.74,33.587,34.841388,1.3303,2.0265,7.809,262.4163,520.62,0.032,0,0,0,0,0,0,0,0,0,0
"211","FCR",50,2020-07-23 14:47:15,0.5,27.5026,6.9764,125.868,32.523,34.154182,0.9309,33.9791,7.026,136.6021,485.54,0.045,0,0,0,0,0,0,0,0,0,0
"212","FCR",50,2020-07-27 09:24:05,0.5,26.7901,6.7881,121.476,32.721,33.892107,2.0903,6.3544,8.683,139.943,241.48,0.024,0,0,0,0,0,0,0,0,0,0
"213","FCR",50,2020-07-30 14:06:20,0.5,26.5962,8.1785,145.392,34.221,35.307709,2.6386,9.2657,7.057,99.4947,46.286,0.017,0,0,0,0,0,0,0,0,0,0
"214","FCR",50,2020-08-03 11:16:39,0.5,26.0104,6.3064,109.795,32.071,32.709962,2.9489,9.7167,7.316,134.8084,100.22,0.017,0,0,0,0,0,0,0,0,0,0
"215","FCR",50,2020-08-06 09:42:29,0.5,25.5662,7.0217,122.116,33.376,33.758657,2.2467,9.4923,NA,118.6467,199.15,0.057,0,0,0,0,0,0,2,0,0,0
"216","FCR",50,2020-08-10 11:11:15,0.5,27.3284,3.9171,77.078,32.222,33.861142,2.6339,4.8953,NA,148.3266,534.17,-0.234,0,0,0,0,0,0,2,0,0,0
"217","FCR",50,2020-08-17 09:25:40,0.5,23.231,4.5374,76.156,32.935,31.775178,2.9181,6.1704,NA,176.6009,255.33,0.018,0,0,0,0,0,0,2,0,0,0
"218","FCR",50,2020-08-24 08:54:31,0.5,24.8146,5.4549,94.344,33.855,33.73237,2.9787,4.4171,NA,148.3771,152.55,0.053,0,0,0,0,0,0,2,0,0,0
"219","FCR",50,2020-09-02 09:40:29,0.5,23.7761,4.8112,81.764,34.627,33.77817,4.4791,5.9699,NA,227.1792,110.43,0.035,0,0,0,0,0,0,2,0,0,0
"220","FCR",50,2020-09-03 09:10:45,0.5,25.1886,6.1183,105.999,34.31,34.437461,3.7605,6.3591,NA,215.4733,162.61,0.089,0,0,0,0,0,0,2,0,0,0
"221","FCR",50,2020-09-09 13:42:23,0.5,24.875,7.7085,133.126,37.29,37.197637,4.6121,9.4742,NA,216.4257,106.96,0.086,0,0,0,0,0,0,2,0,0,0
"222","FCR",50,2020-09-11 09:05:27,0.5,24.439,5.6434,98.441,34.87,34.481952,7.3415,10.3334,NA,151.3862,55.305,0.048,0,0,0,0,0,0,2,0,0,0
"223","FCR",50,2020-09-15 08:20:40,0.5,23.3744,6.3719,105.858,36.324,35.141251,6.5004,13.514,NA,190.0168,30.266,0.095,0,0,0,0,0,0,2,0,0,0
"224","FCR",50,2020-09-21 09:17:16,0.5,18.5584,5.2273,79.684,36.953,32.197797,2.8675,12.5741,NA,177.0237,147.8,0.044,0,0,0,0,0,0,2,0,0,0
"225","FCR",50,2020-09-25 09:25:12,0.5,18.0532,5.4763,87.473,36.623,31.540966,2.8962,12.6878,NA,231.5354,7.0342,0.045,0,0,0,0,0,0,2,0,0,0
"226","FCR",50,2020-09-25 15:53:40,0.5,18.1196,5.9655,90.497,36.1,31.132526,3.017,13.0655,NA,242.8959,9.1785,0.038,0,0,0,0,0,0,2,0,0,0
"227","FCR",50,2020-09-30 09:19:00,0.5,17.3185,7.3626,77.084,36.774,31.134212,2.4683,12.5294,NA,256.8716,55.361,0.028,0,0,0,0,0,0,2,0,0,0
"228","FCR",50,2020-10-04 13:07:59,0.5,16.7579,6.5276,95.084,37.471,31.310778,2.4123,11.3358,NA,207.6642,60.277,0.023,0,0,0,0,0,0,2,0,0,0
"229","FCR",50,2020-10-06 09:28:34,0.5,16.2001,8.7755,89.819,37.977,31.313294,2.2576,12.0176,NA,208.7931,109.92,0.048,0,0,0,0,0,0,2,0,0,0
"230","FCR",50,2020-10-13 10:45:52,0.5,17.9082,8.4441,93.68,37.241,31.947677,7.062,17.186,NA,145.0075,33.491,0.086,0,0,0,0,0,0,2,0,0,0
"231","FCR",50,2020-10-16 14:15:32,0.5,16.66,9.0693,94.276,37.905,31.590747,3.3199,13.561,NA,245.8368,25.739,0.036,0,0,0,0,0,0,2,0,0,0
"232","FCR",50,2020-10-16 18:29:09,0.5,16.3725,9.2634,93.698,38.516,31.871167,3.9529,13.8195,NA,222.0585,2.7138,0.023,0,0,0,0,0,0,2,0,0,0
"233","FCR",50,2020-10-16 21:13:15,0.5,15.2705,6.5684,65.504,37.55,30.258713,3.7205,13.7716,NA,220.0752,0.12378,0.033,0,0,0,0,0,0,2,0,0,0
"234","FCR",50,2020-10-17 01:25:34,0.5,15.7389,8.2876,83.393,38.58,31.444093,3.4745,12.7652,NA,187.0986,0.12376,0.038,0,0,0,0,0,0,2,0,0,0
"235","FCR",50,2020-10-17 05:25:42,0.5,14.3198,6.4136,62.045,37.006,29.077552,3.3586,13.1568,NA,200.5133,0.12364,0.057,0,0,0,0,0,0,2,0,0,0
"236","FCR",50,2020-10-17 09:22:30,0.5,15.3111,7.3542,73.408,39.115,31.512297,2.9671,12.297,NA,175.0305,29.363,0.04,0,0,0,0,0,0,2,0,0,0
"237","FCR",50,2020-10-17 13:57:15,0.5,16.0083,7.9253,80.024,39.669,32.533973,3.2194,11.7506,NA,218.2616,310.58,0.062,0,0,0,0,0,0,2,0,0,0
"238","FCR",50,2020-10-19 11:51:56,0.5,14.8257,7.6789,76.198,39.457,31.431028,3.2331,10.4959,NA,210.2521,104.86,0.036,0,0,0,0,0,0,2,0,0,0
"239","FCR",50,2020-10-28 09:58:30,0.5,16.382,9.8275,100.529,39.614,32.794829,5.634,4.3827,NA,204.9868,37.439,0.098,0,0,0,0,0,0,2,0,0,0
"240","FCR",50,2020-10-28 13:45:32,0.5,16.6181,10.3054,104.99,39.265,32.572751,6.2384,4.4843,NA,190.0406,101.65,0.132,0,0,0,0,0,0,2,0,0,0
"241","FCR",50,2020-11-02 10:13:10,0.5,13.0697,4.9361,46.857,46.815,35.646984,3.2469,12.2418,NA,298.3653,134.52,0.067,0,0,0,0,0,0,2,0,0,0
"242","FCR",50,2020-11-02 15:25:21,0.5,13.5014,6.0619,58.212,45.542,35.070312,3.8117,10.965,NA,265.2011,149.73,0.124,0,0,0,0,0,0,2,0,0,0
"243","FCR",50,2020-11-04 13:43:23,0.5,13.0158,6.1525,57.679,45.154,34.293984,6.4593,7.2499,NA,308.0606,218.29,0.037,0,0,0,0,0,0,2,0,0,0
"244","FCR",50,2020-11-09 10:58:11,0.5,13.6818,10.505,102.209,41.495,32.104714,6.961,4.0944,NA,281.739,123.02,0.048,0,0,0,0,0,0,2,0,0,0
"245","FCR",50,2020-12-14 13:20:56,0.5,7.0532,10.8916,89.675,34.741,22.268861,1.6341,2.8134,NA,318.884,172.13,0.104,0,0,0,0,0,0,2,0,0,0
"246","FCR",50,2020-06-18 20:01:02,0.6,18.1226,6.322,96.058,29.632,25.55419,3.5854,7.7995,7.334,234.6574,8.1029,0.025,0,0,0,0,0,0,0,0,0,0
"247","FCR",50,2020-06-22 08:34:20,0.6,19.1139,7.3103,113.369,30.738,27.097565,1.9642,3.7622,7.746,208.8966,83.076,0.022,0,0,0,0,0,0,0,0,0,0
"248","FCR",50,2020-06-25 09:31:50,0.6,22.4337,6.0777,100.336,31.019,29.412556,0.9184,2.3554,7.765,148.9765,432.59,0.02,0,0,0,0,0,0,0,0,0,0
"249","FCR",50,2020-06-28 21:40:34,0.6,22.1132,6.243,103.24,32.089,30.227052,2.8164,1.7962,7.261,212.7607,0.12377,0.015,0,0,0,0,0,0,0,0,0,0
"250","FCR",50,2020-06-28 22:41:31,0.6,22.946,6.6902,111.707,31.674,30.379488,1.929,1.3487,7.313,174.0672,0.12369,0.007,0,0,0,0,0,0,0,0,0,0
"251","FCR",50,2020-06-29 10:47:05,0.6,22.9229,5.9283,98.422,31.55,30.221028,1.0647,1.6611,7.136,193.2982,594.53,0.026,0,0,0,0,0,0,0,0,0,0
"252","FCR",50,2020-06-29 18:00:17,0.6,22.7272,6.2725,103.614,31.317,29.69191,1.8723,1.6834,7.223,188.0135,198.4,0.026,0,0,0,0,0,0,0,0,0,0
"253","FCR",50,2020-07-02 09:32:25,0.6,24.7023,5.7118,98.396,31.548,31.343874,0.7176,1.0614,7.672,150.2085,512.45,0.047,0,0,0,0,0,0,0,0,0,0
"254","FCR",50,2020-07-06 10:24:12,0.6,25.658,6.8606,120.3,33.05,33.451332,0.9992,1.1675,7.597,236.2506,599.2,0.017,0,0,0,0,0,0,0,0,0,0
"255","FCR",50,2020-07-09 09:42:08,0.6,26.5455,6.0857,113.703,33.019,34.039671,1.333,1.1327,7.711,173.3572,305.22,0.024,0,0,0,0,0,0,0,0,0,0
"256","FCR",50,2020-07-09 15:22:06,0.6,27.0015,6.2869,116.21,33.355,34.653055,1.2216,1.3737,7.384,104.7604,280.15,0.051,0,0,0,0,0,0,0,0,0,0
"257","FCR",50,2020-07-13 11:08:51,0.6,26.1079,4.1351,88.115,31.955,32.669728,1.0303,1.6616,7.35,230.1131,211.11,0.226,0,0,0,0,0,0,0,0,0,0
"258","FCR",50,2020-07-13 13:18:57,0.6,26.8713,4.0348,70.095,31.626,32.809086,0.9416,1.331,7.453,238.3987,124.29,0.029,0,0,0,0,0,0,0,0,0,0
"259","FCR",50,2020-07-17 09:52:45,0.6,26.8605,4.2745,76.036,33.581,34.838402,1.4927,2.1838,7.696,262.7988,475.01,0.03,0,0,0,0,0,0,0,0,0,0
"260","FCR",50,2020-07-23 14:47:15,0.6,27.4815,6.9544,125.286,32.439,34.029387,1.091,34.05,7.039,134.9949,415.61,0.068,0,0,0,0,0,0,0,0,0,0
"261","FCR",50,2020-07-27 09:24:05,0.6,26.7804,6.8344,121.962,32.683,33.852761,2.0128,6.7872,8.61,140.6292,216.48,0.013,0,0,0,0,0,0,0,0,0,0
"262","FCR",50,2020-07-30 14:06:20,0.6,26.5669,8.1479,144.484,34.128,35.182189,2.7265,10.6023,7.053,101.0563,37.1,0.092,0,0,0,0,0,0,0,0,0,0
"263","FCR",50,2020-08-03 11:16:39,0.6,25.9537,5.8057,102.705,32.511,33.130044,2.4863,8.5173,7.307,136.3931,80.897,0.01,0,0,0,0,0,0,0,0,0,0
"264","FCR",50,2020-08-06 09:42:29,0.6,25.5691,6.9918,122.092,33.362,33.74745,2.2874,9.3903,NA,120.1466,147.22,0.032,0,0,0,0,0,0,2,0,0,0
"265","FCR",50,2020-08-10 11:11:15,0.6,26.8469,4.4623,81.286,32.707,33.91737,2.4673,5.0595,NA,148.8202,442.35,0.044,0,0,0,0,0,0,2,0,0,0
"266","FCR",50,2020-08-17 09:25:40,0.6,23.2315,4.5615,76.236,32.896,31.737226,2.9489,6.3419,NA,177.8786,200.51,0.012,0,0,0,0,0,0,2,0,0,0
"267","FCR",50,2020-08-24 08:54:31,0.6,24.8126,5.4994,94.735,33.847,33.725957,3.152,4.4752,NA,150.0986,121.57,0.068,0,0,0,0,0,0,2,0,0,0
"268","FCR",50,2020-09-02 09:40:29,0.6,23.7589,4.8603,80.504,34.895,34.024398,4.7315,5.9657,NA,228.1493,96.183,0.049,0,0,0,0,0,0,2,0,0,0
"269","FCR",50,2020-09-03 09:10:45,0.6,25.1785,6.1064,105.658,34.221,34.258022,3.9145,5.9192,NA,215.3157,135.78,0.093,0,0,0,0,0,0,2,0,0,0
"270","FCR",50,2020-09-09 13:42:23,0.6,24.8711,7.7055,133.157,37.006,36.890718,4.6393,9.1405,NA,215.6565,90.097,0.106,0,0,0,0,0,0,2,0,0,0
"271","FCR",50,2020-09-11 09:05:27,0.6,24.4382,5.8405,102.605,34.819,34.430097,7.597,10.8959,NA,152.4599,44.335,0.06,0,0,0,0,0,0,2,0,0,0
"272","FCR",50,2020-09-15 08:20:40,0.6,23.3656,6.2121,102.272,36.209,35.025023,6.3953,12.5906,NA,191.1196,23.314,0.055,0,0,0,0,0,0,2,0,0,0
"273","FCR",50,2020-09-21 09:17:16,0.6,18.5482,5.2306,79.84,36.995,32.226346,2.6575,11.1338,NA,180.6537,109.73,0.044,0,0,0,0,0,0,2,0,0,0
"274","FCR",50,2020-09-25 09:25:12,0.6,18.0523,5.9037,87.707,36.6,31.513239,2.8545,12.468,NA,232.9031,5.4251,0.032,0,0,0,0,0,0,2,0,0,0
"275","FCR",50,2020-09-25 15:53:40,0.6,18.1177,5.7585,84.721,36.005,31.050399,3.1444,13.8468,NA,243.7124,7.3136,0.025,0,0,0,0,0,0,2,0,0,0
"276","FCR",50,2020-09-30 09:19:00,0.6,17.3182,7.3584,76.846,36.779,31.134027,2.3995,11.7961,NA,258.4801,80.333,0.015,0,0,0,0,0,0,2,0,0,0
"277","FCR",50,2020-10-04 13:07:59,0.6,16.7794,6.4433,95.358,37.43,31.277512,2.5311,12.2206,NA,209.2561,56.047,0.03,0,0,0,0,0,0,2,0,0,0
"278","FCR",50,2020-10-06 09:28:34,0.6,16.2092,8.8253,89.752,37.823,31.206157,2.2376,12.2377,NA,211.0831,79.384,0.065,0,0,0,0,0,0,2,0,0,0
"279","FCR",50,2020-10-13 10:45:52,0.6,17.8771,8.9957,95.462,37.288,31.962977,6.6039,15.8011,NA,148.7132,25.139,0.072,0,0,0,0,0,0,2,0,0,0
"280","FCR",50,2020-10-16 14:15:32,0.6,16.6652,9.1762,93.909,37.928,31.61291,3.468,13.3046,NA,243.9693,20.236,0.056,0,0,0,0,0,0,2,0,0,0
"281","FCR",50,2020-10-16 18:29:09,0.6,16.4098,9.0583,93.643,37.988,31.485956,4.0078,14.2923,NA,222.2108,2.0381,0.043,0,0,0,0,0,0,2,0,0,0
"282","FCR",50,2020-10-16 21:13:15,0.6,15.2906,6.5864,66.45,37.711,30.43083,3.647,14.8701,NA,220.3627,0.12376,0.041,0,0,0,0,0,0,2,0,0,0
"283","FCR",50,2020-10-17 01:25:34,0.6,15.7883,8.2762,83.556,38.473,31.400715,3.4899,12.4806,NA,186.6045,0.1238,0.04,0,0,0,0,0,0,2,0,0,0
"284","FCR",50,2020-10-17 05:25:42,0.6,14.3993,6.2567,60.688,37.136,29.15253,3.3181,13.0106,NA,200.0208,0.1236,0.051,0,0,0,0,0,0,2,0,0,0
"285","FCR",50,2020-10-17 09:22:30,0.6,15.2828,7.3674,73.831,39.134,31.545757,3.3189,12.368,NA,175.9182,23.278,0.051,0,0,0,0,0,0,2,0,0,0
"286","FCR",50,2020-10-17 13:57:15,0.6,15.988,7.8607,79.796,39.458,32.323796,3.2455,11.6527,NA,217.2319,236.34,0.034,0,0,0,0,0,0,2,0,0,0
"287","FCR",50,2020-10-19 11:51:56,0.6,14.8187,7.7305,76.38,39.49,31.449359,3.0543,9.7215,NA,211.502,80.387,0.014,0,0,0,0,0,0,2,0,0,0
"288","FCR",50,2020-10-28 09:58:30,0.6,16.3869,9.8443,100.478,39.53,32.724334,5.5563,4.4705,NA,204.9652,31.809,0.089,0,0,0,0,0,0,2,0,0,0
"289","FCR",50,2020-10-28 13:45:32,0.6,16.5425,10.294,104.57,39.271,32.56068,6.24,4.5568,NA,189.5693,89.673,0.119,0,0,0,0,0,0,2,0,0,0
"290","FCR",50,2020-11-02 10:13:10,0.6,13.0686,4.896,46.808,46.725,35.578679,3.1749,12.5222,NA,297.9051,107.6,0.074,0,0,0,0,0,0,2,0,0,0
