"Reservoir","Site","DateTime","CastID","Depth_m","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","TotalConc_ugL","YellowSubstances_ugL","Temp_C","Transmission_perc","RFU_370nm","RFU_470nm","RFU_525nm","RFU_570nm","RFU_590nm","RFU_610nm","Flag_GreenAlgae_ugL","Flag_Bluegreens_ugL","Flag_BrownAlgae_ugL","Flag_MixedAlgae_ugL","Flag_YellowSubstances_ugL","Flag_TotalConc_ugL","Flag_Temp_C","Flag_Transmission_perc","Flag_RFU_525nm","Flag_RFU_570nm","Flag_RFU_610nm","Flag_RFU_370nm","Flag_RFU_590nm","Flag_RFU_470nm"
"CCR",50,2025-05-28 06:36:44,1304,5.08,1.14,0,3.7,1.45,6.29,0.41,18.93,80.81,21.82,26.93,14.39,4.18,13.14,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:36:47,1304,5.08,1.01,0,3.48,1.55,6.04,0.41,18.93,80.99,21.17,26.02,14.14,4.28,13.2,9.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:36:50,1304,5.08,1.09,0,3.72,1.48,6.29,0.43,18.91,80.73,22.04,27.1,14.54,4.13,13.32,9.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:36:52,1304,5.08,1.32,0,3.7,1.47,6.48,0.38,18.88,80.7,21.9,27.42,14.5,4.17,13.4,9.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:36:55,1304,5.07,1.41,0,3.27,1.48,6.17,0.42,18.86,80.91,21.6,26.34,13.75,4.14,13.12,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:36:58,1304,5.15,1.28,0.12,3.82,1.25,6.47,0.35,18.89,80.83,21.27,26.75,14.14,3.94,13.06,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:01,1304,5.19,1.38,0.07,3.28,1.5,6.22,0.42,18.91,80.75,21.59,26.28,13.84,4.24,13.26,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:04,1304,5.25,1.38,0.07,2.97,1.91,6.33,0.41,18.9,80.82,21.8,26.59,14.38,4.69,14.43,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:06,1304,5.4,1.4,0,3.49,1.53,6.41,0.38,18.9,80.82,21.65,27.04,14.26,4.04,13.54,9.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:09,1304,5.53,0.76,0,3.62,1.49,5.87,0.43,18.93,80.78,21.07,25.65,14.18,4.05,12.97,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:12,1304,5.66,1.12,0,3.33,1.56,6.01,0.41,18.93,80.78,21.1,25.85,13.91,3.96,13.38,9.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:15,1304,5.79,1.19,0,3.35,1.54,6.09,0.41,18.92,80.79,21.24,26.02,13.94,4.29,13.09,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:18,1304,5.89,1,0,3.67,1.37,6.04,0.39,18.93,80.8,20.93,25.91,13.97,4.05,12.7,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:20,1304,5.91,0.93,0,3.6,1.41,5.94,0.42,18.91,80.81,21.13,25.81,13.98,4.08,12.8,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:23,1304,5.91,1.03,0,3.43,1.48,5.93,0.41,18.93,80.84,20.93,25.59,13.84,4.11,12.92,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:26,1304,5.94,0.87,0,3.64,1.47,5.98,0.44,18.89,80.72,21.48,26.08,14.25,4.23,12.9,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:29,1304,6.05,1.1,0,3.45,1.47,6.01,0.41,18.89,80.85,21.12,25.87,13.88,4.28,12.86,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:31,1304,6.14,1.31,0,3.42,1.58,6.3,0.41,18.9,80.81,21.81,26.85,14.26,4.28,13.47,9.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:34,1304,6.16,1.04,0,3.34,1.58,5.97,0.44,18.89,80.74,21.48,25.95,14.02,4.36,13.18,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:37,1304,6.25,0.87,0.01,3.24,1.69,5.81,0.43,18.89,80.72,20.84,25.22,14.02,4.38,13.32,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:40,1304,6.32,0.54,0.44,3.65,1.26,5.89,0.48,18.79,80.92,21.12,24.62,13.86,4.09,13.44,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:43,1304,6.36,0.75,0.17,3.48,1.49,5.89,0.46,18.72,80.56,21.25,25.3,14.05,4.35,13.26,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:45,1304,6.43,0.29,0,3.07,1.79,5.15,0.57,18.68,80.58,21.29,24.04,13.91,4.47,13.1,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:48,1304,6.46,0,0,2.68,2.07,4.75,0.68,18.68,80.44,21.86,23.25,14.2,4.7,13.5,9.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:51,1304,6.47,0,0,2.77,2.11,4.88,0.68,18.34,80.52,22.23,23.72,14.61,4.69,13.7,9.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:54,1304,6.46,0,0,2.79,2.12,4.91,0.68,17.97,80.4,22.26,23.82,14.69,4.66,13.82,9.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:56,1304,6.49,0,0,2.25,2.29,4.54,0.74,17.93,80.46,22.18,22.73,14.13,5.06,13.77,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:37:59,1304,6.49,0,0,2.24,2.25,4.49,0.75,17.76,80.31,22.21,22.39,14.39,4.8,13.58,9.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:02,1304,6.53,0,0.09,1.91,2.22,4.21,0.77,17.67,80.24,21.67,21.06,13.72,4.82,13.25,9.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:04,1304,6.63,0,0.08,1.67,2.07,3.82,0.8,17.57,80.15,21.11,19.71,12.87,4.37,12.55,9.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:07,1304,6.69,0,0.29,1.96,1.93,4.17,0.76,16.57,79.99,21.16,20.21,13.01,4.47,13.01,9.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:10,1304,6.75,0,0.15,1.49,2.31,3.95,0.78,16.62,79.88,21.06,19.81,13.19,4.71,13.45,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:13,1304,6.75,0,0.05,1.45,2.11,3.6,0.78,16.62,79.93,20.34,18.82,12.42,4.37,12.34,8.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:15,1304,6.79,0,0.09,1.55,2.13,3.76,0.77,16.76,79.82,20.64,19.34,12.65,4.53,12.62,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:18,1304,6.79,0,0.07,1.37,2.18,3.62,0.78,16.91,79.78,20.39,18.77,12.6,4.59,12.46,9.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:21,1304,6.87,0,0,1.09,2.18,3.27,0.8,16.65,79.72,19.9,17.76,11.96,4.09,12.18,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:24,1304,6.89,0,0.05,1.25,2.13,3.43,0.77,16.31,79.71,19.76,18.02,12.06,4.08,12.34,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:26,1304,6.99,0,0.16,1.33,2.01,3.5,0.76,15.83,79.79,19.72,17.81,12.08,4.24,12.15,8.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:29,1304,7.04,0,0.03,1.09,2.24,3.37,0.79,15.31,79.96,19.94,17.99,12.08,4.33,12.46,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:32,1304,7.05,0,0.12,1.12,2.11,3.35,0.77,15.29,79.99,19.43,17.49,11.69,4.38,12.23,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:35,1304,7.11,0,0.06,1.32,2.12,3.5,0.77,15.47,79.94,19.94,18.3,12.17,4.22,12.33,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:37,1304,7.17,0,0.16,1.3,2.04,3.5,0.75,15.61,80.21,19.54,17.85,11.87,4.05,12.45,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:40,1304,7.19,0,0.24,1.21,1.98,3.43,0.73,15.34,80.17,18.97,17.06,11.69,4.19,12.22,9.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:42,1304,7.19,0,0.08,1.29,2,3.37,0.7,15.25,80.21,18.65,17.3,11.53,4.14,11.88,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:45,1304,7.2,0,0.14,1.25,2.01,3.4,0.71,15.51,80.26,18.83,17.27,11.62,4.3,12.01,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:48,1304,7.22,0,0.15,1.05,2.1,3.3,0.73,15.56,80.16,18.78,16.81,11.66,4.1,12.22,8.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:51,1304,7.24,0,0.04,1.28,2.01,3.32,0.7,15.14,80.29,18.66,17.3,11.55,4.06,11.8,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:54,1304,7.24,0,0.27,1.18,1.91,3.37,0.7,15.22,80.33,18.27,16.56,11.19,4.25,12.05,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:56,1304,7.26,0,0.32,1.11,1.99,3.41,0.72,15.39,80.26,18.63,16.65,11.44,4.05,12.51,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:38:59,1304,7.3,0,0.3,1.16,1.9,3.36,0.71,15.11,80.28,18.37,16.44,11.26,4.2,12.06,9.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:02,1304,7.41,0,0.11,0.98,2.15,3.24,0.72,14.54,80.42,18.51,16.56,11.7,4.08,12.17,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:05,1304,7.45,0,0.05,0.9,2.2,3.15,0.69,14.21,80.47,17.98,16.33,11.4,4.08,12.11,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:08,1304,7.47,0,0.19,1.2,1.99,3.38,0.66,14.36,80.45,17.94,16.5,11.56,4.11,12.01,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:10,1304,7.52,0,0.2,1.11,2,3.31,0.69,14.47,80.37,18.2,16.47,11.35,4.25,11.98,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:13,1304,7.54,0,0.13,1.3,1.79,3.21,0.64,13.85,80.39,17.33,16.09,10.89,3.64,11.37,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:16,1304,7.57,0,0.07,0.97,1.93,2.98,0.64,13.77,80.52,16.79,15.37,10.49,3.65,11.45,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:19,1304,7.67,0,0.09,1.13,1.85,3.07,0.63,13.58,80.46,16.88,15.57,10.64,3.55,11.35,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:21,1304,7.69,0,0.21,1.17,1.76,3.14,0.62,13.2,80.36,16.79,15.46,10.4,3.57,11.51,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:24,1304,7.73,0,0.14,1.08,1.8,3.02,0.63,13.56,80.51,16.68,15.34,10.21,3.71,11.27,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:27,1304,7.75,0,0.21,1.08,1.76,3.06,0.62,13.73,80.44,16.53,15.03,10.33,3.68,11.3,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:30,1304,7.79,0,0.1,1.04,1.93,3.07,0.63,14.02,80.61,16.82,15.6,10.52,3.71,11.6,8.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:32,1304,7.82,0,0.14,0.9,1.95,2.99,0.64,14.14,80.58,16.77,15.2,10.38,3.88,11.57,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:35,1304,7.97,0,0.2,0.94,1.74,2.88,0.6,13.53,80.66,15.81,14.24,9.87,3.61,11.02,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:38,1304,8.09,0,0.23,0.94,1.72,2.9,0.6,12.48,80.67,15.82,14.17,9.9,3.59,11.05,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:40,1304,8.12,0,0.12,0.72,1.87,2.71,0.62,12.23,80.48,15.74,13.97,9.7,3.64,11.03,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:43,1304,8.21,0,0.21,0.86,1.78,2.85,0.59,12.27,80.55,15.64,14.06,9.8,3.63,11.14,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:46,1304,8.25,0,0.36,1.09,1.73,3.19,0.59,12.08,80.62,16.18,14.75,10.31,3.82,11.62,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:49,1304,8.29,0,0.26,1.11,1.74,3.12,0.58,12.3,80.52,16.04,14.77,10.32,3.75,11.34,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:51,1304,8.42,0,0.27,1.06,1.67,3,0.56,12.27,80.42,15.52,14.2,9.9,3.59,11.08,8.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:54,1304,8.53,0,0.19,0.79,1.81,2.79,0.6,11.99,80.56,15.63,13.91,9.78,3.64,11.08,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:39:57,1304,8.68,0,0.16,0.87,1.78,2.81,0.59,11.66,80.43,15.61,14.08,9.76,3.49,11.01,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:00,1304,8.8,0,0.26,0.92,1.63,2.81,0.61,11.02,80.54,15.67,13.91,9.43,3.51,10.87,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:02,1304,8.93,0,0.3,0.76,1.66,2.72,0.61,11.01,80.61,15.47,13.4,9.27,3.56,10.89,7.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:05,1304,9.05,0,0.23,0.81,1.54,2.57,0.59,10.71,80.92,14.91,12.96,8.89,3.21,10.34,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:08,1304,9.21,0,0.24,0.68,1.51,2.43,0.6,10.64,80.85,14.63,12.48,8.41,3.09,10.26,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:11,1304,9.43,0,0.35,0.7,1.43,2.49,0.6,10.29,80.8,14.57,12.21,8.45,3.17,10.25,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:13,1304,9.65,0,0.33,0.76,1.34,2.43,0.57,10.14,80.7,14.11,11.96,8.11,3.03,9.96,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:16,1304,9.84,0,0.3,0.54,1.46,2.3,0.59,10.16,80.66,14.14,11.64,8.11,3.08,10.02,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:19,1304,10,0,0.32,0.67,1.36,2.35,0.59,10.18,80.67,14.09,11.78,7.99,3.07,9.88,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:21,1304,10.11,0,0.4,0.63,1.42,2.45,0.6,10.22,80.58,14.37,11.92,8.17,3.3,10.26,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:24,1304,10.23,0,0.3,0.62,1.34,2.26,0.6,10.18,80.54,14.03,11.61,7.76,2.9,9.8,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:27,1304,10.35,0,0.34,0.65,1.35,2.34,0.57,10.33,80.49,13.88,11.6,7.88,2.92,9.99,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:30,1304,10.53,0,0.38,0.56,1.22,2.16,0.58,10.3,80.52,13.45,10.8,7.32,2.87,9.48,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:32,1304,10.69,0,0.38,0.54,1.2,2.12,0.6,10,80.53,13.64,10.84,7.2,2.78,9.49,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:35,1304,10.88,0,0.39,0.55,1.2,2.14,0.6,9.84,80.63,13.64,10.83,7.27,2.84,9.48,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:38,1304,11.01,0,0.33,0.45,1.34,2.12,0.61,9.85,80.59,13.77,11,7.43,2.92,9.69,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:41,1304,11.08,0,0.35,0.51,1.3,2.16,0.59,9.91,80.5,13.65,10.99,7.45,2.78,9.74,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:44,1304,11.19,0,0.46,0.66,1.14,2.26,0.6,9.86,80.7,13.88,11.08,7.39,2.82,9.61,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:46,1304,11.32,0,0.41,0.58,1.1,2.1,0.59,9.76,80.54,13.41,10.52,7.08,2.69,9.25,6.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:49,1304,11.38,0,0.39,0.59,1.11,2.08,0.57,9.78,80.62,13.04,10.44,6.92,2.56,9.28,6.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:52,1304,11.41,0,0.43,0.52,1.13,2.08,0.59,9.78,80.76,13.28,10.41,6.99,2.68,9.38,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:55,1304,11.44,0,0.45,0.47,1.32,2.24,0.61,10,80.5,13.93,11.06,7.5,3.04,10,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:40:57,1304,11.51,0,0.53,0.67,1.1,2.3,0.6,10.23,80.5,13.75,10.94,7.27,2.81,9.72,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:00,1304,11.6,0,0.42,0.52,1.19,2.13,0.59,10.36,80.58,13.48,10.64,7.19,2.73,9.57,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:03,1304,11.7,0,0.44,0.53,1.12,2.08,0.58,10.22,80.69,13.18,10.35,6.9,2.75,9.32,6.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:06,1304,11.84,0,0.43,0.4,1.1,1.92,0.58,9.99,80.8,12.75,9.76,6.51,2.59,9.14,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:08,1304,11.97,0,0.47,0.35,1.1,1.92,0.6,9.79,80.84,12.92,9.64,6.6,2.63,9.22,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:11,1304,12.17,0,0.5,0.44,1.01,1.95,0.6,9.61,80.91,12.99,9.76,6.47,2.47,9.19,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:14,1304,12.32,0,0.47,0.51,0.97,1.94,0.59,9.56,80.72,12.91,9.79,6.43,2.47,8.94,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:16,1304,12.46,0,0.46,0.4,1.03,1.9,0.58,9.66,80.7,12.69,9.53,6.41,2.54,9.02,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:20,1304,12.65,0,0.46,0.38,1.05,1.89,0.59,9.63,80.71,12.79,9.56,6.45,2.57,9.03,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:22,1304,12.77,0,0.52,0.57,0.89,1.98,0.58,9.52,80.66,12.71,9.68,6.32,2.37,8.92,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:25,1304,12.89,0,0.56,0.68,0.93,2.16,0.59,9.5,80.53,13.27,10.34,6.72,2.59,9.24,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:28,1304,12.92,0,0.63,0.71,0.9,2.24,0.61,9.51,80.37,13.59,10.47,6.84,2.66,9.36,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:30,1304,13.07,0,0.53,0.47,0.95,1.95,0.58,9.63,80.47,12.75,9.51,6.41,2.62,8.92,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:33,1304,13.25,0,0.47,0.51,0.98,1.97,0.58,9.55,80.61,12.75,9.79,6.43,2.53,9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:36,1304,13.42,0,0.46,0.48,1.02,1.96,0.58,9.49,80.67,12.85,9.85,6.48,2.52,9.09,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:39,1304,13.47,0,0.5,0.47,1.03,2,0.59,9.49,80.62,12.97,9.83,6.64,2.61,9.17,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:41,1304,13.51,0,0.49,0.55,0.97,2.01,0.59,9.53,80.74,13.04,10.02,6.52,2.49,9.11,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:44,1304,13.65,0,0.44,0.45,1.03,1.93,0.58,9.53,80.59,12.78,9.71,6.5,2.57,8.97,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:47,1304,13.7,0,0.54,0.6,0.95,2.09,0.6,9.51,80.6,13.22,10.14,6.64,2.63,9.17,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:49,1304,13.7,0,0.58,0.6,0.96,2.13,0.6,9.49,80.69,13.27,10.15,6.7,2.65,9.29,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:52,1304,13.81,0,0.45,0.46,1.09,2,0.6,9.51,80.6,13.13,10.1,6.68,2.63,9.3,6.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:54,1304,13.9,0,0.41,0.47,1.06,1.94,0.6,9.54,80.76,13.07,10.06,6.59,2.6,9.04,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:41:57,1304,13.98,0,0.41,0.43,1.13,1.97,0.6,9.51,80.72,13.18,10.09,6.8,2.66,9.2,6.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:00,1304,13.98,0,0.39,0.43,1.14,1.96,0.6,9.57,80.74,13.13,10.16,6.69,2.7,9.22,6.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:03,1304,13.99,0,0.45,0.52,1.12,2.08,0.6,9.56,80.69,13.38,10.48,6.84,2.76,9.41,6.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:05,1304,14,0,0.43,0.43,1.17,2.04,0.61,9.67,80.65,13.45,10.35,6.97,2.78,9.42,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:08,1304,14,0,0.45,0.53,1.13,2.11,0.61,9.8,80.61,13.55,10.65,6.94,2.83,9.45,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:11,1304,14.11,0,0.51,0.51,1.08,2.09,0.59,9.77,80.59,13.22,10.21,6.8,2.76,9.41,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:14,1304,14.17,0,0.49,0.59,1.04,2.12,0.59,9.7,80.61,13.27,10.37,6.82,2.75,9.28,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:16,1304,14.2,0,0.45,0.65,1.03,2.12,0.59,9.68,80.69,13.35,10.59,6.82,2.61,9.23,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:19,1304,14.21,0,0.48,0.64,1.14,2.26,0.59,9.68,80.57,13.69,11,7.2,2.89,9.67,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:22,1304,14.22,0,0.46,0.51,1.18,2.15,0.6,9.82,80.49,13.57,10.68,7.09,2.83,9.64,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCR",50,2025-05-28 06:42:24,1304,14.36,0,0.48,0.46,1.07,2.01,0.6,9.92,80.65,13.17,10.08,6.65,2.66,9.29,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
