"Reservoir","Site","DateTime","Depth_m","Rep","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","DIC_mgL","DC_mgL","DN_mgL","Flag_DateTime","Flag_TN_ugL","Flag_TP_ugL","Flag_NH4_ugL","Flag_NO3NO2_ugL","Flag_SRP_ugL","Flag_DOC_mgL","Flag_DIC_mgL","Flag_DC_mgL","Flag_DN_mgL"
"BVR",50,2025-06-23 09:45:00,7,"R1",2522.599258,54.6,2160,0.911916720774633,9.52,3.41864199609394,7.57470822785558,10.9933502239495,2.56,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-06-23 09:45:00,7,"R2",2699.144429,53.2,2130,11.3347263692456,8.96,1.9709736418254,7.24204189281196,9.21301553463736,2.5,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-06-30 09:01:00,0.1,"R1",564.5614707,26.9,6.7,15.2487059009346,16.6,6.09328778524933,3.44012121253138,9.53340899778071,0.46,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-06-30 09:01:00,0.1,"R2",NA,NA,4.73,0.10405314893042,15.1,7.66097773118065,2.6311905856744,10.292168316855,0.65,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-06-30 09:12:00,3,"R1",1102.792712,87.6,18.2,7.22227155245748,11.2,3.58302655302726,3.96262986290494,7.5456564159322,0.36,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-06-30 09:25:00,6,"R1",2359.270917,51.7,1560,9.34249641741602,25.8,6.16752007787718,5.18837583922958,11.3558959171068,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-06-30 09:35:00,7,"R1",2548.711495,NA,2150,9.62217298298438,23.6,6.87060351644318,5.54057728839326,12.4111808048364,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-07 10:25:00,0.1,"R1",571.823278039289,25.9,6.4,5.26107188986227,7.25,7.73191581598501,2.74340156898153,10.4753173849665,0.65,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-07 10:28:00,3,"R1",876.963938031903,65.5,79.7,9.37209058477273,7.87,6.70997446798101,3.47689692219983,10.1868713901808,0.63,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-07 10:28:00,3,"R2",745.440553480169,64.1,59.4,6.95183837956976,7.3,6.50197588475642,3.43247865907986,9.93445454383629,0.6,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-07 10:40:00,6,"R1",NA,45.4,2000,10.9048469595094,19.4,7.22394124131154,4.74214115067868,11.9660823919902,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-07 10:40:00,6,"R1",2150.8831677844,NA,2000,10.9048469595094,19.4,7.22394124131154,4.74214115067868,11.9660823919902,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-07 10:52:00,7,"R1",NA,81.2,1990,NA,NA,6.98570539968136,4.89958170024105,11.8852870999224,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-07 10:52:00,7,"R1",3448.90638538063,NA,1990,NA,NA,6.98570539968136,4.89958170024105,11.8852870999224,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-14 09:00:00,0.1,"R1",375.0165701,23.6,17.8,3.34046892317396,3.73,6.71967710352044,2.78886981782813,9.50854692134858,0.62,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-14 09:00:00,0.1,"R2",301.0298473,27.9,20.6,5.26223706383257,5.36,4.72900356303858,3.57875564229491,8.30775920533349,0.38,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-14 09:13:00,3,"R1",617.0537676,47.6,17.4,3.69177338726114,4.45,5.98678655120237,3.52617264225658,9.51295919345896,0.41,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-14 09:17:00,7,"R1",3775.091166,52.8,2830,14.5026354289611,35.2,3.99704680260278,7.88186710761691,11.8789139102197,3.41,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-14 09:29:00,6,"R1",2841.282527,37.1,2530,13.6016455202841,31,3.88369732006486,6.8441496408578,10.7278469609227,2.85,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-21 10:30:00,0.1,"R1",406.9639643,34.6,12.6,4.01108275528507,8.47,6.13629208246629,2.8243808445082,8.96067292697448,0.5,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-21 10:50:00,3,"R1",794.0757502,68.3,16.9,3.95116493639022,6.46,5.60837569785873,3.28782449245906,8.8962001903178,0.47,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-21 10:50:00,3,"R2",794.9134614,70.3,13.2,3.36147562639754,8.15,6.28258433458012,3.11458947969505,9.39717381427517,0.44,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-21 10:58:00,6,"R1",2251.131128,33.7,1770,16.3089642566816,50.7,5.49287884428949,5.37925336265986,10.8721322069494,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-21 11:27:00,7,"R1",3077.860619,31.3,2910,10.7056467295679,25.6,5.91457664768292,5.98917783599172,11.9037544836746,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-28 09:17:00,0.1,"R1",386.0060755,27.4,8.5,-1.44109085668231,8.84,4.55626664360975,3.6394037784022,8.19567042201195,0.4,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-28 09:20:00,3,"R1",667.1814363,49.8,24.3,4.14407846411257,4.15,3.36111502041198,5.65390863107066,9.01502365148264,0.28,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-28 09:33:00,6,"R1",2318.617849,29.6,2020,8.21606422939078,16.6,3.77882006849852,7.34602954797503,11.1248496164736,2.32,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-28 09:33:00,6,"R2",2374.243659,37.6,2020,12.813581118693,21.7,3.21514978657832,6.90568428000114,10.1208340665795,2.53,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-07-28 09:41:00,7,"R1",4776.629234,76,2920,9.17451179552749,19.2,3.65841426435933,7.60549622615405,11.2639104905134,3.65,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-04 10:03:00,0.1,"R1",476.3734699,29.3,14.6,7.46543929420008,12.9,5.07624854309329,3.79486931840636,8.87111786149965,0.33,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-04 10:15:00,3,"R1",727.5414803,53.1,18.5,2.55234255867161,6.4,4.43282684544194,5.84967372543501,10.2825005708769,0.23,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-04 10:23:00,6,"R1",NA,35.6,2780,6.4323269458144,9.66,2.99352796258872,8.27552589879144,11.2690538613802,3.67,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-04 10:23:00,6,"R1",3612.763074,NA,2780,6.4323269458144,9.66,2.99352796258872,8.27552589879144,11.2690538613802,3.67,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-04 10:34:00,6.5,"R1",4675.60178,12.9,4240,7.81339911359843,22.6,3.9176846378369,9.01478883872431,12.9324734765612,4.91,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-04 10:34:00,6.5,"R2",NA,71.1,4230,11.715218837025,17.6,4.35264000896207,9.35278238966298,13.705422398625,5.09,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-11 09:35:00,0.1,"R1",422.4591074,26.8,2.59,3.24597437298888,7.8,3.71610454847423,4.02698896032293,7.74309350879716,0.26,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-11 09:35:00,0.1,"R2",497.6828596,30,4.43,0.486798705303781,6.7,4.04747531688165,3.48386728708181,7.53134260396346,0.26,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-11 09:40:00,3,"R1",795.0260178,45.5,21.7,0.595032801699875,3.21,3.6157362796815,6.11260424711726,9.72834052679876,0.52,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-11 10:02:00,6,"R1",3856.783199,47.7,3690,2.14538105747709,4.52,3.80188290563584,8.38032428585056,12.1822071914864,3.99,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-11 10:16:00,5,"R1",3939.060268,21.8,2880,5.30537253498559,11.2,2.89834904490448,7.88802909618723,10.7863781410917,3.45,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-11 10:16:00,5,"R1",3421.737707,NA,2880,5.30537253498559,11.2,2.89834904490448,7.88802909618723,10.7863781410917,3.45,0,0,0,0,0,0,0,0,0,0
"BVR",100,2025-08-14 12:00:00,0.1,"R1",189.959359265588,74.2,21.9,22.3234526423497,22.5,1.50631330852971,4.4511461155614,5.9574594240911,0.15,0,0,0,0,0,0,0,0,0,0
"BVR",175,2025-08-14 12:00:00,0.1,"R1",158.205521478703,56.6,14.8,18.29444368,9.15,2.28393467028364,4.37906014790071,6.64341831160314,0.22,0,0,0,0,0,0,0,0,0,0
"BVR",200,2025-08-14 12:00:00,0.1,"R1",679.201072036027,217.898989452002,117,36.4082532025387,4.62,2.1906231821317,4.82544425927071,7.01606744140241,0.37,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-18 09:42:00,0.1,"R1",472.787328514664,29.7,7.03,0.397660006334725,7.76,3.94628827161623,3.55926400722624,7.50555227884248,0.27,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-18 09:45:00,3,"R1",706.132228350791,61.3,53.5,3.04577946897129,1.94,5.78356223647235,4.99694491764173,10.7805071541141,0.47,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-18 09:45:00,3,"R2",600.775907522962,54.8,63.5,4.55139209414905,3.56,2.7901606922554,7.07120317162744,9.86136386388284,0.29,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-18 09:59:00,5,"R1",NA,39.4,3560,5.52754745114855,13.4,3.50258343203288,8.41072491171137,11.9133083437442,4.29,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-18 09:59:00,5,"R1",3372.72320649731,NA,3560,5.52754745114855,13.4,3.50258343203288,8.41072491171137,11.9133083437442,4.29,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-18 10:14:00,6,"R1",3627.20868561463,50.3775643318659,3600,8.20408606386983,14,3.15854436255015,8.92324279882049,12.0817871613706,4.4,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-25 10:10:00,0.1,"R1",696.6319427,35.7,10.2,1.844304805,6.44,4.30472232158153,3.78255617027622,8.08727849185775,0.38,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-25 10:15:00,3,"R1",1015.15250191247,24.7,252,1.8250081434926,6.41,2.24842135553992,5.20962776059293,7.45804911613285,0.43,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-25 10:25:00,5,"R1",3980.97487943023,20.1,3780,5.90023839606905,9.35,3.21955604667029,9.55553242481965,12.7750884714899,4.38,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-25 10:35:00,6,"R1",5106.88850658518,17.7,4940,4.19893402,10.4,4.12204250998305,9.71514774720321,13.8371902571863,6.3,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-08-25 10:35:00,6,"R2",5181.32413868345,49.7,5320,0.845023240522691,8.42,3.73829883737915,9.22764618920351,12.9659450265827,5.78,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-01 10:30:00,0.1,"R1",949.502971434682,36.5,9.29,1.23943932459201,9.66,3.79739758859015,4.08631950214233,7.88371709073249,0.32,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-01 10:30:00,0.1,"R2",879.220526756165,42.2,13,3.44492784607863,8.39,3.6765856692986,4.42105407363038,8.09763974292898,0.31,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-01 10:50:00,3,"R1",NA,NA,195,1.82365161782505,NA,3.16298044081471,5.80166187863003,8.96464231944474,0.57,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-01 10:58:00,5,"R1",591.427045447048,50.9,2060,4.77586863768334,8.99,3.40701074361271,7.58104259285768,10.9880533364704,2.66,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-01 11:05:00,6,"R1",3974.86466242994,17,2780,11.984902237766,12.2,3.7699585312643,7.56448440369603,11.3344429349603,3.09,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-15 10:45:00,3,"R1",1039.42475595155,38.4,347,4.54853570634214,2.69,3.14052800525013,6.81274105406012,9.95326905931026,0.86,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-15 10:45:00,3,"R2",1042.75633876051,38.5,328,4.616360859,9.84,3.28906693209058,6.56553082923418,9.85459776132476,0.75,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-15 10:55:00,0.1,"R1",625.752167606915,24.3,6.32,2.074913722,9.24,4.92514745418625,3.98744115251769,8.91258860670394,0.36,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-15 11:20:00,5,"R1",2972.48151869055,31.4,2520,5.221041637,14.7,2.53971578842933,8.8210970006032,11.3608127890325,3.05,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-15 11:45:00,6,"R1",3895.69853540295,28.2,3440,7.969838322,15,2.52205320315369,9.50016817277075,12.0222213759244,4,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-29 10:40:00,0.1,"R1",578.604483537651,18.1,103,3.4985025527861,6.99,4.07520112326996,4.50658167906088,8.58178280233084,0.39,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-29 10:57:00,3,"R1",1023.28870629555,38.2,316,5.55433485326554,1.93,2.92529108404665,6.54679732980338,9.47208841385003,0.55,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-29 11:03:00,5,"R1",4378.73855110548,39.0148095091236,4370,6.35717971089224,15,2.67467284144994,9.96205707580843,12.6367299172584,5.02,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-29 11:03:00,5,"R2",4471.70810352808,-1.42,4430,7.03192457265649,11.9,2.82778981743489,10.4358562656182,13.2636460830531,5.5,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-09-29 11:13:00,6,"R1",NA,0.224,5950,6.91162719154487,10.7,3.72929650935792,12.0675799670394,15.7968764763973,8.55,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-20 10:30:00,0.1,"R1",1144.69612686088,22.6,935,10.71937374,18,4.69613308846981,5.94022779580042,10.6363608842702,1.37,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-20 10:45:00,3,"R1",1104.78516718772,28.0153562253456,905,10.66592247,27.2,3.92720822384704,6.28295680528946,10.2101650291365,1.42,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-20 10:45:00,3,"R2",1143.33989743759,25.7087307825688,861,7.907940359,26.1,3.86251254236119,6.45886751189537,10.3213800542566,1.51,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-20 10:56:00,5,"R1",1209.64103375164,26.5733464812424,908,8.444234474,25.6,3.49282739248296,6.2125925226471,9.70541991513006,1.43,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-20 11:06:00,6,"R1",1355.17065397356,59.2,878,9.123175964,19.5,3.59640355175618,6.3544379813071,9.95084153306328,1.33,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-27 10:12:00,0.1,"R1",1298.30979619009,23.4,983,12.22898587,41.8,4.37565920763653,5.6808369526421,10.0564961602786,1.54,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-27 10:25:00,3,"R1",1127.88577927026,23.4052527946634,1030,13.57432125,NA,4.0896706469081,6.34773662105545,10.4374072679636,1.59,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-27 10:30:00,5,"R1",1330.78415351489,28.1,1040,28.79501264,19.5,3.23072538898095,6.42871139076293,9.65943677974388,1.53,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-27 10:36:00,6,"R1",1340.37092484773,62.4036780612139,1060,16.89047857,44.4,4.35779872373199,6.3544379813071,10.7122367050391,1.64,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-10-27 12:00:00,6,"R2",1401.80404645747,81.6388897141878,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-11-03 10:30:00,0.1,"R1",1233.50157280938,27.5,1070,18.70613111,37.2,4.32982804921973,5.95263601381027,10.28246406303,1.6,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-11-03 10:30:00,0.1,"R2",1249.68606724595,27.8,1030,14.86198896,19.5,4.00034221889851,5.99517847555833,9.99552069445684,1.57,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-11-03 10:45:00,3,"R1",1219.37716122276,29.7473908246876,1070,13.46896198,27.5,3.35420291662712,6.46724421220993,9.82144712883705,1.8,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-11-03 10:50:00,5,"R1",1379.58349654514,31.1,1080,13.44334416,28.7,4.27977753311454,5.81378214560479,10.0935596787193,1.65,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-11-03 11:00:00,6,"R1",1162.74738545992,24.8445576947365,1060,16.0420723,22.5,3.16753308604579,5.95347325958317,9.12100634562896,1.44,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-12-01 10:40:00,0.1,"R1",1134.28928672489,30.9030641372296,1100,18.3398351117272,9.36,3.41337359308527,5.67311116626052,9.0864847593458,1.56,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-12-01 10:50:00,3,"R1",1353.63303194824,35.1,1140,19.5411738313608,12.8,3.31716101972597,5.41193835322138,8.72909937294735,1.59,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-12-01 10:50:00,3,"R2",1229.32753802275,32.6380494755136,1120,17.1996612736153,26.1,3.53113386961685,6.17346157122724,9.70459544084409,1.42,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-12-01 11:11:00,5,"R1",1387.72696453854,37.1,1090,18.2184474428603,15.4,3.34940227632264,5.23432565063418,8.58372792695682,1.47,0,0,0,0,0,0,0,0,0,0
"BVR",50,2025-12-01 11:20:00,6,"R1",1056.24483598603,29.9,1130,19.0679414739734,6.61,2.92359349793061,5.4734757995115,8.39706929744211,1.36,0,0,0,0,0,0,0,0,0,0
"BVR",50,2026-02-23 10:30:00,0.1,"R1",995.044975933573,29.458595444008,718,104.425629103734,7.35,2.60494995900931,3.71300848852657,6.31795844753588,0.95,0,0,0,0,0,0,0,0,0,0
"BVR",50,2026-03-02 10:35:00,0.1,"R1",NA,NA,658,118.366839626835,7.49,2.7097354979432,3.73424750967981,6.44398300762301,0.97,0,0,0,0,0,0,0,0,0,0
"BVR",50,2026-03-02 10:43:00,3,"R1",NA,NA,657,118.057709056662,8.42,2.42064182357802,3.65171968102315,6.07236150460117,0.97,0,0,0,0,0,0,0,0,0,0
"BVR",50,2026-03-02 11:00:00,5,"R1",NA,NA,635,100.675252367919,7.3,2.2386098906747,3.75672262674523,5.99533251741993,0.88,0,0,0,0,0,0,0,0,0,0
"BVR",50,2026-03-02 11:10:00,6,"R1",NA,NA,642,118.434817350674,5.33,2.60689468694518,3.29767324729821,5.90456793424338,0.87,0,0,0,0,0,0,0,0,0,0
"CCR",50,2014-04-20 13:00:00,0.1,"1",141,7.3,7,6,1,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-04-20 13:00:00,5,"1",153,6.9,6,5,1,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-04-20 13:00:00,14,"1",175,13.1,12,7,1,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-05-02 11:00:00,0.1,"1",139,6.3,3,4,3,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-05-02 11:00:00,5,"1",36.6,1.1,4,5,1,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-05-02 11:00:00,14,"1",168,12.2,19,14,1,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-05-08 09:30:00,0.1,"1",132,5.5,3,5,0,2.7,NA,NA,NA,1,0,0,0,0,3,0,1,1,1
"CCR",50,2014-05-08 09:30:00,6,"1",134,6.9,4,6,1,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-05-08 09:30:00,14,"1",157,9.7,13,0,1,2.6,NA,NA,NA,1,0,0,0,3,0,0,1,1,1
"CCR",50,2014-05-15 09:15:00,0.1,"1",146,6,4,6,1,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-05-15 09:15:00,6,"1",134.5,7.7,3,5,0,2.6,NA,NA,NA,1,0,0,0,0,3,0,1,1,1
"CCR",50,2014-05-15 09:15:00,14,"1",157,6.9,11,16,0,2.5,NA,NA,NA,1,0,0,0,0,3,0,1,1,1
"CCR",50,2014-05-27 11:00:00,0.1,"1",152,6.8,6,6,1,3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-05-27 11:00:00,6,"1",163,8.6,5,5,0,2.8,NA,NA,NA,1,0,0,0,0,3,0,1,1,1
"CCR",50,2014-05-27 11:00:00,14,"1",165,9.1,5,18,1,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-04 09:15:00,0.1,"1",118,3.3,0,7,1,2.8,NA,NA,NA,1,0,0,3,0,0,0,1,1,1
"CCR",50,2014-06-04 09:15:00,6,"1",277,6.9,8,7,1,3.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-04 09:15:00,20,"1",297,16.2,39,38,2,2.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-12 09:30:00,0.1,"1",132,3.8,4,8,1,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-12 09:30:00,6,"1",223,9.4,5,7,1,3.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-12 09:30:00,20,"1",144,5.7,4,8,1,2.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-26 09:45:00,0.1,"1",127,3.4,4,2,1,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-26 09:45:00,6,"1",167,9.1,3,5,1,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-06-26 09:45:00,20,"1",247.5,31.4,45,16,2,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-03 09:00:00,0.1,"1",118,3.7,3,6,2,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-03 09:00:00,6,"1",178,11.7,3,2,2,2.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-03 09:00:00,20,"1",179,16.7,23,13,2,2.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-10 10:00:00,0.1,"1",128,2.5,5,6,3,2.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-10 10:00:00,6,"1",192.5,12.1,7,2,2,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-10 10:00:00,20,"1",310,32,88,17,5,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-24 10:30:00,0.1,"1",139,4.8,3,4,8,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-24 10:30:00,6,"1",181,9.3,3,4,8,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-07-24 10:30:00,20,"1",405,46.1,130,19,4,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-08-07 13:30:00,0.1,"1",144,6.6,6,2,2,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-08-07 13:30:00,6,"1",175,11.8,5,5,3,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-08-07 13:30:00,20,"1",706,63.1,263,11,2,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-08-21 09:30:00,0.1,"1",127,0,3,4,2,2.5,NA,NA,NA,1,0,3,0,0,0,0,1,1,1
"CCR",50,2014-08-21 09:30:00,6,"1",133,4.9,4,4,4,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-08-21 09:30:00,19,"1",328,17.9,130,41,3,2.8,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-09-05 09:30:00,0.1,"1",131,0.9,4,5,5,2.5,NA,NA,NA,1,0,3,0,0,0,0,1,1,1
"CCR",50,2014-09-05 09:30:00,6,"1",170,2.2,6,43,4,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-09-05 09:30:00,19,"1",405,18,181,59,4,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-09-19 14:00:00,0.1,"1",153,2.6,4,4,4,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-09-19 14:00:00,6,"1",141,2.9,4,4,3,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-09-19 14:00:00,18,"1",227,17.2,19,63,2,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-10-03 15:30:00,0.1,"1",151,3.9,4,2,2,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-10-03 15:30:00,6,"1",164,4.5,3,2,2,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-10-03 15:30:00,19,"1",505,23.3,243,70,4,2.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-10-24 14:00:00,0.1,"1",154,5.9,4,4,2,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-10-24 14:00:00,6,"1",170,5.3,4,5,2,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2014-10-24 14:00:00,20,"1",781,52,423,43,5,2.3,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2015-05-08 12:00:00,0.1,"1",182,7,5,5,2,2.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2015-05-08 12:00:00,6,"1",155,8.1,6,3,5,2.7,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2015-05-08 12:00:00,20,"1",276,10.9,58,63,3,2.4,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2015-05-22 12:00:00,0.1,"1",183,4.4,9,8,2,3.1,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2015-05-22 12:00:00,6,"1",163,7.7,NA,NA,NA,2.8,NA,NA,NA,1,0,0,1,1,1,0,1,1,1
"CCR",50,2015-05-22 12:00:00,20,"1",533,54.8,183,65,4,2.5,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2015-05-29 12:00:00,0.1,"1",135,5,6,5,3,NA,NA,NA,NA,1,0,0,0,0,0,1,1,1,1
"CCR",50,2015-05-29 12:00:00,6,"1",160,6.4,7,6,3,2.9,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
"CCR",50,2015-05-29 12:00:00,19,"1",NA,NA,NA,NA,NA,3,NA,NA,NA,1,1,1,1,1,1,0,1,1,1
"CCR",50,2015-05-29 12:00:00,20,"1",305,14.9,76,68,2,2.6,NA,NA,NA,1,0,0,0,0,0,0,1,1,1
