Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_8m_DO_20210721

# Records,4517
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
3463,26-Aug-2021 14:30:56,11.625,26.359,13.831,1.720,11.01
3464,26-Aug-2021 14:45:56,11.688,26.359,13.891,1.720,11.01
3465,26-Aug-2021 15:00:56,11.688,26.346,13.861,1.720,11.01
3466,26-Aug-2021 15:15:56,11.688,26.341,13.533,1.720,11.01
3467,26-Aug-2021 15:30:56,11.625,26.353,13.891,1.730,11.01
3468,26-Aug-2021 15:45:56,11.688,26.337,13.861,1.730,11.01
3469,26-Aug-2021 16:00:56,11.625,26.324,13.861,1.720,11.01
3470,26-Aug-2021 16:15:56,11.688,26.344,13.861,1.720,11.01
3471,26-Aug-2021 16:30:56,11.625,26.335,13.861,1.730,11.02
3472,26-Aug-2021 16:45:56,11.688,26.335,13.861,1.720,11.01
3473,26-Aug-2021 17:00:56,11.688,26.316,13.682,1.730,11.02
3474,26-Aug-2021 17:15:56,11.688,26.332,13.861,1.720,11.02
3475,26-Aug-2021 17:30:56,11.688,26.327,13.891,1.730,11.01
3476,26-Aug-2021 17:45:56,11.625,26.322,13.861,1.730,11.02
3477,26-Aug-2021 18:00:56,11.625,26.316,13.861,1.720,11.01
3478,26-Aug-2021 18:15:56,11.625,26.338,13.712,1.720,11.01
3479,26-Aug-2021 18:30:56,11.625,26.330,13.175,1.730,11.01
3480,26-Aug-2021 18:45:56,11.625,26.321,13.026,1.730,11.01
3481,26-Aug-2021 19:00:56,11.625,26.332,12.937,1.720,11.04
3482,26-Aug-2021 19:15:56,11.625,26.336,12.877,1.720,11.04
3483,26-Aug-2021 19:30:56,11.625,26.337,12.847,1.730,11.03
3484,26-Aug-2021 19:45:56,11.625,26.323,12.817,1.720,11.03
3485,26-Aug-2021 20:00:56,11.625,26.330,12.847,1.720,11.03
3486,26-Aug-2021 20:15:56,11.625,26.339,12.847,1.730,11.02
3487,26-Aug-2021 20:30:56,11.625,26.348,12.817,1.730,11.02
3488,26-Aug-2021 20:45:56,11.625,26.340,12.817,1.730,11.02
3489,26-Aug-2021 21:00:56,11.625,26.362,12.847,1.730,11.01
3490,26-Aug-2021 21:15:56,11.625,26.344,12.817,1.730,11.01
3491,26-Aug-2021 21:30:56,11.625,26.355,12.817,1.720,11.02
3492,26-Aug-2021 21:45:56,11.625,26.355,12.817,1.730,11.01
3493,26-Aug-2021 22:00:56,11.625,26.358,12.817,1.730,11.02
3494,26-Aug-2021 22:15:56,11.625,26.357,12.817,1.720,11.02
3495,26-Aug-2021 22:30:56,11.625,26.340,12.788,1.730,11.01
3496,26-Aug-2021 22:45:56,11.625,26.346,12.788,1.730,11.02
3497,26-Aug-2021 23:00:56,11.625,26.352,12.788,1.710,11.03
3498,26-Aug-2021 23:15:56,11.625,26.364,12.788,1.720,11.04
3499,26-Aug-2021 23:30:56,11.625,26.347,12.758,1.720,11.05
3500,26-Aug-2021 23:45:56,11.625,26.323,12.758,1.720,11.04
3501,27-Aug-2021 00:00:56,11.625,26.337,12.758,1.710,11.03
3502,27-Aug-2021 00:15:56,11.625,26.341,12.758,1.720,11.04
3503,27-Aug-2021 00:30:56,11.625,26.349,12.758,1.720,11.05
3504,27-Aug-2021 00:45:56,11.625,26.346,12.758,1.720,11.05
3505,27-Aug-2021 01:00:56,11.625,26.326,12.728,1.720,11.04
3506,27-Aug-2021 01:15:56,11.625,26.362,12.758,1.730,11.04
3507,27-Aug-2021 01:30:56,11.625,26.361,12.758,1.720,11.04
3508,27-Aug-2021 01:45:56,11.625,26.348,12.728,1.720,11.04
3509,27-Aug-2021 02:00:56,11.625,26.358,12.758,1.720,11.03
3510,27-Aug-2021 02:15:56,11.625,26.350,12.728,1.720,11.03
3511,27-Aug-2021 02:30:56,11.625,26.341,12.728,1.730,11.03
3512,27-Aug-2021 02:45:56,11.625,26.345,12.728,1.720,11.03
3513,27-Aug-2021 03:00:56,11.625,26.342,12.728,1.720,11.03
3514,27-Aug-2021 03:15:56,11.625,26.342,12.698,1.720,11.03
3515,27-Aug-2021 03:30:56,11.625,26.341,12.698,1.720,11.04
3516,27-Aug-2021 03:45:56,11.625,26.320,12.668,1.720,11.03
3517,27-Aug-2021 04:00:56,11.625,26.350,12.698,1.730,11.03
3518,27-Aug-2021 04:15:56,11.625,26.358,12.698,1.720,11.04
3519,27-Aug-2021 04:30:56,11.625,26.327,12.668,1.730,11.04
3520,27-Aug-2021 04:45:56,11.625,26.343,12.698,1.720,11.03
3521,27-Aug-2021 05:00:56,11.625,26.348,12.668,1.720,11.03
3522,27-Aug-2021 05:15:56,11.625,26.339,12.668,1.720,11.03
3523,27-Aug-2021 05:30:56,11.625,26.337,12.668,1.720,11.02
3524,27-Aug-2021 05:45:56,11.625,26.337,12.668,1.720,11.02
3525,27-Aug-2021 06:00:56,11.625,26.343,12.668,1.720,11.02
3526,27-Aug-2021 06:15:56,11.625,26.341,12.668,1.720,11.01
3527,27-Aug-2021 06:30:56,11.625,26.341,12.639,1.720,11.02
3528,27-Aug-2021 06:45:56,11.625,26.349,12.639,1.720,11.02
3529,27-Aug-2021 07:00:56,11.625,26.340,12.639,1.720,11.02
3530,27-Aug-2021 07:15:56,11.625,26.343,12.639,1.730,11.02
3531,27-Aug-2021 07:30:56,11.625,26.336,12.639,1.730,11.02
3532,27-Aug-2021 07:45:56,11.625,26.321,12.639,1.720,11.02
3533,27-Aug-2021 08:00:56,11.625,26.357,12.639,1.720,11.02
3534,27-Aug-2021 08:15:56,11.625,26.355,12.668,1.720,11.03
3535,27-Aug-2021 08:30:56,11.625,26.335,12.668,1.720,11.03
3536,27-Aug-2021 08:45:56,11.625,26.360,12.698,1.720,11.02
3537,27-Aug-2021 09:00:56,11.625,26.356,12.728,1.720,11.02
3538,27-Aug-2021 09:15:56,11.625,26.341,12.728,1.730,11.04
3539,27-Aug-2021 09:30:56,11.625,26.353,12.758,1.720,11.05
3540,27-Aug-2021 09:45:56,11.625,26.358,12.788,1.730,11.05
3541,27-Aug-2021 10:00:56,11.625,26.365,12.788,1.730,11.04
3542,27-Aug-2021 10:15:56,11.625,26.366,12.758,1.720,11.05
3543,27-Aug-2021 10:30:56,11.625,26.355,12.758,1.720,11.06
3544,27-Aug-2021 10:45:56,11.625,26.357,12.788,1.720,11.05
3545,27-Aug-2021 11:00:56,11.625,26.354,12.817,1.730,11.06
3546,27-Aug-2021 11:15:56,11.625,26.356,12.847,1.720,11.07
3547,27-Aug-2021 11:30:56,11.625,26.350,12.847,1.720,11.05
3548,27-Aug-2021 11:45:56,11.688,26.329,12.847,1.720,11.04
3549,27-Aug-2021 12:00:56,11.625,26.367,12.877,1.720,11.05
3550,27-Aug-2021 12:15:56,11.625,26.370,12.937,1.730,11.04
3551,27-Aug-2021 12:30:56,11.625,26.357,13.056,1.720,11.04
3552,27-Aug-2021 12:45:56,11.625,26.356,13.205,1.730,11.05
3553,27-Aug-2021 13:00:56,11.625,26.365,13.265,1.730,11.04
3554,27-Aug-2021 13:15:56,11.688,26.340,13.235,1.730,11.04
3555,27-Aug-2021 13:30:56,11.688,26.365,13.533,1.720,11.04
3556,27-Aug-2021 13:45:56,11.688,26.346,13.622,1.730,11.04
3557,27-Aug-2021 14:00:56,11.688,26.353,13.354,1.720,11.03
3558,27-Aug-2021 14:15:56,11.688,26.336,13.324,1.730,11.06
3559,27-Aug-2021 14:30:56,11.750,26.341,13.801,1.720,11.05
3560,27-Aug-2021 14:45:56,11.688,26.336,13.265,1.730,11.04
3561,27-Aug-2021 15:00:56,11.688,26.350,13.384,1.720,11.05
3562,27-Aug-2021 15:15:56,11.688,26.350,13.294,1.720,11.06
3563,27-Aug-2021 15:30:56,11.688,26.322,13.086,1.730,11.05
3564,27-Aug-2021 15:45:56,11.625,26.335,13.026,1.730,11.04
3565,27-Aug-2021 16:00:56,11.688,26.313,12.966,1.720,11.06
3566,27-Aug-2021 16:15:56,11.688,26.334,12.966,1.720,11.05
3567,27-Aug-2021 16:30:56,11.625,26.331,12.907,1.720,11.05
3568,27-Aug-2021 16:45:56,11.688,26.332,12.907,1.720,11.05
3569,27-Aug-2021 17:00:56,11.688,26.330,12.877,1.720,11.06
3570,27-Aug-2021 17:15:56,11.688,26.316,12.847,1.730,11.05
3571,27-Aug-2021 17:30:56,11.688,26.328,12.877,1.730,11.05
3572,27-Aug-2021 17:45:56,11.625,26.327,12.937,1.730,11.05
3573,27-Aug-2021 18:00:56,11.625,26.326,13.026,1.720,11.05
3574,27-Aug-2021 18:15:56,11.188,26.323,13.086,1.730,11.04
3575,27-Aug-2021 18:30:56,11.625,26.299,13.026,1.720,11.05
3576,27-Aug-2021 18:45:56,11.688,26.314,12.937,1.730,11.05
3577,27-Aug-2021 19:00:56,11.313,26.328,12.847,1.720,11.05
3578,27-Aug-2021 19:15:56,11.625,26.336,12.817,1.720,11.05
3579,27-Aug-2021 19:30:56,11.688,26.333,12.817,1.730,11.05
3580,27-Aug-2021 19:45:56,11.688,26.362,12.817,1.720,11.03
3581,27-Aug-2021 20:00:56,11.688,26.346,12.817,1.730,11.04
3582,27-Aug-2021 20:15:56,11.688,26.358,12.817,1.720,11.05
3583,27-Aug-2021 20:30:56,11.688,26.361,12.817,1.730,11.05
3584,27-Aug-2021 20:45:56,11.688,26.364,12.788,1.730,11.05
3585,27-Aug-2021 21:00:56,11.688,26.361,12.788,1.720,11.04
3586,27-Aug-2021 21:15:56,11.688,26.338,12.758,1.720,11.05
3587,27-Aug-2021 21:30:56,11.688,26.350,12.758,1.720,11.05
3588,27-Aug-2021 21:45:56,11.688,26.370,12.758,1.720,11.05
3589,27-Aug-2021 22:00:56,11.688,26.361,12.758,1.710,11.06
3590,27-Aug-2021 22:15:56,11.688,26.351,12.758,1.720,11.05
3591,27-Aug-2021 22:30:56,11.688,26.323,12.728,1.720,11.06
3592,27-Aug-2021 22:45:56,11.688,26.371,12.788,1.730,11.05
3593,27-Aug-2021 23:00:56,11.688,26.368,12.758,1.720,11.06
3594,27-Aug-2021 23:15:56,11.688,26.335,12.758,1.720,11.05
3595,27-Aug-2021 23:30:56,11.688,26.366,12.758,1.730,11.05
3596,27-Aug-2021 23:45:56,11.688,26.363,12.728,1.720,11.06
3597,28-Aug-2021 00:00:56,11.688,26.352,12.698,1.720,11.05
3598,28-Aug-2021 00:15:56,11.688,26.352,12.698,1.710,11.06
3599,28-Aug-2021 00:30:56,11.688,26.361,12.668,1.720,11.07
3600,28-Aug-2021 00:45:56,11.688,26.365,12.728,1.720,11.07
3601,28-Aug-2021 01:00:56,11.688,26.355,12.698,1.720,11.08
3602,28-Aug-2021 01:15:56,11.688,26.372,12.728,1.720,11.08
3603,28-Aug-2021 01:30:56,11.688,26.365,12.698,1.720,11.08
3604,28-Aug-2021 01:45:56,11.688,26.374,12.698,1.720,11.09
3605,28-Aug-2021 02:00:56,11.688,26.370,12.698,1.730,11.09
3606,28-Aug-2021 02:15:56,11.688,26.369,12.698,1.720,11.07
3607,28-Aug-2021 02:30:56,11.688,26.363,12.668,1.720,11.07
3608,28-Aug-2021 02:45:56,11.688,26.351,12.668,1.720,11.08
3609,28-Aug-2021 03:00:56,11.688,26.374,12.668,1.730,11.06
3610,28-Aug-2021 03:15:56,11.688,26.357,12.639,1.720,11.07
3611,28-Aug-2021 03:30:56,11.688,26.364,12.668,1.720,11.09
3612,28-Aug-2021 03:45:56,11.688,26.357,12.639,1.720,11.08
3613,28-Aug-2021 04:00:56,11.688,26.370,12.668,1.720,11.08
3614,28-Aug-2021 04:15:56,11.688,26.367,12.639,1.730,11.07
3615,28-Aug-2021 04:30:56,11.688,26.364,12.668,1.720,11.08
3616,28-Aug-2021 04:45:56,11.688,26.369,12.668,1.730,11.08
3617,28-Aug-2021 05:00:56,11.688,26.370,12.639,1.720,11.07
3618,28-Aug-2021 05:15:56,11.688,26.355,12.639,1.720,11.08
3619,28-Aug-2021 05:30:56,11.688,26.358,12.609,1.720,11.07
3620,28-Aug-2021 05:45:56,11.688,26.352,12.639,1.730,11.05
3621,28-Aug-2021 06:00:56,11.688,26.349,12.639,1.720,11.05
3622,28-Aug-2021 06:15:56,11.688,26.361,12.639,1.730,11.05
3623,28-Aug-2021 06:30:56,11.688,26.375,12.639,1.720,11.06
3624,28-Aug-2021 06:45:56,11.688,26.381,12.639,1.720,11.06
3625,28-Aug-2021 07:00:56,11.688,26.369,12.609,1.720,11.07
3626,28-Aug-2021 07:15:56,11.688,26.377,12.609,1.720,11.06
3627,28-Aug-2021 07:30:56,11.688,26.374,12.639,1.730,11.06
3628,28-Aug-2021 07:45:56,11.688,26.380,12.639,1.730,11.06
3629,28-Aug-2021 08:00:56,11.688,26.374,12.639,1.720,11.06
3630,28-Aug-2021 08:15:56,11.688,26.368,12.639,1.720,11.07
3631,28-Aug-2021 08:30:56,11.688,26.379,12.639,1.720,11.08
3632,28-Aug-2021 08:45:56,11.688,26.378,12.668,1.730,11.07
3633,28-Aug-2021 09:00:56,11.688,26.379,12.668,1.730,11.07
3634,28-Aug-2021 09:15:56,11.688,26.391,12.698,1.720,11.07
3635,28-Aug-2021 09:30:56,11.688,26.396,12.728,1.730,11.06
3636,28-Aug-2021 09:45:56,11.688,26.384,12.728,1.730,11.07
3637,28-Aug-2021 10:00:56,11.688,26.393,12.728,1.720,11.06
3638,28-Aug-2021 10:15:56,11.688,26.393,12.758,1.720,11.07
3639,28-Aug-2021 10:30:56,11.688,26.388,12.758,1.720,11.07
3640,28-Aug-2021 10:45:56,11.688,26.395,12.758,1.720,11.06
3641,28-Aug-2021 11:00:56,11.688,26.378,12.758,1.730,11.07
3642,28-Aug-2021 11:15:56,11.688,26.380,12.788,1.720,11.07
3643,28-Aug-2021 11:30:56,11.688,26.388,12.817,1.720,11.07
3644,28-Aug-2021 11:45:56,11.688,26.402,12.877,1.730,11.07
3645,28-Aug-2021 12:00:56,11.688,26.397,12.877,1.720,11.07
3646,28-Aug-2021 12:15:56,11.688,26.385,12.966,1.730,11.07
3647,28-Aug-2021 12:30:56,11.688,26.375,12.996,1.720,11.09
3648,28-Aug-2021 12:45:56,11.688,26.378,13.086,1.720,11.07
3649,28-Aug-2021 13:00:56,11.688,26.387,13.056,1.720,11.08
3650,28-Aug-2021 13:15:56,11.750,26.392,13.443,1.720,11.09
3651,28-Aug-2021 13:30:56,11.688,26.387,13.116,1.720,11.10
3652,28-Aug-2021 13:45:56,11.688,26.379,13.116,1.720,11.09
3653,28-Aug-2021 14:00:56,11.688,26.389,13.533,1.720,11.10
3654,28-Aug-2021 14:15:56,11.750,26.372,13.592,1.710,11.09
3655,28-Aug-2021 14:30:56,11.750,26.369,13.771,1.720,11.10
3656,28-Aug-2021 14:45:56,11.750,26.354,13.741,1.720,11.11
3657,28-Aug-2021 15:00:56,11.750,26.368,13.771,1.720,11.12
3658,28-Aug-2021 15:15:56,11.750,26.367,13.861,1.720,11.10
3659,28-Aug-2021 15:30:56,11.750,26.372,13.891,1.710,11.10
3660,28-Aug-2021 15:45:56,11.750,26.363,13.891,1.720,11.11
3661,28-Aug-2021 16:00:56,11.750,26.368,13.891,1.720,11.10
3662,28-Aug-2021 16:15:56,11.750,26.358,13.861,1.720,11.09
3663,28-Aug-2021 16:30:56,11.750,26.373,13.861,1.720,11.08
3664,28-Aug-2021 16:45:56,11.750,26.375,13.891,1.730,11.09
3665,28-Aug-2021 17:00:56,11.750,26.371,13.891,1.720,11.09
3666,28-Aug-2021 17:15:56,11.750,26.353,13.861,1.710,11.08
3667,28-Aug-2021 17:30:56,11.750,26.362,13.891,1.720,11.07
3668,28-Aug-2021 17:45:56,11.750,26.355,13.891,1.720,11.07
3669,28-Aug-2021 18:00:56,11.750,26.347,13.622,1.720,11.08
3670,28-Aug-2021 18:15:56,11.688,26.333,13.056,1.730,11.08
3671,28-Aug-2021 18:30:56,11.688,26.361,12.996,1.720,11.08
3672,28-Aug-2021 18:45:56,11.750,26.343,12.937,1.720,11.08
3673,28-Aug-2021 19:00:56,11.688,26.349,12.907,1.720,11.08
3674,28-Aug-2021 19:15:56,11.750,26.357,12.847,1.730,11.08
3675,28-Aug-2021 19:30:56,11.750,26.329,12.817,1.730,11.08
3676,28-Aug-2021 19:45:56,11.750,26.363,12.847,1.720,11.08
3677,28-Aug-2021 20:00:56,11.688,26.366,12.847,1.730,11.08
3678,28-Aug-2021 20:15:56,11.688,26.348,12.847,1.730,11.08
3679,28-Aug-2021 20:30:56,11.750,26.346,12.817,1.720,11.08
3680,28-Aug-2021 20:45:56,11.688,26.374,12.847,1.720,11.08
3681,28-Aug-2021 21:00:56,11.688,26.369,12.817,1.730,11.08
3682,28-Aug-2021 21:15:56,11.688,26.381,12.817,1.720,11.08
3683,28-Aug-2021 21:30:56,11.688,26.381,12.817,1.720,11.08
3684,28-Aug-2021 21:45:56,11.750,26.385,12.817,1.720,11.08
3685,28-Aug-2021 22:00:56,11.750,26.390,12.817,1.720,11.08
3686,28-Aug-2021 22:15:56,11.688,26.373,12.788,1.720,11.08
3687,28-Aug-2021 22:30:56,11.688,26.386,12.788,1.720,11.09
3688,28-Aug-2021 22:45:56,11.750,26.385,12.788,1.730,11.08
3689,28-Aug-2021 23:00:56,11.688,26.388,12.788,1.720,11.08
3690,28-Aug-2021 23:15:56,11.688,26.380,12.788,1.730,11.08
3691,28-Aug-2021 23:30:56,11.750,26.367,12.758,1.720,11.09
3692,28-Aug-2021 23:45:56,11.750,26.373,12.758,1.720,11.09
3693,29-Aug-2021 00:00:56,11.750,26.378,12.758,1.710,11.09
3694,29-Aug-2021 00:15:56,11.688,26.379,12.758,1.720,11.09
3695,29-Aug-2021 00:30:56,11.688,26.392,12.758,1.720,11.09
3696,29-Aug-2021 00:45:56,11.750,26.392,12.758,1.720,11.09
3697,29-Aug-2021 01:00:56,11.750,26.387,12.758,1.720,11.09
3698,29-Aug-2021 01:15:56,11.750,26.385,12.758,1.730,11.09
3699,29-Aug-2021 01:30:56,11.688,26.395,12.758,1.720,11.09
3700,29-Aug-2021 01:45:56,11.750,26.386,12.758,1.720,11.08
3701,29-Aug-2021 02:00:56,11.750,26.376,12.728,1.730,11.10
3702,29-Aug-2021 02:15:56,11.750,26.366,12.728,1.730,11.09
3703,29-Aug-2021 02:30:56,11.750,26.362,12.728,1.720,11.10
3704,29-Aug-2021 02:45:56,11.688,26.367,12.728,1.720,11.09
3705,29-Aug-2021 03:00:56,11.750,26.365,12.728,1.720,11.10
3706,29-Aug-2021 03:15:56,11.688,26.366,12.698,1.720,11.10
3707,29-Aug-2021 03:30:56,11.750,26.385,12.728,1.720,11.11
3708,29-Aug-2021 03:45:56,11.750,26.379,12.698,1.720,11.12
3709,29-Aug-2021 04:00:56,11.750,26.387,12.728,1.720,11.10
3710,29-Aug-2021 04:15:56,11.750,26.385,12.698,1.720,11.10
3711,29-Aug-2021 04:30:56,11.688,26.382,12.698,1.720,11.10
3712,29-Aug-2021 04:45:56,11.750,26.374,12.698,1.720,11.10
3713,29-Aug-2021 05:00:56,11.750,26.353,12.668,1.730,11.11
3714,29-Aug-2021 05:15:56,11.750,26.365,12.698,1.720,11.10
3715,29-Aug-2021 05:30:56,11.750,26.383,12.698,1.720,11.10
3716,29-Aug-2021 05:45:56,11.688,26.371,12.698,1.720,11.12
3717,29-Aug-2021 06:00:56,11.688,26.367,12.668,1.720,11.11
3718,29-Aug-2021 06:15:56,11.750,26.326,12.639,1.730,11.10
3719,29-Aug-2021 06:30:56,11.750,26.382,12.668,1.720,11.10
3720,29-Aug-2021 06:45:56,11.688,26.384,12.668,1.720,11.10
3721,29-Aug-2021 07:00:56,11.750,26.370,12.668,1.730,11.09
3722,29-Aug-2021 07:15:56,11.750,26.380,12.668,1.720,11.09
3723,29-Aug-2021 07:30:56,11.750,26.391,12.639,1.720,11.09
3724,29-Aug-2021 07:45:56,11.750,26.352,12.639,1.720,11.09
3725,29-Aug-2021 08:00:56,11.750,26.366,12.668,1.720,11.09
3726,29-Aug-2021 08:15:56,11.688,26.366,12.698,1.730,11.08
3727,29-Aug-2021 08:30:56,11.750,26.364,12.668,1.720,11.09
3728,29-Aug-2021 08:45:56,11.750,26.385,12.698,1.720,11.09
3729,29-Aug-2021 09:00:56,11.750,26.392,12.668,1.720,11.09
3730,29-Aug-2021 09:15:56,11.688,26.376,12.668,1.720,11.09
3731,29-Aug-2021 09:30:56,11.688,26.377,12.698,1.720,11.09
3732,29-Aug-2021 09:45:56,11.750,26.383,12.728,1.720,11.09
3733,29-Aug-2021 10:00:56,11.750,26.401,12.758,1.720,11.09
3734,29-Aug-2021 10:15:56,11.750,26.385,12.788,1.720,11.10
3735,29-Aug-2021 10:30:56,11.688,26.369,12.788,1.730,11.09
3736,29-Aug-2021 10:45:56,11.750,26.374,12.788,1.720,11.09
3737,29-Aug-2021 11:00:56,11.688,26.379,12.758,1.720,11.09
3738,29-Aug-2021 11:15:56,11.750,26.383,12.817,1.720,11.10
3739,29-Aug-2021 11:30:56,11.688,26.387,12.877,1.730,11.10
3740,29-Aug-2021 11:45:56,11.750,26.359,12.847,1.720,11.12
3741,29-Aug-2021 12:00:56,11.750,26.357,12.877,1.730,11.11
3742,29-Aug-2021 12:15:56,11.750,26.360,12.907,1.720,11.11
3743,29-Aug-2021 12:30:56,11.750,26.363,13.056,1.730,11.11
3744,29-Aug-2021 12:45:56,11.750,26.351,13.205,1.720,11.10
3745,29-Aug-2021 13:00:56,11.750,26.376,13.265,1.720,11.10
3746,29-Aug-2021 13:15:56,11.750,26.370,13.533,1.720,11.13
3747,29-Aug-2021 13:30:56,11.813,26.365,13.622,1.720,11.12
3748,29-Aug-2021 13:45:56,11.750,26.359,13.771,1.720,11.13
3749,29-Aug-2021 14:00:56,11.750,26.356,13.384,1.720,11.13
3750,29-Aug-2021 14:15:56,11.750,26.322,13.354,1.720,11.12
3751,29-Aug-2021 14:30:56,11.750,26.349,13.891,1.720,11.12
3752,29-Aug-2021 14:45:56,11.750,26.335,13.891,1.720,11.10
3753,29-Aug-2021 15:00:56,11.750,26.317,13.861,1.720,11.11
3754,29-Aug-2021 15:15:56,11.750,26.295,13.861,1.710,11.13
3755,29-Aug-2021 15:30:56,11.750,26.301,13.861,1.720,11.12
3756,29-Aug-2021 15:45:56,11.750,26.317,13.891,1.720,11.12
3757,29-Aug-2021 16:00:56,11.750,26.325,13.891,1.720,11.10
3758,29-Aug-2021 16:15:56,11.750,26.325,13.891,1.720,11.10
3759,29-Aug-2021 16:30:56,11.750,26.318,13.861,1.730,11.10
3760,29-Aug-2021 16:45:56,11.750,26.324,13.891,1.720,11.10
3761,29-Aug-2021 17:00:56,11.750,26.336,13.891,1.720,11.09
3762,29-Aug-2021 17:15:56,11.750,26.330,13.891,1.720,11.10
3763,29-Aug-2021 17:30:56,11.750,26.305,13.801,1.720,11.11
3764,29-Aug-2021 17:45:56,11.813,26.315,13.563,1.720,11.11
3765,29-Aug-2021 18:00:56,11.750,26.321,13.861,1.730,11.11
3766,29-Aug-2021 18:15:56,11.750,26.322,12.966,1.720,11.11
3767,29-Aug-2021 18:30:56,11.750,26.322,12.907,1.720,11.11
3768,29-Aug-2021 18:45:56,11.750,26.310,12.877,1.720,11.12
3769,29-Aug-2021 19:00:56,11.750,26.317,12.847,1.720,11.11
3770,29-Aug-2021 19:15:56,11.750,26.329,12.847,1.720,11.11
3771,29-Aug-2021 19:30:56,11.750,26.323,12.847,1.730,11.11
3772,29-Aug-2021 19:45:56,11.750,26.324,12.847,1.720,11.11
3773,29-Aug-2021 20:00:56,11.750,26.325,12.817,1.710,11.11
3774,29-Aug-2021 20:15:56,11.750,26.335,12.817,1.720,11.11
3775,29-Aug-2021 20:30:56,11.750,26.344,12.817,1.710,11.11
3776,29-Aug-2021 20:45:56,11.750,26.341,12.817,1.720,11.12
3777,29-Aug-2021 21:00:56,11.750,26.347,12.788,1.720,11.11
3778,29-Aug-2021 21:15:56,11.750,26.364,12.788,1.720,11.11
3779,29-Aug-2021 21:30:56,11.750,26.376,12.817,1.720,11.11
3780,29-Aug-2021 21:45:56,11.750,26.360,12.817,1.720,11.11
3781,29-Aug-2021 22:00:56,11.750,26.333,12.788,1.720,11.11
3782,29-Aug-2021 22:15:56,11.750,26.345,12.788,1.730,11.12
3783,29-Aug-2021 22:30:56,11.750,26.359,12.758,1.720,11.11
3784,29-Aug-2021 22:45:56,11.750,26.346,12.758,1.730,11.11
3785,29-Aug-2021 23:00:56,11.750,26.346,12.758,1.720,11.11
3786,29-Aug-2021 23:15:56,11.750,26.346,12.758,1.720,11.15
3787,29-Aug-2021 23:30:56,11.750,26.356,12.758,1.720,11.14
3788,29-Aug-2021 23:45:56,11.750,26.343,12.758,1.710,11.13
3789,30-Aug-2021 00:00:56,11.750,26.330,12.728,1.710,11.12
3790,30-Aug-2021 00:15:56,11.750,26.348,12.758,1.710,11.12
3791,30-Aug-2021 00:30:56,11.750,26.350,12.758,1.720,11.12
3792,30-Aug-2021 00:45:56,11.750,26.335,12.728,1.720,11.12
3793,30-Aug-2021 01:00:56,11.750,26.341,12.728,1.720,11.14
3794,30-Aug-2021 01:15:56,11.750,26.345,12.728,1.720,11.15
3795,30-Aug-2021 01:30:56,11.750,26.331,12.728,1.720,11.15
3796,30-Aug-2021 01:45:56,11.750,26.330,12.728,1.720,11.14
3797,30-Aug-2021 02:00:56,11.750,26.326,12.728,1.710,11.13
3798,30-Aug-2021 02:15:56,11.750,26.327,12.728,1.720,11.14
3799,30-Aug-2021 02:30:56,11.750,26.318,12.698,1.720,11.14
3800,30-Aug-2021 02:45:56,11.750,26.304,12.668,1.720,11.14
3801,30-Aug-2021 03:00:56,11.750,26.306,12.668,1.720,11.14
3802,30-Aug-2021 03:15:56,11.750,26.309,12.698,1.720,11.13
3803,30-Aug-2021 03:30:56,11.750,26.314,12.698,1.720,11.14
3804,30-Aug-2021 03:45:56,11.750,26.300,12.668,1.720,11.13
3805,30-Aug-2021 04:00:56,11.750,26.319,12.668,1.720,11.13
3806,30-Aug-2021 04:15:56,11.750,26.310,12.668,1.720,11.14
3807,30-Aug-2021 04:30:56,11.750,26.310,12.668,1.720,11.13
3808,30-Aug-2021 04:45:56,11.750,26.307,12.668,1.720,11.13
3809,30-Aug-2021 05:00:56,11.750,26.308,12.639,1.720,11.13
3810,30-Aug-2021 05:15:56,11.750,26.294,12.639,1.720,11.13
