Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:25:42,0.0000010000001111620804,-0.000219000008655712,1.0031330585479736,-0.000022000000171829015,0.0019970000721514225,0.42111098766326904,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:42:00,1,0.559999942779541,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230023,,Modbus Addr.,3
Sensor Type,DO2,,Initialized w/fw Rev,v2.131
Sensor Name,FCR DO 1m  (3)
File Name,FCR_DO_1m_20210416

# Records,13736
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
12979,29-Aug-2021 17:18:26,29.813,-55.058,13.831,15.180,27.01
12980,29-Aug-2021 17:33:26,29.813,-55.058,13.831,14.530,27.03
12981,29-Aug-2021 17:48:26,29.875,-55.058,13.831,13.270,27.07
12982,29-Aug-2021 18:03:26,29.875,-55.058,13.831,11.130,27.14
12983,29-Aug-2021 18:18:26,29.875,-55.058,13.831,9.460,27.20
12984,29-Aug-2021 18:33:26,29.938,-55.057,12.937,8.350,27.26
12985,29-Aug-2021 18:48:26,29.938,-55.057,12.847,6.840,27.36
12986,29-Aug-2021 19:03:26,30.000,-55.056,12.817,5.870,27.41
12987,29-Aug-2021 19:18:26,30.063,-55.056,12.788,5.390,27.57
12988,29-Aug-2021 19:33:26,30.188,-55.055,12.788,5.080,27.66
12989,29-Aug-2021 19:48:26,30.375,-55.053,12.788,4.740,27.68
12990,29-Aug-2021 20:03:26,30.438,-55.052,12.788,4.550,27.80
12991,29-Aug-2021 20:18:26,30.500,-55.052,12.758,4.510,27.94
12992,29-Aug-2021 20:33:26,30.625,-55.051,12.788,4.440,28.05
12993,29-Aug-2021 20:48:26,30.688,-55.050,12.758,4.280,28.15
12994,29-Aug-2021 21:03:26,30.625,-55.051,12.788,4.190,28.12
12995,29-Aug-2021 21:18:26,30.563,-55.051,12.758,4.130,28.09
12996,29-Aug-2021 21:33:26,30.563,-55.051,12.758,4.220,28.03
12997,29-Aug-2021 21:48:26,30.500,-55.052,12.758,4.330,28.01
12998,29-Aug-2021 22:03:26,30.438,-55.052,12.758,4.300,27.99
12999,29-Aug-2021 22:18:26,30.438,-55.052,12.728,4.340,27.97
13000,29-Aug-2021 22:33:26,30.438,-55.052,12.728,4.320,27.95
13001,29-Aug-2021 22:48:26,30.438,-55.052,12.728,4.290,27.94
13002,29-Aug-2021 23:03:26,30.375,-55.053,12.728,4.300,27.93
13003,29-Aug-2021 23:18:26,30.375,-55.053,12.698,4.300,27.90
13004,29-Aug-2021 23:33:26,30.375,-55.053,12.728,4.290,27.88
13005,29-Aug-2021 23:48:26,30.375,-55.053,12.728,4.280,27.86
13006,30-Aug-2021 00:03:26,30.313,-55.053,12.728,4.450,27.83
13007,30-Aug-2021 00:18:26,30.313,-55.053,12.698,4.480,27.79
13008,30-Aug-2021 00:33:26,30.250,-55.054,12.698,4.500,27.77
13009,30-Aug-2021 00:48:26,30.250,-55.054,12.698,4.450,27.74
13010,30-Aug-2021 01:03:26,30.250,-55.054,12.698,4.470,27.70
13011,30-Aug-2021 01:18:26,30.188,-55.055,12.698,4.520,27.68
13012,30-Aug-2021 01:33:26,30.188,-55.055,12.698,4.500,27.66
13013,30-Aug-2021 01:48:26,30.125,-55.055,12.698,4.550,27.62
13014,30-Aug-2021 02:03:26,30.063,-55.056,12.698,4.510,27.59
13015,30-Aug-2021 02:18:26,30.063,-55.056,12.668,4.490,27.55
13016,30-Aug-2021 02:33:26,30.000,-55.056,12.668,4.560,27.51
13017,30-Aug-2021 02:48:26,30.000,-55.056,12.668,4.650,27.47
13018,30-Aug-2021 03:03:26,29.938,-55.057,12.639,4.660,27.45
13019,30-Aug-2021 03:18:26,29.875,-55.058,12.609,4.580,27.42
13020,30-Aug-2021 03:33:26,29.875,-55.058,12.639,4.590,27.38
13021,30-Aug-2021 03:48:26,29.813,-55.058,12.639,4.680,27.34
13022,30-Aug-2021 04:03:26,29.813,-55.058,12.639,4.680,27.32
13023,30-Aug-2021 04:18:26,29.750,-55.059,12.639,4.610,27.28
13024,30-Aug-2021 04:33:26,29.750,-55.059,12.639,4.660,27.27
13025,30-Aug-2021 04:48:26,29.750,-55.059,12.639,4.670,27.24
13026,30-Aug-2021 05:03:26,29.688,-55.059,12.639,4.670,27.20
13027,30-Aug-2021 05:18:26,29.625,-55.060,12.609,4.760,27.18
13028,30-Aug-2021 05:33:26,29.625,-55.060,12.609,4.840,27.15
13029,30-Aug-2021 05:48:26,29.625,-55.060,12.609,4.820,27.12
13030,30-Aug-2021 06:03:26,29.563,-55.061,12.609,4.790,27.08
13031,30-Aug-2021 06:18:26,29.500,-55.061,12.609,4.790,27.05
13032,30-Aug-2021 06:33:26,29.500,-55.061,12.579,4.760,27.01
13033,30-Aug-2021 06:48:26,29.500,-55.061,12.579,4.770,26.99
13034,30-Aug-2021 07:03:26,29.438,-55.062,12.579,4.760,26.95
13035,30-Aug-2021 07:18:26,29.375,-55.062,12.579,4.810,26.90
13036,30-Aug-2021 07:33:26,29.375,-55.062,12.579,4.920,26.89
13037,30-Aug-2021 07:48:26,29.313,-55.063,12.609,5.130,26.85
13038,30-Aug-2021 08:03:26,29.313,-55.063,12.609,5.450,26.84
13039,30-Aug-2021 08:18:26,29.250,-55.064,12.549,5.740,26.82
13040,30-Aug-2021 08:33:26,29.250,-55.064,12.609,5.860,26.80
13041,30-Aug-2021 08:48:26,29.250,-55.064,12.609,6.020,26.78
13042,30-Aug-2021 09:03:26,29.250,-55.064,12.758,6.340,26.77
13043,30-Aug-2021 09:18:26,29.250,-55.064,12.728,6.640,26.76
13044,30-Aug-2021 09:33:26,29.313,-55.063,12.847,7.930,26.78
13045,30-Aug-2021 09:48:26,29.250,-55.064,12.758,8.410,26.78
13046,30-Aug-2021 10:03:26,29.313,-55.063,12.728,8.180,26.81
13047,30-Aug-2021 10:18:26,29.313,-55.063,12.668,7.870,26.84
13048,30-Aug-2021 10:33:26,29.375,-55.062,12.728,7.830,26.87
13049,30-Aug-2021 10:48:26,29.375,-55.062,12.788,8.020,26.90
13050,30-Aug-2021 11:03:26,29.438,-55.062,12.907,8.210,26.96
13051,30-Aug-2021 11:18:26,29.500,-55.061,13.026,9.280,27.06
13052,30-Aug-2021 11:33:26,29.625,-55.060,12.996,9.750,27.18
13053,30-Aug-2021 11:48:26,29.750,-55.059,13.026,9.550,27.24
13054,30-Aug-2021 12:03:26,29.813,-55.058,13.026,10.340,27.29
13055,30-Aug-2021 12:18:26,29.875,-55.058,12.937,10.650,27.42
13056,30-Aug-2021 12:33:26,30.000,-55.056,12.996,11.080,27.33
13057,30-Aug-2021 12:48:26,29.938,-55.057,13.205,12.700,27.11
13058,30-Aug-2021 13:03:26,29.875,-55.058,13.235,13.250,27.09
13059,30-Aug-2021 13:18:26,29.938,-55.057,13.324,14.720,27.05
13060,30-Aug-2021 13:33:26,29.813,-55.058,13.324,13.410,26.98
13061,30-Aug-2021 13:48:26,29.813,-55.058,13.831,15.050,27.02
13062,30-Aug-2021 14:03:26,29.875,-55.058,13.771,18.590,27.14
13063,30-Aug-2021 14:18:26,29.875,-55.058,13.801,19.980,27.17
13064,30-Aug-2021 14:33:26,29.938,-55.057,13.831,19.510,27.21
13065,30-Aug-2021 14:48:26,29.938,-55.057,13.175,16.900,27.12
13066,30-Aug-2021 15:03:26,29.938,-55.057,13.831,12.450,27.08
13067,30-Aug-2021 15:18:26,30.063,-55.056,13.831,14.820,27.22
13068,30-Aug-2021 15:33:26,30.188,-55.055,13.831,17.750,27.34
13069,30-Aug-2021 15:48:26,30.313,-55.053,13.801,18.300,27.28
13070,30-Aug-2021 16:03:26,30.375,-55.053,13.831,18.210,27.32
13071,30-Aug-2021 16:18:26,30.375,-55.053,13.831,16.750,27.27
13072,30-Aug-2021 16:33:26,30.313,-55.053,13.861,16.780,27.28
13073,30-Aug-2021 16:48:26,30.313,-55.053,13.831,16.590,27.26
13074,30-Aug-2021 17:03:26,30.313,-55.053,13.801,16.060,27.29
13075,30-Aug-2021 17:18:26,30.313,-55.053,13.831,15.900,27.34
13076,30-Aug-2021 17:33:26,30.313,-55.053,13.831,14.850,27.28
13077,30-Aug-2021 17:48:26,30.313,-55.053,13.801,13.980,27.28
13078,30-Aug-2021 18:03:26,30.375,-55.053,13.831,12.810,27.31
13079,30-Aug-2021 18:18:26,30.313,-55.053,13.771,10.630,27.18
13080,30-Aug-2021 18:33:26,30.250,-55.054,13.145,8.880,27.25
13081,30-Aug-2021 18:48:26,30.125,-55.055,12.966,7.700,27.23
13082,30-Aug-2021 19:03:26,30.000,-55.056,12.877,6.860,27.16
13083,30-Aug-2021 19:18:26,29.875,-55.058,12.788,6.310,27.10
13084,30-Aug-2021 19:33:26,29.875,-55.058,12.847,5.990,27.08
13085,30-Aug-2021 19:48:26,29.813,-55.058,12.788,5.740,27.08
13086,30-Aug-2021 20:03:26,29.813,-55.058,12.788,5.360,27.09
13087,30-Aug-2021 20:18:26,29.813,-55.058,12.728,4.980,27.09
13088,30-Aug-2021 20:33:26,29.813,-55.058,12.788,4.810,27.10
13089,30-Aug-2021 20:48:26,29.875,-55.058,12.788,4.640,27.10
13090,30-Aug-2021 21:03:26,29.875,-55.058,12.788,4.540,27.12
13091,30-Aug-2021 21:18:26,29.938,-55.057,12.698,4.560,27.15
13092,30-Aug-2021 21:33:26,30.250,-55.054,12.788,4.530,27.15
13093,30-Aug-2021 21:48:26,30.500,-55.052,12.728,4.520,27.15
13094,30-Aug-2021 22:03:26,30.750,-55.049,12.758,4.530,27.31
13095,30-Aug-2021 22:18:26,30.875,-55.048,12.698,4.510,27.89
13096,30-Aug-2021 22:33:26,30.875,-55.048,12.728,4.660,28.19
13097,30-Aug-2021 22:48:26,30.813,-55.049,12.728,4.730,27.98
13098,30-Aug-2021 23:03:26,30.750,-55.049,12.728,4.820,27.99
13099,30-Aug-2021 23:18:26,30.688,-55.050,12.668,4.850,28.10
13100,30-Aug-2021 23:33:26,30.688,-55.050,12.728,4.860,28.04
13101,30-Aug-2021 23:48:26,30.688,-55.050,12.728,4.830,28.05
13102,31-Aug-2021 00:03:26,30.625,-55.051,12.728,4.800,28.05
13103,31-Aug-2021 00:18:26,30.563,-55.051,12.639,4.820,28.03
13104,31-Aug-2021 00:33:26,30.563,-55.051,12.728,4.840,27.94
13105,31-Aug-2021 00:48:26,30.500,-55.052,12.728,4.850,27.92
13106,31-Aug-2021 01:03:26,30.500,-55.052,12.698,4.870,27.94
13107,31-Aug-2021 01:18:26,30.438,-55.052,12.639,4.890,27.90
13108,31-Aug-2021 01:33:26,30.375,-55.053,12.698,4.880,27.86
13109,31-Aug-2021 01:48:26,30.375,-55.053,12.698,4.860,27.81
13110,31-Aug-2021 02:03:26,30.313,-55.053,12.668,4.890,27.77
13111,31-Aug-2021 02:18:26,30.188,-55.055,12.639,4.900,27.72
13112,31-Aug-2021 02:33:26,30.188,-55.055,12.668,4.930,27.69
13113,31-Aug-2021 02:48:26,30.188,-55.055,12.668,4.940,27.67
13114,31-Aug-2021 03:03:26,30.125,-55.055,12.668,4.910,27.64
13115,31-Aug-2021 03:18:26,30.063,-55.056,12.609,4.860,27.62
13116,31-Aug-2021 03:33:26,30.125,-55.055,12.639,4.860,27.59
13117,31-Aug-2021 03:48:26,30.063,-55.056,12.639,4.880,27.57
13118,31-Aug-2021 04:03:26,29.813,-55.058,12.668,4.850,27.54
13119,31-Aug-2021 04:18:26,29.938,-55.057,12.579,4.830,27.51
13120,31-Aug-2021 04:33:26,30.000,-55.056,12.639,4.830,27.46
13121,31-Aug-2021 04:48:26,29.938,-55.057,12.639,4.810,27.42
13122,31-Aug-2021 05:03:26,29.875,-55.058,12.639,4.810,27.37
13123,31-Aug-2021 05:18:26,29.875,-55.058,12.579,4.860,27.33
13124,31-Aug-2021 05:33:26,29.813,-55.058,12.609,4.840,27.29
13125,31-Aug-2021 05:48:26,29.750,-55.059,12.639,4.800,27.26
13126,31-Aug-2021 06:03:26,29.750,-55.059,12.609,4.790,27.23
13127,31-Aug-2021 06:18:26,29.688,-55.059,12.549,4.760,27.20
13128,31-Aug-2021 06:33:26,29.625,-55.060,12.609,4.780,27.16
13129,31-Aug-2021 06:48:26,29.625,-55.060,12.579,4.810,27.12
13130,31-Aug-2021 07:03:26,29.625,-55.060,12.579,4.830,27.08
13131,31-Aug-2021 07:18:26,29.563,-55.061,12.549,4.860,27.05
13132,31-Aug-2021 07:33:26,29.500,-55.061,12.579,4.990,27.01
13133,31-Aug-2021 07:48:26,29.500,-55.061,12.609,5.320,26.99
13134,31-Aug-2021 08:03:26,29.438,-55.062,12.609,5.620,26.96
13135,31-Aug-2021 08:18:26,29.375,-55.062,12.549,5.910,26.95
13136,31-Aug-2021 08:33:26,29.438,-55.062,12.668,6.170,26.93
13137,31-Aug-2021 08:48:26,29.313,-55.063,12.728,6.450,26.90
13138,31-Aug-2021 09:03:26,29.375,-55.062,12.817,6.930,26.90
13139,31-Aug-2021 09:18:26,29.438,-55.062,12.817,7.420,26.89
13140,31-Aug-2021 09:33:26,29.438,-55.062,12.847,7.530,26.90
13141,31-Aug-2021 09:48:26,29.438,-55.062,12.817,7.690,26.91
13142,31-Aug-2021 10:03:26,29.500,-55.061,13.086,8.690,26.93
13143,31-Aug-2021 10:18:26,29.563,-55.061,13.116,9.220,26.93
13144,31-Aug-2021 10:33:26,29.563,-55.061,13.175,9.640,26.88
13145,31-Aug-2021 10:48:26,29.563,-55.061,13.205,9.900,26.88
13146,31-Aug-2021 11:03:26,29.563,-55.061,13.116,9.830,26.88
13147,31-Aug-2021 11:18:26,29.563,-55.061,13.086,9.330,26.89
13148,31-Aug-2021 11:33:26,29.563,-55.061,13.235,9.470,26.90
13149,31-Aug-2021 11:48:26,29.625,-55.060,13.294,10.040,26.92
13150,31-Aug-2021 12:03:26,29.625,-55.060,13.265,10.490,26.92
13151,31-Aug-2021 12:18:26,29.625,-55.060,13.175,10.300,26.89
13152,31-Aug-2021 12:33:26,29.625,-55.060,13.205,9.780,26.85
13153,31-Aug-2021 12:48:26,29.563,-55.061,13.235,9.560,26.85
13154,31-Aug-2021 13:03:26,29.563,-55.061,13.175,9.300,26.81
13155,31-Aug-2021 13:18:26,29.500,-55.061,13.056,8.880,26.76
13156,31-Aug-2021 13:33:26,29.500,-55.061,13.205,8.930,26.75
13157,31-Aug-2021 13:48:26,29.438,-55.062,13.116,8.810,26.73
13158,31-Aug-2021 14:03:26,29.438,-55.062,13.116,8.410,26.70
13159,31-Aug-2021 14:18:26,29.375,-55.062,13.116,9.010,26.71
13160,31-Aug-2021 14:33:26,29.438,-55.062,13.324,9.440,26.71
13161,31-Aug-2021 14:48:26,29.438,-55.062,13.622,10.660,26.72
13162,31-Aug-2021 15:03:26,29.500,-55.061,13.801,12.450,26.73
13163,31-Aug-2021 15:18:26,29.500,-55.061,13.324,12.060,26.72
13164,31-Aug-2021 15:33:26,29.500,-55.061,13.712,11.550,26.72
13165,31-Aug-2021 15:48:26,29.500,-55.061,13.145,11.440,26.71
13166,31-Aug-2021 16:03:26,29.438,-55.062,13.354,10.290,26.69
13167,31-Aug-2021 16:18:26,29.500,-55.061,13.324,9.980,26.68
13168,31-Aug-2021 16:33:26,29.375,-55.062,13.145,9.250,26.66
13169,31-Aug-2021 16:48:26,29.375,-55.062,12.966,8.630,26.66
13170,31-Aug-2021 17:03:26,29.375,-55.062,13.116,8.750,26.67
13171,31-Aug-2021 17:18:26,29.375,-55.062,13.086,9.050,26.67
13172,31-Aug-2021 17:33:26,29.375,-55.062,13.056,8.700,26.68
13173,31-Aug-2021 17:48:26,29.313,-55.063,12.937,8.010,26.68
13174,31-Aug-2021 18:03:26,29.250,-55.064,12.877,7.410,26.66
13175,31-Aug-2021 18:18:26,29.188,-55.064,12.817,7.090,26.65
13176,31-Aug-2021 18:33:26,29.250,-55.064,12.847,6.750,26.65
13177,31-Aug-2021 18:48:26,29.188,-55.064,12.847,6.600,26.65
13178,31-Aug-2021 19:03:26,29.188,-55.064,12.817,6.360,26.65
13179,31-Aug-2021 19:18:26,29.188,-55.064,12.758,6.200,26.65
13180,31-Aug-2021 19:33:26,29.188,-55.064,12.788,6.020,26.64
13181,31-Aug-2021 19:48:26,29.125,-55.065,12.758,5.800,26.63
13182,31-Aug-2021 20:03:26,29.125,-55.065,12.758,5.670,26.64
13183,31-Aug-2021 20:18:26,28.813,-55.068,12.668,5.560,26.65
13184,31-Aug-2021 20:33:26,28.938,-55.067,12.788,5.470,26.65
13185,31-Aug-2021 20:48:26,29.188,-55.064,12.758,5.340,26.66
13186,31-Aug-2021 21:03:26,29.063,-55.065,12.758,5.290,26.69
13187,31-Aug-2021 21:18:26,29.063,-55.065,12.698,5.350,26.73
13188,31-Aug-2021 21:33:26,29.250,-55.064,12.728,5.430,26.73
13189,31-Aug-2021 21:48:26,29.063,-55.065,12.728,5.320,26.68
13190,31-Aug-2021 22:03:26,29.000,-55.066,12.758,5.320,26.64
13191,31-Aug-2021 22:18:26,29.125,-55.065,12.668,5.370,26.62
13192,31-Aug-2021 22:33:26,29.125,-55.065,12.728,5.340,26.61
13193,31-Aug-2021 22:48:26,29.125,-55.065,12.728,5.320,26.60
13194,31-Aug-2021 23:03:26,29.063,-55.065,12.728,5.250,26.59
13195,31-Aug-2021 23:18:26,29.125,-55.065,12.639,5.180,26.58
13196,31-Aug-2021 23:33:26,29.063,-55.065,12.698,5.190,26.56
13197,31-Aug-2021 23:48:26,29.063,-55.065,12.728,5.240,26.55
13198,01-Sep-2021 00:03:26,29.063,-55.065,12.668,5.210,26.54
13199,01-Sep-2021 00:18:26,29.063,-55.065,12.609,5.230,26.53
13200,01-Sep-2021 00:33:26,29.063,-55.065,12.698,5.320,26.52
13201,01-Sep-2021 00:48:26,29.000,-55.066,12.698,5.330,26.51
13202,01-Sep-2021 01:03:26,29.000,-55.066,12.668,5.300,26.49
13203,01-Sep-2021 01:18:26,29.000,-55.066,12.609,5.310,26.48
13204,01-Sep-2021 01:33:26,28.938,-55.067,12.668,5.240,26.48
13205,01-Sep-2021 01:48:26,29.000,-55.066,12.668,5.190,26.46
13206,01-Sep-2021 02:03:26,28.938,-55.067,12.668,5.230,26.45
13207,01-Sep-2021 02:18:26,28.938,-55.067,12.579,5.210,26.43
13208,01-Sep-2021 02:33:26,28.938,-55.067,12.668,5.220,26.41
13209,01-Sep-2021 02:48:26,28.875,-55.067,12.639,5.270,26.39
13210,01-Sep-2021 03:03:26,28.875,-55.067,12.639,5.340,26.39
13211,01-Sep-2021 03:18:26,28.875,-55.067,12.549,5.240,26.38
13212,01-Sep-2021 03:33:26,28.875,-55.067,12.639,5.320,26.36
13213,01-Sep-2021 03:48:26,28.875,-55.067,12.609,5.380,26.33
13214,01-Sep-2021 04:03:26,28.813,-55.068,12.609,5.450,26.31
13215,01-Sep-2021 04:18:26,28.750,-55.068,12.549,5.440,26.29
13216,01-Sep-2021 04:33:26,28.750,-55.068,12.609,5.460,26.25
13217,01-Sep-2021 04:48:26,28.750,-55.068,12.579,5.410,26.23
13218,01-Sep-2021 05:03:26,28.750,-55.068,12.579,5.470,26.21
13219,01-Sep-2021 05:18:26,28.688,-55.069,12.519,5.470,26.20
13220,01-Sep-2021 05:33:26,28.625,-55.070,12.579,5.540,26.19
13221,01-Sep-2021 05:48:26,28.438,-55.072,12.609,5.600,26.18
13222,01-Sep-2021 06:03:26,28.625,-55.070,12.579,5.610,26.16
13223,01-Sep-2021 06:18:26,28.563,-55.070,12.519,5.660,26.13
13224,01-Sep-2021 06:33:26,28.625,-55.070,12.579,5.620,26.12
13225,01-Sep-2021 06:48:26,28.563,-55.070,12.609,5.620,26.09
13226,01-Sep-2021 07:03:26,28.375,-55.072,12.609,5.640,26.05
13227,01-Sep-2021 07:18:26,28.438,-55.072,12.490,5.610,26.03
13228,01-Sep-2021 07:33:26,28.438,-55.072,12.579,5.650,26.01
13229,01-Sep-2021 07:48:26,28.438,-55.072,12.579,5.700,25.99
13230,01-Sep-2021 08:03:26,28.438,-55.072,12.579,5.720,25.96
13231,01-Sep-2021 08:18:26,28.375,-55.072,12.519,5.770,25.94
13232,01-Sep-2021 08:33:26,28.375,-55.072,12.579,5.820,25.91
13233,01-Sep-2021 08:48:26,28.375,-55.072,12.579,5.850,25.86
13234,01-Sep-2021 09:03:26,28.188,-55.074,12.579,5.840,25.88
13235,01-Sep-2021 09:18:26,28.313,-55.073,12.519,5.860,25.85
13236,01-Sep-2021 09:33:26,28.313,-55.073,12.579,5.820,25.83
13237,01-Sep-2021 09:48:26,28.313,-55.073,12.549,5.750,25.82
13238,01-Sep-2021 10:03:26,28.250,-55.073,12.579,5.750,25.78
13239,01-Sep-2021 10:18:26,28.250,-55.073,12.519,5.830,25.75
13240,01-Sep-2021 10:33:26,28.250,-55.073,12.549,5.900,25.73
13241,01-Sep-2021 10:48:26,28.188,-55.074,12.579,5.910,25.72
13242,01-Sep-2021 11:03:26,28.188,-55.074,12.579,6.000,25.72
13243,01-Sep-2021 11:18:26,28.188,-55.074,12.519,6.110,25.70
13244,01-Sep-2021 11:33:26,28.188,-55.074,12.579,6.200,25.68
13245,01-Sep-2021 11:48:26,28.188,-55.074,12.609,6.180,25.67
13246,01-Sep-2021 12:03:26,28.188,-55.074,12.639,6.370,25.66
13247,01-Sep-2021 12:18:26,28.125,-55.075,12.549,6.540,25.65
13248,01-Sep-2021 12:33:26,28.188,-55.074,12.609,6.620,25.64
13249,01-Sep-2021 12:48:26,28.125,-55.075,12.639,6.690,25.62
13250,01-Sep-2021 13:03:26,28.125,-55.075,12.639,6.910,25.61
13251,01-Sep-2021 13:18:26,28.063,-55.075,12.549,6.800,25.60
13252,01-Sep-2021 13:33:26,28.125,-55.075,12.639,6.910,25.58
13253,01-Sep-2021 13:48:26,28.063,-55.075,12.639,6.680,25.57
13254,01-Sep-2021 14:03:26,28.125,-55.075,12.788,7.390,25.56
13255,01-Sep-2021 14:18:26,28.125,-55.075,12.549,7.170,25.57
13256,01-Sep-2021 14:33:26,28.125,-55.075,13.086,7.950,25.56
13257,01-Sep-2021 14:48:26,28.250,-55.073,13.265,11.550,25.57
13258,01-Sep-2021 15:03:26,28.250,-55.073,13.175,11.010,25.56
13259,01-Sep-2021 15:18:26,28.250,-55.073,13.175,11.400,25.57
13260,01-Sep-2021 15:33:26,28.313,-55.073,13.235,13.480,25.59
13261,01-Sep-2021 15:48:26,28.375,-55.072,13.354,15.040,25.60
13262,01-Sep-2021 16:03:26,28.375,-55.072,13.503,15.480,25.61
13263,01-Sep-2021 16:18:26,28.313,-55.073,13.443,13.870,25.61
13264,01-Sep-2021 16:33:26,28.375,-55.072,13.801,14.630,25.61
13265,01-Sep-2021 16:48:26,28.313,-55.073,13.294,13.120,25.60
13266,01-Sep-2021 17:03:26,28.250,-55.073,13.294,12.280,25.60
13267,01-Sep-2021 17:18:26,28.375,-55.072,13.563,12.700,25.63
13268,01-Sep-2021 17:33:26,28.438,-55.072,13.741,13.920,25.63
13269,01-Sep-2021 17:48:26,28.375,-55.072,13.354,12.440,25.61
13270,01-Sep-2021 18:03:26,28.375,-55.072,13.771,12.200,25.63
13271,01-Sep-2021 18:18:26,28.375,-55.072,13.175,11.260,25.65
13272,01-Sep-2021 18:33:26,28.375,-55.072,12.966,9.590,25.67
13273,01-Sep-2021 18:48:26,28.250,-55.073,12.937,8.120,25.67
13274,01-Sep-2021 19:03:26,28.250,-55.073,12.907,7.330,25.70
13275,01-Sep-2021 19:18:26,28.375,-55.072,12.788,6.880,25.84
13276,01-Sep-2021 19:33:26,28.375,-55.072,12.847,6.520,25.87
13277,01-Sep-2021 19:48:26,28.375,-55.072,12.847,6.090,25.84
13278,01-Sep-2021 20:03:26,28.375,-55.072,12.817,5.820,25.81
13279,01-Sep-2021 20:18:26,28.313,-55.073,12.758,5.550,25.78
13280,01-Sep-2021 20:33:26,28.313,-55.073,12.817,5.300,25.74
13281,01-Sep-2021 20:48:26,28.250,-55.073,12.788,5.280,25.72
13282,01-Sep-2021 21:03:26,28.188,-55.074,12.788,5.280,25.70
13283,01-Sep-2021 21:18:26,28.188,-55.074,12.728,5.360,25.66
13284,01-Sep-2021 21:33:26,28.125,-55.075,12.758,5.450,25.63
13285,01-Sep-2021 21:48:26,27.938,-55.076,12.758,5.440,25.61
13286,01-Sep-2021 22:03:26,28.063,-55.075,12.758,5.410,25.58
13287,01-Sep-2021 22:18:26,28.063,-55.075,12.698,5.450,25.53
13288,01-Sep-2021 22:33:26,28.063,-55.075,12.728,5.320,25.52
13289,01-Sep-2021 22:48:26,28.000,-55.076,12.758,5.260,25.49
13290,01-Sep-2021 23:03:26,27.938,-55.076,12.728,5.280,25.45
13291,01-Sep-2021 23:18:26,27.938,-55.076,12.668,5.280,25.42
13292,01-Sep-2021 23:33:26,27.938,-55.076,12.728,5.270,25.41
13293,01-Sep-2021 23:48:26,27.938,-55.076,12.728,5.220,25.38
13294,02-Sep-2021 00:03:26,27.875,-55.077,12.698,5.210,25.36
13295,02-Sep-2021 00:18:26,27.875,-55.077,12.639,5.150,25.32
13296,02-Sep-2021 00:33:26,27.750,-55.078,12.698,5.170,25.29
13297,02-Sep-2021 00:48:26,27.750,-55.078,12.698,5.280,25.24
13298,02-Sep-2021 01:03:26,27.750,-55.078,12.698,5.320,25.21
13299,02-Sep-2021 01:18:26,27.750,-55.078,12.609,5.310,25.20
13300,02-Sep-2021 01:33:26,27.688,-55.079,12.698,5.280,25.16
13301,02-Sep-2021 01:48:26,27.625,-55.080,12.668,5.260,25.14
13302,02-Sep-2021 02:03:26,27.625,-55.080,12.668,5.200,25.10
13303,02-Sep-2021 02:18:26,27.563,-55.080,12.609,5.210,25.07
13304,02-Sep-2021 02:33:26,27.563,-55.080,12.639,5.260,25.04
13305,02-Sep-2021 02:48:26,27.563,-55.080,12.668,5.270,25.02
13306,02-Sep-2021 03:03:26,27.500,-55.081,12.639,5.250,24.99
13307,02-Sep-2021 03:18:26,27.438,-55.081,12.549,5.150,24.98
13308,02-Sep-2021 03:33:26,27.438,-55.081,12.609,5.060,24.95
13309,02-Sep-2021 03:48:26,27.438,-55.081,12.609,5.040,24.92
13310,02-Sep-2021 04:03:26,27.438,-55.081,12.609,5.060,24.91
13311,02-Sep-2021 04:18:26,27.375,-55.082,12.519,5.090,24.89
13312,02-Sep-2021 04:33:26,27.375,-55.082,12.579,5.100,24.87
13313,02-Sep-2021 04:48:26,27.375,-55.082,12.609,5.140,24.85
13314,02-Sep-2021 05:03:26,27.375,-55.082,12.579,5.090,24.81
13315,02-Sep-2021 05:18:26,27.313,-55.083,12.519,5.130,24.78
13316,02-Sep-2021 05:33:26,27.250,-55.083,12.579,5.080,24.75
13317,02-Sep-2021 05:48:26,27.250,-55.083,12.549,5.070,24.75
