Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:25:42,0.0000010000001111620804,-0.000219000008655712,1.0031330585479736,-0.000022000000171829015,0.0019970000721514225,0.42111098766326904,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:42:00,1,0.559999942779541,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230023,,Modbus Addr.,3
Sensor Type,DO2,,Initialized w/fw Rev,v2.131
Sensor Name,FCR DO 1m  (3)
File Name,FCR_DO_1m_20200902

# Records,1814
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
1355,16-Sep-2020 18:51:10,21.938,-29.918,13.592,7.180,21.46
1356,16-Sep-2020 19:06:10,21.875,-29.535,13.056,7.340,21.46
1357,16-Sep-2020 19:21:10,21.875,-29.892,12.996,7.500,21.45
1358,16-Sep-2020 19:36:10,21.875,-29.808,12.966,7.540,21.43
1359,16-Sep-2020 19:51:10,21.875,-29.948,12.996,7.510,21.41
1360,16-Sep-2020 20:06:10,21.875,-30.184,12.937,7.510,21.46
1361,16-Sep-2020 20:21:10,21.875,-29.896,12.966,7.410,21.48
1362,16-Sep-2020 20:36:10,21.813,-30.076,12.966,7.410,21.48
1363,16-Sep-2020 20:51:10,21.813,-29.816,12.966,7.440,21.45
1364,16-Sep-2020 21:06:10,21.750,-30.155,12.877,7.450,21.41
1365,16-Sep-2020 21:21:10,21.750,-33.516,12.937,7.480,21.39
1366,16-Sep-2020 21:36:10,21.688,-31.040,12.937,7.440,21.38
1367,16-Sep-2020 21:51:10,21.688,-38.127,12.937,7.350,21.37
1368,16-Sep-2020 22:06:10,21.750,-4.847,12.907,7.270,21.37
1369,16-Sep-2020 22:21:10,21.688,8.505,12.907,7.120,21.34
1370,16-Sep-2020 22:36:10,21.688,7.231,12.937,7.230,21.32
1371,16-Sep-2020 22:51:10,21.625,8.020,12.907,7.300,21.30
1372,16-Sep-2020 23:06:10,21.625,8.644,12.907,7.250,21.29
1373,16-Sep-2020 23:21:10,21.625,8.772,12.907,7.160,21.28
1374,16-Sep-2020 23:36:10,21.625,8.992,12.907,7.090,21.23
1375,16-Sep-2020 23:51:10,21.563,8.943,12.907,7.210,21.21
1376,17-Sep-2020 00:06:10,21.500,9.133,12.877,7.120,21.22
1377,17-Sep-2020 00:21:10,21.563,8.977,12.877,7.070,21.21
1378,17-Sep-2020 00:36:10,21.500,9.021,12.907,6.910,21.20
1379,17-Sep-2020 00:51:10,21.500,9.069,12.907,6.850,21.19
1380,17-Sep-2020 01:06:10,21.500,8.780,12.847,6.910,21.17
1381,17-Sep-2020 01:21:10,21.500,6.965,12.877,6.920,21.16
1382,17-Sep-2020 01:36:10,21.500,7.058,12.877,6.890,21.15
1383,17-Sep-2020 01:51:10,21.438,7.171,12.877,6.880,21.14
1384,17-Sep-2020 02:06:10,21.438,7.055,12.847,6.900,21.13
1385,17-Sep-2020 02:21:10,21.438,7.093,12.877,6.880,21.13
1386,17-Sep-2020 02:36:10,21.438,7.024,12.877,6.860,21.11
1387,17-Sep-2020 02:51:10,21.438,7.253,12.877,6.820,21.09
1388,17-Sep-2020 03:06:10,21.438,7.076,12.847,6.720,21.08
1389,17-Sep-2020 03:21:10,21.438,9.458,12.877,6.570,21.06
1390,17-Sep-2020 03:36:10,21.375,9.297,12.847,6.590,21.05
1391,17-Sep-2020 03:51:10,21.375,9.633,12.877,6.690,21.03
1392,17-Sep-2020 04:06:10,21.375,9.556,12.847,6.790,21.02
1393,17-Sep-2020 04:21:10,21.375,9.572,12.877,6.830,21.02
1394,17-Sep-2020 04:36:10,21.375,9.506,12.877,6.800,21.03
1395,17-Sep-2020 04:51:10,21.313,9.682,12.847,6.680,21.02
1396,17-Sep-2020 05:06:10,21.313,9.829,12.847,6.610,21.01
1397,17-Sep-2020 05:21:10,21.313,9.782,12.847,6.570,20.99
1398,17-Sep-2020 05:36:10,21.313,9.739,12.847,6.480,20.99
1399,17-Sep-2020 05:51:10,21.313,9.846,12.877,6.490,20.98
1400,17-Sep-2020 06:06:10,21.313,9.668,12.847,6.470,20.97
1401,17-Sep-2020 06:21:10,21.313,9.881,12.847,6.460,20.97
1402,17-Sep-2020 06:36:10,21.313,9.945,12.847,6.410,20.95
1403,17-Sep-2020 06:51:10,21.313,9.956,12.847,6.430,20.95
1404,17-Sep-2020 07:06:10,21.250,9.741,12.788,6.440,20.95
1405,17-Sep-2020 07:21:10,21.250,9.785,12.817,6.540,20.94
1406,17-Sep-2020 07:36:10,21.250,9.442,12.788,6.560,20.93
1407,17-Sep-2020 07:51:10,21.250,9.666,12.758,6.580,20.93
1408,17-Sep-2020 08:06:10,21.250,9.625,12.788,6.570,20.92
1409,17-Sep-2020 08:21:10,21.250,9.658,12.758,6.610,20.90
1410,17-Sep-2020 08:36:10,21.250,9.671,12.788,6.720,20.90
1411,17-Sep-2020 08:51:10,21.250,9.655,12.847,6.790,20.89
1412,17-Sep-2020 09:06:10,21.250,8.822,12.877,6.900,20.89
1413,17-Sep-2020 09:21:10,21.250,9.211,12.966,6.900,20.88
1414,17-Sep-2020 09:36:10,21.250,8.965,13.056,6.880,20.88
1415,17-Sep-2020 09:51:10,21.250,9.139,13.175,6.830,20.87
1416,17-Sep-2020 10:06:10,21.250,8.820,13.175,7.010,20.87
1417,17-Sep-2020 10:21:10,21.250,9.552,13.265,7.050,20.86
1418,17-Sep-2020 10:36:10,21.250,9.738,13.294,7.110,20.84
1419,17-Sep-2020 10:51:10,21.250,9.782,13.443,7.230,20.84
1420,17-Sep-2020 11:06:10,21.250,9.786,13.473,7.310,20.83
1421,17-Sep-2020 11:21:10,21.250,9.692,13.533,7.430,20.83
1422,17-Sep-2020 11:36:10,21.250,9.582,13.533,7.470,20.83
1423,17-Sep-2020 11:51:10,21.250,9.606,13.533,7.470,20.83
1424,17-Sep-2020 12:06:10,21.250,9.817,13.503,7.510,20.83
1425,17-Sep-2020 12:21:10,21.188,9.847,13.592,7.470,20.81
1426,17-Sep-2020 12:36:10,21.250,7.391,13.771,7.530,20.81
1427,17-Sep-2020 12:51:10,21.250,7.300,13.861,7.510,20.81
1428,17-Sep-2020 13:06:10,21.250,7.566,13.801,7.550,20.80
1429,17-Sep-2020 13:21:10,21.250,7.271,13.741,7.490,20.80
1430,17-Sep-2020 13:36:10,21.188,7.366,13.741,7.410,20.78
1431,17-Sep-2020 13:51:10,21.188,7.526,13.891,7.480,20.79
1432,17-Sep-2020 14:06:10,21.188,7.528,13.891,7.630,20.79
1433,17-Sep-2020 14:21:10,21.250,7.142,13.831,7.620,20.79
1434,17-Sep-2020 14:36:10,21.188,7.025,13.831,7.520,20.78
1435,17-Sep-2020 14:51:10,21.188,7.141,13.861,7.460,20.78
1436,17-Sep-2020 15:06:10,21.188,7.011,13.891,7.550,20.78
1437,17-Sep-2020 15:21:10,21.188,6.851,13.920,7.620,20.79
1438,17-Sep-2020 15:36:10,21.188,7.232,13.831,7.600,20.79
1439,17-Sep-2020 15:51:10,21.188,7.149,13.861,7.560,20.80
1440,17-Sep-2020 16:06:10,21.188,6.941,13.771,7.530,20.80
1441,17-Sep-2020 16:21:10,21.188,6.696,13.712,7.380,20.80
1442,17-Sep-2020 16:36:10,21.188,6.288,13.741,7.270,20.80
1443,17-Sep-2020 16:51:10,21.188,6.238,13.712,7.250,20.79
1444,17-Sep-2020 17:06:10,21.125,6.841,13.235,7.140,20.79
1445,17-Sep-2020 17:21:10,21.125,7.307,13.145,7.120,20.78
1446,17-Sep-2020 17:36:10,21.125,7.225,13.145,7.140,20.78
1447,17-Sep-2020 17:51:10,21.125,7.249,13.056,7.140,20.78
1448,17-Sep-2020 18:06:10,21.125,7.263,12.996,7.080,20.77
1449,17-Sep-2020 18:21:10,21.125,7.352,12.996,7.060,20.76
1450,17-Sep-2020 18:36:10,21.125,7.510,12.996,7.020,20.75
1451,17-Sep-2020 18:51:10,21.125,7.593,12.966,6.940,20.74
1452,17-Sep-2020 19:06:10,21.063,7.385,12.937,6.980,20.74
1453,17-Sep-2020 19:21:10,21.125,7.647,12.937,6.990,20.73
1454,17-Sep-2020 19:36:10,21.063,7.767,12.966,6.860,20.72
1455,17-Sep-2020 19:51:10,21.063,7.646,12.966,6.760,20.72
1456,17-Sep-2020 20:06:10,21.063,7.722,12.937,6.660,20.72
1457,17-Sep-2020 20:21:10,21.063,7.788,12.937,6.660,20.71
1458,17-Sep-2020 20:36:10,21.063,7.735,12.966,6.610,20.70
1459,17-Sep-2020 20:51:10,21.063,7.643,12.937,6.600,20.69
1460,17-Sep-2020 21:06:10,21.063,7.740,12.937,6.600,20.69
1461,17-Sep-2020 21:21:10,21.000,7.900,12.937,6.600,20.68
1462,17-Sep-2020 21:36:10,21.000,7.815,12.937,6.630,20.67
1463,17-Sep-2020 21:51:10,21.000,7.751,12.937,6.660,20.66
1464,17-Sep-2020 22:06:10,21.000,7.864,12.877,6.720,20.65
1465,17-Sep-2020 22:21:10,21.000,7.978,12.907,6.840,20.65
1466,17-Sep-2020 22:36:10,21.000,8.034,12.907,6.850,20.64
1467,17-Sep-2020 22:51:10,21.000,7.985,12.907,6.830,20.65
1468,17-Sep-2020 23:06:10,21.000,7.803,12.877,6.730,20.63
1469,17-Sep-2020 23:21:10,21.000,7.883,12.877,6.710,20.64
1470,17-Sep-2020 23:36:10,21.000,7.622,12.907,6.630,20.62
1471,17-Sep-2020 23:51:10,20.938,7.636,12.877,6.700,20.60
1472,18-Sep-2020 00:06:10,20.938,7.474,12.817,6.810,20.59
1473,18-Sep-2020 00:21:10,20.938,7.630,12.877,6.670,20.59
1474,18-Sep-2020 00:36:10,20.938,7.951,12.877,6.700,20.58
1475,18-Sep-2020 00:51:10,20.938,8.096,12.877,6.720,20.57
1476,18-Sep-2020 01:06:10,20.875,7.910,12.847,6.730,20.56
1477,18-Sep-2020 01:21:10,20.875,7.909,12.847,6.720,20.55
1478,18-Sep-2020 01:36:10,20.875,7.983,12.847,6.710,20.55
1479,18-Sep-2020 01:51:10,20.875,7.854,12.847,6.640,20.54
1480,18-Sep-2020 02:06:10,20.875,7.601,12.847,6.670,20.51
1481,18-Sep-2020 02:21:10,20.875,7.685,12.847,6.630,20.51
1482,18-Sep-2020 02:36:10,20.875,7.665,12.847,6.570,20.51
1483,18-Sep-2020 02:51:10,20.813,7.990,12.847,6.460,20.50
1484,18-Sep-2020 03:06:10,20.813,7.829,12.817,6.450,20.47
1485,18-Sep-2020 03:21:10,20.813,7.815,12.847,6.430,20.46
1486,18-Sep-2020 03:36:10,20.813,7.716,12.817,6.410,20.45
1487,18-Sep-2020 03:51:10,20.813,7.788,12.817,6.410,20.45
1488,18-Sep-2020 04:06:10,20.813,7.641,12.817,6.390,20.44
1489,18-Sep-2020 04:21:10,20.750,7.773,12.847,6.440,20.43
1490,18-Sep-2020 04:36:10,20.750,7.861,12.817,6.440,20.41
1491,18-Sep-2020 04:51:10,20.750,7.902,12.817,6.390,20.41
1492,18-Sep-2020 05:06:10,20.750,7.947,12.788,6.350,20.40
1493,18-Sep-2020 05:21:10,20.750,7.976,12.788,6.330,20.37
1494,18-Sep-2020 05:36:10,20.688,8.212,12.788,6.350,20.36
1495,18-Sep-2020 05:51:10,20.688,8.156,12.788,6.320,20.34
1496,18-Sep-2020 06:06:10,20.688,8.170,12.788,6.340,20.33
1497,18-Sep-2020 06:21:10,20.688,8.110,12.758,6.300,20.33
1498,18-Sep-2020 06:36:10,20.688,8.210,12.788,6.280,20.32
1499,18-Sep-2020 06:51:10,20.688,8.240,12.788,6.290,20.31
1500,18-Sep-2020 07:06:10,20.688,8.231,12.758,6.240,20.31
1501,18-Sep-2020 07:21:10,20.688,8.153,12.758,6.260,20.28
1502,18-Sep-2020 07:36:10,20.625,9.259,12.788,6.330,20.27
1503,18-Sep-2020 07:51:10,20.625,9.952,12.847,6.410,20.27
1504,18-Sep-2020 08:06:10,20.625,10.023,12.817,6.450,20.25
1505,18-Sep-2020 08:21:10,20.625,10.035,12.966,6.470,20.24
1506,18-Sep-2020 08:36:10,20.563,10.256,13.324,6.590,20.23
1507,18-Sep-2020 08:51:10,20.563,10.555,13.563,6.680,20.21
1508,18-Sep-2020 09:06:10,20.625,10.642,13.652,6.800,20.20
1509,18-Sep-2020 09:21:10,20.563,10.570,13.622,6.800,20.20
1510,18-Sep-2020 09:36:10,20.625,10.820,13.682,6.850,20.21
1511,18-Sep-2020 09:51:10,20.625,11.256,13.771,6.870,20.22
1512,18-Sep-2020 10:06:10,20.625,11.051,13.831,6.940,20.24
1513,18-Sep-2020 10:21:10,20.625,11.250,13.920,6.950,20.25
1514,18-Sep-2020 10:36:10,20.625,11.071,13.891,6.980,20.27
1515,18-Sep-2020 10:51:10,20.688,11.236,13.920,7.010,20.31
1516,18-Sep-2020 11:06:10,20.688,11.436,13.920,7.160,20.34
1517,18-Sep-2020 11:21:10,20.813,11.577,13.891,7.340,20.36
1518,18-Sep-2020 11:36:10,20.813,11.686,13.891,7.620,20.41
1519,18-Sep-2020 11:51:10,20.938,11.543,13.920,7.840,20.50
1520,18-Sep-2020 12:06:10,21.000,11.593,13.920,8.170,20.55
1521,18-Sep-2020 12:21:10,21.063,11.537,13.920,8.500,20.65
1522,18-Sep-2020 12:36:10,21.125,11.504,13.891,8.900,20.70
1523,18-Sep-2020 12:51:10,21.125,11.563,13.920,9.530,20.75
1524,18-Sep-2020 13:06:10,21.188,11.548,13.920,10.110,20.81
1525,18-Sep-2020 13:21:10,21.313,11.790,13.920,10.190,20.90
1526,18-Sep-2020 13:36:10,21.438,11.826,13.920,10.120,20.99
1527,18-Sep-2020 13:51:10,21.625,11.788,13.920,10.610,21.06
1528,18-Sep-2020 14:06:10,21.625,11.428,13.920,10.780,21.10
1529,18-Sep-2020 14:21:10,21.750,11.297,13.920,10.890,21.20
1530,18-Sep-2020 14:36:10,21.813,11.407,13.920,11.150,21.26
1531,18-Sep-2020 14:51:10,21.938,11.421,13.920,11.100,21.34
1532,18-Sep-2020 15:06:10,21.938,11.564,13.920,9.890,21.41
1533,18-Sep-2020 15:21:10,21.938,11.706,13.950,8.590,21.43
1534,18-Sep-2020 15:36:10,21.938,11.629,13.950,7.980,21.47
1535,18-Sep-2020 15:51:10,22.000,11.643,13.950,7.930,21.53
1536,18-Sep-2020 16:06:10,22.188,11.577,13.920,8.220,21.64
1537,18-Sep-2020 16:21:10,22.438,11.482,13.950,8.020,21.61
1538,18-Sep-2020 16:36:10,22.563,11.590,13.950,8.130,21.61
1539,18-Sep-2020 16:51:10,22.500,11.614,13.891,7.920,21.55
1540,18-Sep-2020 17:06:10,22.438,11.607,13.891,7.530,21.60
1541,18-Sep-2020 17:21:10,22.375,11.579,13.920,7.440,21.75
1542,18-Sep-2020 17:36:10,22.375,11.491,13.741,7.410,21.77
1543,18-Sep-2020 17:51:10,22.438,11.163,13.920,7.310,21.47
1544,18-Sep-2020 18:06:10,22.375,11.062,13.920,7.500,21.81
1545,18-Sep-2020 18:21:10,22.250,11.454,13.861,7.630,21.75
1546,18-Sep-2020 18:36:10,22.125,11.295,13.712,7.580,21.68
1547,18-Sep-2020 18:51:10,22.000,11.355,13.682,7.480,21.63
1548,18-Sep-2020 19:06:10,22.000,11.517,13.056,7.470,21.62
1549,18-Sep-2020 19:21:10,21.938,11.502,12.996,7.360,21.56
1550,18-Sep-2020 19:36:10,21.875,11.481,12.966,7.270,21.55
1551,18-Sep-2020 19:51:10,21.875,11.425,12.996,7.190,21.51
1552,18-Sep-2020 20:06:10,21.875,11.309,12.937,7.250,21.44
1553,18-Sep-2020 20:21:10,21.750,11.539,12.966,7.240,21.38
1554,18-Sep-2020 20:36:10,21.688,11.503,12.966,7.210,21.34
1555,18-Sep-2020 20:51:10,21.625,11.321,12.966,7.220,21.30
1556,18-Sep-2020 21:06:10,21.563,11.493,12.937,7.160,21.26
1557,18-Sep-2020 21:21:10,21.563,11.513,12.937,7.120,21.21
1558,18-Sep-2020 21:36:10,21.500,11.580,12.937,7.140,21.17
1559,18-Sep-2020 21:51:10,21.500,11.515,12.937,7.160,21.11
1560,18-Sep-2020 22:06:10,22.000,11.634,12.877,7.150,21.05
1561,18-Sep-2020 22:21:10,21.375,11.775,12.907,7.100,21.04
1562,18-Sep-2020 22:36:10,21.375,11.750,12.937,7.020,21.02
1563,18-Sep-2020 22:51:10,21.313,11.919,12.758,6.980,21.01
1564,18-Sep-2020 23:06:10,21.313,11.968,12.877,6.980,21.00
1565,18-Sep-2020 23:21:10,21.313,12.006,12.907,6.950,20.95
1566,18-Sep-2020 23:36:10,21.313,12.041,12.907,6.960,20.92
1567,18-Sep-2020 23:51:10,21.250,12.100,12.907,6.960,20.87
1568,19-Sep-2020 00:06:10,21.188,12.158,12.847,6.920,20.84
1569,19-Sep-2020 00:21:10,21.188,12.095,12.877,6.870,20.82
1570,19-Sep-2020 00:36:10,21.125,12.062,12.877,6.850,20.79
1571,19-Sep-2020 00:51:10,21.125,12.120,12.877,6.830,20.78
1572,19-Sep-2020 01:06:10,21.125,12.116,12.817,6.800,20.77
1573,19-Sep-2020 01:21:10,21.063,12.144,12.877,6.720,20.76
1574,19-Sep-2020 01:36:10,21.063,12.172,12.877,6.670,20.71
1575,19-Sep-2020 01:51:10,21.000,12.197,12.847,6.620,20.68
1576,19-Sep-2020 02:06:10,21.000,12.198,12.817,6.660,20.66
1577,19-Sep-2020 02:21:10,21.000,12.245,12.847,6.690,20.63
1578,19-Sep-2020 02:36:10,20.938,12.263,12.847,6.710,20.59
1579,19-Sep-2020 02:51:10,20.938,12.296,12.877,6.730,20.57
1580,19-Sep-2020 03:06:10,20.875,12.137,12.788,6.720,20.54
1581,19-Sep-2020 03:21:10,20.875,11.976,12.847,6.700,20.47
1582,19-Sep-2020 03:36:10,20.813,11.999,12.847,6.700,20.48
1583,19-Sep-2020 03:51:10,20.875,11.858,12.847,6.680,20.46
1584,19-Sep-2020 04:06:10,20.813,12.058,12.817,6.690,20.42
1585,19-Sep-2020 04:21:10,20.750,11.804,12.817,6.670,20.40
1586,19-Sep-2020 04:36:10,20.750,11.972,12.817,6.610,20.38
1587,19-Sep-2020 04:51:10,20.688,11.995,12.817,6.520,20.35
1588,19-Sep-2020 05:06:10,20.688,11.974,12.758,6.460,20.32
1589,19-Sep-2020 05:21:10,20.625,12.054,12.817,6.410,20.30
1590,19-Sep-2020 05:36:10,20.625,12.076,12.817,6.320,20.27
1591,19-Sep-2020 05:51:10,20.625,12.047,12.788,6.250,20.24
1592,19-Sep-2020 06:06:10,20.563,12.201,12.758,6.240,20.23
1593,19-Sep-2020 06:21:10,20.563,12.231,12.788,6.240,20.20
1594,19-Sep-2020 06:36:10,20.500,12.225,12.788,6.170,20.19
1595,19-Sep-2020 06:51:10,20.500,12.255,12.758,6.090,20.14
1596,19-Sep-2020 07:06:10,20.438,12.267,12.758,6.080,20.13
1597,19-Sep-2020 07:21:10,20.438,12.263,12.728,6.090,20.09
1598,19-Sep-2020 07:36:10,20.375,12.094,12.788,6.200,20.07
1599,19-Sep-2020 07:51:10,20.375,12.149,12.937,6.340,20.03
1600,19-Sep-2020 08:06:10,20.375,12.236,13.056,6.450,20.01
1601,19-Sep-2020 08:21:10,20.375,12.249,13.354,6.490,19.99
1602,19-Sep-2020 08:36:10,20.375,12.279,13.592,6.440,19.96
1603,19-Sep-2020 08:51:10,20.313,12.181,13.741,6.450,19.93
1604,19-Sep-2020 09:06:10,20.313,12.167,13.801,6.520,19.88
1605,19-Sep-2020 09:21:10,20.250,12.153,13.920,6.630,19.84
1606,19-Sep-2020 09:36:10,20.250,12.171,13.891,6.740,19.83
1607,19-Sep-2020 09:51:10,20.250,12.120,13.920,6.880,19.84
1608,19-Sep-2020 10:06:10,20.250,12.158,13.920,6.880,19.85
1609,19-Sep-2020 10:21:10,20.313,12.135,13.920,6.830,19.86
1610,19-Sep-2020 10:36:10,20.313,12.119,13.920,6.870,19.87
1611,19-Sep-2020 10:51:10,20.375,12.244,13.891,6.900,19.91
1612,19-Sep-2020 11:06:10,20.375,12.246,13.920,6.940,19.91
1613,19-Sep-2020 11:21:10,20.375,12.234,13.920,7.010,19.92
1614,19-Sep-2020 11:36:10,20.500,12.188,13.920,7.290,20.01
1615,19-Sep-2020 11:51:10,20.438,12.229,13.920,7.580,20.01
1616,19-Sep-2020 12:06:10,20.500,12.141,13.920,8.000,20.03
1617,19-Sep-2020 12:21:10,20.563,12.197,13.920,8.290,20.05
1618,19-Sep-2020 12:36:10,20.688,12.116,13.950,8.790,20.07
1619,19-Sep-2020 12:51:10,20.813,12.179,13.920,9.360,20.10
1620,19-Sep-2020 13:06:10,20.938,12.173,13.920,9.300,20.04
1621,19-Sep-2020 13:21:10,21.000,12.161,13.920,9.300,20.04
1622,19-Sep-2020 13:36:10,21.125,12.037,13.920,10.490,20.18
1623,19-Sep-2020 13:51:10,21.375,12.125,13.950,11.260,20.15
1624,19-Sep-2020 14:06:10,21.500,12.088,13.920,11.450,20.09
1625,19-Sep-2020 14:21:10,21.563,11.986,13.950,11.110,20.02
1626,19-Sep-2020 14:36:10,21.625,12.128,13.920,10.700,19.98
1627,19-Sep-2020 14:51:10,21.625,12.052,13.891,10.530,20.83
1628,19-Sep-2020 15:06:10,21.688,12.041,13.920,10.410,20.92
1629,19-Sep-2020 15:21:10,21.750,12.038,13.920,10.200,20.92
1630,19-Sep-2020 15:36:10,21.688,11.991,13.920,10.030,20.91
1631,19-Sep-2020 15:51:10,21.688,12.065,13.920,9.800,20.94
1632,19-Sep-2020 16:06:10,21.688,12.076,13.920,9.650,20.88
1633,19-Sep-2020 16:21:10,21.688,12.127,13.920,9.390,20.95
1634,19-Sep-2020 16:36:10,21.625,12.077,13.920,9.340,20.90
1635,19-Sep-2020 16:51:10,21.750,12.064,13.950,9.120,20.91
1636,19-Sep-2020 17:06:10,21.750,12.082,13.920,9.080,20.90
1637,19-Sep-2020 17:21:10,21.625,12.097,13.920,8.690,20.85
1638,19-Sep-2020 17:36:10,21.563,12.114,13.950,8.250,20.81
1639,19-Sep-2020 17:51:10,21.438,12.010,13.920,7.880,20.80
1640,19-Sep-2020 18:06:10,21.438,12.123,13.861,7.650,20.76
1641,19-Sep-2020 18:21:10,21.438,12.113,13.771,7.540,20.71
1642,19-Sep-2020 18:36:10,21.313,12.149,13.712,7.450,20.68
1643,19-Sep-2020 18:51:10,21.313,12.088,13.592,7.380,20.66
1644,19-Sep-2020 19:06:10,21.188,12.106,12.996,7.240,20.53
1645,19-Sep-2020 19:21:10,21.125,12.133,12.966,6.980,20.34
1646,19-Sep-2020 19:36:10,21.063,12.056,12.937,6.740,20.28
1647,19-Sep-2020 19:51:10,21.000,12.290,12.966,6.580,20.20
1648,19-Sep-2020 20:06:10,20.938,12.160,12.937,6.310,20.21
1649,19-Sep-2020 20:21:10,20.875,12.222,12.937,6.210,20.35
1650,19-Sep-2020 20:36:10,20.813,11.591,12.937,6.540,20.37
1651,19-Sep-2020 20:51:10,20.750,11.519,12.966,6.880,20.32
1652,19-Sep-2020 21:06:10,20.688,11.586,12.877,7.050,20.27
1653,19-Sep-2020 21:21:10,20.625,11.622,12.907,7.050,20.22
1654,19-Sep-2020 21:36:10,20.563,11.633,12.907,7.040,20.17
1655,19-Sep-2020 21:51:10,20.563,11.645,12.907,7.140,20.12
1656,19-Sep-2020 22:06:10,20.438,11.731,12.877,7.160,20.06
1657,19-Sep-2020 22:21:10,20.438,11.744,12.877,7.100,20.02
1658,19-Sep-2020 22:36:10,20.313,11.706,12.907,7.140,19.95
1659,19-Sep-2020 22:51:10,20.313,11.639,12.877,7.100,19.93
1660,19-Sep-2020 23:06:10,20.250,11.722,12.847,6.980,19.89
1661,19-Sep-2020 23:21:10,20.250,11.687,12.877,6.880,19.85
1662,19-Sep-2020 23:36:10,20.188,11.650,12.877,6.810,19.80
1663,19-Sep-2020 23:51:10,20.125,11.656,12.877,6.870,19.76
1664,20-Sep-2020 00:06:10,20.125,11.628,12.847,6.820,19.72
1665,20-Sep-2020 00:21:10,20.063,11.615,12.847,6.810,19.69
1666,20-Sep-2020 00:36:10,20.000,11.729,12.847,6.790,19.65
1667,20-Sep-2020 00:51:10,20.000,11.675,12.847,6.740,19.62
1668,20-Sep-2020 01:06:10,19.938,11.731,12.788,6.640,19.59
1669,20-Sep-2020 01:21:10,19.938,11.796,12.847,6.590,19.53
1670,20-Sep-2020 01:36:10,19.875,11.823,12.847,6.610,19.51
1671,20-Sep-2020 01:51:10,19.875,11.819,12.847,6.560,19.48
1672,20-Sep-2020 02:06:10,19.813,11.836,12.788,6.550,19.44
1673,20-Sep-2020 02:21:10,19.750,11.826,12.817,6.450,19.41
1674,20-Sep-2020 02:36:10,19.750,11.793,12.847,6.330,19.37
1675,20-Sep-2020 02:51:10,19.688,11.778,12.788,6.240,19.33
1676,20-Sep-2020 03:06:10,19.688,11.314,12.758,6.190,19.30
1677,20-Sep-2020 03:21:10,19.625,11.417,12.788,6.130,19.28
1678,20-Sep-2020 03:36:10,19.625,11.422,12.788,6.110,19.26
1679,20-Sep-2020 03:51:10,19.625,11.450,12.817,5.960,19.23
1680,20-Sep-2020 04:06:10,19.563,11.485,12.758,5.950,19.19
1681,20-Sep-2020 04:21:10,19.563,11.276,12.788,5.970,19.17
1682,20-Sep-2020 04:36:10,19.500,11.367,12.788,5.900,19.14
1683,20-Sep-2020 04:51:10,19.500,11.348,12.758,5.900,19.12
1684,20-Sep-2020 05:06:10,19.438,11.406,12.758,5.890,19.08
1685,20-Sep-2020 05:21:10,19.438,11.626,12.728,5.880,19.06
1686,20-Sep-2020 05:36:10,19.375,11.655,12.758,5.830,19.05
1687,20-Sep-2020 05:51:10,19.375,11.687,12.758,5.790,19.00
1688,20-Sep-2020 06:06:10,19.375,11.758,12.668,5.800,18.98
1689,20-Sep-2020 06:21:10,19.313,11.856,12.549,5.750,18.98
1690,20-Sep-2020 06:36:10,19.313,11.752,12.698,5.790,18.94
1691,20-Sep-2020 06:51:10,19.313,11.709,12.728,5.750,18.93
1692,20-Sep-2020 07:06:10,19.250,11.670,12.668,5.740,18.89
1693,20-Sep-2020 07:21:10,19.250,11.646,12.668,5.710,18.86
1694,20-Sep-2020 07:36:10,19.188,11.697,12.668,5.630,18.85
1695,20-Sep-2020 07:51:10,19.188,11.652,12.668,5.630,18.83
1696,20-Sep-2020 08:06:10,19.188,11.582,12.668,5.630,18.81
1697,20-Sep-2020 08:21:10,19.188,11.687,12.728,5.680,18.78
1698,20-Sep-2020 08:36:10,19.188,11.761,12.847,5.720,18.76
1699,20-Sep-2020 08:51:10,19.188,11.764,12.937,5.740,18.72
1700,20-Sep-2020 09:06:10,19.125,11.793,13.086,5.760,18.74
1701,20-Sep-2020 09:21:10,19.188,11.729,13.294,5.850,18.73
