"x","cast","Reservoir","Site","DateTime","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","YellowSubstances_ugL","TotalConc_ugL","Transmission","Depth_m","Temp_degC","RFU_525nm","RFU_570nm","RFU_610nm","RFU_370nm","RFU_590nm","RFU_470nm"
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:32,0,1.06,4.11,0.63,0.75,5.8,100,15.93,9.41,16.23,4.72,12.33,16.88,13.89,26.19
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:34,0,1.02,4.1,0.69,0.75,5.81,100,16.13,9.43,16.35,4.75,12.27,16.89,13.92,26.34
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:37,0,1.11,4.34,0.58,0.75,6.04,100,16.31,9.4,16.75,4.81,12.7,17.25,14.14,26.98
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:39,0,1.06,4.3,0.59,0.74,5.96,100,16.53,9.4,16.48,4.82,12.45,17.01,13.92,26.81
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:42,0,1.13,4.46,0.57,0.75,6.16,100,16.81,9.38,17.06,4.87,12.89,17.48,14.27,27.43
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:44,0,1.16,4.38,0.72,0.78,6.27,100,16.97,9.38,17.59,5.12,13.35,17.95,14.86,27.92
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:46,0,0.99,4.35,0.76,0.77,6.1,100,17.21,9.38,17.3,4.82,12.53,17.68,14.41,27.88
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:49,0,1.09,4.45,0.6,0.76,6.13,100,17.38,9.35,17.13,4.75,12.7,17.53,14.24,27.52
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:51,0,1.3,5.13,0.46,0.81,6.89,100,17.58,9.36,18.69,5.24,14.13,19.16,15.26,30.38
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:53,0,1.2,4.8,0.59,0.79,6.59,100,17.71,9.36,17.98,5.02,13.52,18.48,15.12,29.4
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:56,0,1.13,4.7,0.6,0.79,6.44,100,17.92,9.36,17.75,5.02,13.21,18.31,14.74,28.99
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:15:58,0,1.25,4.93,0.58,0.8,6.76,100,18.1,9.35,18.5,5.26,13.94,18.86,15.27,29.91
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:01,0,1.23,4.78,0.55,0.78,6.55,100,18.23,9.35,17.87,5.14,13.61,18.32,14.92,29.01
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:03,0,1.15,4.82,0.62,0.81,6.59,100,18.36,9.35,18.17,5.24,13.51,18.73,14.93,29.71
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:05,0,1.28,5.18,0.47,0.83,6.93,100,18.44,9.35,18.58,5.41,14.14,19.37,15.28,30.92
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:08,0,1.29,5.24,0.53,0.86,7.05,100,18.5,9.35,19.09,5.4,14.32,19.9,15.64,31.63
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:10,0,1.17,4.77,0.61,0.78,6.55,100,18.58,9.35,18.01,5.08,13.44,18.34,14.94,29.18
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:12,0,1.2,5.13,0.54,0.82,6.88,100,18.8,9.35,18.68,5.03,13.75,19.3,15.37,30.92
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:15,0,1.23,5.52,0.57,0.84,7.32,100,18.95,9.35,20.02,5.37,14.42,20.32,15.9,32.8
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:17,0,1.28,5.44,0.49,0.82,7.21,100,19.1,9.34,19.6,5.32,14.38,19.81,15.62,31.88
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:20,0,1.32,5.75,0.42,0.84,7.49,100,19.25,9.33,19.96,5.4,14.7,20.44,15.98,33.28
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:22,0,1.42,5.87,0.49,0.87,7.77,100,19.46,9.32,20.79,5.6,15.42,21.14,16.74,34.25
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:24,0,1.36,5.88,0.47,0.87,7.71,100,19.69,9.32,20.74,5.57,15.15,21.1,16.42,34.19
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:27,0,1.49,6.8,0.29,0.9,8.57,100,19.94,9.29,22.34,5.67,16.14,22.79,17.45,37.91
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:29,0,1.43,6.63,0.48,0.9,8.54,100,20.19,9.29,22.71,5.93,16.25,22.83,17.65,37.89
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:32,0,1.51,7.02,0.27,0.94,8.79,100,20.35,9.3,23.08,5.7,16.42,23.52,17.69,38.97
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:34,0,1.53,7.43,0.42,0.97,9.38,100,20.52,9.28,24.62,6.39,17.41,24.88,18.72,41.76
"20220420_CCR_50.txt","9","CCR",50,2022-04-20 10:16:36,0,1.44,6.95,0.42,0.93,8.81,100,20.91,9.28,23.34,5.91,16.43,23.57,17.87,39.27
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:18,8.39,0,2.75,0,0,11.14,100,0.25,16.72,11.58,3.62,9.74,15.68,12.4,39.53
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:21,8.16,0,3.45,0,0,11.61,100,0.33,16.48,13.22,1.86,11.05,15.29,13.49,42.16
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:23,7.69,0,3.46,0,0,11.15,100,0.42,16.22,12.21,2.8,5.95,13.74,12.72,42.53
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:25,8.26,0,3.34,0,0.07,11.6,100,0.49,16.07,13.31,1.57,10.5,17.28,10.57,42.9
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:28,7.15,0,3.91,0,0,11.06,100,0.56,15.99,13.23,3.78,9.89,13.66,9.08,42.63
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:30,6.27,0,4.44,0,0.13,10.7,100,0.63,15.93,14.33,7.58,9.45,17.17,10.57,41.51
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:32,8.61,0,2.82,0,0.08,11.44,100,0.7,15.89,12.49,1.52,11.1,17.5,11.94,40.91
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:35,9.08,0,2.9,0,0,11.99,100,0.75,15.85,12.48,-0.02,11.29,14.71,13.15,43.37
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:37,7.93,0,3.73,0,0,11.66,100,0.83,15.85,13.59,2.41,9.72,15.94,11.51,43.38
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:40,7.87,0,3.98,0,0,11.85,100,0.88,15.77,14.25,2.45,11.43,15.78,12.1,43.97
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:42,7.34,0,4.07,0,0,11.41,100,0.93,15.68,13.99,3.97,10.23,15.63,12.04,42.56
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:44,7.68,0,4.03,0,0,11.71,100,0.98,15.79,14.21,1.43,9.08,16.03,13.33,43.73
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:47,8.26,0,3.8,0,0,12.07,100,1.03,15.93,13.97,3.62,10.25,17.14,12.38,44.25
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:49,7.53,0,4.52,0,0,12.05,100,1.1,15.92,15.29,3.15,9.64,17.61,12.77,45.11
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:52,8.46,0,4.35,0,0,12.82,100,1.15,15.99,15.51,3.16,11.32,18.24,13.93,47.09
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:54,7.9,0,4.38,0,0,12.27,100,1.23,16.14,15.17,3.63,11.06,17.33,12.71,45.58
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:56,8.47,0,4.5,0,0,12.97,100,1.28,16.26,15.75,3.43,11.34,17.99,13.7,48.16
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:42:59,9.16,0,4,0,0,13.17,100,1.34,16.35,14.91,3.78,11.97,17.53,14.07,48.2
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:01,8.42,0,4.59,0,0,13.01,100,1.4,16.27,15.87,4.47,11.34,18.27,14.02,48.19
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:03,8.98,0,4.51,0,0,13.49,100,1.46,16.15,16.11,3.52,11.47,19.27,13.57,49.82
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:06,8.85,0,4.28,0,0,13.13,100,1.48,16.14,15.34,4.51,10.9,18.58,12.98,48.52
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:08,8.82,0,4.39,0,0,13.2,100,1.53,16.17,15.73,3.98,11.21,19.26,13.09,48.6
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:11,9.29,0,4.09,0,0,13.38,100,1.58,16.19,15.17,2.85,10.72,18.2,13.72,49.42
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:13,9.45,0,4.24,0,0,13.69,100,1.62,16.26,15.49,3.65,10.9,18.46,13.12,50.96
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:15,9.47,0,4.12,0,0,13.6,100,1.71,16.25,15.43,3.21,11.17,19.09,13.78,49.83
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:18,9.01,0,4.35,0,0,13.36,100,1.8,16.25,15.56,3.77,10.56,18.37,14.79,49.37
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:20,8.28,0,4.82,0,0.03,13.11,100,1.89,16.31,16.65,2.99,11.1,19.62,13.65,48.99
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:22,9.03,0,4.43,0,0,13.46,100,1.92,16.08,15.92,3.81,11.44,18.91,15.4,49.26
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:25,9.84,0,4.16,0,0,14,100,1.93,15.95,15.82,2.73,11.53,19.88,14.1,51.09
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:27,8.99,0,4.68,0,0,13.68,100,1.95,16.18,16.35,3.9,10.82,19.17,13.57,51.1
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:30,9.09,0,4.69,0,0,13.78,100,1.97,16.38,16.54,2.55,12.25,18.43,12.64,51.77
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:32,8.91,0,4.76,0,0,13.67,100,1.97,16.44,16.67,3.62,11.88,19.36,13.97,50.71
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:34,9.96,0,4.32,0,0,14.28,100,1.98,16.5,16.03,3.92,11.47,19.5,15.34,52.39
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:37,8.93,0,5.12,0,0,14.05,100,2.02,16.57,17.34,3.78,12.23,18.68,14.25,53.03
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:39,9.33,0,4.56,0,0,13.89,100,2.03,16.65,16.32,3.75,11.96,19.11,13.24,51.65
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:42,9.96,0,4.34,0,0,14.3,100,2.05,16.64,16.28,2.23,11.39,19.96,14,52.73
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:44,9.5,0,4.45,0,0,13.95,100,2.07,16.63,16.1,4.53,10.96,19.95,14.53,51.24
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:46,9.69,0,4.38,0,0,14.07,100,2.09,16.58,16.19,3.06,11.31,19.86,14.9,51.58
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:49,10.39,0,3.78,0,0.03,14.17,100,2.1,16.45,15.2,3.72,11.06,20.65,14.4,51.31
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:51,9.31,0,5.06,0,0,14.37,100,2.12,16.33,17.55,2.62,12.09,19.83,12.63,54.26
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:53,9.05,0,4.92,0,0,13.97,100,2.13,16.3,16.7,4.33,11.18,18.14,14.45,52.84
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:56,8.35,0,5.39,0,0,13.74,100,2.16,16.34,17.78,2.74,10.37,19.8,14.31,52.09
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:43:58,9.05,0,4.8,0,0,13.85,100,2.19,16.17,16.76,4.31,11.79,19.64,14.32,51.33
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:01,9.1,0,4.75,0,0,13.85,100,2.19,16,16.41,4.09,11,18.35,14.24,52.07
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:03,9.47,0,4.35,0,0,13.82,100,2.19,16.1,15.88,3.62,11.79,18.83,13.92,51.02
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:05,9.81,0,4.19,0,0,14,100,2.19,16.19,15.81,3.24,12.02,19.34,14.21,51.22
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:08,9.04,0,4.65,0,0,13.69,100,2.2,16.1,16.5,2.8,11.93,18.91,14.05,50.82
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:10,9.1,0,4.54,0,0,13.64,100,2.22,16.06,16.23,3.45,10.91,19.69,14.12,50.33
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:12,10.47,0,3.98,0,0,14.45,100,2.26,16.17,15.61,3.48,11.71,20.09,14,52.64
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:15,9.4,0,4.79,0,0,14.19,100,2.3,16.1,16.87,3.98,11.51,19.87,14.73,52.63
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:17,9.66,0,4.34,0,0,13.99,100,2.3,16.01,15.99,3.03,11.75,18.93,13.9,51.77
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:20,9.92,0,4.36,0,0,14.27,100,2.31,16.07,16.17,3.61,11.71,19.73,14.34,52.5
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:22,9.46,0,4.85,0,0,14.31,100,2.33,16.08,17.08,3.16,11.82,19.72,13.15,53.67
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:24,9.4,0,5.23,0,0,14.62,100,2.35,16.12,17.95,4.44,12.5,20.67,14.04,54.69
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:27,10.04,0,4.6,0,0,14.64,100,2.37,16.07,16.77,4,12.36,19.9,14.36,54.19
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:29,9.15,0,4.92,0,0,14.08,100,2.39,15.86,17.25,2.57,11.83,20,13.49,52.57
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:31,9.25,0,4.62,0,0,13.87,100,2.37,15.8,16.43,3.34,11.76,19.17,13.01,51.73
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:34,9.9,0,4.39,0,0,14.29,100,2.43,15.79,16.22,4.79,12.68,19.77,13.68,52.46
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:36,10.13,0,4.38,0,0,14.51,100,2.47,15.66,16.29,3.73,11.91,19.79,14.23,53.52
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:39,9.2,0,5.03,0,0,14.23,100,2.52,15.63,17.32,3.19,12.26,18.97,14.06,53.59
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:41,9.34,0,4.83,0,0,14.17,100,2.53,15.65,16.77,4.79,11.37,19.48,13.87,53.04
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:43,10.04,0,4.2,0,0,14.25,100,2.55,15.68,15.96,3.06,12.18,19.43,14.87,52.05
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:46,9.5,0,4.63,0,0,14.13,100,2.57,15.73,16.57,3.82,11.65,19.75,13.34,52.56
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:48,8.96,0,5.05,0,0,14.01,100,2.61,15.75,17.31,3.04,11.43,19.7,12.84,52.91
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:51,9.82,0,4.69,0,0,14.51,100,2.62,15.79,16.84,4.1,11.19,20.43,15.39,53.54
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:53,10.43,0,4.07,0,0,14.5,100,2.64,15.75,15.82,4.09,11.81,20.59,14.2,52.66
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:55,9.86,0,4.37,0,0,14.23,100,2.64,15.69,16.3,3.32,12,20.21,13.72,52.18
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:44:58,9.91,0,4.5,0,0,14.41,100,2.65,15.73,16.52,2.83,10.96,20.2,14.27,53.33
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:00,10.27,0,4.29,0,0,14.56,100,2.66,15.77,16.31,3.81,12.07,20.75,14.51,53.02
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:02,9.56,0,4.6,0,0,14.16,100,2.66,15.8,16.37,4.04,11.3,18.98,14.7,52.71
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:05,10.32,0,4.2,0,0,14.52,100,2.68,15.86,16.09,3.55,12.19,20.19,14.38,52.99
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:07,9.03,0,4.69,0,0,13.72,100,2.74,15.97,16.43,3.82,11.1,19.24,14.01,51.05
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:10,9.65,0,4.73,0,0,14.38,100,2.79,15.93,16.99,4.05,12.5,20.33,14.24,53.01
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:12,8.98,0,5.11,0,0,14.09,100,2.83,15.78,17.53,3.07,11.88,19.78,14.69,52.68
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:14,10,0,4.45,0,0,14.45,100,2.87,15.72,16.47,3.55,12,19.98,15.09,53
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:17,8.99,0,4.88,0,0,13.87,100,2.92,15.69,16.96,3.28,11.22,19.78,13.9,51.76
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:19,9.42,0,4.82,0,0,14.23,100,2.94,15.6,17.03,3.54,12.04,19.86,14.47,52.81
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:21,9.34,0,4.41,0,0,13.76,100,2.95,15.58,16.16,3.06,11.82,19.55,14.31,50.41
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:24,9.68,0,4.28,0,0,13.96,100,2.94,15.6,15.93,3.53,11.34,19.86,14.26,51.09
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:26,9.33,0,4.64,0,0,13.97,100,2.95,15.67,16.55,3.43,11.4,19.67,13.96,51.83
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:29,9.13,0,4.87,0,0,14.01,100,2.95,15.72,17.09,2.82,11.2,20.25,13.75,52.18
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:31,9.76,0,4.63,0,0,14.39,100,2.97,15.68,16.82,3.49,12.09,20.3,14.56,52.98
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:33,9.53,0,4.73,0,0,14.25,100,2.99,15.59,16.9,4.1,12.29,20.21,14.36,52.55
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:36,9.71,0,4.5,0,0,14.22,100,3.04,15.62,16.44,3.43,11.99,19.61,14.64,52.37
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:38,9.73,0,4.49,0,0,14.22,100,3.06,15.6,16.5,3.11,11.4,20.46,13.89,52.36
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:41,9.11,0,4.75,0,0,13.86,100,3.08,15.56,16.61,3.97,11.2,19.48,14.03,51.62
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:43,10.1,0,4.19,0,0,14.29,100,3.12,15.61,15.92,3.76,11.63,20.19,14.17,52.18
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:45,9.97,0,4.03,0,0.01,14.01,100,3.16,15.63,15.57,3.68,11.48,20.3,13.9,50.87
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:48,9.17,0,4.76,0,0,13.93,100,3.17,15.57,16.75,3.49,11.82,19.45,13.72,51.88
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:50,9.65,0,4.19,0,0,13.84,100,3.2,15.55,15.69,3.08,11.08,19.51,13.52,50.91
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:52,9.48,0,4.45,0,0,13.93,100,3.25,15.62,16.21,3.53,11.52,19.77,13.84,51.3
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:55,9.41,0,4.55,0,0,13.95,100,3.28,15.68,16.4,3.64,10.97,20.23,14.37,51.34
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:45:57,9.38,0,4.95,0,0,14.33,100,3.3,15.72,17.38,2.82,11.71,20.17,14.71,53.34
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:00,9.68,0,4.7,0,0,14.38,100,3.35,15.76,16.78,4.11,11.87,19.78,14.55,53.31
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:02,9.75,0,4.58,0,0,14.32,100,3.37,15.69,16.51,3.61,11.48,19.49,14.6,53.15
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:04,9.71,0,4.6,0,0,14.31,100,3.4,15.68,16.6,3.83,11.83,19.81,13.97,53.03
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:07,9.92,0,4.31,0,0,14.23,100,3.46,15.74,16.09,3.49,11.17,20.25,14.11,52.22
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:09,9.95,0,4.31,0,0,14.26,100,3.5,15.69,16.09,3.25,11.71,19.61,14.3,52.44
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:11,9.64,0,4.54,0,0,14.18,100,3.5,15.6,16.63,3.35,12.16,20.31,14.41,51.95
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:14,9.57,0,4.71,0,0.01,14.28,100,3.51,15.58,16.93,3.82,11.82,20.77,13.8,52.72
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:16,10.29,0,4.13,0,0,14.42,100,3.51,15.63,15.88,3.67,11.89,20.01,14.7,52.56
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:19,9.92,0,4.7,0,0,14.62,100,3.51,15.66,16.98,4.15,12.1,20.54,14.3,54.02
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:21,10.03,0,4.72,0,0,14.74,100,3.52,15.69,17.18,3.76,12.54,20.84,14.07,54.39
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:23,9.66,0,4.73,0,0,14.39,100,3.52,15.73,16.97,3.13,11.59,20.17,14.69,53.33
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:26,9.57,0,4.75,0,0,14.33,100,3.54,15.77,17.01,3.76,12.29,20.31,13.99,52.96
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:28,9.76,0,4.54,0,0,14.3,100,3.57,15.79,16.66,3.86,11.95,20.79,14.62,52.21
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:31,9.98,0,4.27,0,0,14.25,100,3.65,15.73,16.08,4.12,12.21,20.2,14.25,51.92
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:33,9.36,0,4.7,0,0,14.06,100,3.72,15.65,16.78,3.08,11.8,19.89,14.17,52.01
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:35,9.85,0,4.01,0,0,13.86,100,3.78,15.58,15.35,3.55,11.77,19.19,13.88,50.53
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:38,9.61,0,4.04,0,0,13.66,100,3.81,15.5,15.35,2.96,11.48,18.89,14.12,49.9
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:40,10,0,4.01,0,0,14.01,100,3.85,15.51,15.55,3.25,11.81,19.92,14.13,50.78
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:42,9.48,0,4.45,0,0,13.93,100,3.92,15.54,16.27,3.27,11.56,19.86,14.07,51.23
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:45,9.76,0,4.24,0,0,14,100,4.01,15.57,15.89,3.22,11.79,19.41,15.27,51.04
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:47,9.63,0,4.65,0,0,14.28,100,4.06,15.28,16.91,2.77,12.1,20.43,14.42,52.54
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:50,9.24,0,4.38,0,0.13,13.63,100,4.13,14.73,16.38,3.68,11.6,21.3,14.16,50.8
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:52,10.45,0,4.71,0,0,15.16,100,4.19,14.53,17.48,3.14,13.22,21.16,15.25,55.53
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:54,10.84,0,5.45,0,0,16.28,100,4.25,14.24,19.41,3.97,13.67,23.25,16.09,60.16
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:57,14.87,0,7.31,0,0,22.17,100,4.32,13.83,26.17,5.86,19.17,31.61,22.15,81.32
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:46:59,15.65,0,10.12,0,0,25.77,100,4.35,13.49,33.38,7.12,22.71,37.33,27.04,96.02
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:01,14.77,0,9.22,0,0,23.99,100,4.35,13.34,30.64,6.67,20.79,34.5,24.7,89.46
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:04,13.32,0,7.43,0,0,20.75,100,4.37,13.64,25.46,5.5,17.66,29.19,21.2,77.14
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:06,12.57,0,6.77,0,0,19.35,100,4.38,13.67,23.49,5.36,16.39,27.5,19.27,71.74
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:09,13.88,0,8.28,0,0,22.16,100,4.4,13.3,27.97,6.15,19.42,32.12,22.55,82.25
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:11,14.99,0,9.12,0,0,24.11,100,4.44,13.29,30.55,6.52,21.23,34.44,24.63,89.77
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:13,16.62,0,11.47,0,0,28.09,100,4.49,13.66,37.1,7.78,24.84,40.58,28.78,105.45
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:16,20.23,0,12.96,0.09,0,33.28,100,4.51,13.33,43.09,9.49,30.31,47.88,34.9,123.79
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:18,19.44,0,13.36,0.1,0,32.9,100,4.54,12.94,43.71,9.32,30.11,47.95,34.74,122.81
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:20,22.15,0,14.15,1.07,0,37.37,100,4.58,12.55,50.21,11.77,35.81,54.52,41.44,139.38
"20220502_BVR_50.txt","10","BVR",50,2022-05-02 10:47:23,22.48,0,14.22,0.94,0,37.64,100,4.62,12.24,50.17,11.48,36.11,54.53,41.24,140.28
