3/17/22 11:00,50,1.6,FCR,1,3/23/22 16:10,179,,20.2,29.898,28.62,1181,NM,0.147405727,31.5075116,#VALUE!,2.358491625,1386.33051,4.108337903,878.1443376,878.1443376,,0.994734353,313.15,0.019073334,0.002,0.072765498,,2.85E-05,2.22E-09,0,5.96E-10,2.81E-09,0.0011,,0.001174781,9.14E-08,0,5.10E-07,6.01E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:00,50,1.6,FCR,2,3/23/22 21:16,148,,20.2,29.898,18.55,1435,NM,0.095540749,38.28389428,#VALUE!,1.528651979,1684.491348,2.662811604,1067.008573,1067.008573,,0.994734353,313.15,0.019073334,0.002,0.072765498,,1.85E-05,1.44E-09,0,3.86E-10,1.82E-09,0.0011,,0.001427444,1.11E-07,0,6.19E-07,7.30E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:10,50,3.8,FCR,1,3/23/22 14:38,10,,20.2,29.898,23.55,1864,NM,0.121292972,49.72904455,#VALUE!,1.940687553,2188.07796,3.38055058,1385.995805,1385.995805,,0.994734353,313.15,0.019073334,0.002,0.072765498,,2.34E-05,1.82E-09,0,4.90E-10,2.31E-09,0.0011,,0.001854185,1.44E-07,0,8.04E-07,9.48E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:10,50,3.8,FCR,2,3/23/22 19:13,169,,20.2,29.898,16,1487,NM,0.082407115,39.67118522,#VALUE!,1.318513837,1745.53215,2.296764726,1105.673692,1105.673692,,0.994734353,313.15,0.019073334,0.002,0.072765498,,1.59E-05,1.24E-09,0,3.33E-10,1.57E-09,0.0011,,0.00147917,1.15E-07,0,6.42E-07,7.57E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:18,50,5,FCR,1,3/23/22 17:42,128,,20.2,29.898,14.97,2259,NM,0.077102157,60.26711998,#VALUE!,1.233634508,2651.753279,2.148910496,1679.701997,1679.701997,,0.994734353,313.15,0.019073334,0.002,0.072765498,,1.49E-05,1.16E-09,0,3.12E-10,1.47E-09,0.0011,,0.002247105,1.75E-07,0,9.75E-07,1.15E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:18,50,5,FCR,2,3/23/22 21:46,24,,20.2,29.898,16.81,2188,NM,0.086578975,58.37293427,#VALUE!,1.3852636,2568.409108,2.41303844,1626.909239,1626.909239,,0.994734353,313.15,0.019073334,0.002,0.072765498,,1.67E-05,1.30E-09,0,3.50E-10,1.65E-09,0.0011,,0.002176479,1.69E-07,0,9.44E-07,1.11E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:22,50,6.2,FCR,1,3/23/22 13:37,17,,20.2,29.898,5.26,3053,NM,0.027091339,81.44998553,#VALUE!,0.433461424,3583.799363,0.755061404,2270.088622,2270.088622,,0.994734353,313.15,0.019073334,0.002,0.072765498,,5.23E-06,4.07E-10,0,1.09E-10,5.17E-10,0.0011,,0.003036924,2.36E-07,0,1.32E-06,1.55E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:22,50,6.2,FCR,2,3/23/22 18:43,131,,20.2,29.898,9.04,3884,NM,0.04656002,103.6199619,#VALUE!,0.744960318,4559.278325,1.29767207,2887.986966,2887.986966,,0.994734353,313.15,0.019073334,0.002,0.072765498,,8.99E-06,7.00E-10,0,1.88E-10,8.88E-10,0.0011,,0.003863548,3.01E-07,0,1.68E-06,1.98E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:30,50,8,FCR,1,3/23/22 15:09,41,,20.2,29.898,5.19,4594,NM,0.026730808,122.561819,#VALUE!,0.427692926,5392.720037,0.745013058,3415.914553,3415.914553,,0.994734353,313.15,0.019073334,0.002,0.072765498,,5.16E-06,4.02E-10,0,1.08E-10,5.10E-10,0.0011,,0.00456981,3.56E-07,0,1.98E-06,2.34E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:30,50,8,FCR,2,3/23/22 15:40,107,,20.2,29.898,5.9,4450,NM,0.030387624,118.7200903,#VALUE!,0.486201977,5223.683972,0.846931993,3308.841916,3308.841916,,0.994734353,313.15,0.019073334,0.002,0.072765498,,5.87E-06,4.57E-10,0,1.23E-10,5.80E-10,0.0011,,0.004426568,3.45E-07,0,1.92E-06,2.26E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:40,50,9,FCR,1,3/23/22 11:05,173,,20.2,29.898,4.9,3871,NM,0.025237179,103.2731392,#VALUE!,0.403794862,4544.018125,0.703384197,2878.320687,2878.320687,,0.994734353,313.15,0.019073334,0.002,0.072765498,,4.87E-06,3.79E-10,0,1.02E-10,4.81E-10,0.0011,,0.003850617,3.00E-07,0,1.67E-06,1.97E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/17/22 11:40,50,9,FCR,2,3/23/22 11:35,59,,20.2,29.898,2.58,3646,NM,0.013288147,97.27043801,#VALUE!,0.212610356,4279.899272,0.370353312,2711.019691,2711.019691,,0.994734353,313.15,0.019073334,0.002,0.072765498,,2.57E-06,2.00E-10,0,5.37E-11,2.53E-10,0.0011,,0.003626801,2.82E-07,0,1.57E-06,1.86E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 11:14,50,0.1,BVR,1,3/23/22 20:14,163,,20.2,29.898,5.75,12294,NM,0.029615057,327.9875932,#VALUE!,0.47384091,14431.4541,0.825399823,9141.326407,9141.326407,,0.994734353,313.15,0.019073334,0.002,0.072765498,,5.72E-06,4.45E-10,0,1.20E-10,5.65E-10,0.0011,,0.012229264,9.52E-07,0,5.30E-06,6.26E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 11:14,50,0.1,BVR,2,3/23/22 20:45,129,,20.2,29.898,5.19,656,NM,0.026730808,17.50120881,#VALUE!,0.427692926,770.0531878,0.745013058,487.7753476,487.7753476,,0.994734353,313.15,0.019073334,0.002,0.072765498,,5.16E-06,4.02E-10,0,1.08E-10,5.10E-10,0.0011,,0.000652546,5.08E-08,0,2.83E-07,3.34E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 11:30,50,3,BVR,1,3/23/22 13:07,90,,20.2,29.898,4.24,812,NM,0.021837885,21.66308164,#VALUE!,0.349406167,953.1755922,0.608642652,603.7707046,603.7707046,,0.994734353,313.15,0.019073334,0.002,0.072765498,,4.22E-06,3.28E-10,0,8.82E-11,4.17E-10,0.0011,,0.000807724,6.29E-08,0,3.50E-07,4.13E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 11:30,50,3,BVR,2,3/23/22 16:41,87,,20.2,29.898,4.05,785,NM,0.020859301,20.9427575,#VALUE!,0.333748815,921.4813299,0.581368571,583.6945851,583.6945851,,0.994734353,313.15,0.019073334,0.002,0.072765498,,4.03E-06,3.14E-10,0,8.43E-11,3.98E-10,0.0011,,0.000780866,6.08E-08,0,3.39E-07,3.99E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 11:40,50,6,BVR,1,3/23/22 14:08,213,,20.2,29.898,8.81,1318,NM,0.045375418,35.16248966,#VALUE!,0.726006681,1547.149545,1.264656077,980.012055,980.012055,,0.994734353,313.15,0.019073334,0.002,0.072765498,,8.76E-06,6.82E-10,0,1.83E-10,8.65E-10,0.0011,,0.00131106,1.02E-07,0,5.69E-07,6.71E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 11:40,50,6,BVR,2,3/23/22 12:06,188,,20.2,29.898,6.9,1490,NM,0.03556062,39.75363397,#VALUE!,0.568969919,1749.159895,0.991108325,1107.971617,1107.971617,,0.994734353,313.15,0.019073334,0.002,0.072765498,,6.87E-06,5.35E-10,0,1.44E-10,6.78E-10,0.0011,,0.001482244,1.15E-07,0,6.43E-07,7.58E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 12:01,50,9,BVR,1,3/23/22 12:36,159,,20.2,29.898,65.62,2965,NM,0.33797218,79.10226239,#VALUE!,5.407554872,3480.499545,9.419606331,2204.655344,2204.655344,,0.994734353,313.15,0.019073334,0.002,0.072765498,,6.53E-05,5.08E-09,0,1.37E-09,6.45E-09,0.0011,,0.002949387,2.30E-07,0,1.28E-06,1.51E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/22/22 12:01,50,9,BVR,2,3/23/22 18:12,153,,20.2,29.898,66.37,3173,NM,0.341835013,84.65142616,#VALUE!,5.469360208,3724.662751,9.527267177,2359.31582,2359.31582,,0.994734353,313.15,0.019073334,0.002,0.072765498,,6.60E-05,5.14E-09,0,1.38E-09,6.52E-09,0.0011,,0.003156292,2.46E-07,0,1.37E-06,1.61E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:10,50,0.1,FCR,1,3/30/22 18:26,174,,21.9,30.059,37.29,1427,NM,0.192056297,38.06971456,#VALUE!,3.072900745,1675.067441,5.352905615,1061.061743,1061.061743,,0.994714748,313.15,0.019073334,0.002,0.072765498,,3.71E-05,2.89E-09,0,7.76E-10,3.66E-09,0.0011,,0.001419458,1.10E-07,0,6.16E-07,7.26E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:10,50,0.1,FCR,2,3/30/22 15:53,25,Vial number 62?,21.9,30.059,33.95,1463,NM,0.17485415,39.03012783,#VALUE!,2.797666406,1717.325624,4.873455233,1087.829944,1087.829944,,0.994714748,313.15,0.019073334,0.002,0.072765498,,3.38E-05,2.63E-09,0,7.07E-10,3.34E-09,0.0011,,0.001455268,1.13E-07,0,6.31E-07,7.44E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:25,50,1.6,FCR,1,3/30/22 14:52,71,,21.9,30.059,31.65,1470,NM,0.163008361,39.21687485,#VALUE!,2.608133778,1725.542493,4.54329479,1093.034872,1093.034872,,0.994714748,313.15,0.019073334,0.002,0.072765498,,3.15E-05,2.45E-09,0,6.59E-10,3.11E-09,0.0011,,0.001462231,1.14E-07,0,6.34E-07,7.48E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:25,50,1.6,FCR,2,3/30/22 16:54,81,,21.9,30.059,35.56,1352,NM,0.183146203,36.0688536,#VALUE!,2.930339246,1587.029559,5.104567543,1005.294658,1005.294658,,0.994714748,313.15,0.019073334,0.002,0.072765498,,3.54E-05,2.75E-09,0,7.40E-10,3.49E-09,0.0011,,0.001344854,1.05E-07,0,5.83E-07,6.88E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:35,50,3.8,FCR,1,3/30/22 16:24,217,,21.9,30.059,33.78,1319,NM,0.173978592,35.18847478,#VALUE!,2.783657473,1548.29289,4.84905207,980.7571406,980.7571406,,0.994714748,313.15,0.019073334,0.002,0.072765498,,3.36E-05,2.62E-09,0,7.03E-10,3.32E-09,0.0011,,0.001312029,1.02E-07,0,5.69E-07,6.71E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:35,50,3.8,FCR,2,3/30/22 21:29,76,,21.9,30.059,40.34,1651,NM,0.207764843,44.0456193,#VALUE!,3.324237491,1938.007249,5.790727072,1227.619438,1227.619438,,0.994714748,313.15,0.019073334,0.002,0.072765498,,4.01E-05,3.12E-09,0,8.40E-10,3.96E-09,0.0011,,0.001642274,1.28E-07,0,7.12E-07,8.40E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:40,50,5,FCR,1,3/30/22 17:56,194,,21.9,30.059,21.88,3736,NM,0.112689508,99.66955404,#VALUE!,1.803032134,4385.460378,3.140830648,2777.94441,2777.94441,,0.994714748,313.15,0.019073334,0.002,0.072765498,,2.18E-05,1.69E-09,0,4.55E-10,2.15E-09,0.0011,,0.003716254,2.89E-07,0,1.61E-06,1.90E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:40,50,5,FCR,2,3/30/22 23:01,112,,21.9,30.059,23.59,3382,NM,0.121496595,90.2254903,#VALUE!,1.943945523,3969.921573,3.38629776,2514.723768,2514.723768,,0.994714748,313.15,0.019073334,0.002,0.072765498,,2.35E-05,1.83E-09,0,4.91E-10,2.32E-09,0.0011,,0.003364125,2.62E-07,0,1.46E-06,1.72E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:45,50,6.2,FCR,1,3/30/22 18:57,122,,21.9,30.059,4.07,5228,NM,0.020961897,139.4733481,#VALUE!,0.335390347,6136.827316,0.584240436,3887.337628,3887.337628,,0.994714748,313.15,0.019073334,0.002,0.072765498,,4.05E-06,3.15E-10,0,8.47E-11,4.00E-10,0.0011,,0.005200369,4.05E-07,0,2.26E-06,2.66E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:45,50,6.2,FCR,2,3/30/22 19:58,160,,21.9,30.059,4.05,1759,NM,0.02085889,46.92685909,#VALUE!,0.333742237,2064.7818,0.581369476,1307.924041,1307.924041,,0.994714748,313.15,0.019073334,0.002,0.072765498,,4.03E-06,3.14E-10,0,8.43E-11,3.98E-10,0.0011,,0.001749703,1.36E-07,0,7.59E-07,8.95E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:50,50,8,FCR,1,3/30/22 15:23,46,,21.9,30.059,3.66,5500,NM,0.018850256,146.7298039,#VALUE!,0.301604096,6456.11137,0.525385748,4089.586257,4089.586257,,0.994714748,313.15,0.019073334,0.002,0.072765498,,3.64E-06,2.83E-10,0,7.62E-11,3.60E-10,0.0011,,0.005470931,4.26E-07,0,2.37E-06,2.80E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 10:50,50,8,FCR,2,3/30/22 17:25,68,,21.9,30.059,4.39,5414,NM,0.022610006,144.4354833,#VALUE!,0.361760104,6355.161265,0.630175802,4025.639999,4025.639999,,0.994714748,313.15,0.019073334,0.002,0.072765498,,4.37E-06,3.40E-10,0,9.14E-11,4.31E-10,0.0011,,0.005385386,4.19E-07,0,2.34E-06,2.75E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 11:00,50,9,FCR,1,3/30/22 14:22,141,,21.9,30.059,9.38,5877,NM,0.048310219,156.787465,#VALUE!,0.772963502,6898.648458,1.346480415,4369.908806,4369.908806,,0.994714748,313.15,0.019073334,0.002,0.072765498,,9.33E-06,7.26E-10,0,1.95E-10,9.21E-10,0.0011,,0.005845939,4.55E-07,0,2.54E-06,2.99E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 11:00,50,9,FCR,2,3/30/22 22:00,182,Vial 281?,21.9,30.059,12.73,5453,NM,0.065563868,145.475931,#VALUE!,1.049021895,6400.940963,1.827366277,4054.638884,4054.638884,,0.994714748,313.15,0.019073334,0.002,0.072765498,,1.27E-05,9.86E-10,0,2.65E-10,1.25E-09,0.0011,,0.00542418,4.22E-07,0,2.35E-06,2.77E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 14:20,100,0.1,FCR,1,3/30/22 20:59,193,Weir or wetland?,21.9,30.059,0.34,1704,NM,0.001751117,45.45956105,#VALUE!,0.028017867,2000.220686,0.048806326,1267.028179,1267.028179,,0.994714748,313.15,0.019073334,0.002,0.072765498,,3.38E-07,2.63E-11,0,7.08E-12,3.34E-11,0.0011,,0.001694994,1.32E-07,0,7.35E-07,8.67E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 14:20,100,0.1,FCR,2,3/30/22 22:30,118,weir or wetland?,21.9,30.059,0.66,1543,NM,0.003399226,41.16437952,#VALUE!,0.054387624,1811.232699,0.094741692,1147.314835,1147.314835,,0.994714748,313.15,0.019073334,0.002,0.072765498,,6.57E-07,5.11E-11,0,1.37E-11,6.48E-11,0.0011,,0.001534845,1.19E-07,0,6.66E-07,7.85E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 15:20,200,0.1,FCR,1,3/30/22 19:27,140,Weir or wetland?,21.9,30.059,421.77,3445,NM,2.172260236,91.90621351,#VALUE!,34.75616377,4043.873394,60.54424782,2561.568119,2561.568119,,0.994714748,313.15,0.019073334,0.002,0.072765498,,0.000419541,3.27E-08,0,8.78E-09,4.14E-08,0.0011,,0.003426792,2.67E-07,0,1.49E-06,1.75E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
3/29/22 15:20,200,0.1,FCR,2,3/30/22 20:28,98,Weir or wetland?,21.9,30.059,396.79,2760,NM,2.043604664,73.63168339,#VALUE!,32.69767462,3239.794069,56.95841832,2052.22874,2052.22874,,0.994714748,313.15,0.019073334,0.002,0.072765498,,0.000394693,3.07E-08,0,8.26E-09,3.90E-08,0.0011,,0.002745413,2.14E-07,0,1.19E-06,1.40E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 10:47,50,0.1,FCR,1,4/13/22 18:06,68,,20.6,30.004,49,978.3,NM,0.253094816,26.16346723,#VALUE!,4.04951705,1151.192558,7.035417364,727.2804509,727.2804509,,0.997168684,313.15,0.019073334,0.002,0.072765498,,4.89E-05,3.80E-09,0,1.02E-09,4.83E-09,0.0011,,0.000975525,7.59E-08,0,4.23E-07,4.99E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 10:47,50,0.1,FCR,2,4/13/22 21:10,66,with cap replaced,20.6,30.004,52.2,986.6,NM,0.269604699,26.3842992,#VALUE!,4.313675183,1160.909165,7.494351773,733.4190402,733.4190402,,0.997168684,313.15,0.019073334,0.002,0.072765498,,5.21E-05,4.05E-09,0,1.09E-09,5.14E-09,0.0011,,0.000983758,7.66E-08,0,4.27E-07,5.03E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:00,50,1.6,FCR,1,4/13/22 16:04,175,,20.6,30.004,47.5,1157.9,NM,0.245480866,30.96606987,#VALUE!,3.927693852,1362.507074,6.823768165,860.7810678,860.7810678,,0.997168684,313.15,0.019073334,0.002,0.072765498,,4.74E-05,3.69E-09,0,9.92E-10,4.68E-09,0.0011,,0.001154593,8.99E-08,0,5.01E-07,5.91E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:00,50,1.6,FCR,2,4/13/22 21:40,208,with dented cap,20.6,30.004,45.9,1019.4,NM,0.236994979,27.26208471,#VALUE!,3.791919666,1199.531727,6.587881253,757.8193322,757.8193322,,0.997168684,313.15,0.019073334,0.002,0.072765498,,4.58E-05,3.56E-09,0,9.58E-10,4.52E-09,0.0011,,0.001016487,7.91E-08,0,4.41E-07,5.20E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:10,50,3.8,FCR,1,4/13/22 11:29,74,,20.6,30.004,45.4,1532.4,NM,0.234186436,40.98196658,#VALUE!,3.746982974,1803.20653,6.509810615,1139.19852,1139.19852,,0.997168684,313.15,0.019073334,0.002,0.072765498,,4.52E-05,3.52E-09,0,9.46E-10,4.47E-09,0.0011,,0.001528043,1.19E-07,0,6.63E-07,7.82E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:10,50,3.8,FCR,2,4/13/22 19:07,22,,20.6,30.004,55.2,1557.8,NM,0.284902799,41.66056714,#VALUE!,4.558444782,1833.064954,7.919601567,1158.061957,1158.061957,,0.997168684,313.15,0.019073334,0.002,0.072765498,,5.50E-05,4.28E-09,0,1.15E-09,5.43E-09,0.0011,,0.001553346,1.21E-07,0,6.74E-07,7.95E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:26,50,5,FCR,1,4/13/22 12:30,173,,20.6,30.004,32.3,2804.9,NM,0.166755859,75.01339789,#VALUE!,2.668093741,3300.589507,4.635405358,2085.189144,2085.189144,,0.997168684,313.15,0.019073334,0.002,0.072765498,,3.22E-05,2.51E-09,0,6.74E-10,3.18E-09,0.0011,,0.002796931,2.18E-07,0,1.21E-06,1.43E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:26,50,5,FCR,2,4/13/22 18:37,73,,20.6,30.004,36.4,2967.8,NM,0.187875337,79.37038058,#VALUE!,3.006005393,3492.296746,5.222475243,2206.302616,2206.302616,,0.997168684,313.15,0.019073334,0.002,0.072765498,,3.63E-05,2.82E-09,0,7.59E-10,3.58E-09,0.0011,,0.002959384,2.30E-07,0,1.28E-06,1.51E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:34,50,6.2,FCR,1,4/13/22 15:03,147,,20.6,30.004,13.2,5198.8,NM,0.068240361,139.037113,#VALUE!,1.091845776,6117.63297,1.89691527,3864.891963,3864.891963,,0.997168684,313.15,0.019073334,0.002,0.072765498,,1.32E-05,1.03E-09,0,2.76E-10,1.30E-09,0.0011,,0.005184103,4.03E-07,0,2.25E-06,2.65E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:34,50,6.2,FCR,2,4/13/22 20:39,132,,20.6,30.004,16.3,5536.2,NM,0.084306384,148.0600199,#VALUE!,1.34890215,6514.640877,2.343511459,4115.706726,4115.706726,,0.997168684,313.15,0.019073334,0.002,0.072765498,,1.63E-05,1.27E-09,0,3.41E-10,1.61E-09,0.0011,,0.005520529,4.30E-07,0,2.39E-06,2.82E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:48,50,8,FCR,1,4/13/22 14:02,12,,20.6,30.004,2.7,6625.2,NM,0.013905605,177.1849236,#VALUE!,0.222489677,7796.136637,0.386541831,4925.307873,4925.307873,,0.997168684,313.15,0.019073334,0.002,0.072765498,,2.69E-06,2.09E-10,0,5.62E-11,2.65E-10,0.0011,,0.006606473,5.14E-07,0,2.87E-06,3.38E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:48,50,8,FCR,2,4/13/22 20:09,108,,20.6,30.004,3.4,6735.9,NM,0.017345452,180.1457389,#VALUE!,0.277527232,7926.41251,0.482161178,5007.611302,5007.611302,,0.997168684,313.15,0.019073334,0.002,0.072765498,,3.35E-06,2.61E-10,0,7.01E-11,3.31E-10,0.0011,,0.006716869,5.23E-07,0,2.91E-06,3.44E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:59,50,9,FCR,1,4/13/22 12:00,128,,20.6,30.004,6.4,6817.3,NM,0.032849633,182.3222325,#VALUE!,0.52559412,8022.178232,0.913139507,5068.112507,5068.112507,,0.997168684,313.15,0.019073334,0.002,0.072765498,,6.34E-06,4.94E-10,0,1.33E-10,6.27E-10,0.0011,,0.006798022,5.29E-07,0,2.95E-06,3.48E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 11:59,50,9,FCR,2,4/13/22 16:35,190,,20.6,30.004,8.8,7312.6,NM,0.045456912,195.5684348,#VALUE!,0.727310593,8605.011132,1.263591069,5436.32456,5436.32456,,0.997168684,313.15,0.019073334,0.002,0.072765498,,8.78E-06,6.83E-10,0,1.84E-10,8.67E-10,0.0011,,0.007291916,5.68E-07,0,3.16E-06,3.73E-06,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 14:23,50,0.1,BVR,1,4/13/22 17:05,195,,20.6,30.004,24.9,570.7,NM,0.128458244,15.26269582,#VALUE!,2.055331903,671.5586159,3.570825257,424.2656449,424.2656449,,0.997168684,313.15,0.019073334,0.002,0.072765498,,2.48E-05,1.93E-09,0,5.19E-10,2.45E-09,0.0011,,0.000569081,4.43E-08,0,2.47E-07,2.91E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
4/12/22 14:23,50,0.1,BVR,2,4/13/22 19:38,69,,20.6,30.004,25.2,512.9,NM,0.130141963,13.71605636,#VALUE!,2.082271415,603.5064799,3.617628543,381.2728477,381.2728477,,0.997168684,313.15,0.019073334,0.002,0.072765498,,2.51E-05,1.96E-09,0,5.26E-10,2.48E-09,0.0011,,0.000511413,3.98E-08,0,2.22E-07,2.62E-07,0.02274,,#VALUE!,#VALUE!,0,#VALUE!,#VALUE!,0.01576,,78.81297419,15.21521999,#VALUE!
