Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
3126,2014-11-06 01:15:00,11.0625,26.587742,13.085711,11.189999,10.779999,,,,,
3127,2014-11-06 01:30:00,11.0625,26.586002,13.085711,11.209999,10.779999,,,,,
3128,2014-11-06 01:45:00,11.0625,26.582258,13.055903,11.169998,10.779999,,,,,
3129,2014-11-06 02:00:00,11.125,26.58028,13.055903,11.169998,10.779999,,,,,
3130,2014-11-06 02:15:00,11.125,26.578856,13.085711,11.189999,10.779999,,,,,
3131,2014-11-06 02:30:00,11.125,26.58086,13.085711,11.169998,10.789999,,,,,
3132,2014-11-06 02:45:00,11.0625,26.574297,13.055903,11.16,10.789999,,,,,
3133,2014-11-06 03:00:00,11.0625,26.564964,12.996287,11.15,10.789999,,,,,
3134,2014-11-06 03:15:00,11.0625,26.561327,13.026095,11.15,10.789999,,,,,
3135,2014-11-06 03:30:00,11.125,26.558189,13.026095,11.119999,10.789999,,,,,
3136,2014-11-06 03:45:00,11.125,26.552813,12.996287,11.15,10.779999,,,,,
3137,2014-11-06 04:00:00,11.0625,26.549885,12.936671,11.189999,10.789999,,,,,
3138,2014-11-06 04:15:00,11.125,26.553865,12.966479,11.209999,10.789999,,,,,
3139,2014-11-06 04:30:00,11.125,26.54464,12.996287,11.209999,10.789999,,,,,
3140,2014-11-06 04:45:00,11.125,26.547327,12.996287,11.219999,10.789999,,,,,
3141,2014-11-06 05:00:00,11.0625,26.548935,12.936671,11.209999,10.789999,,,,,
3142,2014-11-06 05:15:00,11.125,26.55102,12.966479,11.23,10.789999,,,,,
3143,2014-11-06 05:30:00,11.125,26.546854,12.966479,11.209999,10.789999,,,,,
3144,2014-11-06 05:45:00,11.0625,26.55036,12.966479,11.24,10.789999,,,,,
3145,2014-11-06 06:00:00,11.125,26.550335,12.847247,11.24,10.789999,,,,,
3146,2014-11-06 06:15:00,11.0625,26.552572,12.936671,11.24,10.779999,,,,,
3147,2014-11-06 06:30:00,11.125,26.545904,12.966479,11.209999,10.789999,,,,,
3148,2014-11-06 06:45:00,11.125,26.544165,12.966479,11.209999,10.799999,,,,,
3149,2014-11-06 07:00:00,11.125,26.544851,12.877055,11.209999,10.799999,,,,,
3150,2014-11-06 07:15:00,11.125,26.541477,12.936671,11.24,10.799999,,,,,
3151,2014-11-06 07:30:00,11.125,26.539156,12.936671,11.259998,10.789999,,,,,
3152,2014-11-06 07:45:00,11.125,26.538574,12.966479,11.25,10.799999,,,,,
3153,2014-11-06 08:00:00,11.125,26.53652,12.847247,11.24,10.799999,,,,,
3154,2014-11-06 08:15:00,11.125,26.531195,12.936671,11.24,10.789999,,,,,
3155,2014-11-06 08:30:00,11.125,26.531773,12.936671,11.25,10.799999,,,,,
3156,2014-11-06 08:45:00,11.125,26.527292,12.966479,11.25,10.789999,,,,,
3157,2014-11-06 09:00:00,11.125,26.522181,13.026095,11.23,10.789999,,,,,
3158,2014-11-06 09:15:00,11.125,26.525187,13.443407,11.25,10.789999,,,,,
3159,2014-11-06 09:30:00,11.125,26.53093,13.890528,11.24,10.799999,,,,,
3160,2014-11-06 09:45:00,11.1875,26.526527,13.979951,11.23,10.799999,,,,,
3161,2014-11-06 10:00:00,11.125,26.519281,13.979951,11.219999,10.789999,,,,,
3162,2014-11-06 10:15:00,11.125,26.513586,13.950144,11.209999,10.789999,,,,,
3163,2014-11-06 10:30:00,11.1875,26.515825,13.950144,11.199999,10.799999,,,,,
3164,2014-11-06 10:45:00,11.125,26.519014,13.950144,11.219999,10.789999,,,,,
3165,2014-11-06 11:00:00,11.125,26.509211,13.950144,11.209999,10.789999,,,,,
3166,2014-11-06 11:15:00,11.1875,26.501484,13.979951,11.209999,10.789999,,,,,
3167,2014-11-06 11:30:00,11.1875,26.498533,13.979951,11.199999,10.799999,,,,,
3168,2014-11-06 11:45:00,11.1875,26.494787,13.950144,11.189999,10.799999,,,,,
3169,2014-11-06 12:00:00,11.1875,26.48999,13.950144,11.16,10.799999,,,,,
3170,2014-11-06 12:15:00,11.1875,26.488462,13.979951,11.169998,10.789999,,,,,
3171,2014-11-06 12:30:00,11.1875,26.485722,13.979951,11.16,10.799999,,,,,
3172,2014-11-06 12:45:00,11.1875,26.479708,13.979951,11.179998,10.799999,,,,,
3173,2014-11-06 13:00:00,11.1875,26.472172,13.950144,11.199999,10.809999,,,,,
3174,2014-11-06 13:15:00,11.125,26.459017,13.950144,11.219999,10.799999,,,,,
3175,2014-11-06 13:30:00,11.1875,26.452082,13.979951,11.209999,10.799999,,,,,
3176,2014-11-06 13:45:00,11.125,26.442673,13.979951,11.219999,10.799999,,,,,
3177,2014-11-06 14:00:00,11.1875,26.433681,13.979951,11.209999,10.799999,,,,,
3178,2014-11-06 14:15:00,11.1875,26.438583,13.979951,11.23,10.809999,,,,,
3179,2014-11-06 14:30:00,11.125,26.434446,13.979951,11.189999,10.799999,,,,,
3180,2014-11-06 14:45:00,11.125,26.436819,13.979951,11.209999,10.799999,,,,,
3181,2014-11-06 15:00:00,11.1875,26.437267,13.979951,11.209999,10.799999,,,,,
3182,2014-11-06 15:15:00,11.1875,26.426249,13.979951,11.199999,10.799999,,,,,
3183,2014-11-06 15:30:00,11.1875,26.421501,13.979951,11.189999,10.799999,,,,,
3184,2014-11-06 15:45:00,11.125,26.426485,13.979951,11.189999,10.799999,,,,,
3185,2014-11-06 16:00:00,11.1875,26.429199,13.979951,11.189999,10.799999,,,,,
3186,2014-11-06 16:15:00,11.1875,26.420448,13.979951,11.179998,10.809999,,,,,
3187,2014-11-06 16:30:00,11.125,26.42211,13.711679,11.189999,10.809999,,,,,
3188,2014-11-06 16:45:00,11.125,26.426643,13.681871,11.199999,10.809999,,,,,
3189,2014-11-06 17:00:00,11.125,26.432285,13.473215,11.189999,10.809999,,,,,
3190,2014-11-06 17:15:00,11.125,26.449472,13.353984,11.189999,10.809999,,,,,
3191,2014-11-06 17:30:00,11.125,26.45965,13.294368,11.169998,10.809999,,,,,
3192,2014-11-06 17:45:00,11.125,26.465607,13.234752,11.179998,10.809999,,,,,
3193,2014-11-06 18:00:00,11.125,26.461441,13.145327,11.169998,10.809999,,,,,
3194,2014-11-06 18:15:00,11.125,26.469931,13.175136,11.16,10.809999,,,,,
3195,2014-11-06 18:30:00,11.125,26.462866,13.175136,11.189999,10.809999,,,,,
3196,2014-11-06 18:45:00,11.125,26.473095,13.175136,11.16,10.82,,,,,
3197,2014-11-06 19:00:00,11.125,26.47167,13.145327,11.16,10.809999,,,,,
3198,2014-11-06 19:15:00,11.125,26.468296,13.145327,11.15,10.809999,,,,,
3199,2014-11-06 19:30:00,11.125,26.463657,13.145327,11.16,10.82,,,,,
3200,2014-11-06 19:45:00,11.125,26.469721,13.145327,11.16,10.809999,,,,,
3201,2014-11-06 20:00:00,11.125,26.464659,13.055903,11.139999,10.809999,,,,,
3202,2014-11-06 20:15:00,11.125,26.47167,13.11552,11.189999,10.82,,,,,
3203,2014-11-06 20:30:00,11.125,26.473883,13.145327,11.139999,10.82,,,,,
3204,2014-11-06 20:45:00,11.125,26.469877,13.11552,11.119999,10.82,,,,,
3205,2014-11-06 21:00:00,11.125,26.463182,13.055903,11.16,10.82,,,,,
3206,2014-11-06 21:15:00,11.125,26.472252,13.11552,11.15,10.82,,,,,
3207,2014-11-06 21:30:00,11.125,26.475151,13.11552,11.139999,10.82,,,,,
3208,2014-11-06 21:45:00,11.1875,26.477758,13.145327,11.089998,10.82,,,,,
3209,2014-11-06 22:00:00,11.125,26.490387,13.055903,11.089998,10.83,,,,,
3210,2014-11-06 22:15:00,11.125,26.48016,13.145327,11.109999,10.82,,,,,
3211,2014-11-06 22:30:00,11.125,26.487646,13.11552,11.15,10.82,,,,,
3212,2014-11-06 22:45:00,11.125,26.482901,13.11552,11.15,10.83,,,,,
3213,2014-11-06 23:00:00,11.125,26.480579,13.11552,11.099998,10.83,,,,,
3214,2014-11-06 23:15:00,11.125,26.482742,13.11552,11.129999,10.83,,,,,
3215,2014-11-06 23:30:00,11.125,26.484219,13.11552,11.199999,10.83,,,,,
3216,2014-11-06 23:45:00,11.125,26.480579,13.11552,11.199999,10.83,,,,,
3217,2014-11-07 00:00:00,11.125,26.478838,13.085711,11.219999,10.82,,,,,
3218,2014-11-07 00:15:00,11.1875,26.475332,13.11552,11.189999,10.83,,,,,
3219,2014-11-07 00:30:00,11.125,26.479841,13.11552,11.199999,10.839998,,,,,
3220,2014-11-07 00:45:00,11.1875,26.482872,13.11552,11.219999,10.83,,,,,
3221,2014-11-07 01:00:00,11.1875,26.477442,13.055903,11.189999,10.83,,,,,
3222,2014-11-07 01:15:00,11.125,26.477995,13.085711,11.169998,10.839998,,,,,
3223,2014-11-07 01:30:00,11.125,26.4858,13.085711,11.179998,10.83,,,,,
3224,2014-11-07 01:45:00,11.1875,26.474649,13.085711,11.189999,10.839998,,,,,
3225,2014-11-07 02:00:00,11.125,26.482214,12.996287,11.169998,10.839998,,,,,
3226,2014-11-07 02:15:00,11.1875,26.473858,13.085711,11.179998,10.839998,,,,,
3227,2014-11-07 02:30:00,11.125,26.483744,13.085711,11.209999,10.849998,,,,,
3228,2014-11-07 02:45:00,11.1875,26.475914,13.085711,11.259998,10.839998,,,,,
3229,2014-11-07 03:00:00,11.1875,26.47739,13.055903,11.259998,10.839998,,,,,
3230,2014-11-07 03:15:00,11.125,26.473568,13.055903,11.259998,10.839998,,,,,
3231,2014-11-07 03:30:00,11.125,26.476942,13.055903,11.25,10.839998,,,,,
3232,2014-11-07 03:45:00,11.125,26.486221,13.055903,11.209999,10.839998,,,,,
3233,2014-11-07 04:00:00,11.125,26.498453,12.966479,11.179998,10.849998,,,,,
3234,2014-11-07 04:15:00,11.125,26.491705,13.026095,11.23,10.839998,,,,,
3235,2014-11-07 04:30:00,11.125,26.481266,13.055903,11.199999,10.839998,,,,,
3236,2014-11-07 04:45:00,11.1875,26.485878,13.055903,11.23,10.839998,,,,,
3237,2014-11-07 05:00:00,11.125,26.500772,13.026095,11.219999,10.839998,,,,,
3238,2014-11-07 05:15:00,11.1875,26.506966,13.055903,11.209999,10.849998,,,,,
3239,2014-11-07 05:30:00,11.1875,26.495474,13.055903,11.219999,10.849998,,,,,
3240,2014-11-07 05:45:00,11.1875,26.494736,13.026095,11.23,10.849998,,,,,
3241,2014-11-07 06:00:00,11.1875,26.506334,12.936671,11.279999,10.849998,,,,,
3242,2014-11-07 06:15:00,11.125,26.504147,12.966479,11.289999,10.849998,,,,,
3243,2014-11-07 06:30:00,11.1875,26.495102,13.026095,11.32,10.849998,,,,,
3244,2014-11-07 06:45:00,11.125,26.503885,12.996287,11.309999,10.849998,,,,,
3245,2014-11-07 07:00:00,11.1875,26.514771,12.966479,11.309999,10.849998,,,,,
3246,2014-11-07 07:15:00,11.1875,26.513872,12.966479,11.299999,10.849998,,,,,
3247,2014-11-07 07:30:00,11.1875,26.508337,12.966479,11.299999,10.859999,,,,,
3248,2014-11-07 07:45:00,11.1875,26.514296,12.966479,11.309999,10.859999,,,,,
3249,2014-11-07 08:00:00,11.1875,26.510393,12.877055,11.32,10.859999,,,,,
3250,2014-11-07 08:15:00,11.1875,26.516403,12.906863,11.349998,10.859999,,,,,
3251,2014-11-07 08:30:00,11.1875,26.518986,12.966479,11.369999,10.859999,,,,,
3252,2014-11-07 08:45:00,11.1875,26.514559,13.234752,11.379999,10.859999,,,,,
3253,2014-11-07 09:00:00,11.25,26.523706,13.532831,11.379999,10.869999,,,,,
3254,2014-11-07 09:15:00,11.25,26.529402,13.950144,11.359999,10.869999,,,,,
3255,2014-11-07 09:30:00,11.25,26.52861,13.979951,11.369999,10.879999,,,,,
3256,2014-11-07 09:45:00,11.25,26.525236,13.979951,11.379999,10.879999,,,,,
3257,2014-11-07 10:00:00,11.25,26.529402,13.950144,11.369999,10.879999,,,,,
3258,2014-11-07 10:15:00,11.25,26.52729,13.979951,11.33,10.91,,,,,
3259,2014-11-07 10:30:00,11.25,26.535992,13.979951,11.23,10.91,,,,,
3260,2014-11-07 10:45:00,11.3125,26.538813,13.979951,11.25,10.889999,,,,,
3261,2014-11-07 11:00:00,11.25,26.543161,13.979951,11.41,10.879999,,,,,
3262,2014-11-07 11:15:00,11.25,26.548433,13.950144,11.41,10.889999,,,,,
3263,2014-11-07 11:30:00,11.25,26.548962,13.979951,11.429998,10.889999,,,,,
3264,2014-11-07 11:45:00,11.25,26.550543,13.979951,11.429998,10.889999,,,,,
3265,2014-11-07 12:00:00,11.25,26.559242,13.979951,11.469999,10.889999,,,,,
3266,2014-11-07 12:15:00,11.25,26.56214,13.950144,11.449999,10.889999,,,,,
3267,2014-11-07 12:30:00,11.25,26.554548,13.979951,11.439999,10.889999,,,,,
3268,2014-11-07 12:45:00,11.25,26.54295,13.979951,11.419998,10.869999,,,,,
3269,2014-11-07 13:00:00,11.25,26.554602,13.979951,11.339998,10.859999,,,,,
3270,2014-11-07 13:15:00,11.25,26.552389,13.950144,11.349998,10.869999,,,,,
3271,2014-11-07 13:30:00,11.25,26.536779,13.979951,11.339998,10.869999,,,,,
3272,2014-11-07 13:45:00,11.25,26.535673,13.979951,11.379999,10.879999,,,,,
3273,2014-11-07 14:00:00,11.25,26.544638,13.979951,11.429998,10.869999,,,,,
3274,2014-11-07 14:15:00,11.25,26.552704,13.979951,11.469999,10.879999,,,,,
3275,2014-11-07 14:30:00,11.25,26.53541,13.979951,11.41,10.879999,,,,,
3276,2014-11-07 14:45:00,11.25,26.52434,13.979951,11.359999,10.869999,,,,,
3277,2014-11-07 15:00:00,11.25,26.540421,13.979951,11.389999,10.869999,,,,,
3278,2014-11-07 15:15:00,11.25,26.541422,13.979951,11.439999,10.879999,,,,,
3279,2014-11-07 15:30:00,11.25,26.529139,13.950144,11.389999,10.869999,,,,,
3280,2014-11-07 15:45:00,11.25,26.526974,13.979951,11.439999,10.879999,,,,,
3281,2014-11-07 16:00:00,11.25,26.527872,13.950144,11.41,10.869999,,,,,
3282,2014-11-07 16:15:00,11.25,26.533514,13.979951,11.439999,10.869999,,,,,
3283,2014-11-07 16:30:00,11.25,26.532986,13.979951,11.449999,10.879999,,,,,
3284,2014-11-07 16:45:00,11.25,26.528452,13.979951,11.49,10.879999,,,,,
3285,2014-11-07 17:00:00,11.25,26.521229,13.890528,11.439999,10.869999,,,,,
3286,2014-11-07 17:15:00,11.25,26.523706,13.830912,11.449999,10.869999,,,,,
3287,2014-11-07 17:30:00,11.25,26.527555,13.711679,11.469999,10.869999,,,,,
3288,2014-11-07 17:45:00,11.25,26.523071,13.562639,11.48,10.879999,,,,,
3289,2014-11-07 18:00:00,11.1875,26.529215,13.234752,11.49,10.879999,,,,,
3290,2014-11-07 18:15:00,11.1875,26.525631,13.234752,11.509998,10.879999,,,,,
3291,2014-11-07 18:30:00,11.25,26.53541,13.204943,11.49,10.889999,,,,,
3292,2014-11-07 18:45:00,11.25,26.537466,13.204943,11.449999,10.969999,,,,,
3293,2014-11-07 19:00:00,11.375,26.538313,13.085711,11.539999,11.009998,,,,,
3294,2014-11-07 19:15:00,11.375,26.539419,13.175136,11.519999,11,,,,,
3295,2014-11-07 19:30:00,11.375,26.545006,13.175136,11.509998,10.91,,,,,
3296,2014-11-07 19:45:00,11.375,26.546165,13.175136,11.48,10.919998,,,,,
3297,2014-11-07 20:00:00,11.375,26.546852,13.085711,11.529999,10.949999,,,,,
3298,2014-11-07 20:15:00,11.3125,26.549459,13.11552,11.549999,10.91,,,,,
3299,2014-11-07 20:30:00,11.3125,26.546825,13.145327,11.639999,10.919998,,,,,
3300,2014-11-07 20:45:00,11.3125,26.548038,13.145327,11.65,10.939999,,,,,
3301,2014-11-07 21:00:00,11.3125,26.549517,13.055903,11.65,10.919998,,,,,
3302,2014-11-07 21:15:00,11.25,26.550014,13.145327,11.66,10.919998,,,,,
3303,2014-11-07 21:30:00,11.25,26.547222,13.11552,11.65,10.929998,,,,,
3304,2014-11-07 21:45:00,11.3125,26.544718,13.145327,11.689999,10.939999,,,,,
3305,2014-11-07 22:00:00,11.3125,26.546825,13.055903,11.65,10.939999,,,,,
3306,2014-11-07 22:15:00,11.3125,26.549831,13.11552,11.629999,10.939999,,,,,
3307,2014-11-07 22:30:00,11.3125,26.551201,13.11552,11.599998,10.939999,,,,,
3308,2014-11-07 22:45:00,11.3125,26.549408,13.11552,11.589998,10.929998,,,,,
3309,2014-11-07 23:00:00,11.25,26.54738,13.026095,11.57,10.939999,,,,,
3310,2014-11-07 23:15:00,11.25,26.543056,13.085711,11.58,10.939999,,,,,
3311,2014-11-07 23:30:00,11.25,26.543318,13.11552,11.519999,10.919998,,,,,
3312,2014-11-07 23:45:00,11.25,26.546535,13.11552,11.509998,10.919998,,,,,
3313,2014-11-08 00:00:00,11.25,26.54063,13.026095,11.509998,10.9,,,,,
3314,2014-11-08 00:15:00,11.1875,26.54245,13.085711,11.5,10.859999,,,,,
3315,2014-11-08 00:30:00,11.1875,26.541607,13.085711,11.459999,10.869999,,,,,
3316,2014-11-08 00:45:00,11.1875,26.544874,13.085711,11.49,10.869999,,,,,
3317,2014-11-08 01:00:00,11.1875,26.540182,12.996287,11.48,10.859999,,,,,
3318,2014-11-08 01:15:00,11.1875,26.538231,13.055903,11.49,10.839998,,,,,
3319,2014-11-08 01:30:00,11.1875,26.542921,13.055903,11.459999,10.839998,,,,,
3320,2014-11-08 01:45:00,11.125,26.539209,13.085711,11.49,10.82,,,,,
3321,2014-11-08 02:00:00,11.125,26.542109,12.966479,11.49,10.809999,,,,,
3322,2014-11-08 02:15:00,11.125,26.540527,13.026095,11.49,10.809999,,,,,
3323,2014-11-08 02:30:00,11.125,26.539366,13.026095,11.5,10.799999,,,,,
3324,2014-11-08 02:45:00,11.125,26.537945,13.026095,11.49,10.809999,,,,,
3325,2014-11-08 03:00:00,11.125,26.534729,12.936671,11.49,10.799999,,,,,
3326,2014-11-08 03:15:00,11.125,26.541105,12.996287,11.5,10.799999,,,,,
3327,2014-11-08 03:30:00,11.125,26.540895,12.996287,11.519999,10.779999,,,,,
3328,2014-11-08 03:45:00,11.125,26.534462,12.966479,11.49,10.769999,,,,,
3329,2014-11-08 04:00:00,11.125,26.537416,12.877055,11.509998,10.75,,,,,
3330,2014-11-08 04:15:00,11.0625,26.533697,12.936671,11.5,10.719999,,,,,
3331,2014-11-08 04:30:00,11.0625,26.533911,12.936671,11.449999,10.699999,,,,,
3332,2014-11-08 04:45:00,11.0625,26.532591,12.936671,11.5,10.699999,,,,,
3333,2014-11-08 05:00:00,11.0625,26.530167,12.787631,11.509998,10.709999,,,,,
3334,2014-11-08 05:15:00,11.0625,26.52927,12.877055,11.519999,10.699999,,,,,
3335,2014-11-08 05:30:00,11.0625,26.52948,12.877055,11.529999,10.689999,,,,,
3336,2014-11-08 05:45:00,11.0625,26.52853,12.877055,11.49,10.699999,,,,,
3337,2014-11-08 06:00:00,11,26.534836,12.757823,11.48,10.679998,,,,,
3338,2014-11-08 06:15:00,11,26.530983,12.847247,11.49,10.65,,,,,
3339,2014-11-08 06:30:00,11,26.531776,12.847247,11.49,10.669998,,,,,
3340,2014-11-08 06:45:00,11,26.532932,12.847247,11.469999,10.669998,,,,,
3341,2014-11-08 07:00:00,11,26.531036,12.757823,11.48,10.65,,,,,
3342,2014-11-08 07:15:00,11,26.535097,12.817439,11.49,10.679998,,,,,
3343,2014-11-08 07:30:00,11,26.534515,12.847247,11.5,10.669998,,,,,
3344,2014-11-08 07:45:00,11,26.528191,12.817439,11.509998,10.679998,,,,,
3345,2014-11-08 08:00:00,11,26.529139,12.728015,11.5,10.669998,,,,,
3346,2014-11-08 08:15:00,11,26.529558,12.817439,11.509998,10.66,,,,,
3347,2014-11-08 08:30:00,11,26.529402,12.847247,11.509998,10.66,,,,,
3348,2014-11-08 08:45:00,11,26.523867,12.936671,11.5,10.639999,,,,,
3349,2014-11-08 09:00:00,11,26.534042,12.877055,11.48,10.65,,,,,
3350,2014-11-08 09:15:00,10.9375,26.536705,13.175136,11.49,10.629999,,,,,
3351,2014-11-08 09:30:00,11,26.53842,13.979951,11.5,10.619999,,,,,
3352,2014-11-08 09:45:00,11,26.540106,13.979951,11.509998,10.639999,,,,,
3353,2014-11-08 10:00:00,11,26.536047,13.979951,11.529999,10.609999,,,,,
3354,2014-11-08 10:15:00,11,26.53536,13.979951,11.509998,10.619999,,,,,
3355,2014-11-08 10:30:00,11,26.535622,13.979951,11.509998,10.609999,,,,,
3356,2014-11-08 10:45:00,11,26.534515,13.979951,11.529999,10.599998,,,,,
3357,2014-11-08 11:00:00,11,26.528452,13.979951,11.58,10.609999,,,,,
3358,2014-11-08 11:15:00,11,26.524181,13.979951,11.57,10.629999,,,,,
3359,2014-11-08 11:30:00,11,26.519382,13.979951,11.559999,10.639999,,,,,
3360,2014-11-08 11:45:00,11,26.520494,13.950144,11.519999,10.639999,,,,,
3361,2014-11-08 12:00:00,11,26.518963,13.979951,11.509998,10.619999,,,,,
3362,2014-11-08 12:15:00,11,26.520544,13.979951,11.559999,10.599998,,,,,
3363,2014-11-08 12:30:00,11,26.511686,13.979951,11.519999,10.589998,,,,,
3364,2014-11-08 12:45:00,10.9375,26.508968,13.979951,11.439999,10.57,,,,,
3365,2014-11-08 13:00:00,10.9375,26.505014,13.950144,11.48,10.559999,,,,,
3366,2014-11-08 13:15:00,10.9375,26.500427,13.950144,11.48,10.549999,,,,,
3367,2014-11-08 13:30:00,10.9375,26.490936,13.979951,11.439999,10.549999,,,,,
3368,2014-11-08 13:45:00,10.9375,26.487774,13.979951,11.4,10.539999,,,,,
3369,2014-11-08 14:00:00,10.9375,26.488302,13.979951,11.419998,10.539999,,,,,
3370,2014-11-08 14:15:00,10.9375,26.486246,13.979951,11.389999,10.49,,,,,
3371,2014-11-08 14:30:00,10.875,26.479942,13.979951,11.389999,10.48,,,,,
3372,2014-11-08 14:45:00,10.875,26.479786,13.979951,11.389999,10.459999,,,,,
3373,2014-11-08 15:00:00,10.875,26.471931,13.979951,11.369999,10.449999,,,,,
3374,2014-11-08 15:15:00,10.8125,26.477859,13.979951,11.359999,10.41,,,,,
3375,2014-11-08 15:30:00,10.8125,26.48023,13.979951,11.32,10.4,,,,,
3376,2014-11-08 15:45:00,10.8125,26.479864,13.979951,11.299999,10.379999,,,,,
3377,2014-11-08 16:00:00,10.75,26.477987,13.979951,11.25,10.389999,,,,,
3378,2014-11-08 16:15:00,10.75,26.466913,13.950144,11.259998,10.349998,,,,,
3379,2014-11-08 16:30:00,10.75,26.471819,13.979951,11.279999,10.33,,,,,
3380,2014-11-08 16:45:00,10.6875,26.471052,13.979951,11.259998,10.289999,,,,,
3381,2014-11-08 17:00:00,10.6875,26.46578,13.979951,11.279999,10.279999,,,,,
3382,2014-11-08 17:15:00,10.6875,26.464462,13.979951,11.269999,10.269999,,,,,
3383,2014-11-08 17:30:00,10.6875,26.462301,13.950144,11.24,10.269999,,,,,
3384,2014-11-08 17:45:00,10.6875,26.465252,13.890528,11.25,10.279999,,,,,
3385,2014-11-08 18:00:00,10.625,26.465649,13.652063,11.23,10.279999,,,,,
3386,2014-11-08 18:15:00,10.625,26.46665,13.532831,11.259998,10.279999,,,,,
3387,2014-11-08 18:30:00,10.625,26.474348,13.443407,11.269999,10.269999,,,,,
3388,2014-11-08 18:45:00,10.625,26.47245,13.383791,11.24,10.269999,,,,,
3389,2014-11-08 19:00:00,10.625,26.475929,13.294368,11.23,10.259998,,,,,
3390,2014-11-08 19:15:00,10.625,26.473452,13.264559,11.219999,10.269999,,,,,
3391,2014-11-08 19:30:00,10.625,26.478567,13.234752,11.209999,10.259998,,,,,
3392,2014-11-08 19:45:00,10.625,26.477404,13.204943,11.199999,10.279999,,,,,
3393,2014-11-08 20:00:00,11.5,26.476887,13.085711,11.259998,10.33,,,,,
3394,2014-11-08 20:15:00,10.6875,26.477169,13.175136,11.309999,10.289999,,,,,
3395,2014-11-08 20:30:00,10.625,26.475718,13.204943,11.259998,10.289999,,,,,
3396,2014-11-08 20:45:00,10.625,26.476614,13.204943,11.219999,10.269999,,,,,
3397,2014-11-08 21:00:00,10.625,26.477457,13.175136,11.25,10.269999,,,,,
3398,2014-11-08 21:15:00,10.625,26.474087,13.175136,11.25,10.279999,,,,,
3399,2014-11-08 21:30:00,10.625,26.477457,13.175136,11.24,10.279999,,,,,
3400,2014-11-08 21:45:00,10.625,26.474716,13.175136,11.279999,10.289999,,,,,
3401,2014-11-08 22:00:00,10.625,26.477617,13.145327,11.33,10.279999,,,,,
3402,2014-11-08 22:15:00,10.625,26.476456,13.175136,11.299999,10.289999,,,,,
3403,2014-11-08 22:30:00,10.625,26.474558,13.175136,11.32,10.289999,,,,,
3404,2014-11-08 22:45:00,10.625,26.475193,13.175136,11.33,10.299999,,,,,
3405,2014-11-08 23:00:00,10.625,26.480202,13.145327,11.379999,10.309999,,,,,
3406,2014-11-08 23:15:00,10.625,26.477194,13.145327,11.369999,10.309999,,,,,
3407,2014-11-08 23:30:00,10.625,26.476404,13.175136,11.349998,10.299999,,,,,
3408,2014-11-08 23:45:00,10.625,26.475401,13.145327,11.339998,10.299999,,,,,
3409,2014-11-09 00:00:00,10.625,26.475559,13.11552,11.369999,10.309999,,,,,
3410,2014-11-09 00:15:00,10.6875,26.473001,13.145327,11.349998,10.309999,,,,,
3411,2014-11-09 00:30:00,10.6875,26.477169,13.145327,11.359999,10.309999,,,,,
3412,2014-11-09 00:45:00,10.6875,26.474426,13.145327,11.369999,10.32,,,,,
3413,2014-11-09 01:00:00,10.6875,26.475008,13.11552,11.4,10.32,,,,,
3414,2014-11-09 01:15:00,10.6875,26.472845,13.145327,11.419998,10.33,,,,,
3415,2014-11-09 01:30:00,10.6875,26.479279,13.145327,11.439999,10.32,,,,,
3416,2014-11-09 01:45:00,10.6875,26.473164,13.145327,11.459999,10.339998,,,,,
3417,2014-11-09 02:00:00,10.6875,26.469946,13.11552,11.48,10.349998,,,,,
3418,2014-11-09 02:15:00,10.6875,26.467997,13.145327,11.509998,10.359999,,,,,
3419,2014-11-09 02:30:00,10.75,26.466913,13.145327,11.5,10.359999,,,,,
3420,2014-11-09 02:45:00,10.6875,26.466677,13.145327,11.469999,10.359999,,,,,
3421,2014-11-09 03:00:00,10.6875,26.464094,13.145327,11.459999,10.359999,,,,,
3422,2014-11-09 03:15:00,10.75,26.467392,13.145327,11.389999,10.349998,,,,,
3423,2014-11-09 03:30:00,10.6875,26.466677,13.145327,11.379999,10.359999,,,,,
3424,2014-11-09 03:45:00,10.6875,26.465147,13.145327,11.389999,10.369999,,,,,
3425,2014-11-09 04:00:00,10.6875,26.459927,13.11552,11.379999,10.359999,,,,,
3426,2014-11-09 04:15:00,10.6875,26.464674,13.145327,11.369999,10.349998,,,,,
3427,2014-11-09 04:30:00,10.6875,26.464991,13.145327,11.419998,10.339998,,,,,
3428,2014-11-09 04:45:00,10.6875,26.471264,13.11552,11.41,10.349998,,,,,
3429,2014-11-09 05:00:00,10.6875,26.468418,13.11552,11.429998,10.33,,,,,
3430,2014-11-09 05:15:00,10.6875,26.465042,13.11552,11.439999,10.32,,,,,
3431,2014-11-09 05:30:00,10.6875,26.469736,13.11552,11.49,10.309999,,,,,
3432,2014-11-09 05:45:00,10.6875,26.467939,13.11552,11.48,10.33,,,,,
3433,2014-11-09 06:00:00,10.6875,26.472635,13.055903,11.48,10.309999,,,,,
3434,2014-11-09 06:15:00,10.6875,26.475481,13.11552,11.49,10.309999,,,,,
3435,2014-11-09 06:30:00,10.6875,26.480385,13.085711,11.469999,10.309999,,,,,
3436,2014-11-09 06:45:00,10.625,26.485527,13.085711,11.439999,10.279999,,,,,
