"Reading Date","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"10/29/15 19:15:09","13.562","26.395","13.204","8.709","13.670","","",""
"10/29/15 19:15:09","13.562","26.395","13.204","8.709","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 19:00:09","13.562","26.396","13.264","8.740","13.650","","",""
"- null date -","","","","","","","",""
"10/29/15 19:00:00","","","","","","11.998","13.300","13.309"
"- null date -","","","","","","","",""
"10/29/15 18:45:09","13.562","26.379","13.264","8.730","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 18:30:09","13.562","26.382","13.324","8.730","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 18:15:09","13.562","26.365","13.353","8.730","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 18:00:09","13.562","26.378","13.532","8.719","13.660","","",""
"- null date -","","","","","","","",""
"10/29/15 18:00:00","","","","","","15.941","13.624","17.877"
"- null date -","","","","","","","",""
"10/29/15 17:45:09","13.562","26.380","13.711","8.730","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 17:30:09","13.562","26.374","13.771","8.740","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 17:15:09","13.562","26.380","13.890","8.719","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 17:00:09","13.562","26.379","13.920","8.730","13.650","","",""
"- null date -","","","","","","","",""
"10/29/15 17:00:00","","","","","","16.309","14.062","20.799"
"- null date -","","","","","","","",""
"10/29/15 16:45:09","13.562","26.380","13.979","8.730","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 16:30:09","13.562","26.380","13.979","8.700","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 16:15:09","13.562","26.384","13.979","8.700","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 16:00:09","13.562","26.380","13.950","8.730","13.650","","",""
"- null date -","","","","","","","",""
"10/29/15 16:00:00","","","","","","16.424","14.070","21.027"
"- null date -","","","","","","","",""
"10/29/15 15:45:09","13.562","26.379","13.979","8.719","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 15:30:09","13.562","26.374","13.950","8.709","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 15:15:09","13.562","26.386","13.830","8.660","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 15:00:09","13.562","26.384","13.741","8.669","13.650","","",""
"- null date -","","","","","","","",""
"10/29/15 15:00:00","","","","","","15.917","14.062","19.566"
"- null date -","","","","","","","",""
"10/29/15 14:45:09","13.562","26.380","13.801","8.669","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 14:30:09","13.562","26.389","13.741","8.730","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 14:15:09","13.562","26.388","13.622","8.740","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 14:00:09","13.562","26.381","13.771","8.719","13.640","","",""
"- null date -","","","","","","","",""
"10/29/15 14:00:00","","","","","","16.768","14.053","18.446"
"- null date -","","","","","","","",""
"10/29/15 13:45:09","13.562","26.394","13.860","8.660","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 13:30:09","13.562","26.392","13.890","8.650","13.650","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 13:15:09","13.562","26.390","13.890","8.639","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 13:00:09","13.562","26.390","13.890","8.660","13.640","","",""
"- null date -","","","","","","","",""
"10/29/15 13:00:00","","","","","","18.359","14.070","20.388"
"- null date -","","","","","","","",""
"10/29/15 12:45:09","13.562","26.403","13.920","8.629","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 12:30:09","13.562","26.392","13.920","8.669","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 12:15:09","13.562","26.400","13.979","8.679","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 12:00:09","13.562","26.399","13.920","8.690","13.640","","",""
"- null date -","","","","","","","",""
"10/29/15 12:00:00","","","","","","18.314","14.062","20.406"
"- null date -","","","","","","","",""
"10/29/15 11:45:09","13.562","26.404","13.830","8.690","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 11:30:09","13.562","26.403","13.920","8.709","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 11:15:09","13.687","26.405","13.950","8.690","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 11:00:09","13.500","26.399","13.979","8.690","13.640","","",""
"- null date -","","","","","","","",""
"10/29/15 11:00:00","","","","","","19.954","14.053","21.254"
"- null date -","","","","","","","",""
"10/29/15 10:45:09","13.562","26.399","13.950","8.709","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 10:30:09","13.500","26.401","13.950","8.700","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 10:15:09","13.562","26.406","13.920","8.700","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 10:00:09","13.562","26.399","13.830","8.709","13.620","","",""
"- null date -","","","","","","","",""
"10/29/15 10:00:00","","","","","","20.289","13.974","15.164"
"- null date -","","","","","","","",""
"10/29/15 09:45:09","13.500","26.400","13.950","8.730","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 09:30:09","13.562","26.406","13.860","8.730","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 09:15:09","13.562","26.406","13.324","8.719","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 09:00:09","13.500","26.397","13.204","8.730","13.610","","",""
"- null date -","","","","","","","",""
"10/29/15 09:00:00","","","","","","13.934","13.265","14.385"
"- null date -","","","","","","","",""
"10/29/15 08:45:09","13.500","26.396","13.085","8.759","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 08:30:09","13.500","26.392","12.996","8.730","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 08:15:09","13.562","26.399","12.966","8.750","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 08:00:09","13.687","26.380","12.936","8.740","13.640","","",""
"- null date -","","","","","","","",""
"10/29/15 08:00:00","","","","","","12.817","12.985","12.854"
"- null date -","","","","","","","",""
"10/29/15 07:45:09","13.500","26.397","13.026","8.730","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 07:30:09","13.500","26.400","13.055","8.709","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 07:15:09","13.500","26.397","13.055","8.679","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 07:00:09","13.500","26.406","13.055","8.690","13.610","","",""
"- null date -","","","","","","","",""
"10/29/15 07:00:00","","","","","","11.901","13.099","13.064"
"- null date -","","","","","","","",""
"10/29/15 06:45:09","13.500","26.396","13.055","8.669","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 06:30:09","13.500","26.398","13.085","8.709","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 06:15:09","13.500","26.403","13.085","8.750","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 06:00:09","13.500","26.406","13.055","8.780","13.620","","",""
"10/29/15 06:00:09","13.500","26.406","13.055","8.780","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 06:00:00","","","","","","12.409","13.143","13.099"
"10/29/15 06:00:00","","","","","","12.409","13.143","13.099"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 05:45:09","13.500","26.394","13.115","8.780","13.620","","",""
"10/29/15 05:45:09","13.500","26.394","13.115","8.780","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 05:30:09","13.500","26.378","13.115","8.759","13.620","","",""
"10/29/15 05:30:09","13.500","26.378","13.115","8.759","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 05:15:09","13.500","26.396","13.085","8.750","13.620","","",""
"10/29/15 05:15:09","13.500","26.396","13.085","8.750","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 05:00:09","13.500","26.390","13.085","8.730","13.620","","",""
"- null date -","","","","","","","",""
"10/29/15 05:00:00","","","","","","12.312","13.143","13.117"
"- null date -","","","","","","","",""
"10/29/15 04:45:09","13.500","26.395","13.115","8.750","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 04:30:09","13.500","26.388","13.115","8.709","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 04:15:09","13.500","26.389","13.115","8.730","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 04:00:09","13.500","26.393","13.115","8.709","13.610","","",""
"- null date -","","","","","","","",""
"10/29/15 04:00:00","","","","","","12.022","13.178","13.134"
"- null date -","","","","","","","",""
"10/29/15 03:45:09","13.500","26.384","13.145","8.700","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 03:30:09","13.500","26.395","13.145","8.690","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 03:15:09","13.500","26.392","13.115","8.690","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 03:00:09","13.500","26.398","13.115","8.750","13.610","","",""
"- null date -","","","","","","","",""
"10/29/15 03:00:00","","","","","","13.199","13.213","13.169"
"- null date -","","","","","","","",""
"10/29/15 02:45:09","13.500","26.404","13.175","8.750","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 02:30:09","13.500","26.401","13.145","8.750","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 02:15:09","13.500","26.401","13.145","8.740","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 02:00:09","13.500","26.398","13.145","8.679","13.630","","",""
"- null date -","","","","","","","",""
"10/29/15 02:00:00","","","","","","13.651","13.213","13.187"
"- null date -","","","","","","","",""
"10/29/15 01:45:09","13.500","26.405","13.175","8.690","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 01:30:09","13.500","26.403","13.175","8.709","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 01:15:09","13.500","26.408","13.145","8.700","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 01:00:09","13.500","26.411","13.175","8.690","13.610","","",""
"10/29/15 01:00:09","13.500","26.411","13.175","8.690","13.610","","",""
"10/29/15 01:00:09","13.500","26.411","13.175","8.690","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 01:00:00","","","","","","12.841","13.213","13.169"
"10/29/15 01:00:00","","","","","","12.841","13.213","13.169"
"10/29/15 01:00:00","","","","","","12.841","13.213","13.169"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 00:45:09","13.687","26.412","13.145","8.709","13.630","","",""
"10/29/15 00:45:09","13.687","26.412","13.145","8.709","13.630","","",""
"10/29/15 00:45:09","13.687","26.412","13.145","8.709","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 00:30:09","13.500","26.412","13.175","8.700","13.610","","",""
"10/29/15 00:30:09","13.500","26.412","13.175","8.700","13.610","","",""
"10/29/15 00:30:09","13.500","26.412","13.175","8.700","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 00:15:09","13.500","26.414","13.175","8.709","13.610","","",""
"10/29/15 00:15:09","13.500","26.414","13.175","8.709","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 00:00:09","13.500","26.414","13.175","8.709","13.600","","",""
"10/29/15 00:00:09","13.500","26.414","13.175","8.709","13.600","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/29/15 00:00:00","","","","","","14.005","13.230","13.195"
"10/29/15 00:00:00","","","","","","14.005","13.230","13.195"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 23:45:09","13.500","26.415","13.204","8.709","13.610","","",""
"10/28/15 23:45:09","13.500","26.415","13.204","8.709","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 23:30:09","13.500","26.420","13.204","8.700","13.610","","",""
"10/28/15 23:30:09","13.500","26.420","13.204","8.700","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 23:15:09","13.500","26.415","13.175","8.679","13.610","","",""
"10/28/15 23:15:09","13.500","26.415","13.175","8.679","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 23:00:09","13.500","26.418","13.175","8.700","13.600","","",""
"10/28/15 23:00:09","13.500","26.418","13.175","8.700","13.600","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 23:00:00","","","","","","15.106","13.239","13.230"
"10/28/15 23:00:00","","","","","","15.106","13.239","13.230"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 22:45:09","13.500","26.416","13.204","8.700","13.590","","",""
"10/28/15 22:45:09","13.500","26.416","13.204","8.700","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 22:30:09","13.500","26.419","13.234","8.690","13.600","","",""
"10/28/15 22:30:09","13.500","26.419","13.234","8.690","13.600","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 22:15:09","13.500","26.419","13.234","8.700","13.610","","",""
"10/28/15 22:15:09","13.500","26.419","13.234","8.700","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 22:00:09","13.500","26.417","13.175","8.679","13.610","","",""
"- null date -","","","","","","","",""
"10/28/15 22:00:00","","","","","","16.286","13.257","13.239"
"- null date -","","","","","","","",""
"10/28/15 21:45:09","13.500","26.420","13.234","8.669","13.600","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 21:30:09","13.500","26.427","13.234","8.679","13.600","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 21:15:09","13.500","26.421","13.234","8.690","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 21:00:09","13.500","26.422","13.234","8.679","13.590","","",""
"- null date -","","","","","","","",""
"10/28/15 21:00:00","","","","","","16.539","13.283","13.274"
"- null date -","","","","","","","",""
"10/28/15 20:45:09","13.500","26.428","13.234","8.660","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 20:30:09","13.500","26.420","13.264","8.669","13.600","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 20:15:09","13.500","26.427","13.234","8.650","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 20:00:09","13.500","26.426","13.234","8.639","13.590","","",""
"- null date -","","","","","","","",""
"10/28/15 20:00:00","","","","","","16.905","13.300","13.292"
"- null date -","","","","","","","",""
"10/28/15 19:45:09","13.500","26.416","13.294","8.660","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 19:30:09","13.500","26.423","13.294","8.639","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 19:15:09","13.500","26.427","13.264","8.620","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 19:00:09","13.500","26.430","13.294","8.629","13.590","","",""
"10/28/15 19:00:09","13.500","26.430","13.294","8.629","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 19:00:00","","","","","","17.407","13.397","13.388"
"10/28/15 19:00:00","","","","","","17.407","13.397","13.388"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 18:45:09","13.500","26.422","13.383","8.620","13.580","","",""
"10/28/15 18:45:09","13.500","26.422","13.383","8.620","13.580","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 18:30:09","13.500","26.413","13.353","8.620","13.580","","",""
"10/28/15 18:30:09","13.500","26.413","13.353","8.620","13.580","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 18:15:09","13.500","26.422","13.443","8.589","13.590","","",""
"10/28/15 18:15:09","13.500","26.422","13.443","8.589","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 18:00:09","13.500","26.416","13.592","8.620","13.600","","",""
"- null date -","","","","","","","",""
"10/28/15 18:00:00","","","","","","18.765","13.729","14.412"
"- null date -","","","","","","","",""
"10/28/15 17:45:09","13.500","26.425","13.860","8.570","13.580","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 17:30:09","13.500","26.413","13.801","8.549","13.580","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 17:15:09","13.500","26.425","13.830","8.549","13.580","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 17:00:09","13.500","26.432","13.801","8.540","13.580","","",""
"- null date -","","","","","","","",""
"10/28/15 17:00:00","","","","","","19.775","14.070","19.391"
"- null date -","","","","","","","",""
"10/28/15 16:45:09","13.500","26.429","13.920","8.530","13.580","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 16:30:09","13.500","26.447","13.979","8.549","13.580","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 16:15:09","13.500","26.454","13.920","8.589","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 16:00:09","13.500","26.449","13.860","8.580","13.580","","",""
"- null date -","","","","","","","",""
"10/28/15 16:00:00","","","","","","19.170","14.070","19.347"
"- null date -","","","","","","","",""
"10/28/15 15:45:09","13.500","26.441","13.950","8.620","13.590","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 15:30:09","13.562","26.455","13.979","8.589","13.610","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 15:15:09","13.500","26.461","13.771","8.530","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 15:00:09","13.562","26.437","13.830","8.580","13.620","","",""
"- null date -","","","","","","","",""
"10/28/15 15:00:00","","","","","","18.133","14.053","15.217"
"- null date -","","","","","","","",""
"10/28/15 14:45:09","13.562","26.457","13.622","8.610","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 14:30:09","13.500","26.458","13.622","8.620","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 14:15:09","13.500","26.478","13.532","8.570","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 14:00:09","13.562","26.477","13.532","8.620","13.620","","",""
"- null date -","","","","","","","",""
"10/28/15 14:00:00","","","","","","17.680","13.615","14.700"
"- null date -","","","","","","","",""
"10/28/15 13:45:09","13.562","26.491","13.562","8.610","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 13:30:09","13.562","26.493","13.622","8.610","13.630","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 13:15:09","13.562","26.487","13.741","8.580","13.620","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 13:00:09","13.562","26.487","13.860","8.610","13.630","","",""
"- null date -","","","","","","","",""
"10/28/15 13:00:00","","","","","","17.452","14.053","15.252"
"- null date -","","","","","","","",""
"10/28/15 12:45:09","13.625","26.506","13.890","8.589","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 12:30:09","13.562","26.480","13.920","8.570","13.660","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 12:15:09","13.562","26.504","13.622","8.540","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 12:00:09","13.562","26.506","13.622","8.509","13.650","","",""
"- null date -","","","","","","","",""
"10/28/15 12:00:00","","","","","","16.309","13.755","14.902"
"- null date -","","","","","","","",""
"10/28/15 11:45:09","13.625","26.516","13.681","8.540","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 11:30:09","13.625","26.501","13.741","8.549","13.640","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 11:15:09","13.625","26.515","13.890","8.599","13.670","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 11:00:09","13.687","26.526","13.562","8.610","13.700","","",""
"- null date -","","","","","","","",""
"10/28/15 11:00:00","","","","","","15.339","13.642","14.788"
"- null date -","","","","","","","",""
"10/28/15 10:45:09","13.687","26.512","13.353","8.599","13.740","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 10:30:09","13.687","26.523","13.085","8.589","13.750","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 10:15:09","13.687","26.525","12.966","8.589","13.760","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 10:00:09","13.687","26.519","13.055","8.580","13.770","","",""
"- null date -","","","","","","","",""
"10/28/15 10:00:00","","","","","","13.863","13.125","13.624"
"- null date -","","","","","","","",""
"10/28/15 09:45:09","13.750","26.526","13.145","8.559","13.780","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 09:30:09","13.750","26.526","13.055","8.639","13.840","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 09:15:09","13.812","26.526","12.996","8.669","13.870","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 09:00:09","13.812","26.529","12.936","8.690","13.890","","",""
"- null date -","","","","","","","",""
"10/28/15 09:00:00","","","","","","12.577","12.941","13.965"
"- null date -","","","","","","","",""
"10/28/15 08:45:09","13.812","26.530","12.906","8.679","13.920","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 08:30:09","13.812","26.534","12.936","8.620","13.920","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 08:15:09","13.812","26.533","12.906","8.580","13.920","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 08:00:09","13.875","26.536","12.936","8.629","13.920","","",""
"10/28/15 08:00:09","13.875","26.536","12.936","8.629","13.920","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 08:00:00","","","","","","11.414","12.985","12.924"
"10/28/15 08:00:00","","","","","","11.414","12.985","12.924"
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 07:45:09","13.875","26.544","12.966","8.639","13.930","","",""
"10/28/15 07:45:09","13.875","26.544","12.966","8.639","13.930","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 07:30:09","13.812","26.537","12.966","8.610","13.930","","",""
"10/28/15 07:30:09","13.812","26.537","12.966","8.610","13.930","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 07:15:09","13.812","26.536","12.936","8.580","13.940","","",""
"10/28/15 07:15:09","13.812","26.536","12.936","8.580","13.940","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 07:00:09","13.875","26.542","12.936","8.610","13.940","","",""
"- null date -","","","","","","","",""
"10/28/15 07:00:00","","","","","","11.022","12.985","12.959"
"- null date -","","","","","","","",""
"10/28/15 06:45:09","13.875","26.541","12.966","8.610","13.940","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 06:30:09","13.875","26.536","12.966","8.599","13.940","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 06:15:09","13.875","26.536","12.936","8.620","13.940","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 06:00:09","13.875","26.518","12.966","8.620","13.940","","",""
"- null date -","","","","","","","",""
"10/28/15 06:00:00","","","","","","10.529","12.994","12.950"
"- null date -","","","","","","","",""
"10/28/15 05:45:09","13.875","26.540","12.996","8.629","13.950","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 05:30:09","13.875","26.530","12.996","8.610","13.960","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 05:15:09","13.875","26.531","12.996","8.610","13.950","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 05:00:09","13.875","26.531","12.996","8.589","13.950","","",""
"- null date -","","","","","","","",""
"10/28/15 05:00:00","","","","","","10.131","13.047","13.011"
"- null date -","","","","","","","",""
"10/28/15 04:45:09","13.875","26.543","13.026","8.610","13.960","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 04:30:09","13.875","26.539","13.055","8.610","13.960","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 04:15:09","13.875","26.523","13.026","8.620","13.960","","",""
"- null date -","","","","","","","",""
"- null date -","","","","","","","",""
"10/28/15 04:00:09","13.875","26.531","13.026","8.599","13.950","","",""
"- null date -","","","","","","","",""
"10/28/15 04:00:00","","","","","","9.706","13.099","13.055"
