"","Rec #","Date","Temperature(degC)","Pressure(psi)","Power(V)","DO(ppm)","DO Temp(degC)","X8","X9","X10","X11","X12"
"2810",4194,2015-05-14 06:15:00,8.6875,26.559938,12.906863,8.04,8.27,NA,NA,NA,NA,NA
"2811",4195,2015-05-14 06:30:00,8.6875,26.561678,12.936671,8.049999,8.27,NA,NA,NA,NA,NA
"2812",4196,2015-05-14 06:45:00,8.6875,26.566374,12.936671,8.049999,8.27,NA,NA,NA,NA,NA
"2813",4197,2015-05-14 07:00:00,8.6875,26.571911,12.936671,8.049999,8.27,NA,NA,NA,NA,NA
"2814",4198,2015-05-14 07:15:00,8.625,26.57225,13.055903,8.04,8.28,NA,NA,NA,NA,NA
"2815",4199,2015-05-14 07:30:00,8.6875,26.575447,13.175136,8.04,8.27,NA,NA,NA,NA,NA
"2816",4200,2015-05-14 07:45:00,8.6875,26.577293,13.353984,8.03,8.28,NA,NA,NA,NA,NA
"2817",4201,2015-05-14 08:00:00,8.6875,26.577871,13.681871,8.049999,8.27,NA,NA,NA,NA,NA
"2818",4202,2015-05-14 08:15:00,8.6875,26.582201,13.890528,8.049999,8.28,NA,NA,NA,NA,NA
"2819",4203,2015-05-14 08:30:00,8.6875,26.579088,13.950144,8.04,8.27,NA,NA,NA,NA,NA
"2820",4204,2015-05-14 08:45:00,8.6875,26.57967,13.979951,8.059999,8.27,NA,NA,NA,NA,NA
"2821",4205,2015-05-14 09:00:00,8.6875,26.584623,13.979951,8.03,8.28,NA,NA,NA,NA,NA
"2822",4206,2015-05-14 09:15:00,8.6875,26.582516,13.979951,8.04,8.27,NA,NA,NA,NA,NA
"2823",4207,2015-05-14 09:30:00,8.6875,26.580879,13.979951,8.04,8.28,NA,NA,NA,NA,NA
"2824",4208,2015-05-14 09:45:00,8.6875,26.578823,13.979951,8.009999,8.29,NA,NA,NA,NA,NA
"2825",4209,2015-05-14 10:00:00,8.6875,26.574816,13.979951,8.03,8.27,NA,NA,NA,NA,NA
"2826",4210,2015-05-14 10:15:00,8.6875,26.57893,13.979951,7.99,8.28,NA,NA,NA,NA,NA
"2827",4211,2015-05-14 10:30:00,8.6875,26.579088,13.979951,8,8.28,NA,NA,NA,NA,NA
"2828",4212,2015-05-14 10:45:00,8.75,26.5758,13.979951,7.99,8.28,NA,NA,NA,NA,NA
"2829",4213,2015-05-14 11:00:00,8.6875,26.577452,13.979951,8.009999,8.28,NA,NA,NA,NA,NA
"2830",4214,2015-05-14 11:15:00,8.6875,26.570333,13.979951,8,8.28,NA,NA,NA,NA,NA
"2831",4215,2015-05-14 11:30:00,8.6875,26.570805,13.979951,8.02,8.28,NA,NA,NA,NA,NA
"2832",4216,2015-05-14 11:45:00,8.75,26.570578,13.950144,8.02,8.28,NA,NA,NA,NA,NA
"2833",4217,2015-05-14 12:00:00,8.75,26.570471,13.979951,8.02,8.28,NA,NA,NA,NA,NA
"2834",4218,2015-05-14 12:15:00,8.75,26.568573,13.950144,8.02,8.28,NA,NA,NA,NA,NA
"2835",4219,2015-05-14 12:30:00,8.75,26.570631,13.979951,8.009999,8.299999,NA,NA,NA,NA,NA
"2836",4220,2015-05-14 12:45:00,8.6875,26.564053,13.979951,8.04,8.28,NA,NA,NA,NA,NA
"2837",4221,2015-05-14 13:00:00,8.6875,26.558516,13.950144,8.04,8.28,NA,NA,NA,NA,NA
"2838",4222,2015-05-14 13:15:00,8.75,26.554594,13.979951,8.03,8.299999,NA,NA,NA,NA,NA
"2839",4223,2015-05-14 13:30:00,8.75,26.551271,13.979951,8.009999,8.29,NA,NA,NA,NA,NA
"2840",4224,2015-05-14 13:45:00,8.75,26.549215,13.979951,8.009999,8.29,NA,NA,NA,NA,NA
"2841",4225,2015-05-14 14:00:00,8.6875,26.552452,13.950144,8,8.299999,NA,NA,NA,NA,NA
"2842",4226,2015-05-14 14:15:00,8.75,26.54468,13.979951,7.99,8.29,NA,NA,NA,NA,NA
"2843",4227,2015-05-14 14:30:00,8.75,26.548319,13.979951,8.009999,8.299999,NA,NA,NA,NA,NA
"2844",4228,2015-05-14 14:45:00,8.75,26.541147,13.979951,8.009999,8.29,NA,NA,NA,NA,NA
"2845",4229,2015-05-14 15:00:00,8.75,26.536606,13.979951,8,8.29,NA,NA,NA,NA,NA
"2846",4230,2015-05-14 15:15:00,8.6875,26.534622,13.979951,8.009999,8.29,NA,NA,NA,NA,NA
"2847",4231,2015-05-14 15:30:00,8.75,26.529013,13.979951,8.009999,8.299999,NA,NA,NA,NA,NA
"2848",4232,2015-05-14 15:45:00,8.75,26.52701,13.979951,8.02,8.29,NA,NA,NA,NA,NA
"2849",4233,2015-05-14 16:00:00,8.75,26.526852,13.979951,8.02,8.29,NA,NA,NA,NA,NA
"2850",4234,2015-05-14 16:15:00,8.75,26.522156,13.979951,8.02,8.29,NA,NA,NA,NA,NA
"2851",4235,2015-05-14 16:30:00,8.75,26.520994,13.979951,8.03,8.299999,NA,NA,NA,NA,NA
"2852",4236,2015-05-14 16:45:00,8.75,26.523842,13.979951,8,8.299999,NA,NA,NA,NA,NA
"2853",4237,2015-05-14 17:00:00,8.75,26.522894,13.979951,8.03,8.299999,NA,NA,NA,NA,NA
"2854",4238,2015-05-14 17:15:00,8.75,26.522526,13.979951,8.03,8.299999,NA,NA,NA,NA,NA
"2855",4239,2015-05-14 17:30:00,8.75,26.521259,13.979951,8.049999,8.299999,NA,NA,NA,NA,NA
"2856",4240,2015-05-14 17:45:00,8.75,26.520994,13.950144,8.009999,8.309999,NA,NA,NA,NA,NA
"2857",4241,2015-05-14 18:00:00,8.75,26.51783,13.979951,8.02,8.309999,NA,NA,NA,NA,NA
"2858",4242,2015-05-14 18:15:00,8.75,26.520519,13.979951,8,8.299999,NA,NA,NA,NA,NA
"2859",4243,2015-05-14 18:30:00,8.75,26.518831,13.950144,8,8.309999,NA,NA,NA,NA,NA
"2860",4244,2015-05-14 18:45:00,8.75,26.521471,13.979951,8.009999,8.309999,NA,NA,NA,NA,NA
"2861",4245,2015-05-14 19:00:00,8.75,26.520838,13.860719,8,8.309999,NA,NA,NA,NA,NA
"2862",4246,2015-05-14 19:15:00,8.75,26.516565,13.830912,8.03,8.309999,NA,NA,NA,NA,NA
"2863",4247,2015-05-14 19:30:00,8.75,26.515669,13.801103,8,8.309999,NA,NA,NA,NA,NA
"2864",4248,2015-05-14 19:45:00,8.75,26.515615,13.681871,8.009999,8.309999,NA,NA,NA,NA,NA
"2865",4249,2015-05-14 20:00:00,8.6875,26.517477,13.413599,8,8.309999,NA,NA,NA,NA,NA
"2866",4250,2015-05-14 20:15:00,8.6875,26.514736,13.353984,8.02,8.309999,NA,NA,NA,NA,NA
"2867",4251,2015-05-14 20:30:00,8.6875,26.517372,13.264559,8.04,8.299999,NA,NA,NA,NA,NA
"2868",4252,2015-05-14 20:45:00,8.6875,26.520166,13.234752,8.03,8.309999,NA,NA,NA,NA,NA
"2869",4253,2015-05-14 21:00:00,8.6875,26.525867,13.175136,8.009999,8.309999,NA,NA,NA,NA,NA
"2870",4254,2015-05-14 21:15:00,8.6875,26.526602,13.145327,8.02,8.309999,NA,NA,NA,NA,NA
"2871",4255,2015-05-14 21:30:00,8.6875,26.527922,13.145327,8.009999,8.309999,NA,NA,NA,NA,NA
"2872",4256,2015-05-14 21:45:00,8.6875,26.528341,13.145327,8.03,8.309999,NA,NA,NA,NA,NA
"2873",4257,2015-05-14 22:00:00,8.6875,26.531826,13.085711,8.03,8.309999,NA,NA,NA,NA,NA
"2874",4258,2015-05-14 22:15:00,8.6875,26.53035,13.11552,8.04,8.309999,NA,NA,NA,NA,NA
"2875",4259,2015-05-14 22:30:00,8.6875,26.532986,13.11552,8.049999,8.32,NA,NA,NA,NA,NA
"2876",4260,2015-05-14 22:45:00,8.6875,26.533777,13.11552,8.059999,8.309999,NA,NA,NA,NA,NA
"2877",4261,2015-05-14 23:00:00,8.6875,26.537731,13.085711,8.049999,8.309999,NA,NA,NA,NA,NA
"2878",4262,2015-05-14 23:15:00,8.6875,26.5352,13.11552,8.049999,8.309999,NA,NA,NA,NA,NA
"2879",4263,2015-05-14 23:30:00,8.6875,26.537678,13.11552,8.04,8.309999,NA,NA,NA,NA,NA
"2880",4264,2015-05-14 23:45:00,8.6875,26.532776,13.085711,8.04,8.309999,NA,NA,NA,NA,NA
"2881",4265,2015-05-15 00:00:00,8.6875,26.537258,13.055903,8.07,8.309999,NA,NA,NA,NA,NA
"2882",4266,2015-05-15 00:15:00,8.6875,26.530874,13.085711,8.07,8.309999,NA,NA,NA,NA,NA
"2883",4267,2015-05-15 00:30:00,8.6875,26.528713,13.11552,8.07,8.309999,NA,NA,NA,NA,NA
"2884",4268,2015-05-15 00:45:00,8.6875,26.531717,13.11552,8.059999,8.309999,NA,NA,NA,NA,NA
"2885",4269,2015-05-15 01:00:00,8.6875,26.528713,13.055903,8.059999,8.32,NA,NA,NA,NA,NA
"2886",4270,2015-05-15 01:15:00,8.6875,26.527182,13.085711,8.07,8.32,NA,NA,NA,NA,NA
"2887",4271,2015-05-15 01:30:00,8.6875,26.526285,13.085711,8.049999,8.32,NA,NA,NA,NA,NA
"2888",4272,2015-05-15 01:45:00,8.6875,26.525232,13.085711,8.049999,8.32,NA,NA,NA,NA,NA
"2889",4273,2015-05-15 02:00:00,8.6875,26.526548,13.026095,8.059999,8.309999,NA,NA,NA,NA,NA
"2890",4274,2015-05-15 02:15:00,8.6875,26.526602,13.055903,8.04,8.32,NA,NA,NA,NA,NA
"2891",4275,2015-05-15 02:30:00,8.6875,26.520748,13.055903,8.049999,8.309999,NA,NA,NA,NA,NA
"2892",4276,2015-05-15 02:45:00,8.6875,26.519587,13.055903,8.049999,8.32,NA,NA,NA,NA,NA
"2893",4277,2015-05-15 03:00:00,8.6875,26.520378,13.026095,8.04,8.32,NA,NA,NA,NA,NA
"2894",4278,2015-05-15 03:15:00,8.6875,26.524284,13.026095,8.049999,8.32,NA,NA,NA,NA,NA
"2895",4279,2015-05-15 03:30:00,8.6875,26.523596,13.026095,8.04,8.32,NA,NA,NA,NA,NA
"2896",4280,2015-05-15 03:45:00,8.6875,26.52486,13.026095,8.059999,8.309999,NA,NA,NA,NA,NA
"2897",4281,2015-05-15 04:00:00,8.6875,26.523226,12.966479,8.059999,8.32,NA,NA,NA,NA,NA
"2898",4282,2015-05-15 04:15:00,8.6875,26.524809,12.996287,8.059999,8.32,NA,NA,NA,NA,NA
"2899",4283,2015-05-15 04:30:00,8.6875,26.519854,13.026095,8.07,8.32,NA,NA,NA,NA,NA
"2900",4284,2015-05-15 04:45:00,8.6875,26.523491,12.996287,8.07,8.32,NA,NA,NA,NA,NA
"2901",4285,2015-05-15 05:00:00,8.6875,26.523912,12.966479,8.08,8.32,NA,NA,NA,NA,NA
"2902",4286,2015-05-15 05:15:00,8.6875,26.521381,12.996287,8.08,8.32,NA,NA,NA,NA,NA
"2903",4287,2015-05-15 05:30:00,8.6875,26.524124,12.966479,8.059999,8.32,NA,NA,NA,NA,NA
"2904",4288,2015-05-15 05:45:00,8.6875,26.521484,12.966479,8.089999,8.33,NA,NA,NA,NA,NA
"2905",4289,2015-05-15 06:00:00,8.6875,26.521856,12.966479,8.07,8.33,NA,NA,NA,NA,NA
"2906",4290,2015-05-15 06:15:00,8.6875,26.524809,12.966479,8.089999,8.33,NA,NA,NA,NA,NA
"2907",4291,2015-05-15 06:30:00,8.75,26.522156,12.936671,8.099999,8.32,NA,NA,NA,NA,NA
"2908",4292,2015-05-15 06:45:00,8.75,26.521576,12.936671,8.099999,8.33,NA,NA,NA,NA,NA
"2909",4293,2015-05-15 07:00:00,8.75,26.520784,12.966479,8.099999,8.32,NA,NA,NA,NA,NA
"2910",4294,2015-05-15 07:15:00,8.75,26.522207,12.966479,8.11,8.32,NA,NA,NA,NA,NA
"2911",4295,2015-05-15 07:30:00,8.75,26.523317,13.026095,8.089999,8.33,NA,NA,NA,NA,NA
"2912",4296,2015-05-15 07:45:00,8.75,26.525476,13.204943,8.129999,8.33,NA,NA,NA,NA,NA
"2913",4297,2015-05-15 08:00:00,8.75,26.52553,13.652063,8.129999,8.33,NA,NA,NA,NA,NA
"2914",4298,2015-05-15 08:15:00,8.75,26.525692,13.979951,8.099999,8.339999,NA,NA,NA,NA,NA
"2915",4299,2015-05-15 08:30:00,8.75,26.522684,13.979951,8.11,8.339999,NA,NA,NA,NA,NA
"2916",4300,2015-05-15 08:45:00,8.75,26.526217,13.979951,8.11,8.339999,NA,NA,NA,NA,NA
"2917",4301,2015-05-15 09:00:00,8.8125,26.532429,13.979951,8.12,8.339999,NA,NA,NA,NA,NA
"2918",4302,2015-05-15 09:15:00,8.8125,26.527731,13.979951,8.089999,8.349999,NA,NA,NA,NA,NA
"2919",4303,2015-05-15 09:30:00,8.8125,26.52446,13.979951,8.089999,8.349999,NA,NA,NA,NA,NA
"2920",4304,2015-05-15 09:45:00,8.8125,26.521349,13.979951,8.099999,8.339999,NA,NA,NA,NA,NA
"2921",4305,2015-05-15 10:00:00,8.75,26.519888,13.979951,8.15,8.339999,NA,NA,NA,NA,NA
"2922",4306,2015-05-15 10:15:00,8.75,26.520205,13.979951,8.179999,8.33,NA,NA,NA,NA,NA
"2923",4307,2015-05-15 10:30:00,8.75,26.519201,13.979951,8.169999,8.33,NA,NA,NA,NA,NA
"2924",4308,2015-05-15 10:45:00,8.75,26.518305,13.979951,8.169999,8.33,NA,NA,NA,NA,NA
"2925",4309,2015-05-15 11:00:00,8.8125,26.514599,13.950144,8.179999,8.33,NA,NA,NA,NA,NA
"2926",4310,2015-05-15 11:15:00,8.75,26.516356,13.979951,8.169999,8.33,NA,NA,NA,NA,NA
"2927",4311,2015-05-15 11:30:00,8.75,26.513557,13.950144,8.179999,8.339999,NA,NA,NA,NA,NA
"2928",4312,2015-05-15 11:45:00,8.75,26.512505,13.950144,8.16,8.339999,NA,NA,NA,NA,NA
"2929",4313,2015-05-15 12:00:00,8.75,26.513557,13.950144,8.16,8.33,NA,NA,NA,NA,NA
"2930",4314,2015-05-15 12:15:00,8.75,26.507811,13.950144,8.15,8.339999,NA,NA,NA,NA,NA
"2931",4315,2015-05-15 12:30:00,8.75,26.505117,13.950144,8.16,8.349999,NA,NA,NA,NA,NA
"2932",4316,2015-05-15 12:45:00,8.75,26.50185,13.979951,8.179999,8.339999,NA,NA,NA,NA,NA
"2933",4317,2015-05-15 13:00:00,8.75,26.499157,13.979951,8.15,8.349999,NA,NA,NA,NA,NA
"2934",4318,2015-05-15 13:15:00,8.8125,26.49645,13.979951,8.169999,8.349999,NA,NA,NA,NA,NA
"2935",4319,2015-05-15 13:30:00,8.75,26.491142,13.979951,8.169999,8.349999,NA,NA,NA,NA,NA
"2936",4320,2015-05-15 13:45:00,8.8125,26.486588,13.979951,8.179999,8.339999,NA,NA,NA,NA,NA
"2937",4321,2015-05-15 14:00:00,8.75,26.48745,13.979951,8.19,8.339999,NA,NA,NA,NA,NA
"2938",4322,2015-05-15 14:15:00,8.75,26.486973,13.950144,8.179999,8.339999,NA,NA,NA,NA,NA
"2939",4323,2015-05-15 14:30:00,8.75,26.483545,13.979951,8.169999,8.349999,NA,NA,NA,NA,NA
"2940",4324,2015-05-15 14:45:00,8.75,26.481277,13.979951,8.2,8.349999,NA,NA,NA,NA,NA
"2941",4325,2015-05-15 15:00:00,8.8125,26.479837,13.979951,8.179999,8.349999,NA,NA,NA,NA,NA
"2942",4326,2015-05-15 15:15:00,8.8125,26.477411,13.979951,8.2,8.349999,NA,NA,NA,NA,NA
"2943",4327,2015-05-15 15:30:00,8.75,26.471466,13.979951,8.219999,8.339999,NA,NA,NA,NA,NA
"2944",4328,2015-05-15 15:45:00,8.75,26.471889,13.950144,8.19,8.349999,NA,NA,NA,NA,NA
"2945",4329,2015-05-15 16:00:00,8.75,26.469091,13.979951,8.19,8.349999,NA,NA,NA,NA,NA
"2946",4330,2015-05-15 16:15:00,8.75,26.469515,13.950144,8.179999,8.339999,NA,NA,NA,NA,NA
"2947",4331,2015-05-15 16:30:00,8.75,26.475475,13.950144,8.169999,8.349999,NA,NA,NA,NA,NA
"2948",4332,2015-05-15 16:45:00,8.75,26.472679,13.950144,8.179999,8.339999,NA,NA,NA,NA,NA
"2949",4333,2015-05-15 17:00:00,8.8125,26.471554,13.979951,8.179999,8.349999,NA,NA,NA,NA,NA
"2950",4334,2015-05-15 17:15:00,8.8125,26.477991,13.979951,8.209999,8.349999,NA,NA,NA,NA,NA
"2951",4335,2015-05-15 17:30:00,8.8125,26.471134,13.979951,8.19,8.349999,NA,NA,NA,NA,NA
"2952",4336,2015-05-15 17:45:00,8.8125,26.473616,13.979951,8.179999,8.349999,NA,NA,NA,NA,NA
"2953",4337,2015-05-15 18:00:00,8.75,26.470518,13.979951,8.209999,8.349999,NA,NA,NA,NA,NA
"2954",4338,2015-05-15 18:15:00,8.8125,26.473824,13.979951,8.209999,8.349999,NA,NA,NA,NA,NA
"2955",4339,2015-05-15 18:30:00,8.75,26.467403,13.979951,8.209999,8.349999,NA,NA,NA,NA,NA
"2956",4340,2015-05-15 18:45:00,8.8125,26.466543,13.979951,8.219999,8.349999,NA,NA,NA,NA,NA
"2957",4341,2015-05-15 19:00:00,8.75,26.464558,13.950144,8.219999,8.349999,NA,NA,NA,NA,NA
"2958",4342,2015-05-15 19:15:00,8.75,26.462181,13.771296,8.23,8.349999,NA,NA,NA,NA,NA
"2959",4343,2015-05-15 19:30:00,8.75,26.462553,13.741487,8.23,8.36,NA,NA,NA,NA,NA
"2960",4344,2015-05-15 19:45:00,8.8125,26.463644,13.681871,8.25,8.349999,NA,NA,NA,NA,NA
"2961",4345,2015-05-15 20:00:00,8.75,26.464609,13.473215,8.24,8.36,NA,NA,NA,NA,NA
"2962",4346,2015-05-15 20:15:00,8.75,26.466351,13.353984,8.259999,8.349999,NA,NA,NA,NA,NA
"2963",4347,2015-05-15 20:30:00,8.75,26.468353,13.294368,8.23,8.36,NA,NA,NA,NA,NA
"2964",4348,2015-05-15 20:45:00,8.75,26.469568,13.234752,8.23,8.349999,NA,NA,NA,NA,NA
"2965",4349,2015-05-15 21:00:00,8.75,26.47484,13.175136,8.24,8.36,NA,NA,NA,NA,NA
"2966",4350,2015-05-15 21:15:00,8.75,26.476215,13.175136,8.24,8.36,NA,NA,NA,NA,NA
"2967",4351,2015-05-15 21:30:00,8.75,26.481804,13.145327,8.24,8.36,NA,NA,NA,NA,NA
"2968",4352,2015-05-15 21:45:00,8.75,26.486816,13.145327,8.25,8.36,NA,NA,NA,NA,NA
"2969",4353,2015-05-15 22:00:00,8.75,26.490456,13.085711,8.259999,8.37,NA,NA,NA,NA,NA
"2970",4354,2015-05-15 22:15:00,8.75,26.493725,13.11552,8.24,8.36,NA,NA,NA,NA,NA
"2971",4355,2015-05-15 22:30:00,8.75,26.497839,13.11552,8.23,8.349999,NA,NA,NA,NA,NA
"2972",4356,2015-05-15 22:45:00,8.75,26.498842,13.11552,8.25,8.36,NA,NA,NA,NA,NA
"2973",4357,2015-05-15 23:00:00,8.75,26.495674,13.085711,8.25,8.36,NA,NA,NA,NA,NA
"2974",4358,2015-05-15 23:15:00,8.75,26.493145,13.11552,8.29,8.349999,NA,NA,NA,NA,NA
"2975",4359,2015-05-15 23:30:00,8.75,26.494516,13.11552,8.259999,8.36,NA,NA,NA,NA,NA
"2976",4360,2015-05-15 23:45:00,8.75,26.4942,13.11552,8.259999,8.37,NA,NA,NA,NA,NA
"2977",4361,2015-05-16 00:00:00,8.75,26.492882,13.085711,8.259999,8.36,NA,NA,NA,NA,NA
"2978",4362,2015-05-16 00:15:00,8.75,26.496468,13.085711,8.25,8.37,NA,NA,NA,NA,NA
"2979",4363,2015-05-16 00:30:00,8.75,26.496468,13.11552,8.259999,8.36,NA,NA,NA,NA,NA
"2980",4364,2015-05-16 00:45:00,8.75,26.499475,13.085711,8.24,8.37,NA,NA,NA,NA,NA
"2981",4365,2015-05-16 01:00:00,8.75,26.496153,13.055903,8.25,8.349999,NA,NA,NA,NA,NA
"2982",4366,2015-05-16 01:15:00,8.75,26.49494,13.11552,8.25,8.36,NA,NA,NA,NA,NA
"2983",4367,2015-05-16 01:30:00,8.75,26.493725,13.085711,8.28,8.36,NA,NA,NA,NA,NA
"2984",4368,2015-05-16 01:45:00,8.75,26.490456,13.085711,8.27,8.36,NA,NA,NA,NA,NA
"2985",4369,2015-05-16 02:00:00,8.75,26.491035,13.055903,8.24,8.37,NA,NA,NA,NA,NA
"2986",4370,2015-05-16 02:15:00,8.75,26.48592,13.085711,8.25,8.36,NA,NA,NA,NA,NA
"2987",4371,2015-05-16 02:30:00,8.75,26.487291,13.085711,8.24,8.37,NA,NA,NA,NA,NA
"2988",4372,2015-05-16 02:45:00,8.75,26.481384,13.085711,8.259999,8.36,NA,NA,NA,NA,NA
"2989",4373,2015-05-16 03:00:00,8.75,26.479959,13.055903,8.25,8.37,NA,NA,NA,NA,NA
"2990",4374,2015-05-16 03:15:00,8.75,26.479801,13.085711,8.259999,8.37,NA,NA,NA,NA,NA
"2991",4375,2015-05-16 03:30:00,8.75,26.478113,13.085711,8.25,8.36,NA,NA,NA,NA,NA
"2992",4376,2015-05-16 03:45:00,8.75,26.474632,13.085711,8.24,8.36,NA,NA,NA,NA,NA
"2993",4377,2015-05-16 04:00:00,8.75,26.474791,13.026095,8.259999,8.37,NA,NA,NA,NA,NA
"2994",4378,2015-05-16 04:15:00,8.75,26.476425,13.055903,8.27,8.37,NA,NA,NA,NA,NA
"2995",4379,2015-05-16 04:30:00,8.75,26.473207,13.085711,8.28,8.37,NA,NA,NA,NA,NA
"2996",4380,2015-05-16 04:45:00,8.75,26.475897,13.055903,8.28,8.36,NA,NA,NA,NA,NA
"2997",4381,2015-05-16 05:00:00,8.75,26.47827,12.996287,8.28,8.37,NA,NA,NA,NA,NA
"2998",4382,2015-05-16 05:15:00,8.75,26.480854,13.026095,8.29,8.37,NA,NA,NA,NA,NA
"2999",4383,2015-05-16 05:30:00,8.75,26.481804,13.026095,8.299999,8.37,NA,NA,NA,NA,NA
"3000",4384,2015-05-16 05:45:00,8.75,26.480434,13.026095,8.28,8.379999,NA,NA,NA,NA,NA
"3001",4385,2015-05-16 06:00:00,8.75,26.482491,12.996287,8.28,8.379999,NA,NA,NA,NA,NA
"3002",4386,2015-05-16 06:15:00,8.75,26.479376,12.996287,8.309999,8.37,NA,NA,NA,NA,NA
"3003",4387,2015-05-16 06:30:00,8.75,26.481384,12.966479,8.309999,8.379999,NA,NA,NA,NA,NA
"3004",4388,2015-05-16 06:45:00,8.75,26.484127,13.026095,8.299999,8.37,NA,NA,NA,NA,NA
"3005",4389,2015-05-16 07:00:00,8.75,26.489506,13.145327,8.309999,8.379999,NA,NA,NA,NA,NA
"3006",4390,2015-05-16 07:15:00,8.75,26.489824,13.413599,8.28,8.36,NA,NA,NA,NA,NA
"3007",4391,2015-05-16 07:30:00,8.8125,26.487803,13.830912,8.299999,8.379999,NA,NA,NA,NA,NA
"3008",4392,2015-05-16 07:45:00,8.8125,26.489861,13.979951,8.299999,8.379999,NA,NA,NA,NA,NA
"3009",4393,2015-05-16 08:00:00,8.8125,26.495607,13.950144,8.27,8.37,NA,NA,NA,NA,NA
"3010",4394,2015-05-16 08:15:00,8.8125,26.487852,13.920335,8.299999,8.37,NA,NA,NA,NA,NA
"3011",4395,2015-05-16 08:30:00,8.8125,26.493446,13.950144,8.309999,8.379999,NA,NA,NA,NA,NA
"3012",4396,2015-05-16 08:45:00,8.8125,26.495661,13.979951,8.309999,8.379999,NA,NA,NA,NA,NA
"3013",4397,2015-05-16 09:00:00,8.8125,26.497347,13.950144,8.29,8.379999,NA,NA,NA,NA,NA
"3014",4398,2015-05-16 09:15:00,8.8125,26.493132,13.979951,8.309999,8.379999,NA,NA,NA,NA,NA
"3015",4399,2015-05-16 09:30:00,8.8125,26.491968,13.979951,8.309999,8.37,NA,NA,NA,NA,NA
"3016",4400,2015-05-16 09:45:00,8.8125,26.496927,13.979951,8.299999,8.379999,NA,NA,NA,NA,NA
"3017",4401,2015-05-16 10:00:00,8.8125,26.496561,13.950144,8.33,8.37,NA,NA,NA,NA,NA
"3018",4402,2015-05-16 10:15:00,8.8125,26.493288,13.979951,8.339999,8.379999,NA,NA,NA,NA,NA
"3019",4403,2015-05-16 10:30:00,8.8125,26.492813,13.950144,8.339999,8.379999,NA,NA,NA,NA,NA
"3020",4404,2015-05-16 10:45:00,8.8125,26.489595,13.979951,8.32,8.389999,NA,NA,NA,NA,NA
"3021",4405,2015-05-16 11:00:00,8.8125,26.488859,13.950144,8.339999,8.379999,NA,NA,NA,NA,NA
"3022",4406,2015-05-16 11:15:00,8.8125,26.49276,13.950144,8.339999,8.379999,NA,NA,NA,NA,NA
"3023",4407,2015-05-16 11:30:00,8.8125,26.490175,13.950144,8.37,8.379999,NA,NA,NA,NA,NA
"3024",4408,2015-05-16 11:45:00,8.8125,26.489702,13.950144,8.36,8.37,NA,NA,NA,NA,NA
"3025",4409,2015-05-16 12:00:00,8.8125,26.484056,13.950144,8.349999,8.379999,NA,NA,NA,NA,NA
"3026",4410,2015-05-16 12:15:00,8.8125,26.484478,13.950144,8.32,8.379999,NA,NA,NA,NA,NA
"3027",4411,2015-05-16 12:30:00,8.8125,26.481684,13.950144,8.339999,8.37,NA,NA,NA,NA,NA
"3028",4412,2015-05-16 12:45:00,8.8125,26.479733,13.979951,8.33,8.389999,NA,NA,NA,NA,NA
"3029",4413,2015-05-16 13:00:00,8.8125,26.472927,13.979951,8.299999,8.389999,NA,NA,NA,NA,NA
"3030",4414,2015-05-16 13:15:00,8.8125,26.471872,13.979951,8.32,8.389999,NA,NA,NA,NA,NA
"3031",4415,2015-05-16 13:30:00,8.8125,26.471029,13.950144,8.309999,8.379999,NA,NA,NA,NA,NA
"3032",4416,2015-05-16 13:45:00,8.8125,26.473667,13.950144,8.32,8.389999,NA,NA,NA,NA,NA
"3033",4417,2015-05-16 14:00:00,8.8125,26.471609,13.950144,8.32,8.379999,NA,NA,NA,NA,NA
"3034",4418,2015-05-16 14:15:00,8.8125,26.467548,13.950144,8.309999,8.389999,NA,NA,NA,NA,NA
"3035",4419,2015-05-16 14:30:00,8.8125,26.460268,13.979951,8.33,8.379999,NA,NA,NA,NA,NA
"3036",4420,2015-05-16 14:45:00,8.8125,26.464277,13.950144,8.33,8.389999,NA,NA,NA,NA,NA
"3037",4421,2015-05-16 15:00:00,8.8125,26.464645,13.979951,8.32,8.389999,NA,NA,NA,NA,NA
"3038",4422,2015-05-16 15:15:00,8.8125,26.462433,13.979951,8.37,8.379999,NA,NA,NA,NA,NA
"3039",4423,2015-05-16 15:30:00,8.8125,26.455576,13.950144,8.349999,8.379999,NA,NA,NA,NA,NA
"3040",4424,2015-05-16 15:45:00,8.8125,26.452778,13.979951,8.36,8.379999,NA,NA,NA,NA,NA
"3041",4425,2015-05-16 16:00:00,8.8125,26.451881,13.979951,8.37,8.389999,NA,NA,NA,NA,NA
"3042",4426,2015-05-16 16:15:00,8.8125,26.454836,13.979951,8.379999,8.4,NA,NA,NA,NA,NA
"3043",4427,2015-05-16 16:30:00,8.8125,26.451672,13.979951,8.4,8.389999,NA,NA,NA,NA,NA
"3044",4428,2015-05-16 16:45:00,8.875,26.447803,13.979951,8.4,8.41,NA,NA,NA,NA,NA
"3045",4429,2015-05-16 17:00:00,8.8125,26.44128,13.979951,8.41,8.4,NA,NA,NA,NA,NA
"3046",4430,2015-05-16 17:15:00,8.8125,26.445709,13.979951,8.389999,8.4,NA,NA,NA,NA,NA
"3047",4431,2015-05-16 17:30:00,8.8125,26.445341,13.979951,8.389999,8.4,NA,NA,NA,NA,NA
