Reservoir,Site,DateTime,Depth_m,CH4_umolL,CO2_umolL
FCR,50,2020-07-27 11:41:00,6.2,9.788422889,662.5163463
FCR,50,2020-07-27 11:58:00,8,2.92903195,678.4395317
FCR,50,2020-07-27 11:58:00,8,6.321227134,699.1023943
FCR,50,2020-07-27 12:15:00,9,4.77412828,652.8772274
FCR,50,2020-07-27 12:15:00,9,4.750944416,627.9806082
FCR,50,2020-08-03 11:16:00,0.1,0.978366012,0
FCR,50,2020-08-03 11:16:00,0.1,0.946857387,0
FCR,50,2020-08-03 11:40:00,1.6,1.025757872,12.3409814
FCR,50,2020-08-03 11:40:00,1.6,1.049995276,24.06758493
FCR,50,2020-08-03 12:05:00,3.8,2.306214761,256.0085838
FCR,50,2020-08-03 12:05:00,3.8,2.051670451,248.0216716
FCR,50,2020-08-03 12:26:00,5,17.12681996,438.1315517
FCR,50,2020-08-03 12:26:00,5,16.4811252,426.0576911
FCR,50,2020-08-03 12:44:00,6.2,1.471571396,620.3613679
FCR,50,2020-08-03 12:44:00,6.2,1.71611133,623.9674988
FCR,50,2020-08-10 11:15:00,0.1,1.031868267,0
FCR,50,2020-08-10 11:15:00,0.1,0.890382906,0
FCR,50,2020-08-10 11:23:00,1.6,0.779433211,5.557359822
FCR,50,2020-08-10 11:23:00,1.6,0.582086148,4.14130179
FCR,50,2020-08-10 11:38:00,3.8,17.03462089,295.8225382
FCR,50,2020-08-10 11:38:00,3.8,15.74005304,265.5776761
FCR,50,2020-08-10 11:51:00,5,6.215761929,478.4138701
FCR,50,2020-08-10 11:51:00,5,7.684362444,457.4668984
FCR,50,2020-08-10 12:00:00,6.2,0.018465826,633.2184028
FCR,50,2020-08-10 12:00:00,6.2,1.957429086,627.0732453
FCR,50,2020-08-10 12:11:00,8,0.003559056,734.8806822
FCR,50,2020-08-10 12:11:00,8,0.011657197,734.0524219
FCR,50,2020-08-10 12:22:00,9,0.001186352,739.4761913
FCR,50,2020-08-10 12:22:00,9,0.005261213,710.1664619
FCR,50,2020-08-17 10:29:00,0.1,0.25458621,37.39868698
FCR,50,2020-08-17 10:29:00,0.1,0.194221473,43.77011683
FCR,50,2020-08-17 10:44:00,1.6,0.259289284,1092.138034
FCR,50,2020-08-17 10:44:00,1.6,0.267248334,36.461712
FCR,50,2020-08-17 11:12:00,3.8,34.82022002,402.8189284
FCR,50,2020-08-17 11:12:00,3.8,31.46697957,415.7759538
FCR,50,2020-08-17 11:24:00,5,14.24623291,427.3409021
FCR,50,2020-08-17 11:24:00,5,18.35160351,445.8394652
FCR,50,2020-08-17 11:40:00,6.2,0.726650855,615.7799555
FCR,50,2020-08-17 11:40:00,6.2,0.125742641,637.4106921
FCR,50,2020-08-17 11:53:00,8,0.021964908,801.408084
FCR,50,2020-08-17 11:53:00,8,0.01571137,730.2782978
FCR,50,2020-08-17 12:02:00,9,0.030337415,774.5302875
FCR,50,2020-08-17 12:02:00,9,0.014832773,780.0985959
FCR,50,2020-08-24 09:40:00,0.1,0.564534959,17.75026615
FCR,50,2020-08-24 09:40:00,0.1,0.509654664,14.22710726
FCR,50,2020-08-24 09:50:00,1.6,0.467287283,19.14877197
FCR,50,2020-08-24 09:50:00,1.6,0.623153553,20.00939093
FCR,50,2020-08-24 10:03:00,3.8,18.84673455,290.1092742
FCR,50,2020-08-24 10:03:00,3.8,17.7280488,288.8721344
FCR,50,2020-08-24 10:15:00,5,8.601460866,666.68386
FCR,50,2020-08-24 10:15:00,5,8.965425739,668.9967734
FCR,50,2020-08-24 10:27:00,6.2,0.010384162,656.8136362
FCR,50,2020-08-24 10:27:00,6.2,0.044755738,649.5252694
FCR,50,2020-08-24 10:44:00,8,0.342469658,706.4605928
FCR,50,2020-08-24 10:44:00,8,0.368949271,732.064007
FCR,50,2020-08-24 10:54:00,9,0.012149469,762.6697689
FCR,50,2020-08-24 10:54:00,9,0.012305232,782.4371107
FCR,100,2020-08-24 15:32:00,0.1,0.016251213,28.93831269
FCR,100,2020-08-24 15:32:00,0.1,0.018431887,28.40042584
FCR,50,2020-09-02 09:45:00,0.1,0.567254771,30.16991171
FCR,50,2020-09-02 09:45:00,0.1,0.477758451,21.95625292
FCR,50,2020-09-02 09:57:00,1.6,0.304718548,77.03295517
FCR,50,2020-09-02 09:57:00,1.6,0.401963689,421.8471355
FCR,50,2020-09-02 10:14:00,3.8,20.33870581,334.0487052
FCR,50,2020-09-02 10:14:00,3.8,19.27978577,345.0268317
FCR,50,2020-09-02 10:24:00,5,9.071663096,719.8780166
FCR,50,2020-09-02 10:24:00,5,10.23839952,695.3699473
FCR,50,2020-09-02 10:37:00,6.2,0.024632015,800.0209979
FCR,50,2020-09-02 10:37:00,6.2,0.075743445,733.8066807
FCR,50,2020-09-02 10:48:00,8,0.002822418,828.4631173
FCR,50,2020-09-02 10:48:00,8,0.002976368,817.3520837
FCR,50,2020-09-02 10:58:00,9,5.13E-04,790.1592911
FCR,50,2020-09-02 10:58:00,9,0.012572591,806.3473758
FCR,100,2020-09-02 15:00:00,0.1,0.005696153,32.90779797
FCR,100,2020-09-02 15:00:00,0.1,0.002925052,36.09756837
FCR,200,2020-09-02 15:05:00,0.1,5.721401203,211.9602431
FCR,200,2020-09-02 15:05:00,0.1,4.437406123,211.2957076
FCR,50,2020-09-11 08:40:00,0.1,0.6457926,0
FCR,50,2020-09-11 08:40:00,0.1,0.551233085,0
FCR,50,2020-09-11 08:47:00,1.6,0.411890432,0
FCR,50,2020-09-11 08:47:00,1.6,NA,NA
FCR,50,2020-09-11 09:10:00,3.8,18.21310937,364.4991654
FCR,50,2020-09-11 09:10:00,3.8,18.77937419,363.2059463
FCR,50,2020-09-11 09:19:00,5,1.671591704,753.1384188
FCR,50,2020-09-11 09:19:00,5,0.257516041,702.0023839
FCR,50,2020-09-11 09:28:00,6.2,0.09658802,811.5488106
FCR,50,2020-09-11 09:28:00,6.2,0.1001249,732.3122044
FCR,50,2020-09-11 09:35:00,8,0.004993242,653.7222077
FCR,50,2020-09-11 09:35:00,8,0.006657656,848.6749729
FCR,50,2020-09-11 09:45:00,9,0.003328828,693.7311707
FCR,50,2020-09-11 09:45:00,9,0.015083751,729.537172
FCR,50,2020-09-15 09:20:00,0.1,0.616939481,0
FCR,50,2020-09-15 09:20:00,0.1,0.643803681,0
FCR,50,2020-09-15 09:31:00,1.6,0.655569784,0
FCR,50,2020-09-15 09:31:00,1.6,0.587107723,0
FCR,50,2020-09-15 09:40:00,3.8,28.39322089,339.7658846
FCR,50,2020-09-15 09:40:00,3.8,26.26876246,352.386762
FCR,50,2020-09-15 09:52:00,5,5.585671138,698.05857
FCR,50,2020-09-15 09:52:00,5,2.954072833,692.0447759
FCR,50,2020-09-15 09:56:00,6.2,6.75457622,670.8212064
FCR,50,2020-09-15 09:56:00,6.2,4.651150997,621.3355014
FCR,50,2020-09-15 10:08:00,8,0.27468124,811.9431109
FCR,50,2020-09-15 10:08:00,8,0.203095436,814.0465905
FCR,50,2020-09-15 10:20:00,9,4.583834309,988.2308788
FCR,50,2020-09-15 10:20:00,9,9.207808732,908.4065262
FCR,100,2020-09-15 14:56:00,0.1,0.013536225,25.64627004
FCR,100,2020-09-15 14:56:00,0.1,0.017284718,28.74755401
FCR,50,2020-09-21 10:49:00,0.1,0.253987615,53.39984131
FCR,50,2020-09-21 10:49:00,0.1,0.196191833,50.33835878
FCR,50,2020-09-21 12:00:00,1.6,0.25163394,46.54537157
FCR,50,2020-09-21 12:00:00,1.6,0.291907924,49.93196729
FCR,50,2020-09-21 11:09:00,3.8,16.95351637,166.0786541
FCR,50,2020-09-21 11:09:00,3.8,16.95848523,184.7726625
FCR,50,2020-09-21 11:18:00,5,8.673917638,487.8323402
FCR,50,2020-09-21 11:18:00,5,9.437920333,460.7666672
FCR,50,2020-09-21 11:26:00,6.2,12.05185877,778.8357372
FCR,50,2020-09-21 11:26:00,6.2,10.55758938,771.5477833
FCR,50,2020-09-21 11:36:00,8,2.948369407,869.08174
FCR,50,2020-09-21 11:36:00,8,4.292055943,871.4117178
FCR,50,2020-09-21 11:47:00,9,36.09129484,732.7509427
FCR,50,2020-09-21 11:47:00,9,38.8906505,795.7958086
FCR,50,2020-09-29 12:00:00,0.1,0.508230854,16.36787389
FCR,50,2020-09-29 12:00:00,0.1,0.399390288,19.7873783
FCR,50,2020-09-29 12:00:00,1.6,0.858291242,33.15346708
FCR,50,2020-09-29 12:00:00,1.6,0.627601849,30.82061654
FCR,50,2020-09-29 12:00:00,3.8,1.062441495,193.8652833
FCR,50,2020-09-29 12:00:00,3.8,0.906066303,188.092511
FCR,50,2020-09-29 12:00:00,5,14.47666618,317.0235013
FCR,50,2020-09-29 12:00:00,5,15.62211138,410.7386747
FCR,50,2020-09-29 12:00:00,6.2,14.91759341,307.3729106
FCR,50,2020-09-29 12:00:00,6.2,14.74220153,293.2486497
FCR,50,2020-09-29 12:00:00,8,32.82405324,378.4211514
FCR,50,2020-09-29 12:00:00,8,30.51319142,413.3985305
FCR,50,2020-09-29 12:00:00,9,48.75029181,431.8567507
FCR,50,2020-09-29 12:00:00,9,40.05982679,379.8797456
FCR,50,2020-09-30 10:40:00,0.1,0.271698467,51.93050235
FCR,50,2020-09-30 10:40:00,0.1,0.258121287,58.99005571
FCR,50,2020-09-30 10:45:00,1.6,0.311965387,51.5561321
FCR,50,2020-09-30 10:45:00,1.6,0.285327271,45.08487485
FCR,50,2020-09-30 10:55:00,3.8,3.154190502,115.3595196
FCR,50,2020-09-30 10:55:00,3.8,2.253811829,115.519964
FCR,50,2020-09-30 11:05:00,5,12.86708803,363.8878867
FCR,50,2020-09-30 11:05:00,5,9.032851188,360.063962
FCR,50,2020-09-30 11:20:00,6.2,0.040008799,782.888423
FCR,50,2020-09-30 11:20:00,6.2,0.041454279,834.551518
FCR,50,2020-09-30 11:30:00,8,0.019100975,768.1542794
FCR,50,2020-09-30 11:30:00,8,0.016313265,727.6420698
FCR,50,2020-09-30 11:40:00,9,0.015074283,884.6101691
FCR,50,2020-09-30 11:40:00,9,0.007898511,1171.404524
FCR,100,2020-09-30 13:15:00,0.1,0.023385789,25.93851044
FCR,100,2020-09-30 13:15:00,0.1,0.015951896,27.11510267
FCR,50,2020-10-06 11:40:00,0.1,0.271921211,21.80776172
FCR,50,2020-10-06 11:40:00,0.1,0.186942596,21.43222831
FCR,50,2020-10-06 11:48:00,1.6,0.148207676,29.23795852
FCR,50,2020-10-06 11:48:00,1.6,0.151987955,24.19508127
FCR,50,2020-10-06 11:56:00,3.8,0.081767966,107.8317369
FCR,50,2020-10-06 11:56:00,3.8,0.119933255,99.16764462
FCR,50,2020-10-06 12:05:00,5,1.796150674,772.9014098
FCR,50,2020-10-06 12:05:00,5,2.111156716,842.1068529
FCR,50,2020-10-06 12:14:00,6.2,0.030397591,963.7260308
FCR,50,2020-10-06 12:14:00,6.2,0.016985366,935.7756154
FCR,50,2020-10-06 12:24:00,8,0.028481559,931.7520431
FCR,50,2020-10-06 12:24:00,8,0.02837799,943.3399313
FCR,50,2020-10-06 12:34:00,9,0.032313623,959.3001013
FCR,50,2020-10-06 12:34:00,9,0.031743992,1013.028203
FCR,50,2020-10-13 11:37:00,0.1,0.322439552,0
FCR,50,2020-10-13 11:37:00,0.1,0.341558979,0
FCR,50,2020-10-13 11:44:00,1.6,0.364978981,0
FCR,50,2020-10-13 11:44:00,1.6,0.343476103,0
FCR,50,2020-10-13 11:53:00,3.8,0.138499264,60.68321067
FCR,50,2020-10-13 11:53:00,3.8,0.142022627,55.90585043
FCR,50,2020-10-13 12:29:00,5,10.2648525,272.7389592
FCR,50,2020-10-13 12:29:00,5,10.8376581,342.9232122
FCR,50,2020-10-13 12:36:00,6.2,0.027357879,774.4423015
FCR,50,2020-10-13 12:36:00,6.2,0.02948226,783.0308143
FCR,50,2020-10-13 12:48:00,8,0.019482126,937.3288144
FCR,50,2020-10-13 12:48:00,8,0.016217834,974.6083277
FCR,50,2020-10-13 12:57:00,9,0.015336993,938.2413439
FCR,50,2020-10-13 12:57:00,9,0.026217968,891.8633748
FCR,50,2020-10-19 12:48:00,0.1,0.085756654,66.76677305
FCR,50,2020-10-19 12:48:00,0.1,0.105104192,66.46882802
FCR,50,2020-10-19 13:00:00,1.6,0.101077813,76.08432677
FCR,50,2020-10-19 13:00:00,1.6,0.082776088,76.38227181
FCR,50,2020-10-19 13:09:00,3.8,0.07885429,113.9775176
FCR,50,2020-10-19 13:09:00,3.8,0.07404355,107.4498129
FCR,50,2020-10-19 13:18:00,5,0.10489503,451.2783796
FCR,50,2020-10-19 13:18:00,5,0.132922814,386.54305
FCR,50,2020-10-19 13:33:00,6.2,0.030380864,759.4618862
FCR,50,2020-10-19 13:33:00,6.2,0.032995396,835.6274707
FCR,50,2020-10-19 14:22:00,8,0.017621947,867.4805032
FCR,50,2020-10-19 14:22:00,8,0.021020838,835.8983298
FCR,50,2020-10-19 14:38:00,9,0.016680715,999.9576988
FCR,50,2020-10-19 14:38:00,9,0.016366971,973.3593332
FCR,100,2020-10-19 16:30:00,0.1,0.016889878,34.48036596
FCR,100,2020-10-19 16:30:00,0.1,0.020393351,36.89101213
FCR,50,2020-10-28 11:05:00,0.1,0.637252279,13.33005959
FCR,50,2020-10-28 11:05:00,0.1,0.514232162,10.95155876
FCR,50,2020-10-28 11:14:00,1.6,0.652188273,17.72113804
FCR,50,2020-10-28 11:14:00,1.6,0.619440096,13.95735651
FCR,50,2020-10-28 11:23:00,3.8,0.239732804,199.5326959
FCR,50,2020-10-28 11:23:00,3.8,0.155566456,187.0390322
FCR,50,2020-10-28 11:33:00,5,0.056918249,448.2036507
FCR,50,2020-10-28 11:33:00,5,0.045615335,423.1117738
FCR,50,2020-10-28 11:51:00,6.2,0.020890209,848.994109
FCR,50,2020-10-28 11:51:00,6.2,0.031183934,821.366907
FCR,50,2020-10-28 12:02:00,8,0.020688371,991.3382355
FCR,50,2020-10-28 12:02:00,8,0.026945341,1019.122262
FCR,50,2020-10-28 12:16:00,9,0.031839907,969.1214695
FCR,50,2020-10-28 12:16:00,9,0.030427043,1008.432077
FCR,50,2020-11-02 09:32:00,0.1,0.032783978,389.7665432
FCR,50,2020-11-02 09:32:00,0.1,0.039424432,402.5231301
FCR,50,2020-11-02 09:43:00,1.6,0.037960395,406.2878128
FCR,50,2020-11-02 09:43:00,1.6,0.03999959,398.4063547
FCR,50,2020-11-02 09:59:00,3.8,0.03398658,387.1935586
FCR,50,2020-11-02 09:59:00,3.8,0.03131994,395.1291848
FCR,50,2020-11-02 10:10:00,5,0.038849275,353.5280862
FCR,50,2020-11-02 10:10:00,5,0.035084608,349.0321341
FCR,50,2020-11-02 10:36:00,8,0.054849111,273.2238821
FCR,50,2020-11-02 10:36:00,8,0.050718434,273.3322183
FCR,50,2020-11-02 10:47:00,9,0.05432624,279.0198685
FCR,50,2020-11-02 10:47:00,9,0.043502822,275.4718581
FCR,50,2020-11-02 12:00:00,6,0.037228376,342.4777943
FCR,50,2020-11-02 12:00:00,6,0.034666311,325.0627511
FCR,200,2020-11-02 12:35:00,0.1,3.323939776,127.2950283
FCR,200,2020-11-02 12:35:00,0.1,3.362841338,138.4265723
FCR,100,2020-11-02 13:10:00,0.1,0.032679403,35.69677603
FCR,100,2020-11-02 13:10:00,0.1,0.022588004,36.07595271
FCR,50,2020-11-04 12:00:00,0.1,0.061432991,199.6251114
FCR,50,2020-11-04 12:00:00,0.1,0.059124664,189.5704842
FCR,50,2020-11-04 12:00:00,1.6,0.065210255,208.5927519
FCR,50,2020-11-04 12:00:00,1.6,0.055557248,200.3044781
FCR,50,2020-11-04 12:00:00,5,0.08010946,221.0930992
FCR,50,2020-11-04 12:00:00,5,0.095375899,210.0601839
FCR,50,2020-11-04 12:00:00,9,0.085617969,215.1690215
FCR,50,2020-11-04 12:00:00,9,0.105448601,216.5005803
FCR,50,2020-11-09 10:41:00,0.1,0.159304286,44.05763127
FCR,50,2020-11-09 10:41:00,0.1,0.159149169,40.12056635
FCR,50,2020-11-09 10:58:00,1.6,0.102324953,61.60033552
FCR,50,2020-11-09 10:58:00,1.6,0.087795741,56.99370173
FCR,50,2020-11-09 11:10:00,3.8,0.063907854,140.4755477
FCR,50,2020-11-09 11:10:00,3.8,0.063959559,150.6262117
FCR,50,2020-11-09 11:24:00,5,0.048344533,203.3614555
FCR,50,2020-11-09 11:24:00,5,0.06685506,216.0029156
FCR,50,2020-11-09 11:35:00,6.2,0.056772511,209.2804442
FCR,50,2020-11-09 11:35:00,6.2,0.052532669,238.0451226
FCR,50,2020-11-09 11:47:00,8,0.068561338,236.3845919
FCR,50,2020-11-09 11:47:00,8,0.063132273,226.9570622
FCR,50,2020-11-09 12:00:00,9,0.057082743,223.0199973
FCR,50,2020-11-09 12:00:00,9,0.057599797,231.8315236
FCR,100,2020-11-09 13:14:00,0.1,0.027610675,37.4958564
FCR,100,2020-11-09 13:14:00,0.1,0.03438408,41.48648683
FCR,50,2020-12-02 10:02:00,0.1,0.034805825,70.92306731
FCR,50,2020-12-02 10:02:00,0.1,0.029257829,68.29327468
FCR,50,2020-12-02 10:11:00,1.6,0.030304621,67.34438043
FCR,50,2020-12-02 10:11:00,1.6,0.025698737,70.92306731
FCR,50,2020-12-02 10:27:00,3.8,0.035695598,74.69153305
FCR,50,2020-12-02 10:27:00,3.8,0.03297394,68.91683376
FCR,50,2020-12-02 10:35:00,5,0.033444996,69.75728295
FCR,50,2020-12-02 10:35:00,5,0.034805825,77.05021304
FCR,50,2020-12-02 10:47:00,6.2,0.039778086,69.48617031
FCR,50,2020-12-02 10:47:00,6.2,0.035276881,68.72705491
FCR,50,2020-12-02 10:58:00,8,0.040249142,72.38707558
FCR,50,2020-12-02 10:58:00,8,0.042604424,76.15554132
FCR,50,2020-12-02 11:06:00,9,0.049460909,75.45064845
FCR,50,2020-12-02 11:06:00,9,0.039097671,74.39330914
FCR,200,2020-12-02 13:45:00,0.1,2.480268338,104.2970336
FCR,200,2020-12-02 13:45:00,0.1,2.646498865,101.2063495
FCR,50,2021-02-08 11:22:00,0.1,0.201212911,31.38210209
FCR,50,2021-02-08 11:22:00,0.1,0.252643911,41.45102409
FCR,50,2021-02-08 11:36:00,1.6,0.168404063,35.3135902
FCR,50,2021-02-08 11:36:00,1.6,0.172814496,37.30480106
FCR,50,2021-02-08 11:45:00,3.8,0.216925278,43.61114441
FCR,50,2021-02-08 11:45:00,3.8,0.22147077,38.151539
FCR,50,2021-02-08 12:00:00,5,0.179027113,44.78093113
FCR,50,2021-02-08 12:00:00,5,0.201772633,38.10022223
FCR,50,2021-02-08 12:00:00,6.2,0.167926145,32.49590469
FCR,50,2021-02-08 12:00:00,6.2,0.203984196,39.21890808
FCR,50,2021-02-08 12:00:00,8,0.208038644,35.47268662
FCR,50,2021-02-08 12:00:00,8,0.262182894,41.55364614
FCR,50,2021-02-08 12:50:00,9,0.237440316,39.5729789
FCR,50,2021-02-08 12:50:00,9,0.291219116,47.65389869
FCR,50,2021-02-26 10:45:00,0.1,0.148194049,34.96157831
FCR,50,2021-02-26 10:45:00,0.1,0.159907122,30.35638619
FCR,50,2021-02-26 10:47:00,1.6,0.112559739,35.89977354
FCR,50,2021-02-26 10:47:00,1.6,0.163442451,40.06297519
FCR,50,2021-02-26 12:00:00,3.8,0.16708564,37.68479852
FCR,50,2021-02-26 12:00:00,3.8,0.171727202,39.70296491
FCR,50,2021-02-26 11:18:00,5,0.141824336,52.20443377
FCR,50,2021-02-26 11:18:00,5,0.154050702,47.92126966
FCR,50,2021-02-26 11:32:00,6.2,0.15253933,45.93914718
FCR,50,2021-02-26 11:32:00,6.2,0.145737964,40.80833475
FCR,50,2021-02-26 11:49:00,8,0.155467599,46.42074919
FCR,50,2021-02-26 11:49:00,8,0.171727202,45.90366041
FCR,50,2021-02-26 12:07:00,9,0.137816134,45.03675613
FCR,50,2021-02-26 12:07:00,9,0.153726838,46.42074919
FCR,100,2021-02-26 14:12:00,0.1,0.010010106,39.30745564
FCR,100,2021-02-26 14:12:00,0.1,0.005661157,37.52252794
FCR,50,2021-03-22 09:21:00,0.1,0.255248966,96.42983466
FCR,50,2021-03-22 09:21:00,0.1,0.275777337,104.7773913
FCR,50,2021-03-22 09:31:00,1.6,0.153245585,28.65407263
FCR,50,2021-03-22 09:31:00,1.6,0.180680364,32.74029531
FCR,50,2021-03-22 10:07:00,5,0.208137304,40.70632081
FCR,50,2021-03-22 10:07:00,5,0.182532778,38.63310478
FCR,50,2021-03-22 10:20:00,6.2,0.204623753,45.18500303
FCR,50,2021-03-22 10:20:00,6.2,0.233083842,48.34271252
FCR,50,2021-03-22 10:32:00,8,0.199952508,42.50299236
FCR,50,2021-03-22 10:32:00,8,0.186005991,25.91425157
FCR,50,2021-03-22 10:43:00,9,0.201505066,80.62236434
FCR,50,2021-03-22 10:43:00,9,0.180326223,84.74752303
FCR,50,2021-03-22 11:10:00,3.8,0.158476838,33.56464135
FCR,50,2021-03-22 11:10:00,3.8,0.206326065,36.79012603
FCR,100,2021-03-22 13:30:00,0.1,0,33.87696531
FCR,100,2021-03-22 13:30:00,0.1,NA,NA
FCR,200,2021-03-22 13:45:00,0.1,1.267554603,65.34871426
FCR,200,2021-03-22 13:45:00,0.1,1.19305092,57.06691008
FCR,50,2021-04-16 13:23:00,0.1,0.333376209,24.87150953
FCR,50,2021-04-16 13:23:00,0.1,0.346742537,22.91988566
FCR,50,2021-04-16 13:33:00,1.6,0.443281467,34.11457775
FCR,50,2021-04-16 13:33:00,1.6,0.388588824,27.417577
FCR,50,2021-04-16 13:40:00,3.8,0.129371585,15.99160741
FCR,50,2021-04-16 13:40:00,3.8,0.147160789,21.17144762
FCR,50,2021-04-16 13:55:00,5,0.083137868,39.65701282
FCR,50,2021-04-16 13:55:00,5,0.119196229,44.06584067
FCR,50,2021-04-16 14:05:00,6.2,0.060669641,87.37276341
FCR,50,2021-04-16 14:05:00,6.2,0.065837285,82.62542561
FCR,50,2021-04-16 14:15:00,8,0.006662719,180.4819334
FCR,50,2021-04-16 14:15:00,8,0.009809117,169.6811354
FCR,50,2021-04-16 14:24:00,9,6.69E-04,183.1663506
FCR,50,2021-04-16 14:24:00,9,0.002446289,166.3328959
FCR,100,2021-04-16 15:37:00,0.1,0.007029484,38.89505256
FCR,100,2021-04-16 15:37:00,0.1,0.010064445,34.93762587
FCR,50,2021-05-06 10:59:00,0.1,0.392920625,29.40319873
FCR,50,2021-05-06 10:59:00,0.1,NA,NA
FCR,50,2021-05-06 11:05:00,1.6,0.428629238,27.45467813
FCR,50,2021-05-06 11:05:00,1.6,0.506771464,27.23081907
FCR,50,2021-05-06 11:12:00,3.8,0.232090574,53.59394795
FCR,50,2021-05-06 11:12:00,3.8,0.221282049,55.51026603
FCR,50,2021-05-06 11:20:00,5,0.071883437,119.4912326
FCR,50,2021-05-06 11:20:00,5,NA,NA
FCR,50,2021-05-06 11:27:00,6.2,0.008266053,245.4295327
FCR,50,2021-05-06 11:27:00,6.2,0.010222215,366.8986991
FCR,50,2021-05-06 11:35:00,8,0.00305939,220.3434098
FCR,50,2021-05-06 11:35:00,8,NA,NA
FCR,50,2021-05-06 11:42:00,9,0.011807711,303.6590082
FCR,50,2021-05-06 11:42:00,9,0.010240465,260.3800961
FCR,100,2021-05-06 15:30:00,0.1,0.015236521,28.54342332
FCR,100,2021-05-06 15:30:00,0.1,0.016248377,30.25277499
FCR,50,2021-05-14 13:29:00,0.1,0.337481002,19.04267125
FCR,50,2021-05-14 13:29:00,0.1,0.376684234,24.05924673
FCR,50,2021-05-14 13:34:00,1.6,0.311183913,21.01523152
FCR,50,2021-05-14 13:34:00,1.6,0.368819661,21.03076298
FCR,50,2021-05-14 13:39:00,3.8,0.027656461,58.05590874
FCR,50,2021-05-14 13:39:00,3.8,0.039963425,57.48711019
FCR,50,2021-05-14 13:44:00,5,0.009935254,160.8379852
FCR,50,2021-05-14 13:44:00,5,0.009712227,158.0447657
FCR,50,2021-05-14 13:50:00,6.2,0.00318769,241.8675134
FCR,50,2021-05-14 13:50:00,6.2,0.003563584,224.7894689
FCR,50,2021-05-14 13:56:00,8,0.015096002,290.6677176
FCR,50,2021-05-14 13:56:00,8,0.00781298,303.2002557
FCR,50,2021-05-14 14:02:00,9,0,319.2545301
FCR,50,2021-05-14 14:02:00,9,NA,NA
FCR,50,2021-05-24 11:17:00,0.1,0.492554043,0
FCR,50,2021-05-24 11:17:00,0.1,0.464854068,1.330388619
FCR,50,2021-05-24 11:31:00,1.6,0.449515978,0
FCR,50,2021-05-24 11:31:00,1.6,0.546957406,2.918623033
FCR,50,2021-05-24 12:57:00,3.8,0.112662986,20.13712419
FCR,50,2021-05-24 12:57:00,3.8,0.112751204,29.78259127
FCR,50,2021-05-24 13:16:00,5,0.059842444,218.7531887
FCR,50,2021-05-24 13:16:00,5,0.064088172,228.9981225
FCR,50,2021-05-24 13:32:00,6.2,0.019943137,255.7621769
FCR,50,2021-05-24 13:32:00,6.2,0.016328383,233.4919236
FCR,50,2021-05-24 13:35:00,8,0.049988602,317.026171
FCR,50,2021-05-24 13:35:00,8,0.036344923,308.6889254
FCR,50,2021-05-24 13:44:00,9,0.031832074,202.6235444
FCR,50,2021-05-24 13:44:00,9,0.024935071,210.0309935
FCR,100,2021-05-24 14:40:00,0.1,0.0212993,41.59126297
FCR,100,2021-05-24 14:40:00,0.1,0.029169509,46.12866987
FCR,200,2021-05-24 15:20:00,0.1,3.719450632,138.4577024
FCR,200,2021-05-24 15:20:00,0.1,3.28146514,123.2982762
FCR,50,2021-05-31 12:23:00,0.1,0.756518179,0
FCR,50,2021-05-31 12:23:00,0.1,0.602112783,0
FCR,50,2021-05-31 12:35:00,1.6,0.438274699,0
FCR,50,2021-05-31 12:35:00,1.6,0.503205571,0
FCR,50,2021-05-31 12:54:00,3.8,0.11914724,81.64648748
FCR,50,2021-05-31 12:54:00,3.8,0.247707299,88.49916748
FCR,50,2021-05-31 13:10:00,5,0.152893838,130.3011679
FCR,50,2021-05-31 13:10:00,5,0.171718875,134.0532115
FCR,50,2021-05-31 13:15:00,6.2,0.151660674,262.2740331
FCR,50,2021-05-31 13:15:00,6.2,0.20704708,301.5885416
FCR,50,2021-05-31 13:21:00,8,0.7526699,341.3760741
FCR,50,2021-05-31 13:21:00,8,0.852283511,308.1818314
FCR,50,2021-05-31 13:28:00,9,17.03163512,294.3709881
FCR,50,2021-05-31 13:28:00,9,18.88320062,258.6709256
FCR,50,2021-06-07 10:50:00,0.1,0.63603982,0
FCR,50,2021-06-07 10:50:00,0.1,0.494857856,0
FCR,50,2021-06-07 11:10:00,1.6,0.739131306,0
FCR,50,2021-06-07 11:10:00,1.6,0.602454748,0
FCR,50,2021-06-07 11:18:00,3.8,0.034406162,104.8241564
FCR,50,2021-06-07 11:18:00,3.8,0.043945886,106.9674615
FCR,50,2021-06-07 11:29:00,5,0,263.9582633
FCR,50,2021-06-07 11:29:00,5,0,259.6740671
FCR,50,2021-06-07 11:35:00,6.2,0,283.2848156
FCR,50,2021-06-07 11:35:00,6.2,0,266.7401361
FCR,50,2021-06-07 11:42:00,8,8.708013763,302.8905673
FCR,50,2021-06-07 11:42:00,8,0.01422022,359.4239236
FCR,50,2021-06-07 11:52:00,9,52.77616043,346.2142739
FCR,50,2021-06-07 11:52:00,9,59.7115936,185.2058917
FCR,1.1,2021-06-07 12:20:00,0.1,0.661913788,440.0341468
FCR,1.1,2021-06-07 12:20:00,0.1,0.57029045,485.2501857
FCR,100,2021-06-07 13:50:00,0.1,0,50.11505138
FCR,100,2021-06-07 13:50:00,0.1,0,50.80543752
FCR,200,2021-06-07 14:20:00,0.1,0.890068743,145.0549541
FCR,200,2021-06-07 14:20:00,0.1,0.866951912,135.6414364
