"Reservoir","Site","DateTime","CastID","Depth_m","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","TotalConc_ugL","YellowSubstances_ugL","Temp_C","Transmission_perc","RFU_370nm","RFU_470nm","RFU_525nm","RFU_570nm","RFU_590nm","RFU_610nm","Flag_GreenAlgae_ugL","Flag_Bluegreens_ugL","Flag_BrownAlgae_ugL","Flag_MixedAlgae_ugL","Flag_YellowSubstances_ugL","Flag_TotalConc_ugL","Flag_Temp_C","Flag_Transmission_perc","Flag_RFU_525nm","Flag_RFU_570nm","Flag_RFU_610nm","Flag_RFU_370nm","Flag_RFU_590nm","Flag_RFU_470nm"
"FCR",50,2023-05-16 15:20:37,15,7.85,1.49,0.88,0.75,0.28,3.4,0.73,10.8,100,11.95,15.04,6.53,2.8,9.77,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:39,15,7.94,1.49,0.81,0.69,0.36,3.35,0.73,10.61,100,11.99,15.16,6.61,2.59,9.88,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:41,15,7.98,1.5,0.89,0.8,0.28,3.47,0.74,10.51,100,12.25,15.45,6.71,2.8,9.91,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:44,15,8.06,1.53,0.97,0.85,0.23,3.58,0.75,10.5,100,12.45,15.67,6.79,2.91,10.11,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:46,15,8.14,1.54,0.97,0.84,0.2,3.55,0.73,10.5,100,12.13,15.3,6.6,2.89,9.95,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:48,15,8.23,1.36,0.84,0.75,0.28,3.22,0.74,10.28,100,11.83,14.67,6.43,2.73,9.49,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:51,15,8.33,1.53,0.87,0.72,0.25,3.36,0.73,9.89,100,11.91,14.9,6.37,2.67,9.63,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:53,15,8.41,1.57,0.88,0.75,0.18,3.39,0.74,9.75,100,12.06,15.02,6.32,2.64,9.5,8.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:56,15,8.46,1.52,0.91,0.7,0.29,3.42,0.77,9.81,100,12.37,15.32,6.59,2.73,10,8.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:20:58,15,8.55,1.67,0.86,0.66,0.34,3.53,0.75,9.98,100,12.36,15.65,6.64,2.82,9.99,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:00,15,8.59,1.6,0.95,0.79,0.18,3.52,0.75,10.02,100,12.32,15.37,6.49,2.57,9.9,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:03,15,8.65,1.6,0.95,0.87,0.14,3.55,0.75,9.97,100,12.32,15.47,6.53,2.63,9.77,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:05,15,8.71,1.38,0.93,0.82,0.21,3.34,0.77,9.91,100,12.34,15.13,6.58,2.77,9.72,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:07,15,8.89,1.25,0.92,0.84,0.13,3.15,0.76,9.81,100,11.85,14.32,6.26,2.57,9.3,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:10,15,8.98,1.48,0.89,0.7,0.21,3.28,0.77,9.79,100,12.22,14.89,6.34,2.5,9.63,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:12,15,9.06,1.39,0.94,0.84,0.2,3.37,0.79,9.9,100,12.49,15.27,6.65,2.57,9.87,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:15,15,9.11,1.57,0.91,0.73,0.23,3.44,0.77,9.98,100,12.4,15.37,6.51,2.56,9.87,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:17,15,9.17,1.5,0.94,0.77,0.16,3.36,0.79,10.18,100,12.48,15.15,6.41,2.54,9.69,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:19,15,9.23,1.43,1.01,1.01,0.04,3.48,0.78,10.38,100,12.56,15.44,6.61,2.6,9.66,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:22,15,9.28,1.55,0.98,0.74,0.1,3.38,0.79,10.45,100,12.41,14.96,6.23,2.61,9.59,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:24,15,9.38,1.59,0.87,0.59,0.29,3.35,0.81,10.59,100,12.68,15.38,6.46,2.55,9.88,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:27,15,9.51,1.34,0.89,0.74,0.25,3.23,0.79,10.46,100,12.34,14.93,6.5,2.73,9.65,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:29,15,9.58,1.41,0.92,0.74,0.24,3.31,0.81,10.1,100,12.68,15.28,6.58,2.66,9.81,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:31,15,9.68,1.43,0.94,0.75,0.21,3.33,0.79,10.05,100,12.47,15.1,6.49,2.7,9.76,8.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:34,15,9.72,1.5,0.94,0.73,0.12,3.29,0.8,10.13,100,12.44,14.9,6.23,2.43,9.56,8.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:36,15,9.75,1.46,0.87,0.71,0.16,3.2,0.79,10.13,100,12.31,14.78,6.21,2.32,9.39,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:38,15,9.78,1.3,0.98,0.83,0.01,3.13,0.81,10.18,100,12.27,14.32,6.07,2.46,9.17,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:41,15,9.86,1.63,1,0.66,0.07,3.35,0.8,10.18,100,12.44,14.75,6,2.45,9.56,8.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-05-16 15:21:43,15,9.91,1.46,0.93,0.68,0.15,3.23,0.8,10.26,100,12.41,14.75,6.21,2.44,9.56,8.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:02,22,0.22,8.56,22.27,2.86,0,33.68,0.14,21.25,100,35.31,48.23,31.44,20.38,104.24,114.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:05,22,0.34,8.52,22.3,3.3,0,34.12,0.08,21.24,100,35.44,49.58,32.52,19.71,104.01,115.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:07,22,0.37,9.05,22.24,2.89,0,34.18,0.08,21.25,100,35.39,49.44,31.67,20.17,104.29,114.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:09,22,0.43,9.24,22.66,2.78,0,34.69,0.08,21.28,100,35.77,49.67,31.96,20.34,105.22,117.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:12,22,0.53,8.99,22.42,3.39,0,34.81,0.06,21.32,100,36.07,51.32,32.93,20.66,105.39,116.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:14,22,0.59,9.22,22.59,3.38,0,35.19,0.04,21.31,100,36.35,51.96,33.08,21.05,106.54,116.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:17,22,0.65,9.47,22.79,3.42,0,35.69,0.04,21.29,100,36.88,52.96,33.56,20.89,107.3,118.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:19,22,0.7,9.58,23.1,3.52,0,36.19,0.03,21.29,100,37.39,53.77,34.09,21.56,108.16,120.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:21,22,0.79,9.47,22.47,3.72,0,35.65,0.03,21.2,100,37.09,54.1,34.01,20.53,106.29,117.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:24,22,0.83,9.5,22.94,3.7,0,36.14,0.01,21.11,100,37.22,54.07,34.35,21,107.58,120.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:26,22,0.87,9.88,22.91,3.47,0,36.26,0,21.11,100,37.27,54.23,34.01,20.68,107.63,120.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:29,22,0.96,9.59,22.51,3.65,0,35.75,0.03,21.13,100,37.22,54.24,33.93,20.88,106.43,117.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:31,22,1.03,9.79,22.71,3.7,0,36.19,0,21.12,100,37.34,54.87,34.21,21.28,107.44,118.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:33,22,1.08,9.64,22.49,4,0,36.13,0.02,21.06,100,37.76,55.85,34.77,20.92,106.77,117.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:36,22,1.13,10.25,22.4,3.71,0,36.35,0.04,21.04,100,38.19,56.57,34.4,20.73,106.33,117.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:38,22,1.18,10.45,22.19,3.39,0,36.04,0.02,21.03,100,37.67,55.69,33.65,20.19,104.77,117.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:40,22,1.23,9.27,21.4,3.96,0,34.64,0.09,21.03,100,37,54.64,33.73,19.86,101.87,112.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:43,22,1.29,9.89,21.99,3.47,0,35.35,0.11,21.02,100,37.74,54.85,33.45,20.68,103.9,115.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:45,22,1.39,10.08,21.93,3.78,0,35.79,0.11,20.72,100,38.45,56.75,34.31,20.62,103.61,116.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:48,22,1.43,12.67,23.04,5.91,0,41.62,0,20.26,100,45.34,74.05,41.57,23.1,112.35,126.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:50,22,1.5,12.72,23.04,6.19,0,41.94,0.03,20.04,100,46.35,75.57,42.31,23.16,113.25,125.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:52,22,1.55,12.43,23.18,7.58,0,43.19,0,19.79,100,47.8,80.77,45.51,23.66,115.1,127.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:55,22,1.61,13.9,24.19,10.83,0,48.91,0,19.45,100,55.49,100.46,54.86,26.26,124.36,136.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:57,22,1.66,14.8,24.01,14.01,0,52.82,0,19.38,100,61.14,117.78,62.67,27.55,128.9,139.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:43:59,22,1.73,13.86,22.86,14.62,0,51.34,0,19.43,100,61.15,116.57,62.8,26.37,124.17,133.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:02,22,1.8,12.87,21.25,13.34,0,47.46,0,19.28,100,57.14,106.86,57.87,24.28,115.8,123.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:04,22,1.85,12.66,21.52,12.9,0,47.09,0,18.91,100,56.23,104.37,57.02,24.52,114.65,125.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:07,22,1.91,10.04,18.85,11.82,0,40.71,0.37,18.61,100,52.56,93.22,51.37,21.54,103.56,107.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:09,22,1.99,9.21,16.91,9.86,0,35.99,0.56,18.2,100,48.54,82.76,45.38,19.57,88.54,99.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:11,22,2.08,5.15,11.97,7.2,0,24.32,0.91,17.28,100,38.1,59.22,33.22,14.42,63.28,69.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:14,22,2.17,1.35,6,4.5,0,11.86,1.3,16.46,100,27.5,36.27,20.31,8.32,34.72,34.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:16,22,2.25,0.98,4.97,3.89,0,9.84,1.29,16.19,100,24.99,31.93,17.71,7.45,29.34,29.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:19,22,2.32,1.12,3.84,2.9,0.3,8.16,1.24,16.29,100,22.66,28.55,15.32,6.05,24.99,23.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:21,22,2.39,1.31,3.08,2.34,0,6.72,1.1,16.14,100,19.41,23.97,12.14,4.98,19.78,19.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:23,22,2.42,1.63,3.15,2.29,0.05,7.1,1.08,15.82,100,19.77,24.87,12.34,5.4,20.37,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:26,22,2.51,1.35,1.85,1.38,0.01,4.59,0.92,15.61,100,15.13,18.12,8.46,3.16,13.77,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:28,22,2.62,1.62,1.68,1.09,0.23,4.62,0.91,15.49,100,15.09,18.45,8.39,3.43,13.67,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:30,22,2.74,1.5,1.6,1.06,0,4.16,0.9,15.78,100,14.3,16.83,7.45,3.08,12.13,11.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:33,22,2.83,1.47,1.68,1.11,0.08,4.35,0.91,15.52,100,14.66,17.45,7.9,3.3,12.94,11.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:35,22,2.89,1.8,1.94,1.27,0,5.01,0.92,14.85,100,15.54,18.98,8.46,3.37,14.22,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:38,22,2.96,1.72,1.7,1.03,0.03,4.48,0.9,14.32,100,14.75,17.62,7.7,3.17,12.97,11.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:40,22,3.03,1.63,1.32,0.86,0.13,3.95,0.85,14.24,100,13.72,16.52,7.13,2.8,11.55,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:42,22,3.11,1.65,1.25,0.77,0.14,3.81,0.81,14.23,100,13.13,15.86,6.78,2.65,11.19,9.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:45,22,3.19,1.59,1.06,0.59,0.09,3.32,0.78,13.82,100,12.16,14.29,5.88,2.47,9.78,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:47,22,3.25,1.55,1.18,0.76,0,3.49,0.76,13.26,100,12.13,14.4,6.07,2.5,9.85,9.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:49,22,3.3,1.81,1.11,0.6,0,3.53,0.75,13.19,100,12.13,14.51,5.78,2.19,9.92,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:52,22,3.36,1.4,1.14,0.73,0,3.27,0.77,13.14,100,11.95,13.89,5.9,2.39,9.71,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:54,22,3.42,1.45,0.86,0.32,0.22,2.85,0.74,13.09,100,11.22,12.89,5.31,2.43,9.01,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:57,22,3.47,1.52,0.83,0.45,0,2.8,0.67,13.15,100,10.33,12.1,4.76,2.03,8.14,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:44:59,22,3.54,1.58,0.87,0.29,0.08,2.83,0.7,13.03,100,10.66,12.24,4.8,1.98,8.7,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:01,22,3.6,1.47,0.85,0.37,0,2.68,0.68,13.06,100,10.29,11.68,4.6,1.9,8.14,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:04,22,3.64,1.42,0.84,0.27,0,2.53,0.68,13.26,100,10.04,11.09,4.32,1.77,8.04,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:06,22,3.7,1.32,0.82,0.42,0,2.56,0.64,13.44,100,9.72,11.11,4.51,1.9,7.8,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:09,22,3.76,1.21,0.8,0.37,0,2.38,0.65,13.17,100,9.57,10.63,4.36,1.59,7.71,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:11,22,3.85,1.26,0.76,0.32,0,2.34,0.65,13.24,100,9.53,10.54,4.22,1.68,7.49,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:13,22,3.94,1.36,0.66,0.03,0.21,2.27,0.65,13.21,100,9.43,10.47,4.15,1.9,7.79,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:16,22,3.98,1.01,0.78,0.34,0.01,2.14,0.63,12.62,100,9.01,9.71,4.1,1.73,7.53,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:18,22,4.06,1.3,0.75,0.21,0,2.26,0.62,12.34,100,9.12,9.98,3.89,1.72,7.42,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:20,22,4.13,0.84,0.77,0.47,0,2.07,0.62,12.29,100,8.88,9.6,4.23,1.88,7.26,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:23,22,4.21,1.1,0.76,0.24,0,2.1,0.61,12.36,100,8.76,9.37,3.82,1.75,7.22,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:25,22,4.29,0.78,0.75,0.28,0,1.81,0.62,12.54,100,8.42,8.57,3.74,1.68,6.97,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:28,22,4.38,0.79,0.67,0.15,0.12,1.73,0.62,12.48,100,8.35,8.49,3.71,1.76,7.05,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:30,22,4.45,0.7,0.69,0.11,0.06,1.57,0.62,12,100,8.12,7.83,3.43,1.65,6.83,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:32,22,4.53,0.47,0.65,0.08,0.12,1.32,0.61,11.37,100,7.75,7.16,3.36,1.45,6.75,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:35,22,4.61,0.53,0.66,0.23,0,1.41,0.61,11.29,100,7.85,7.43,3.35,1.58,6.36,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:37,22,4.72,0.53,0.69,0.2,0,1.42,0.58,11.29,100,7.49,7.06,3.22,1.62,6.38,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:39,22,4.78,0.51,0.61,0.06,0.04,1.22,0.6,11.07,100,7.4,6.65,2.97,1.57,6.1,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:42,22,4.9,0.51,0.65,0.14,0,1.3,0.59,10.97,100,7.38,6.75,3.07,1.33,6.28,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:44,22,5.01,0.36,0.64,0.25,0,1.24,0.59,10.87,100,7.35,6.75,3.21,1.52,6.11,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:47,22,5.11,0.2,0.65,0.22,0,1.07,0.62,10.56,100,7.49,6.45,3.18,1.48,6.04,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:49,22,5.24,0.26,0.66,0.13,0,1.05,0.62,10.35,100,7.38,6.21,3,1.34,6.13,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:51,22,5.34,0.33,0.62,0.11,0,1.06,0.61,10.39,100,7.31,6.24,2.91,1.47,5.93,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:54,22,5.41,0.33,0.64,0.14,0.01,1.13,0.62,10.5,100,7.47,6.49,3.07,1.42,6.17,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:56,22,5.54,0.32,0.64,0.13,0,1.1,0.61,10.47,100,7.39,6.35,3,1.39,6.02,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:45:59,22,5.65,0.38,0.65,0.09,0,1.12,0.62,10.31,100,7.43,6.38,2.94,1.47,6.06,4.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:01,22,5.77,0.29,0.62,0.08,0.02,1.01,0.63,10.28,100,7.44,6.24,2.93,1.42,5.97,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:03,22,5.87,0.28,0.62,0.11,0,1.01,0.62,10.32,100,7.36,6.19,2.93,1.45,5.86,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:06,22,6,0.36,0.67,0.06,0,1.09,0.62,10.27,100,7.38,6.2,2.89,1.42,6.08,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:08,22,6.13,0.3,0.65,0.13,0,1.08,0.61,10.2,100,7.38,6.3,3.01,1.35,6,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:10,22,6.2,0.36,0.69,0.09,0,1.14,0.61,10.24,100,7.4,6.29,2.96,1.44,6.15,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:13,22,6.26,0.41,0.68,0.11,0,1.21,0.6,10.31,100,7.43,6.5,3.02,1.46,6.16,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:15,22,6.33,0.21,0.64,0.13,0,0.98,0.64,10.43,100,7.54,6.23,3.02,1.23,5.99,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:18,22,6.43,0.4,0.59,0.07,0.06,1.12,0.61,10.47,100,7.47,6.58,3.05,1.43,6.13,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:20,22,6.49,0.32,0.66,0.1,0,1.08,0.62,10.42,100,7.44,6.28,2.97,1.38,6.06,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:22,22,6.58,0.33,0.7,0.1,0,1.13,0.63,10.49,100,7.55,6.38,3.01,1.52,6.24,5.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:25,22,6.63,0.3,0.69,0.11,0,1.1,0.63,10.59,100,7.57,6.37,3.03,1.44,6.19,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:27,22,6.69,0.37,0.65,0.08,0,1.11,0.62,10.76,100,7.41,6.32,2.92,1.46,6.03,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:29,22,6.8,0.26,0.6,0.03,0.07,0.96,0.64,10.58,100,7.45,6.17,2.95,1.46,6.01,4.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:32,22,6.89,0.22,0.65,0.14,0.01,1.02,0.65,10.35,100,7.63,6.37,3.08,1.44,6.11,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:34,22,6.95,0.26,0.66,0.12,0,1.04,0.63,10.39,100,7.51,6.29,3.01,1.35,6.1,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:37,22,7.03,0.26,0.65,0.13,0,1.03,0.64,10.53,100,7.58,6.35,3.02,1.46,6,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:39,22,7.1,0.38,0.64,0.05,0,1.06,0.62,10.61,100,7.41,6.23,2.85,1.43,5.95,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:41,22,7.21,0.38,0.68,0.07,0,1.12,0.62,10.41,100,7.5,6.35,2.95,1.42,6.1,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:44,22,7.3,0.29,0.67,0.1,0,1.06,0.64,10.35,100,7.54,6.31,2.99,1.37,6.12,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:46,22,7.42,0.33,0.63,0.08,0,1.04,0.63,10.44,100,7.45,6.25,2.91,1.33,5.95,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:48,22,7.5,0.36,0.62,0.01,0,0.99,0.64,10.39,100,7.5,6.16,2.79,1.33,5.88,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:51,22,7.56,0.3,0.66,0.05,0,1.02,0.64,10.33,100,7.53,6.17,2.89,1.41,5.94,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:53,22,7.67,0.26,0.68,0.1,0,1.05,0.64,10.44,100,7.56,6.25,3,1.41,6.1,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FCR",50,2023-06-05 14:46:56,22,7.74,0.33,0.67,0.05,0,1.04,0.64,10.39,100,7.56,6.23,2.89,1.4,6.06,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
