"Date","Depth_m","Temp_C","Chla_ugL","Turb_NTU","Cond_uScm","Spec_Cond_uScm","DO_mgL","DO_pSat","pH","ORP_mV","PAR_umolm2s","Desc_rate","Flag","Reservoir","Site","Flag_Temp","Flag_DO","Flag_Cond","Flag_SpecCond","Flag_Chla","Flag_Turb","Flag_pH","Flag_ORP","Flag_PAR","Flag_DescRate"
2014-07-31,0.927,25.4341,0.4087,0.5085,81.135055,NA,7.76245,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2014-08-07,0.198,26.2371,0.3214,0.9449,83.022327,NA,7.92807,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2014-08-21,0.162,24.7446,1.1664,1.1631,79.636038,NA,5.78531,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2014-09-05,0.276,26.8713,1.4997,0,85.831048,NA,7.80481,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2014-09-19,0.125,23.1847,1.8528,0.4582,82.339389,NA,8.21955,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2014-10-03,0.102,21.7729,1.9083,0.7267,81.501495,NA,8.63149,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2014-10-24,0.112,16.7515,1.3767,1.1296,81.161526,NA,9.21638,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-05-08,0.334,20.1328,1.1783,4.2452,94.378316,NA,9.25794,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-05-08,0.334,20.1315,1.1863,4.2452,94.385591,NA,9.25679,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-05-22,0.446,22.4058,0.5158,4.2795,98.276961,NA,8.29667,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-05-29,0.334,24.8632,0.2857,1.2926,105.287414,NA,8.15337,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-06-12,0.357,25.4925,0.4602,1.3441,107.200148,NA,7.97343,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-07-10,0.285,26.6792,0.3452,1.5844,116.99449,NA,7.88809,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-07-24,0.333,28.0022,0.3055,1.2926,122.225444,NA,7.67404,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2015-08-07,0.259,27.6,0.8014,1.7217,123.507954,NA,7.52145,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-05-13,0.871,20.1576,1.3369,1.2941,79.093682,NA,9.45013,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-06-29,0.75,26.3696,0.4975,0.6044,84.892236,NA,8.97444,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-07-15,0.441,27.2987,0.3481,0.3053,86.008462,NA,6.11515,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-07-29,1.084,29.57,0.3511,0.5796,94.575804,NA,6.54058,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-07-29,1.084,29.5683,0.3403,0.5825,94.559638,NA,6.63258,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-08-12,0.76,28.7596,1.4757,0.2851,1.950242,NA,8.12193,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-08-13,0.703,27.2773,1.3256,0.4235,96.626191,NA,6.0097,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-08-29,0.661,27.9391,19.5433,83.0693,105.119452,NA,6.974,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-09-12,0.594,25.8517,0.7558,1.4182,104.637015,NA,6.17948,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-09-12,0.594,25.8301,0.757,1.4056,104.570887,NA,6.13483,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-09-26,0.499,24.06,2.1653,1.4115,103.300578,NA,6.45751,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2016-10-10,0.162,19.8243,1.4262,5.5631,98.939433,NA,7.6884,NA,NA,NA,NA,NA,NA,"CCR",50,0,0,0,1,0,0,5,5,5,5
2017-06-16,0.16,26.0292,NA,NA,84.128668,NA,7.8582,NA,7.447,313.2131,NA,NA,NA,"CCR",50,0,0,0,1,1,1,0,0,5,5
2017-06-30,0.097,25.4018,NA,NA,80.867125,NA,8.0932,NA,8.707,206.9058,NA,NA,NA,"CCR",50,0,0,0,1,1,1,0,0,5,5
2013-03-07,0.532,3.4609,1.0553,3.7648,20.259719,NA,12.05226,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-04-04,0.513,7.7139,1.8964,2.1367,23.208846,NA,11.53022,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-04-11,0.506,17.1022,0.8927,1.5995,30.180345,NA,9.65192,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-04-18,0.502,18.0972,1.7298,1.2974,31.392597,NA,8.74197,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-04-25,0.504,15.2603,0.7062,1.482,29.741439,NA,9.02553,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-04-30,0.512,16.0609,2.9319,1.2974,30.52656,NA,9.06264,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-05-14,0.5,17.2992,1.1426,2.6402,31.361792,NA,8.84115,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-05-15,0.501,16.7972,0.9681,2.7745,31.313172,NA,8.79029,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-05-16,0.515,19.6277,0.9006,2.4052,33.709435,NA,8.18738,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-05-21,0.5,19.7185,3.281,2.0863,33.421576,NA,8.88495,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-05-23,0.505,21.2514,2.4915,2.1367,34.428712,NA,7.25159,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-05-30,0.508,22.9573,1.3608,1.3478,36.444155,NA,8.69222,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-06-04,0.506,22.5926,2.075,1.6331,36.141853,NA,8.41499,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-06-13,0.507,23.3985,2.6939,2.3045,36.354577,NA,9.44768,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-06-20,0.502,23.357,1.8131,1.3478,36.483694,NA,8.73509,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-06-25,0.517,25.846,1.2934,1.2638,39.112706,NA,9.32838,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-06-27,0.515,25.1904,1.8726,1.6499,38.436405,NA,8.37743,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-07-03,0.521,24.5732,3.9634,1.5492,36.866504,NA,7.58291,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-07-11,0.505,23.5621,4.2808,8.4142,34.400575,NA,5.97856,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-07-15,0.519,24.3131,4.2768,7.6085,35.818328,NA,7.91722,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-07-18,0.52,24.7081,5.1576,6.2322,37.113598,NA,7.13091,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-07-22,0.532,28.7971,3.408,4.1676,39.699234,NA,6.33069,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-07-25,0.505,25.0957,3.7214,3.3452,37.608559,NA,6.43598,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-07-29,0.521,23.1514,3.0985,2.657,36.683053,NA,5.9128,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-08-01,0.501,22.9245,2.5312,2.3549,36.182745,NA,6.63609,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-08-05,0.526,22.1787,1.0633,2.892,36.877784,NA,6.95174,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-08-08,0.527,24.6981,0.8133,1.8681,38.657461,NA,6.31585,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-08-12,0.502,25.8038,1.2735,2.0695,39.190505,NA,5.805,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-08-16,0.51,23.4441,1.8845,1.3981,37.922717,NA,8.49,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-08-21,0.517,23.2953,1.2497,0.8274,37.628405,NA,8.55916,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-09-04,0.5,23.5159,1.4957,1.8513,39.652123,NA,8.1781,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-09-18,0.548,20.3607,2.2733,1.3813,37.5255,NA,7.32257,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-09-25,0.508,19.246,3.1858,1.6163,36.593734,NA,8.15608,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2013-10-16,0.522,17.2975,3.2136,1.9017,35.195631,NA,8.41822,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-05-07,0.086,18.4326,0.6665,1.0456,29.815464,NA,8.83934,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-05-12,0.277,20.696,0.6427,1.331,31.048665,NA,8.29198,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-05-19,0.104,17.8015,0.6943,1.5828,27.451603,NA,8.94295,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-05-22,0.095,19.8359,0.6348,1.8849,28.885592,NA,9.05832,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-05-26,0.106,21.2211,0.7419,1.0288,29.696384,NA,8.75564,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-05-28,0.11,21.5906,0.738,1.0456,294.407789,NA,8.13843,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-02,0.139,23.3202,0.8689,0.6764,31.104109,NA,8.44462,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-05,0.133,22.8737,1.4005,0.7603,30.722174,NA,8.12684,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-09,0.148,22.2986,0.7181,0.7267,30.27312,NA,8.82392,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-12,0.101,24.1008,2.2892,0.8106,31.175539,NA,7.93962,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-16,0.128,23.7769,1.1387,0.6764,31.156429,NA,8.94901,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-19,0.1,29.1482,1.5354,0.7939,273.160042,NA,7.30005,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-23,0.085,25.019,2.9755,0.9953,32.3111,NA,8.31878,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-25,0.101,25.5807,2.428,1.0288,32.933315,NA,8.26731,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-29,0.13,25.3377,1.9678,1.0456,33.019479,NA,8.25222,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-06-30,0.076,26.1143,1.1982,0.5924,33.042863,NA,8.22452,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-02,0.1,27.5712,1.6306,0.5924,34.322775,NA,8.37616,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-07,0.098,25.7369,1.9321,1.331,32.539538,NA,8.40189,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-09,0.076,25.3176,1.6465,1.3645,32.569979,NA,8.01986,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-14,0.089,26.3597,1.46,0.8274,33.23733,NA,8.04433,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-16,0.123,25.1406,1.0157,1.1128,33.209346,NA,7.25965,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-21,0.104,24.1042,2.4082,1.0792,32.114248,NA,8.16621,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-23,0.106,24.7958,1.5275,0.8946,32.370805,NA,8.10816,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-28,0.149,24.8544,2.5312,1.5828,31.632542,NA,7.74123,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-07-30,0.105,23.3212,1.7774,1.5995,31.142092,NA,7.431,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-08-04,0.062,23.0708,1.7734,1.2638,30.966712,NA,8.03002,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-08-06,0.099,23.7158,1.464,1.6163,31.078642,NA,8.26199,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-08-11,0.103,22.2029,3.3604,4.923,29.854149,NA,7.57157,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-08-13,0.104,22.0152,1.4402,4.0334,29.889592,NA,7.77463,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-08-18,0.077,23.0632,3.1739,4.1676,31.177174,NA,8.57854,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-08-21,0.089,23.7425,2.3685,4.7215,30.4803,NA,8.56396,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-08-25,0.07,23.0747,4.38,1.8345,30.247984,NA,8.38455,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-09-03,0.1,26.0334,4.011,1.0121,33.037388,NA,8.23972,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-09-08,0.215,24.1231,4.5863,1.801,32.721831,NA,7.3846,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-09-15,0.086,22.0119,4.0745,1.1128,32.234474,NA,7.60878,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2014-09-22,0.094,20.7123,2.2892,1.566,31.73879,NA,8.18,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-03-16,0.113,7.0083,0.6943,8.0046,20.798008,NA,11.67026,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-03-31,0.099,9.9949,0.6665,7.5755,22.319925,NA,10.96889,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-04-07,0.168,14.0478,0.4682,7.0261,24.821755,NA,9.86368,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-04-21,0.096,15.7226,1.7774,9.4123,25.695315,NA,9.14197,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-04-28,0.248,12.3022,0.9284,7.4725,23.754325,NA,9.62168,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-05,0.261,16.9971,0.6745,4.9833,25.589411,NA,10.20899,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-11,0.203,21.9663,0.9522,3.9362,29.148847,NA,8.77639,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-11,0.203,21.9657,0.9601,3.9362,29.14536,NA,8.795,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-11,0.203,21.9644,0.9403,3.8332,29.119172,NA,8.79323,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-14,0.212,21.1407,1.1545,4.3138,29.6399,NA,6.71039,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-14,0.212,21.1398,1.1426,4.1937,29.634637,NA,6.68051,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-18,0.16,22.4432,0.9443,3.9534,30.380425,NA,8.96156,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-21,0.128,21.1573,2.1107,5.3438,30.189696,NA,8.47703,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-21,0.128,21.1573,2.1424,5.3267,30.215894,NA,8.47203,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-21,0.128,21.1551,2.1781,5.0348,30.058414,NA,8.45218,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-21,0.128,21.155,2.1662,5.1378,30.126425,NA,8.45387,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-25,0.106,21.8189,0.9284,1.8934,31.172761,NA,8.86799,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-05-28,0.166,24.1594,0.9919,1.4986,33.175639,NA,6.88702,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-08,0.144,24.8378,2.2217,1.4642,33.438116,NA,8.63439,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-08,0.144,24.8361,2.1979,1.4642,33.437085,NA,8.63127,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-11,0.1,25.9113,1.456,2.1509,34.136769,NA,6.76602,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-15,0.248,25.8727,1.7893,2.1509,33.926238,NA,7.95342,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-22,0.269,26.6054,1.2021,2.4942,34.914508,NA,7.97469,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-23,0.316,26.4906,1.4402,2.5285,35.939694,NA,8.9984,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-23,0.316,26.4683,1.4402,2.6144,35.897908,NA,9.03042,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-25,0.106,26.9893,1.1585,2.9062,36.732643,NA,8.4379,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-06-29,0.151,24.2819,1.6663,3.5414,35.379331,NA,8.33988,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-02,0.099,25.1512,1.8369,3.7302,36.214507,NA,9.47142,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-06,0.176,24.3092,2.1027,5.9447,35.469568,NA,9.82403,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-09,0.116,25.8901,1.4521,9.0174,38.630259,NA,11.19907,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-13,0.13,26.2084,2.1622,15.1287,35.943986,NA,8.07185,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-16,0.26,25.5458,3.3048,5.8932,35.899588,NA,8.05136,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-20,0.109,27.1486,3.3088,3.1809,36.706207,NA,9.14734,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-23,0.103,27.2652,1.1466,2.065,37.030315,NA,8.38938,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-23,0.103,27.2661,0.9403,4.743,37.021251,NA,8.3731,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-07-30,0.1,27.9459,3.7849,2.477,37.54959,NA,8.57939,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-08-03,0.206,26.1259,2.5669,2.8547,36.5932,NA,8.03231,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-08-08,0.1,25.4332,7.4534,3.8368,36.627894,NA,7.44058,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-08-31,0.842,24.9027,6.4553,3.96,36.935142,NA,9.53656,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-09-07,0.923,25.1332,7.3155,3.4998,36.998669,NA,6.94144,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-09-14,0.92,22.2528,4.1481,4.351,35.182231,NA,7.29043,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-09-21,0.701,21.6232,7.8152,4.5618,35.118382,NA,6.89744,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-09-21,0.701,21.6229,7.8241,4.5614,35.129342,NA,6.89298,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-09-28,0.568,19.3145,7.1361,3.7987,33.008388,NA,7.09737,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-10-05,0.823,16.358,2.7622,5.0663,30.037458,NA,7.24062,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-10-19,0.793,14.2942,0.6753,3.6955,28.516288,NA,6.45958,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2015-12-07,0.636,7.8898,3.2053,5.5816,22.760164,NA,10.24865,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-16,0.449,16.8518,3.3342,2.1902,27.577414,NA,9.64519,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-16,0.449,16.8485,3.339,2.1964,27.57019,NA,9.65238,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-23,0.378,16.8231,1.0494,2.3018,26.65987,NA,9.73003,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-29,0.487,23.008,4.0137,2.2394,30.038365,NA,7.192,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-29,0.487,23.008,4.0137,2.2394,30.038365,NA,7.192,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-30,0.18,21.2912,0.6536,1.6596,28.386846,NA,9.5441,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-30,0.18,21.277,0.63,1.6606,28.403654,NA,9.53391,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-05-31,0.353,20.8727,1.308,2.614,29.398917,NA,10.36239,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-06-03,0.391,23.9623,2.1254,3.088,30.429747,NA,9.41471,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-06-06,0.265,25.8667,2.302,3.2396,31.677619,NA,6.89837,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-06-13,0.505,22.2815,1.3534,1.993,31.204979,NA,6.33917,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-06-20,0.584,23.3375,1.9278,2.4458,32.011457,NA,8.5908,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-06-27,0.376,25.358,1.5262,1.3807,33.520361,NA,8.11869,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-06-28,0.411,25.5541,1.3267,1.9927,34.05391,NA,4.83313,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-06-30,0.594,24.075,2.8274,1.3105,33.399436,NA,8.9067,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-07-05,0.345,22.835,4.4982,1.7787,32.003989,NA,6.45961,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-07-11,0.533,24.5745,1.3478,1.4952,32.614146,NA,5.99784,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-07-18,0.247,26.6379,1.0318,2.0892,34.616607,NA,6.83395,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
2016-07-25,0.409,28.7016,1.2481,1.4544,37.307522,NA,8.44098,NA,NA,NA,NA,NA,NA,"FCR",10,0,0,0,1,0,0,5,5,5,5
