Reservoir,Date,Site,Duration_days,Depth_m,CombinedXSA_m2,Filter1ID,Filter2ID,CombinedCollectionVol_L,CombinedFilterVol_L,CombinedSedMass_g,ICPTFe_mgL,ICPTMn_mgL,AcidVol_L,DilutionFactor,TFe_g,TMn_g,TFeFlux_gm2d,TMnFlux_gm2d,TOC_g,TN_g,TOCFlux_gm2d,TNFlux_gm2d,Flag_Filter2ID,Flag_CombinedCollectionVol_L,Flag_CombinedSedMass_g,Flag_TOC_g,Flag_TN_g,Flag_ICPTFe_mgL,Flag_ICPTMn_mgL,Flag_Duration_days
FCR,8/8/22,50,14,4,0.008143,F_sed_4m_R1_F1_08Aug22,F_sed_4m_R1_F2_08Aug22,2.954,0.284,0.024,17.8271638,0.453648482,0.01,20,0.037085522,0.000943717,0.325305893,0.008278071,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,8/8/22,50,14,4,0.008143,F_sed_4m_R2_F1_08Aug22,F_sed_4m_R2_F2_08Aug22,3.522,0.284,0.019,16.37142907,0.449898736,0.01,20,0.040605756,0.001115876,0.356184591,0.009788211,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,8/8/22,50,14,8,0.008143,F_sed_8m_R1_F1_08Aug22,F_sed_8m_R1_F2_08Aug22,3.578,0.262,0.083,125.5283345,1.146803898,0.01,20,0.342855253,0.003132263,3.007449454,0.027475508,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,8/8/22,50,14,8,0.008143,F_sed_8m_R2_F1_08Aug22,F_sed_8m_R2_F2_08Aug22,3.496,0.238,0.08,139.6130365,1.132901976,0.01,20,0.41015729,0.003328257,3.59780785,0.029194721,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/8/22,50,14,4,0.008143,B_sed_4m_R1_F1_08Aug22,B_sed_4m_R1_F2_08Aug22,3.522,0.24,0.025,8.621698297,0.721529084,0.01,20,0.025304685,0.002117688,0.221967023,0.018575883,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/8/22,50,14,4,0.008143,B_sed_4m_R2_F1_08Aug22,B_sed_4m_R2_F2_08Aug22,3.432,0.238,0.025,8.898675753,0.534771603,0.01,20,0.02566408,0.001542299,0.225119559,0.013528704,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/8/22,50,14,8,0.008143,B_sed_8m_R1_F1_08Aug22,B_sed_8m_R1_F2_08Aug22,3.494,0.2,0.035,27.00839885,0.332351635,0.01,20,0.094367346,0.001161237,0.827769211,0.010186107,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/8/22,50,14,8,0.008143,B_sed_8m_R2_F1_08Aug22,B_sed_8m_R2_F2_08Aug22,3.446,0.16,0.029,20.61922981,0.244351811,0.01,20,0.088817332,0.001052545,0.779085739,0.009232693,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/22/22,50,14,8,0.008143,B_sed_8m_R1_F3_22Aug22,B_sed_8m_R2_F3_22Aug22,2.127,0.16,0.022,NA,NA,NA,NA,NA,NA,NA,NA,0.050407241,0.0325431,0.442161026,0.285460781,1,1,1,1,1,2,2,1
FCR,8/22/22,50,14,4,0.008143,F_sed_4m_R1_F3_22Aug22,F_sed_4m_R2_F3_22Aug22,3.598,0.276,0.02,NA,NA,NA,NA,NA,NA,NA,NA,0.049024054,0.019812465,0.430028014,0.173790506,1,1,1,1,1,2,2,1
BVR,8/22/22,50,14,4,0.008143,B_sed_4m_R1_F3_22Aug22,B_sed_4m_R2_F3_22Aug22,3.597,0.317,0.029,NA,NA,NA,NA,NA,NA,NA,NA,0.053580549,0.026724462,0.469996569,0.234420991,1,1,1,1,1,2,2,1
FCR,8/22/22,50,14,8,0.008143,F_sed_8m_R1_F3_22Aug22,F_sed_8m_R2_F3_22Aug22,3.659,0.162,0.051,NA,NA,NA,NA,NA,NA,NA,NA,0.16114507,0.040009584,1.41352845,0.350955106,1,1,1,1,1,2,2,1
FCR,8/22/22,50,14,4,0.008143,F_sed_4m_R1_F1_22Aug22,F_sed_4m_R1_F2_22Aug22,3.604,0.276,0.021,16.25108313,0.221802538,0.01,20,0.042441234,0.000579258,0.372284999,0.005081123,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,8/22/22,50,14,4,0.008143,F_sed_4m_R2_F1_22Aug22,F_sed_4m_R2_F2_22Aug22,3.592,0.282,0.019,20.47807392,0.298797724,0.01,20,0.052168256,0.000761192,0.457608256,0.00667701,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,8/22/22,50,14,8,0.008143,F_sed_8m_R1_F1_22Aug22,F_sed_8m_R1_F2_22Aug22,3.636,0.156,0.043,63.88432827,0.350519908,0.01,20,0.297799253,0.001633962,2.612228323,0.014332749,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,8/22/22,50,14,8,0.008143,F_sed_8m_R2_F1_22Aug22,F_sed_8m_R2_F2_22Aug22,3.682,0.164,0.05,110.5209101,0.578582582,0.01,20,0.496265843,0.002597977,4.353132777,0.022788871,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/22/22,50,14,4,0.008143,B_sed_4m_R1_F1_22Aug22,B_sed_4m_R1_F2_22Aug22,3.594,0.276,0.027,13.96745385,0.741512274,0.01,20,0.036376108,0.001931156,0.319083069,0.016939667,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/22/22,50,14,4,0.008143,B_sed_4m_R2_F1_22Aug22,B_sed_4m_R2_F2_22Aug22,3.6,0.282,0.016,10.25422647,0.934934314,0.01,20,0.026181004,0.002387066,0.229653899,0.020938811,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/22/22,50,14,8,0.008143,B_sed_8m_R1_F1_22Aug22,B_sed_8m_R1_F2_22Aug22,3.314,0.164,0.028,26.2696802,0.308925375,0.01,20,0.106167951,0.001248511,0.931281481,0.010951655,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,8/22/22,50,14,8,0.008143,B_sed_8m_R2_F1_22Aug22,B_sed_8m_R2_F2_22Aug22,0.94,0.166,0.019,25.27421452,0.309791453,0.01,20,0.028623809,0.000350848,0.251081641,0.003077561,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/5/22,50,14,4,0.008143,B_sed_4m_R1_F3_05Sep22,B_sed_4m_R2_F3_05Sep22,3.54,0.322,0.018,NA,NA,NA,NA,NA,NA,NA,NA,0.039478696,0.008179379,0.346298272,0.071747679,1,1,1,1,1,2,2,1
FCR,9/5/22,50,14,8,0.008143,F_sed_8m_R1_F3_05Sep22,F_sed_8m_R2_F3_05Sep22,3.53,0.163,0.045,NA,NA,NA,NA,NA,NA,NA,NA,0.133815153,0.058654307,1.173796542,0.514502436,1,1,1,1,1,2,2,1
BVR,9/5/22,50,14,8,0.008143,B_sed_8m_R1_F3_05Sep22,B_sed_8m_R2_F3_05Sep22,3.586,0.16,0.033,NA,NA,NA,NA,NA,NA,NA,NA,0.118387308,0.05106464,1.038466935,0.44792758,1,1,1,1,1,2,2,1
FCR,9/5/22,50,14,4,0.008143,F_sed_4m_R1_F3_05Sep22,F_sed_4m_R2_F3_05Sep22,3.628,0.282,0.023,NA,NA,NA,NA,NA,NA,NA,NA,0.052564831,0.018026786,0.461086921,0.158126926,1,1,1,1,1,2,2,1
FCR,9/5/22,50,14,4,0.008143,F_sed_4m_R1_F1_05Sep22,F_sed_4m_R1_F2_05Sep22,3.666,0.279,0.023,17.49428115,0.232057629,0.01,20,0.045974218,0.000609837,0.403275543,0.005349358,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/5/22,50,14,4,0.008143,F_sed_4m_R2_F1_05Sep22,F_sed_4m_R2_F2_05Sep22,3.59,0.282,0.024,21.40226923,0.353370517,0.01,20,0.054492303,0.000899716,0.477994268,0.007892111,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/5/22,50,14,8,0.008143,F_sed_8m_R1_F1_05Sep22,F_sed_8m_R1_F2_05Sep22,3.506,0.161,0.044,70.68725896,0.386006595,0.01,20,0.30786277,0.001681167,2.700503238,0.014746817,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/5/22,50,14,8,0.008143,F_sed_8m_R2_F1_05Sep22,F_sed_8m_R2_F2_05Sep22,3.554,0.157,0.04,64.62444866,0.434833771,0.01,20,0.292579988,0.001968661,2.566446097,0.017268657,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/5/22,50,14,4,0.008143,B_sed_4m_R1_F1_05Sep22,B_sed_4m_R1_F2_05Sep22,3.564,0.274,0.021,9.318831865,0.823091086,0.01,20,0.024242567,0.002141238,0.212650366,0.018782464,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/5/22,50,14,4,0.008143,B_sed_4m_R2_F1_05Sep22,B_sed_4m_R2_F2_05Sep22,3.516,0.366,0.02,9.589018216,1.052003866,0.01,20,0.018423491,0.002021227,0.161606733,0.017729751,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/5/22,50,14,8,0.008143,B_sed_8m_R1_F1_05Sep22,B_sed_8m_R1_F2_05Sep22,3.536,0.166,0.033,33.45805704,0.308711166,0.01,20,0.142539385,0.001315184,1.250323549,0.011536499,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/5/22,50,14,8,0.008143,B_sed_8m_R2_F1_05Sep22,B_sed_8m_R2_F2_05Sep22,3.636,0.16,0.027,29.08427287,0.274295326,0.01,20,0.13218802,0.001246672,1.159523694,0.01093553,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/13/22,50,8,8,0.008143,F_sed_8m_R1_F3_13Sep22,F_sed_8m_R2_F3_13Sep22,3.64,0.156,0.029,NA,NA,NA,NA,NA,NA,NA,NA,0.091499333,0.030403333,1.404570388,0.466709648,1,1,1,1,1,2,2,1
FCR,9/13/22,50,8,4,0.008143,F_sed_4m_R1_F3_13Sep22,F_sed_4m_R2_F3_13Sep22,3.478,0.282,0.019,NA,NA,NA,NA,NA,NA,NA,NA,0.042811467,0.020757,0.657182038,0.318632568,1,1,1,1,1,2,2,1
FCR,9/13/22,50,8,4,0.008143,F_sed_4m_R1_F1_13Sep22,F_sed_4m_R1_F2_13Sep22,3.42,0.284,0.021,25.22211628,0.255787654,0.01,20,0.060746224,0.000616052,0.932491461,0.009456772,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/13/22,50,8,4,0.008143,F_sed_4m_R2_F1_13Sep22,F_sed_4m_R2_F2_13Sep22,3.536,0.278,0.02,21.29305973,0.22245634,0.01,20,0.054167093,0.000565903,0.831497804,0.00868696,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/13/22,50,8,8,0.008143,F_sed_8m_R1_F1_13Sep22,F_sed_8m_R1_F2_13Sep22,3.652,0.164,0.03,46.20149719,0.454435498,0.01,20,0.205765692,0.002023901,3.15862846,0.031068104,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/13/22,50,8,8,0.008143,F_sed_8m_R2_F1_13Sep22,F_sed_8m_R2_F2_13Sep22,3.628,0.16,0.04,57.35405191,0.351202136,0.01,20,0.260100625,0.001592702,3.992702711,0.024448939,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/19/22,50,14,8,0.008143,B_sed_8m_R1_F3_19Sep22,B_sed_8m_R2_F3_19Sep22,3.608,0.158,0.032,NA,NA,NA,NA,NA,NA,NA,NA,0.096708101,0.030106248,0.848301795,0.264085263,1,1,1,1,1,2,2,1
BVR,9/19/22,50,14,4,0.008143,B_sed_4m_R1_F3_19Sep22,B_sed_4m_R2_F3_19Sep22,3.589,0.362,0.025,NA,NA,NA,NA,NA,NA,NA,NA,0.03052038,0.022836748,0.267717936,0.200318832,1,1,1,1,1,2,2,1
BVR,9/19/22,50,14,4,0.008143,B_sed_4m_R1_F1_19Sep22,B_sed_4m_R1_F2_19Sep22,3.56,0.276,0.021,8.936471227,0.772951923,0.01,20,0.023053505,0.001993992,0.202220185,0.01749085,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/19/22,50,14,4,0.008143,B_sed_4m_R2_F1_19Sep22,B_sed_4m_R2_F2_19Sep22,3.618,0.438,0.025,10.25378737,0.990329689,0.01,20,0.016939819,0.001636079,0.148592293,0.014351318,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/19/22,50,14,8,0.008143,B_sed_8m_R1_F1_19Sep22,B_sed_8m_R1_F2_19Sep22,3.572,0.272,0.03,35.89190393,0.568160111,0.01,20,0.09426903,0.001492256,0.826906809,0.013089734,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,9/19/22,50,14,8,0.008143,B_sed_8m_R2_F1_19Sep22,B_sed_8m_R2_F2_19Sep22,3.644,0.156,0.032,26.92375631,0.42417302,0.01,20,0.125782267,0.001981649,1.10333386,0.017382584,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/26/22,50,13,4,0.008143,F_sed_4m_R1_F3_26Sep22,F_sed_4m_R2_F3_26Sep22,3.596,0.276,0.024,NA,NA,NA,NA,NA,NA,NA,NA,0.059995872,0.022597472,0.566752685,0.213467655,1,1,1,1,1,2,2,1
FCR,9/26/22,50,13,8,0.008143,F_sed_8m_R1_F3_26Sep22,F_sed_8m_R2_F3_26Sep22,3.516,0.166,0.043,NA,NA,NA,NA,NA,NA,NA,NA,0.130812145,0.041632829,1.235720577,0.393285681,1,1,1,1,1,2,2,1
FCR,9/26/22,50,13,4,0.008143,F_sed_4m_R1_F1_26Sep22,F_sed_4m_R1_F2_26Sep22,3.584,0.278,0.024,27.68188144,0.413710377,0.01,20,0.071375441,0.001066718,0.674250098,0.010076781,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/26/22,50,13,4,0.008143,F_sed_4m_R2_F1_26Sep22,F_sed_4m_R2_F2_26Sep22,3.608,0.276,0.023,24.43918972,0.326367942,0.01,20,0.063896084,0.000853287,0.603596146,0.008060596,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/26/22,50,13,8,0.008143,F_sed_8m_R1_F1_26Sep22,F_sed_8m_R1_F2_26Sep22,3.46,0.158,0.037,57.04744321,0.514169989,0.01,20,0.249853359,0.002251934,2.360246733,0.021272961,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,9/26/22,50,13,8,0.008143,F_sed_8m_R2_F1_26Sep22,F_sed_8m_R2_F2_26Sep22,3.572,0.158,0.051,93.97847089,0.582100185,0.01,20,0.424925441,0.002631977,4.014070042,0.024863045,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/11/22,50,15,8,0.008143,F_sed_8m_R1_F3_11Oct22,F_sed_8m_R2_F3_11Oct22,3.548,0.16,0.056,NA,NA,NA,NA,NA,NA,NA,NA,0.165545245,0.05062109,1.35531741,0.414434402,1,1,1,1,1,2,2,1
BVR,10/11/22,50,22,8,0.008143,B_sed_8m_R1_F3_11Oct22,B_sed_8m_R2_F3_11Oct22,3.554,0.164,0.086,NA,NA,NA,NA,NA,NA,NA,NA,0.21668998,0.06102478,1.209571972,0.340642719,1,1,1,1,1,2,2,1
FCR,10/11/22,50,15,4,0.008143,F_sed_4m_R1_F3_11Oct22,F_sed_4m_R2_F3_11Oct22,3.598,0.28,0.023,NA,NA,NA,NA,NA,NA,NA,NA,0.04868351,0.02113054,0.398571452,0.172995538,1,1,1,1,1,2,2,1
BVR,10/11/22,50,22,4,0.008143,B_sed_4m_R1_F3_11Oct22,B_sed_4m_R2_F3_11Oct22,3.478,0.278,0.059,NA,NA,NA,NA,NA,NA,NA,NA,0.082078298,0.020340045,0.458164279,0.113538927,1,1,1,1,1,2,2,1
FCR,10/11/22,50,15,4,0.008143,F_sed_4m_R1_F1_11Oct22,F_sed_4m_R1_F2_11Oct22,3.54,0.282,0.022,18.44702039,1.265650363,0.01,20,0.046313796,0.00317759,0.379170624,0.026014903,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/11/22,50,15,4,0.008143,F_sed_4m_R2_F1_11Oct22,F_sed_4m_R2_F2_11Oct22,3.656,0.282,0.027,23.44582447,1.244666062,0.01,20,0.060792861,0.003227304,0.4977106,0.026421911,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/11/22,50,15,8,0.008143,F_sed_8m_R1_F1_11Oct22,F_sed_8m_R1_F2_11Oct22,3.548,0.156,0.064,73.95484692,1.289179579,0.01,20,0.33639974,0.005864114,2.754101597,0.04800945,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/11/22,50,15,8,0.008143,F_sed_8m_R2_F1_11Oct22,F_sed_8m_R2_F2_11Oct22,3.548,0.154,0.052,57.40169279,0.976654566,0.01,20,0.264495073,0.004500221,2.165418746,0.036843271,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/11/22,50,22,4,0.008143,B_sed_4m_R1_F1_11Oct22,B_sed_4m_R1_F2_11Oct22,3.448,0.278,0.067,29.75071889,5.192580168,0.01,20,0.073798906,0.012880587,0.411948386,0.071899944,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/11/22,50,22,4,0.008143,B_sed_4m_R2_F1_11Oct22,B_sed_4m_R2_F2_11Oct22,3.508,0.278,0.069,34.41452588,4.627155928,0.01,20,0.08685335,0.011677743,0.484818808,0.06518562,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/11/22,50,22,8,0.008143,B_sed_8m_R1_F1_11Oct22,B_sed_8m_R1_F2_11Oct22,3.468,0.16,0.094,57.25163661,0.946451574,0.01,20,0.248185845,0.004102868,1.385383121,0.022902368,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/11/22,50,22,8,0.008143,B_sed_8m_R2_F1_11Oct22,B_sed_8m_R2_F2_11Oct22,3.64,0.166,0.074,60.49012728,0.847054152,0.01,20,0.265282004,0.003714792,1.480814553,0.020736113,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/17/22,50,6,4,0.008143,F_sed_4m_R1_F3_17Oct22,F_sed_4m_R2_F3_17Oct22,3.488,0.436,0.009,NA,NA,NA,NA,NA,NA,NA,NA,0.0120656,0.0097696,0.246952393,0.199959065,1,1,1,1,1,2,2,1
FCR,10/17/22,50,6,8,0.008143,F_sed_8m_R1_F3_17Oct22,F_sed_8m_R2_F3_17Oct22,3.41,0.164,0.031,NA,NA,NA,NA,NA,NA,NA,NA,0.079611024,0.032266085,1.629436825,0.660405366,1,1,1,1,1,2,2,1
FCR,10/17/22,50,6,4,0.008143,F_sed_4m_R1_F1_17Oct22,F_sed_4m_R1_F2_17Oct22,3.54,0.438,0.009,6.355400721,1.987515001,0.01,20,0.010273113,0.003212695,0.210264716,0.065755771,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/17/22,50,6,4,0.008143,F_sed_4m_R2_F1_17Oct22,F_sed_4m_R2_F2_17Oct22,3.436,0.438,0.008,7.087145083,2.151491231,0.01,20,0.011119375,0.003375582,0.227585547,0.069089641,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/17/22,50,6,8,0.008143,F_sed_8m_R1_F1_17Oct22,F_sed_8m_R1_F2_17Oct22,3.212,0.162,0.029,25.1160002,0.827039049,0.01,20,0.099595793,0.003279567,2.038474628,0.067124467,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,10/17/22,50,6,8,0.008143,F_sed_8m_R2_F1_17Oct22,F_sed_8m_R2_F2_17Oct22,3.608,0.162,0.032,31.8102115,0.853340219,0.01,20,0.141692893,0.003801051,2.900096048,0.07779793,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/24/22,50,13,8,0.008143,B_sed_8m_R1_F3_24Oct22,B_sed_8m_R2_F3_24Oct22,3.472,0.166,0.039,NA,NA,NA,NA,NA,NA,NA,NA,0.076986371,0.04103653,0.727253905,0.387652728,1,1,1,1,1,2,2,1
BVR,10/24/22,50,13,4,0.008143,B_sed_4m_R1_F3_24Oct22,B_sed_4m_R2_F3_24Oct22,2.764,0.28,0.043,NA,NA,NA,NA,NA,NA,NA,NA,0.032717863,0.021219623,0.309070205,0.20045176,1,1,1,1,1,2,2,1
BVR,10/24/22,50,13,4,0.008143,B_sed_4m_R1_F1_24Oct22,B_sed_4m_R1_F2_24Oct22,3.11,0.282,0.042,27.63004652,3.086224625,0.01,20,0.060942869,0.006807205,0.57569851,0.064304449,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/24/22,50,13,4,0.008143,B_sed_4m_R2_F1_24Oct22,B_sed_4m_R2_F2_24Oct22,2.418,0.282,0.047,29.69397034,3.157591039,0.01,20,0.050922,0.005414933,0.481036097,0.051152313,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/24/22,50,13,8,0.008143,B_sed_8m_R1_F1_24Oct22,B_sed_8m_R1_F2_24Oct22,3.476,0.164,0.038,32.42201865,0.592739553,0.01,20,0.137437728,0.002512637,1.298309334,0.0237357,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,10/24/22,50,13,8,0.008143,B_sed_8m_R2_F1_24Oct22,B_sed_8m_R2_F2_24Oct22,3.468,0.162,0.037,35.02592179,0.50170907,0.01,20,0.149962836,0.002148058,1.416628114,0.020291691,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/1/22,50,15,4,0.008143,F_sed_4m_R1_F3_01Nov22,F_sed_4m_R2_F3_01Nov22,1.919,0.24,0.039,NA,NA,NA,NA,NA,NA,NA,NA,0.039256343,0.013229906,0.321391325,0.108313118,1,1,1,1,1,2,2,1
FCR,11/1/22,50,15,8,0.008143,F_sed_8m_R1_F3_01Nov22,F_sed_8m_R2_F3_01Nov22,3.479,0.162,0.068,NA,NA,NA,NA,NA,NA,NA,NA,0.149090183,0.050179206,1.220599965,0.410816703,1,1,1,1,1,2,2,1
FCR,11/1/22,50,15,4,0.008143,F_sed_4m_R1_F1_01Nov22,F_sed_4m_R1_F2_01Nov22,2.198,0.244,0.033,28.19077923,5.570615326,0.01,20,0.050789617,0.01003624,0.415814131,0.082166603,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/1/22,50,15,4,0.008143,F_sed_4m_R2_F1_01Nov22,F_sed_4m_R2_F2_01Nov22,1.64,0.24,0.046,32.61714926,6.335467025,0.01,20,0.044576771,0.008658472,0.364949614,0.070886828,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/1/22,50,15,8,0.008143,F_sed_8m_R1_F1_01Nov22,F_sed_8m_R1_F2_01Nov22,3.428,0.16,0.062,52.03679451,1.697515291,0.01,20,0.222977664,0.007273853,1.825516104,0.059550968,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/1/22,50,15,8,0.008143,F_sed_8m_R2_F1_01Nov22,F_sed_8m_R2_F2_01Nov22,3.53,0.158,0.068,53.06266745,1.905665668,0.01,20,0.237102805,0.00851519,1.941158502,0.06971378,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/8/22,50,15,8,0.008143,B_sed_8m_R1_F3_08Nov22,B_sed_8m_R2_F3_08Nov22,3.54,0.166,0.024,NA,NA,NA,NA,NA,NA,NA,NA,0.059484795,0.053645928,0.487001475,0.43919872,1,1,1,1,1,2,2,1
BVR,11/8/22,50,15,4,0.008143,B_sed_4m_R1_F3_08Nov22,B_sed_4m_R2_F3_08Nov22,3.544,0.298,0.028,NA,NA,NA,NA,NA,NA,NA,NA,0.063106985,0.033194674,0.516656312,0.271764492,1,1,1,1,1,2,2,1
BVR,11/8/22,50,15,4,0.008143,B_sed_4m_R1_F1_08Nov22,B_sed_4m_R1_F2_08Nov22,3.572,0.296,0.028,13.29222745,1.426391338,0.01,20,0.032080971,0.003442615,0.262646613,0.028184656,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/8/22,50,15,4,0.008143,B_sed_4m_R2_F1_08Nov22,B_sed_4m_R2_F2_08Nov22,3.516,0.296,0.019,9.08213184,1.511269373,0.01,20,0.0215762,0.003590286,0.17664415,0.029393638,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/8/22,50,15,8,0.008143,B_sed_8m_R1_F1_08Nov22,B_sed_8m_R1_F2_08Nov22,3.548,0.16,0.023,18.25654072,0.464340749,0.01,20,0.080967758,0.002059351,0.662882296,0.01685989,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/8/22,50,15,8,0.008143,B_sed_8m_R2_F1_08Nov22,B_sed_8m_R2_F2_08Nov22,3.532,0.164,0.023,18.310142,0.401928866,0.01,20,0.078867587,0.001731235,0.645688217,0.014173606,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/16/22,50,15,8,0.008143,F_sed_8m_R1_F3_16Nov22,F_sed_8m_R2_F3_16Nov22,3.57,0.182,0.09,NA,NA,NA,NA,NA,NA,NA,NA,0.174576923,0.052298538,1.429259676,0.428167657,1,1,1,1,1,2,2,1
BVR,11/16/22,50,8,8,0.008143,B_sed_8m_R1_F3_16Nov22,B_sed_8m_R2_F3_16Nov22,3.608,0.3,0.04,NA,NA,NA,NA,NA,NA,NA,NA,0.04307952,0.024657072,0.661296819,0.378501044,1,1,1,1,1,2,2,1
FCR,11/16/22,50,15,4,0.008143,F_sed_4m_R1_F3_16Nov22,F_sed_4m_R2_F3_16Nov22,3.65,0.282,0.023,NA,NA,NA,NA,NA,NA,NA,NA,0.046178972,0.023932092,0.378066819,0.19593182,1,1,1,1,1,2,2,1
BVR,11/16/22,50,8,4,0.008143,B_sed_4m_R1_F3_16Nov22,B_sed_4m_R2_F3_16Nov22,3.555,0.28,0.032,NA,NA,NA,NA,NA,NA,NA,NA,0.029255111,0.011751814,0.449083733,0.180397493,1,1,1,1,1,2,2,1
FCR,11/16/22,50,15,4,0.008143,F_sed_4m_R1_F1_16Nov22,F_sed_4m_R1_F2_16Nov22,3.684,0.282,0.023,10.83494744,2.444521068,0.01,20,0.028309182,0.006386961,0.231767013,0.052289995,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/16/22,50,15,4,0.008143,F_sed_4m_R2_F1_16Nov22,F_sed_4m_R2_F2_16Nov22,3.616,0.284,0.023,9.587104117,1.624828529,0.01,20,0.024413358,0.004137592,0.19987194,0.033874424,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/16/22,50,15,8,0.008143,F_sed_8m_R1_F1_16Nov22,F_sed_8m_R1_F2_16Nov22,3.594,0.202,0.101,55.06514221,2.461335444,0.01,20,0.195944674,0.008758455,1.60419726,0.071705391,NA,NA,NA,NA,1,1,1,2,2,1,1,1
FCR,11/16/22,50,15,8,0.008143,F_sed_8m_R2_F1_16Nov22,F_sed_8m_R2_F2_16Nov22,3.546,0.16,0.078,44.75581506,2.159538828,0.01,20,0.19838015,0.009572156,1.624136479,0.078367153,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/16/22,50,8,4,0.008143,B_sed_4m_R1_F1_16Nov22,B_sed_4m_R1_F2_16Nov22,3.52,0.282,0.031,10.6645169,0.826579169,0.01,20,0.026623475,0.002063517,0.408686522,0.031676237,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/16/22,50,8,4,0.008143,B_sed_4m_R2_F1_16Nov22,B_sed_4m_R2_F2_16Nov22,3.59,0.278,0.03,10.50482041,0.856608859,0.01,20,0.027131155,0.002212393,0.41647972,0.033961572,NA,NA,NA,NA,1,1,1,2,2,1,1,1
BVR,11/16/22,50,8,8,0.008143,B_sed_8m_R1_F1_16Nov22,B_sed_8m_R1_F2_16Nov22,3.604,0.302,0.038,17.84770469,0.430770266,0.01,20,0.042598098,0.001028143,0.653906696,0.015782621,NA,NA,NA,NA,1,1,1,2,2,1,1,1
