Reservoir,Date,Site,Duration_days,Depth_m,TrapRep,TrapXSA_m2,TrapVol_L,CollectionVol_L,FilterRep,FilterVol_L,FilterMassPre_g,FilterMassPost_g,SedMass_g,SedFlux_gm2d,FilterID,Flag_CollectionVol_L,Flag_SedMass_g
BVR,8/9/21,50,14,5,2,0.0040715,2,1.707,2,0.14,0.117,0.123,0.006,1.28343613,B_sed_5m_R2_F2_09Aug21,1,1
BVR,8/9/21,50,14,5,2,0.0040715,2,1.707,3,0.142,0.117,0.124,0.007,1.476252826,B_sed_5m_R2_F3_09Aug21,1,1
BVR,8/9/21,50,14,5,2,0.0040715,2,1.707,4,0.14,0.116,0.122,0.006,1.28343613,B_sed_5m_R2_F4_09Aug21,1,1
BVR,8/9/21,50,14,10,1,0.0040715,2,1.8,1,0.062,0.116,0.124,0.008,4.074631401,B_sed_10m_R1_F1_09Aug21,1,1
BVR,8/9/21,50,14,10,1,0.0040715,2,1.8,2,0.07,0.115,0.123,0.008,3.608959241,B_sed_10m_R1_F2_09Aug21,1,1
BVR,8/9/21,50,14,10,1,0.0040715,2,1.8,3,0.078,0.116,0.124,0.008,3.238809576,B_sed_10m_R1_F3_09Aug21,1,1
BVR,8/9/21,50,14,10,1,0.0040715,2,1.8,4,0.07,0.116,0.123,0.007,3.157839336,B_sed_10m_R1_F4_09Aug21,1,1
BVR,8/9/21,50,14,10,2,0.0040715,2,1.764,1,0.088,0.116,0.124,0.008,2.813347772,B_sed_10m_R2_F1_09Aug21,1,1
BVR,8/9/21,50,14,10,2,0.0040715,2,1.764,2,0.08,0.117,0.124,0.007,2.707847231,B_sed_10m_R2_F2_09Aug21,1,1
BVR,8/9/21,50,14,10,2,0.0040715,2,1.764,3,0.084,0.117,0.125,0.008,2.947316714,B_sed_10m_R2_F3_09Aug21,1,1
BVR,8/9/21,50,14,10,2,0.0040715,2,1.764,4,0.082,0.117,0.124,0.007,2.641802176,B_sed_10m_R2_F4_09Aug21,1,1
FCR,8/16/21,50,14,4,1,0.0040715,2,1.764,1,0.15,0.116,0.125,0.009,1.85680953,F_sed_4m_R1_F1_16Aug21,1,1
FCR,8/16/21,50,14,4,1,0.0040715,2,1.764,2,0.15,0.116,0.125,0.009,1.85680953,F_sed_4m_R1_F2_16Aug21,1,1
FCR,8/16/21,50,14,4,1,0.0040715,2,1.764,3,0.152,0.117,0.123,0.006,1.221585217,F_sed_4m_R1_F3_16Aug21,1,1
FCR,8/16/21,50,14,4,1,0.0040715,2,1.764,4,0.152,0.117,0.124,0.007,1.425182753,F_sed_4m_R1_F4_16Aug21,1,1
FCR,8/16/21,50,14,4,2,0.0040715,2,1.539,1,0.152,0.118,0.126,0.008,1.421027701,F_sed_4m_R2_F1_16Aug21,1,1
FCR,8/16/21,50,14,4,2,0.0040715,2,1.539,2,0.15,0.117,0.124,0.007,1.259977895,F_sed_4m_R2_F2_16Aug21,1,1
FCR,8/16/21,50,14,4,2,0.0040715,2,1.539,3,0.14,0.117,0.126,0.009,1.735683835,F_sed_4m_R2_F3_16Aug21,1,1
FCR,8/16/21,50,14,4,2,0.0040715,2,1.539,4,0.142,0.116,0.125,0.009,1.711237584,F_sed_4m_R2_F4_16Aug21,1,1
FCR,8/16/21,50,14,8,1,0.0040715,2,1.813,1,0.07,0.117,0.152,0.035,15.90322977,F_sed_8m_R1_F1_16Aug21,1,1
FCR,8/16/21,50,14,8,1,0.0040715,2,1.813,2,0.055,0.116,0.142,0.026,15.03578087,F_sed_8m_R1_F2_16Aug21,1,1
FCR,8/16/21,50,14,8,1,0.0040715,2,1.813,3,0.08,0.118,0.146,0.028,11.13226084,F_sed_8m_R1_F3_16Aug21,1,1
FCR,8/16/21,50,14,8,1,0.0040715,2,1.813,4,0.088,0.117,0.141,0.024,8.674488964,F_sed_8m_R1_F4_16Aug21,1,1
FCR,8/16/21,50,14,8,2,0.0040715,2,1.798,1,0.082,0.116,0.153,0.037,14.23295526,F_sed_8m_R2_F1_16Aug21,1,1
FCR,8/16/21,50,14,8,2,0.0040715,2,1.798,2,0.065,0.117,0.145,0.028,13.58788577,F_sed_8m_R2_F2_16Aug21,1,1
FCR,8/16/21,50,14,8,2,0.0040715,2,1.798,3,0.068,0.117,0.146,0.029,13.45229237,F_sed_8m_R2_F3_16Aug21,1,1
FCR,8/16/21,50,14,8,2,0.0040715,2,1.798,4,0.078,0.116,0.146,0.03,12.13204087,F_sed_8m_R2_F4_16Aug21,1,1
BVR,8/23/21,50,14,5,1,0.0040715,2,1.773,1,0.145,0.117,0.124,0.007,1.50160705,B_sed_5m_R1_F1_23Aug21,1,1
BVR,8/23/21,50,14,5,1,0.0040715,2,1.773,2,0.155,0.117,0.125,0.008,1.605404772,B_sed_5m_R1_F2_23Aug21,1,1
BVR,8/23/21,50,14,5,1,0.0040715,2,1.773,3,0.15,0.116,0.128,0.012,2.488377397,B_sed_5m_R1_F3_23Aug21,1,1
BVR,8/23/21,50,14,5,1,0.0040715,2,1.773,4,0.15,0.117,0.127,0.01,2.073647831,B_sed_5m_R1_F4_23Aug21,1,1
BVR,8/23/21,50,14,5,2,0.0040715,2,1.796,1,0.15,0.117,0.123,0.006,1.260328766,B_sed_5m_R2_F1_23Aug21,1,1
BVR,8/23/21,50,14,5,2,0.0040715,2,1.796,2,0.143,0.117,0.123,0.006,1.322023181,B_sed_5m_R2_F2_23Aug21,1,1
BVR,8/23/21,50,14,5,2,0.0040715,2,1.796,3,0.15,0.116,0.122,0.006,1.260328766,B_sed_5m_R2_F3_23Aug21,1,1
BVR,8/23/21,50,14,5,2,0.0040715,2,1.796,4,0.148,0.116,0.122,0.006,1.277360236,B_sed_5m_R2_F4_23Aug21,1,1
BVR,8/23/21,50,14,10,1,0.0040715,2,1.749,1,0.09,0.116,0.124,0.008,2.72743753,B_sed_10m_R1_F1_23Aug21,1,1
BVR,8/23/21,50,14,10,1,0.0040715,2,1.749,2,0.089,0.117,0.127,0.01,3.44760362,B_sed_10m_R1_F2_23Aug21,1,1
BVR,8/23/21,50,14,10,1,0.0040715,2,1.749,3,0.089,0.117,0.127,0.01,3.44760362,B_sed_10m_R1_F3_23Aug21,1,1
BVR,8/23/21,50,14,10,1,0.0040715,2,1.749,4,0.081,0.116,0.126,0.01,3.788107681,B_sed_10m_R1_F4_23Aug21,1,1
BVR,8/23/21,50,14,10,2,0.0040715,2,1.789,1,0.07,0.117,0.124,0.007,3.138541429,B_sed_10m_R2_F1_23Aug21,1,1
BVR,8/23/21,50,14,10,2,0.0040715,2,1.789,2,0.08,0.117,0.126,0.009,3.530859108,B_sed_10m_R2_F2_23Aug21,1,1
BVR,8/23/21,50,14,10,2,0.0040715,2,1.789,3,0.103,0.116,0.126,0.01,3.047127601,B_sed_10m_R2_F3_23Aug21,1,1
BVR,8/23/21,50,14,10,2,0.0040715,2,1.789,4,0.111,0.116,0.127,0.011,3.110266281,B_sed_10m_R2_F4_23Aug21,1,1
FCR,8/31/21,50,15,4,1,0.0040715,2,1.811,1,0.152,0.118,0.123,0.005,0.975436873,F_sed_4m_R1_F1_31Aug21,1,1
FCR,8/31/21,50,15,4,1,0.0040715,2,1.811,2,0.15,0.116,0.123,0.007,1.383819777,F_sed_4m_R1_F2_31Aug21,1,1
FCR,8/31/21,50,15,4,1,0.0040715,2,1.811,3,0.152,0.117,0.122,0.005,0.975436873,F_sed_4m_R1_F3_31Aug21,1,1
FCR,8/31/21,50,15,4,1,0.0040715,2,1.811,4,0.152,0.117,0.124,0.007,1.365611622,F_sed_4m_R1_F4_31Aug21,1,1
FCR,8/31/21,50,15,4,2,0.0040715,2,1.822,1,0.152,0.118,0.123,0.005,0.981361669,F_sed_4m_R2_F1_31Aug21,1,1
FCR,8/31/21,50,15,4,2,0.0040715,2,1.822,2,0.152,0.117,0.124,0.007,1.373906337,F_sed_4m_R2_F2_31Aug21,1,1
FCR,8/31/21,50,15,4,2,0.0040715,2,1.822,3,0.148,0.116,0.126,0.01,2.015769915,F_sed_4m_R2_F3_31Aug21,1,1
FCR,8/31/21,50,15,4,2,0.0040715,2,1.822,4,0.15,0.118,0.124,0.006,1.193335789,F_sed_4m_R2_F4_31Aug21,1,1
FCR,8/31/21,50,15,8,1,0.0040715,2,1.823,1,0.074,0.122,0.133,0.011,4.437127782,F_sed_8m_R1_F1_31Aug21,1,1
FCR,8/31/21,50,15,8,1,0.0040715,2,1.823,2,0.076,0.122,0.13,0.008,3.142080918,F_sed_8m_R1_F2_31Aug21,1,1
FCR,8/31/21,50,15,8,1,0.0040715,2,1.823,3,0.074,0.118,0.126,0.008,3.227002024,F_sed_8m_R1_F3_31Aug21,1,1
FCR,8/31/21,50,15,8,1,0.0040715,2,1.823,4,0.074,0.116,0.122,0.006,2.420251518,F_sed_8m_R1_F4_31Aug21,1,1
FCR,8/31/21,50,15,8,2,0.0040715,2,1.816,1,0.074,0.117,0.133,0.016,6.429221804,F_sed_8m_R2_F1_31Aug21,1,1
FCR,8/31/21,50,15,8,2,0.0040715,2,1.816,2,0.074,0.117,0.127,0.01,4.018263628,F_sed_8m_R2_F2_31Aug21,1,1
FCR,8/31/21,50,15,8,2,0.0040715,2,1.816,3,0.074,0.116,0.13,0.014,5.625569079,F_sed_8m_R2_F3_31Aug21,1,1
FCR,8/31/21,50,15,8,2,0.0040715,2,1.816,4,0.074,0.117,0.126,0.009,3.616437265,F_sed_8m_R2_F4_31Aug21,1,1
BVR,9/6/21,50,13,5,1,0.0040715,2,1.759,1,0.148,0.116,0.121,0.005,1.12273261,B_sed_5m_R1_F1_06Sep21,1,1
BVR,9/6/21,50,13,5,1,0.0040715,2,1.759,2,0.152,0.117,0.12,0.003,0.655912209,B_sed_5m_R1_F2_06Sep21,1,1
BVR,9/6/21,50,13,5,1,0.0040715,2,1.759,3,0.154,0.116,0.121,0.005,1.078989781,B_sed_5m_R1_F3_06Sep21,1,1
BVR,9/6/21,50,13,5,1,0.0040715,2,1.759,4,0.15,0.116,0.12,0.004,0.886210273,B_sed_5m_R1_F4_06Sep21,1,1
BVR,9/6/21,50,13,5,2,0.0040715,2,1.746,1,0.148,0.117,0.124,0.007,1.560208978,B_sed_5m_R2_F1_06Sep21,1,1
BVR,9/6/21,50,13,5,2,0.0040715,2,1.746,2,0.15,0.117,0.124,0.007,1.539406191,B_sed_5m_R2_F2_06Sep21,1,1
BVR,9/6/21,50,13,5,2,0.0040715,2,1.746,3,0.15,0.117,0.125,0.008,1.759321361,B_sed_5m_R2_F3_06Sep21,1,1
BVR,9/6/21,50,13,5,2,0.0040715,2,1.746,4,0.148,0.117,0.125,0.008,1.783095974,B_sed_5m_R2_F4_06Sep21,1,1
BVR,9/6/21,50,13,10,1,0.0040715,2,1.748,1,0.08,0.116,0.123,0.007,2.889692893,B_sed_10m_R1_F1_06Sep21,1,1
BVR,9/6/21,50,13,10,1,0.0040715,2,1.748,2,0.08,0.117,0.122,0.005,2.064066352,B_sed_10m_R1_F2_06Sep21,1,1
BVR,9/6/21,50,13,10,1,0.0040715,2,1.748,3,0.08,0.115,0.123,0.008,3.302506164,B_sed_10m_R1_F3_06Sep21,1,1
BVR,9/6/21,50,13,10,1,0.0040715,2,1.748,4,0.078,0.116,0.123,0.007,2.963787583,B_sed_10m_R1_F4_06Sep21,1,1
BVR,9/6/21,50,13,10,2,0.0040715,2,1.745,1,0.084,0.116,0.125,0.009,3.532326693,B_sed_10m_R2_F1_06Sep21,1,1
BVR,9/6/21,50,13,10,2,0.0040715,2,1.745,2,0.084,0.116,0.124,0.008,3.13984595,B_sed_10m_R2_F2_06Sep21,1,1
BVR,9/6/21,50,13,10,2,0.0040715,2,1.745,3,0.08,0.117,0.124,0.007,2.884733466,B_sed_10m_R2_F3_06Sep21,1,1
BVR,9/6/21,50,13,10,2,0.0040715,2,1.745,4,0.082,0.116,0.126,0.01,4.020534448,B_sed_10m_R2_F4_06Sep21,1,1
FCR,9/14/21,50,14,4,1,0.0040715,2,1.753,1,0.148,0.117,0.12,0.003,0.623388779,F_sed_4m_R1_F1_14Sep21,1,1
FCR,9/14/21,50,14,4,1,0.0040715,2,1.753,2,0.148,0.116,0.121,0.005,1.038981298,F_sed_4m_R1_F2_14Sep21,1,1
FCR,9/14/21,50,14,4,1,0.0040715,2,1.753,3,0.15,0.117,0.123,0.006,1.230153857,F_sed_4m_R1_F3_14Sep21,1,1
FCR,9/14/21,50,14,4,1,0.0040715,2,1.753,4,0.152,0.116,0.122,0.006,1.213967622,F_sed_4m_R1_F4_14Sep21,1,1
FCR,9/14/21,50,14,4,2,0.0040715,2,0.938,1,0.148,0.117,0.126,0.009,1.000693682,F_sed_4m_R2_F1_14Sep21,1,1
FCR,9/14/21,50,14,4,2,0.0040715,2,0.938,2,0.148,0.116,0.125,0.009,1.000693682,F_sed_4m_R2_F2_14Sep21,1,1
FCR,9/14/21,50,14,4,2,0.0040715,2,0.938,3,0.152,0.116,0.125,0.009,0.974359637,F_sed_4m_R2_F3_14Sep21,1,1
FCR,9/14/21,50,14,4,2,0.0040715,2,0.938,4,0.15,0.117,0.125,0.008,0.877645421,F_sed_4m_R2_F4_14Sep21,1,1
FCR,9/14/21,50,14,8,1,0.0040715,2,1.667,1,0.07,0.117,0.133,0.016,6.684594506,F_sed_8m_R1_F1_14Sep21,1,1
FCR,9/14/21,50,14,8,1,0.0040715,2,1.667,2,0.068,0.117,0.135,0.018,7.741350255,F_sed_8m_R1_F2_14Sep21,1,1
FCR,9/14/21,50,14,8,1,0.0040715,2,1.667,3,0.074,0.117,0.135,0.018,7.113673207,F_sed_8m_R1_F3_14Sep21,1,1
FCR,9/14/21,50,14,8,1,0.0040715,2,1.667,4,0.07,0.116,0.136,0.02,8.355743132,F_sed_8m_R1_F4_14Sep21,1,1
FCR,9/14/21,50,14,8,2,0.0040715,2,1.793,1,0.07,0.117,0.132,0.015,6.74048325,F_sed_8m_R2_F1_14Sep21,1,1
FCR,9/14/21,50,14,8,2,0.0040715,2,1.793,2,0.068,0.117,0.132,0.015,6.938732757,F_sed_8m_R2_F2_14Sep21,1,1
FCR,9/14/21,50,14,8,2,0.0040715,2,1.793,3,0.07,0.117,0.132,0.015,6.74048325,F_sed_8m_R2_F3_14Sep21,1,1
FCR,9/14/21,50,14,8,2,0.0040715,2,1.793,4,0.07,0.121,0.136,0.015,6.74048325,F_sed_8m_R2_F4_14Sep21,1,1
BVR,9/21/21,50,15,5,1,0.0040715,2,1.764,1,0.148,0.12,0.124,0.004,0.780640643,B_sed_5m_R1_F1_21Sep21,1,1
BVR,9/21/21,50,15,5,1,0.0040715,2,1.764,2,0.152,0.119,0.124,0.005,0.950121835,B_sed_5m_R1_F2_21Sep21,1,1
BVR,9/21/21,50,15,5,1,0.0040715,2,1.764,3,0.154,0.12,0.124,0.004,0.750226073,B_sed_5m_R1_F3_21Sep21,1,1
BVR,9/21/21,50,15,5,1,0.0040715,2,1.764,4,0.15,0.12,0.124,0.004,0.770232101,B_sed_5m_R1_F4_21Sep21,1,1
BVR,9/21/21,50,15,5,2,0.0040715,2,1.799,1,0.148,0.118,0.122,0.004,0.796129545,B_sed_5m_R2_F1_21Sep21,1,1
BVR,9/21/21,50,15,5,2,0.0040715,2,1.799,2,0.15,0.118,0.123,0.005,0.981893105,B_sed_5m_R2_F2_21Sep21,1,1
BVR,9/21/21,50,15,5,2,0.0040715,2,1.799,3,0.154,0.121,0.126,0.005,0.956389388,B_sed_5m_R2_F3_21Sep21,1,1
BVR,9/21/21,50,15,5,2,0.0040715,2,1.799,4,0.152,0.121,0.127,0.006,1.162768151,B_sed_5m_R2_F4_21Sep21,1,1
BVR,9/21/21,50,15,10,1,0.0040715,2,1.765,1,0.08,0.121,0.127,0.006,2.167505833,B_sed_10m_R1_F1_21Sep21,1,1
BVR,9/21/21,50,15,10,1,0.0040715,2,1.765,2,0.08,0.12,0.128,0.008,2.890007778,B_sed_10m_R1_F2_21Sep21,1,1
BVR,9/21/21,50,15,10,1,0.0040715,2,1.765,3,0.08,0.12,0.128,0.008,2.890007778,B_sed_10m_R1_F3_21Sep21,1,1
BVR,9/21/21,50,15,10,1,0.0040715,2,1.765,4,0.08,0.117,0.125,0.008,2.890007778,B_sed_10m_R1_F4_21Sep21,1,1
BVR,9/21/21,50,15,10,2,0.0040715,2,1.723,1,0.086,0.119,0.122,0.003,0.984152461,B_sed_10m_R2_F1_21Sep21,1,1
BVR,9/21/21,50,15,10,2,0.0040715,2,1.723,2,0.082,0.117,0.124,0.007,2.408373095,B_sed_10m_R2_F2_21Sep21,1,1
BVR,9/21/21,50,15,10,2,0.0040715,2,1.723,3,0.08,0.117,0.125,0.008,2.821237054,B_sed_10m_R2_F3_21Sep21,1,1
BVR,9/21/21,50,15,10,2,0.0040715,2,1.723,4,0.08,0.118,0.126,0.008,2.821237054,B_sed_10m_R2_F4_21Sep21,1,1
FCR,9/27/21,50,13,4,1,0.0040715,2,1.786,1,0.154,0.118,0.127,0.009,1.971993376,F_sed_4m_R1_F1_27Sep21,1,1
FCR,9/27/21,50,13,4,1,0.0040715,2,1.786,2,0.15,0.117,0.127,0.01,2.249533184,F_sed_4m_R1_F2_27Sep21,1,1
FCR,9/27/21,50,13,4,1,0.0040715,2,1.786,3,0.15,0.116,0.126,0.01,2.249533184,F_sed_4m_R1_F3_27Sep21,1,1
FCR,9/27/21,50,13,4,1,0.0040715,2,1.786,4,0.152,0.118,0.127,0.009,1.997940657,F_sed_4m_R1_F4_27Sep21,1,1
FCR,9/27/21,50,13,4,2,0.0040715,2,1.734,1,0.148,0.118,0.124,0.006,1.328130764,F_sed_4m_R2_F1_27Sep21,1,1
FCR,9/27/21,50,13,4,2,0.0040715,2,1.734,2,0.148,0.118,0.124,0.006,1.328130764,F_sed_4m_R2_F2_27Sep21,1,1
FCR,9/27/21,50,13,4,2,0.0040715,2,1.734,3,0.15,0.117,0.124,0.007,1.52882608,F_sed_4m_R2_F3_27Sep21,1,1
FCR,9/27/21,50,13,4,2,0.0040715,2,1.734,4,0.148,0.119,0.126,0.007,1.549485892,F_sed_4m_R2_F4_27Sep21,1,1
FCR,9/27/21,50,13,8,1,0.0040715,2,1.79,1,0.08,0.118,0.136,0.018,7.609178247,F_sed_8m_R1_F1_27Sep21,1,1
FCR,9/27/21,50,13,8,1,0.0040715,2,1.79,2,0.08,0.117,0.137,0.02,8.454642496,F_sed_8m_R1_F2_27Sep21,1,1
FCR,9/27/21,50,13,8,1,0.0040715,2,1.79,3,0.078,0.117,0.137,0.02,8.671428201,F_sed_8m_R1_F3_27Sep21,1,1
FCR,9/27/21,50,13,8,1,0.0040715,2,1.79,4,0.082,0.117,0.139,0.022,9.073274874,F_sed_8m_R1_F4_27Sep21,1,1
FCR,9/27/21,50,13,8,2,0.0040715,2,1.75,1,0.082,0.119,0.146,0.027,10.88654743,F_sed_8m_R2_F1_27Sep21,1,1
FCR,9/27/21,50,13,8,2,0.0040715,2,1.75,2,0.08,0.118,0.138,0.02,8.265711938,F_sed_8m_R2_F2_27Sep21,1,1
FCR,9/27/21,50,13,8,2,0.0040715,2,1.75,3,0.08,0.118,0.139,0.021,8.678997534,F_sed_8m_R2_F3_27Sep21,1,1
FCR,9/27/21,50,13,8,2,0.0040715,2,1.75,4,0.078,0.118,0.139,0.021,8.901535933,F_sed_8m_R2_F4_27Sep21,1,1
FCR,10/11/21,50,14,4,1,0.0040715,2,1.783,1,0.14,0.118,0.123,0.005,1.117148321,F_sed_4m_R1_F1_11Oct21,1,1
FCR,10/11/21,50,14,4,1,0.0040715,2,1.783,2,0.14,0.118,0.124,0.006,1.340577985,F_sed_4m_R1_F2_11Oct21,1,1
FCR,10/11/21,50,14,4,1,0.0040715,2,1.783,3,0.14,0.118,0.123,0.005,1.117148321,F_sed_4m_R1_F3_11Oct21,1,1
FCR,10/11/21,50,14,4,1,0.0040715,2,1.783,4,0.144,0.118,0.124,0.006,1.303339707,F_sed_4m_R1_F4_11Oct21,1,1
FCR,10/11/21,50,14,4,2,0.0040715,2,1.794,1,0.138,0.117,0.122,0.005,1.140330871,F_sed_4m_R2_F1_11Oct21,1,1
FCR,10/11/21,50,14,4,2,0.0040715,2,1.794,2,0.14,0.119,0.123,0.004,0.899232344,F_sed_4m_R2_F2_11Oct21,1,1
FCR,10/11/21,50,14,4,2,0.0040715,2,1.794,3,0.144,0.118,0.123,0.005,1.092817085,F_sed_4m_R2_F3_11Oct21,1,1
FCR,10/11/21,50,14,4,2,0.0040715,2,1.794,4,0.142,0.117,0.124,0.007,1.551492425,F_sed_4m_R2_F4_11Oct21,1,1
FCR,10/11/21,50,14,8,1,0.0040715,2,1.812,1,0.08,0.115,0.132,0.017,6.755144647,F_sed_8m_R1_F1_11Oct21,1,1
FCR,10/11/21,50,14,8,1,0.0040715,2,1.812,2,0.084,0.118,0.133,0.015,5.67659214,F_sed_8m_R1_F2_11Oct21,1,1
FCR,10/11/21,50,14,8,1,0.0040715,2,1.812,3,0.08,0.117,0.132,0.015,5.960421747,F_sed_8m_R1_F3_11Oct21,1,1
FCR,10/11/21,50,14,8,1,0.0040715,2,1.812,4,0.078,0.118,0.134,0.016,6.520803279,F_sed_8m_R1_F4_11Oct21,1,1
FCR,10/11/21,50,14,8,2,0.0040715,2,1.77,1,0.08,0.118,0.13,0.012,4.657813021,F_sed_8m_R2_F1_11Oct21,1,1
FCR,10/11/21,50,14,8,2,0.0040715,2,1.77,2,0.082,0.118,0.137,0.019,7.194995723,F_sed_8m_R2_F2_11Oct21,1,1
FCR,10/11/21,50,14,8,2,0.0040715,2,1.77,3,0.08,0.119,0.137,0.018,6.986719531,F_sed_8m_R2_F3_11Oct21,1,1
FCR,10/11/21,50,14,8,2,0.0040715,2,1.77,4,0.078,0.118,0.136,0.018,7.165866186,F_sed_8m_R2_F4_11Oct21,1,1
BVR,10/12/21,50,21,5,1,0.0040715,2,1.789,1,0.142,0.12,0.126,0.006,0.884096177,B_sed_5m_R1_F1_12Oct21,1,1
BVR,10/12/21,50,21,5,1,0.0040715,2,1.789,2,0.14,0.12,0.127,0.007,1.046180476,B_sed_5m_R1_F2_12Oct21,1,1
BVR,10/12/21,50,21,5,1,0.0040715,2,1.789,3,0.142,0.119,0.128,0.009,1.326144266,B_sed_5m_R1_F3_12Oct21,1,1
BVR,10/12/21,50,21,5,1,0.0040715,2,1.789,4,0.14,0.12,0.128,0.008,1.19563483,B_sed_5m_R1_F4_12Oct21,1,1
BVR,10/12/21,50,21,5,2,0.0040715,2,1.81,1,0.14,0.12,0.127,0.007,1.058460963,B_sed_5m_R2_F1_12Oct21,1,1
BVR,10/12/21,50,21,5,2,0.0040715,2,1.81,2,0.14,0.118,0.125,0.007,1.058460963,B_sed_5m_R2_F2_12Oct21,1,1
BVR,10/12/21,50,21,5,2,0.0040715,2,1.81,3,0.14,0.118,0.127,0.009,1.360878381,B_sed_5m_R2_F3_12Oct21,1,1
BVR,10/12/21,50,21,5,2,0.0040715,2,1.81,4,0.14,0.118,0.126,0.008,1.209669672,B_sed_5m_R2_F4_12Oct21,1,1
BVR,10/12/21,50,21,10,1,0.0040715,2,1.794,1,0.08,0.12,0.127,0.007,1.835932703,B_sed_10m_R1_F1_12Oct21,1,1
BVR,10/12/21,50,21,10,1,0.0040715,2,1.794,2,0.084,0.12,0.128,0.008,1.998294098,B_sed_10m_R1_F2_12Oct21,1,1
BVR,10/12/21,50,21,10,1,0.0040715,2,1.794,3,0.08,0.119,0.13,0.011,2.885037105,B_sed_10m_R1_F3_12Oct21,1,1
BVR,10/12/21,50,21,10,1,0.0040715,2,1.794,4,0.08,0.119,0.13,0.011,2.885037105,B_sed_10m_R1_F4_12Oct21,1,1
BVR,10/12/21,50,21,10,2,0.0040715,2,1.739,1,0.08,0.12,0.123,0.003,0.762705917,B_sed_10m_R2_F1_12Oct21,1,1
BVR,10/12/21,50,21,10,2,0.0040715,2,1.739,2,0.082,0.117,0.128,0.011,2.728378892,B_sed_10m_R2_F2_12Oct21,1,1
BVR,10/12/21,50,21,10,2,0.0040715,2,1.739,3,0.084,0.117,0.13,0.013,3.147675215,B_sed_10m_R2_F3_12Oct21,1,1
BVR,10/12/21,50,21,10,2,0.0040715,2,1.739,4,0.078,0.117,0.129,0.012,3.129049918,B_sed_10m_R2_F4_12Oct21,1,1
FCR,10/25/21,50,14,4,1,0.0040715,2,1.827,1,0.142,0.118,0.123,0.005,1.128593988,F_sed_4m_R1_F1_25Oct21,1,1
FCR,10/25/21,50,14,4,1,0.0040715,2,1.827,2,0.14,0.117,0.121,0.004,0.915773407,F_sed_4m_R1_F2_25Oct21,1,1
FCR,10/25/21,50,14,4,1,0.0040715,2,1.827,3,0.14,0.117,0.121,0.004,0.915773407,F_sed_4m_R1_F3_25Oct21,1,1
FCR,10/25/21,50,14,4,1,0.0040715,2,1.827,4,0.14,0.118,0.123,0.005,1.144716759,F_sed_4m_R1_F4_25Oct21,1,1
FCR,10/25/21,50,14,4,2,0.0040715,2,1.818,1,0.138,0.119,0.122,0.003,0.69335168,F_sed_4m_R2_F1_25Oct21,1,1
FCR,10/25/21,50,14,4,2,0.0040715,2,1.818,2,0.14,0.119,0.124,0.005,1.139077761,F_sed_4m_R2_F2_25Oct21,1,1
FCR,10/25/21,50,14,4,2,0.0040715,2,1.818,3,0.14,0.118,0.122,0.004,0.911262208,F_sed_4m_R2_F3_25Oct21,1,1
FCR,10/25/21,50,14,4,2,0.0040715,2,1.818,4,0.14,0.118,0.122,0.004,0.911262208,F_sed_4m_R2_F4_25Oct21,1,1
FCR,10/25/21,50,14,8,1,0.0040715,2,1.788,1,0.08,0.117,0.131,0.014,5.489377379,F_sed_8m_R1_F1_25Oct21,1,1
FCR,10/25/21,50,14,8,1,0.0040715,2,1.788,2,0.08,0.118,0.139,0.021,8.234066069,F_sed_8m_R1_F2_25Oct21,1,1
FCR,10/25/21,50,14,8,1,0.0040715,2,1.788,3,0.08,0.117,0.136,0.019,7.449869301,F_sed_8m_R1_F3_25Oct21,1,1
FCR,10/25/21,50,14,8,1,0.0040715,2,1.788,4,0.078,0.116,0.136,0.02,8.043043779,F_sed_8m_R1_F4_25Oct21,1,1
FCR,10/25/21,50,14,8,2,0.0040715,2,2.178,1,0.478,0.117,0.137,0.02,1.598738743,F_sed_8m_R2_F1_25Oct21,1,1
FCR,10/25/21,50,14,8,2,0.0040715,2,2.178,2,0.08,0.118,0.137,0.019,9.074840792,F_sed_8m_R2_F2_25Oct21,1,1
FCR,10/25/21,50,14,8,2,0.0040715,2,2.178,3,0.08,0.118,0.137,0.019,9.074840792,F_sed_8m_R2_F3_25Oct21,1,1
FCR,10/25/21,50,14,8,2,0.0040715,2,2.178,4,0.08,0.118,0.136,0.018,8.597217593,F_sed_8m_R2_F4_25Oct21,1,1
BVR,10/26/21,50,14,5,1,0.0040715,2,1.766,1,0.14,0.117,0.124,0.007,1.54909563,B_sed_5m_R1_F1_26Oct21,1,1
BVR,10/26/21,50,14,5,1,0.0040715,2,1.766,2,0.14,0.118,0.123,0.005,1.106496879,B_sed_5m_R1_F2_26Oct21,1,1
BVR,10/26/21,50,14,5,1,0.0040715,2,1.766,3,0.138,0.118,0.123,0.005,1.122533065,B_sed_5m_R1_F3_26Oct21,1,1
BVR,10/26/21,50,14,5,1,0.0040715,2,1.766,4,0.138,0.117,0.124,0.007,1.571546291,B_sed_5m_R1_F4_26Oct21,1,1
BVR,10/26/21,50,14,5,2,0.0040715,2,1.78,1,0.14,0.118,0.124,0.006,1.338322385,B_sed_5m_R2_F1_26Oct21,1,1
BVR,10/26/21,50,14,5,2,0.0040715,2,1.78,2,0.138,0.118,0.124,0.006,1.357718362,B_sed_5m_R2_F2_26Oct21,1,1
