"Reservoir","Site","DateTime","Depth_m","Rep","CH4_umolL","CO2_umolL","Flag_DateTime","Flag_CH4_umolL","Flag_CO2_umolL"
"FCR","50",2021-06-21 10:16:00,0.1,"1",0.988957721,0,0,0,6
"FCR","50",2021-06-21 10:16:00,0.1,"2",0.872811974,0,0,0,6
"FCR","50",2021-06-21 10:33:00,1.6,"1",0.348366783,0,0,0,6
"FCR","50",2021-06-21 10:33:00,1.6,"2",0.354887116,0,0,0,6
"FCR","50",2021-06-21 11:07:00,5,"1",4.551024148,327.6502868,0,3,0
"FCR","50",2021-06-21 11:07:00,5,"2",6.34853715,370.1662811,0,3,0
"FCR","50",2021-06-21 11:20:00,6.2,"1",0,326.3337016,0,6,0
"FCR","50",2021-06-21 11:20:00,6.2,"2",0,353.3856211,0,6,0
"FCR","50",2021-06-21 11:38:00,8,"1",0,388.6266612,0,6,0
"FCR","50",2021-06-21 11:38:00,8,"2",0,375.5158059,0,6,0
"FCR","50",2021-06-21 11:50:00,9,"1",0,393.4301455,0,6,0
"FCR","50",2021-06-21 11:50:00,9,"2",0,403.1158864,0,6,0
"FCR","1.1",2021-06-21 12:00:00,0.1,"1",6.71972246,226.4076954,1,0,0
"FCR","1.1",2021-06-21 12:00:00,0.1,"2",7.939980897,226.7596352,1,0,0
"FCR","100",2021-06-21 13:20:00,0.1,"1",0,29.44810524,0,6,0
"FCR","100",2021-06-21 13:20:00,0.1,"2",0,28.60607651,0,6,0
"FCR","200",2021-06-21 14:20:00,0.1,"1",1.997720822,448.8037112,0,0,0
"FCR","200",2021-06-21 14:20:00,0.1,"2",2.301623595,589.420971,0,0,0
"BVR","50",2021-06-28 10:30:00,0.1,"1",7.674482877,55.21160878,0,4,4
"BVR","50",2021-06-28 10:30:00,0.1,"2",0.625564962,14.32359072,0,4,4
"BVR","50",2021-06-28 10:41:00,3,"1",0.632493412,8.885682091,0,0,4
"BVR","50",2021-06-28 10:41:00,3,"2",0.802814134,30.59568474,0,0,4
"BVR","50",2021-06-28 10:53:00,6,"1",0.582525468,225.7348029,0,0,0
"BVR","50",2021-06-28 10:53:00,6,"2",0.53500497,217.5820004,0,0,0
"BVR","50",2021-06-28 11:00:00,9,"1",34.79355675,360.5726077,0,4,0
"BVR","50",2021-06-28 11:00:00,9,"2",17.13146382,379.0311717,0,4,0
"BVR","50",2021-06-28 11:44:00,11,"1",242.5098065,742.1095863,0,0,0
"BVR","50",2021-06-28 11:44:00,11,"2",242.2054667,692.1846126,0,0,0
"BVR","1.1",2021-06-28 12:00:00,0.1,"1",7.98040277,53.70238738,1,4,4
"BVR","1.1",2021-06-28 12:00:00,0.1,"2",0.584474699,10.34099364,1,4,4
"FCR","1.1",2021-06-28 12:00:00,0.1,"1",2.729814946,533.0189091,1,0,0
"FCR","1.1",2021-06-28 12:00:00,0.1,"2",2.846773506,560.4713043,1,0,0
"FCR","50",2021-06-28 14:12:00,0.1,"1",1.027697909,0,0,0,6
"FCR","50",2021-06-28 14:12:00,0.1,"2",0.945164096,0,0,0,6
"FCR","50",2021-06-28 14:25:00,1.6,"1",0.381711074,0,0,3,6
"FCR","50",2021-06-28 14:25:00,1.6,"2",0.617418201,0,0,3,6
"FCR","50",2021-06-28 14:32:00,3.8,"1",2.789219439,304.6619861,0,0,0
"FCR","50",2021-06-28 14:32:00,3.8,"2",2.2758595,319.8561201,0,0,0
"FCR","50",2021-06-28 14:45:00,5,"1",8.03947723,459.6902323,0,4,0
"FCR","50",2021-06-28 14:45:00,5,"2",14.00129188,472.1046738,0,4,0
"FCR","50",2021-06-28 14:50:00,6.2,"1",0.017383636,440.2257632,0,2,0
"FCR","50",2021-06-28 14:50:00,6.2,"2",0.168202417,434.3723093,0,4,0
"FCR","50",2021-06-28 15:16:00,8,"1",1.634504957,490.3622233,0,0,0
"FCR","50",2021-06-28 15:16:00,8,"2",NA,NA,0,1,1
"FCR","50",2021-06-28 15:24:00,9,"1",0.0091725,529.6727007,0,2,0
"FCR","50",2021-06-28 15:24:00,9,"2",0.067147301,529.04054,0,0,0
"FCR","50",2021-07-07 14:50:00,0.1,"1",0.582108049,49.58288937,0,0,0
"FCR","50",2021-07-07 14:50:00,0.1,"2",0.622759638,40.66856297,0,0,0
"FCR","50",2021-07-07 14:56:00,1.6,"1",0.010098451,156.9458921,0,2,0
"FCR","50",2021-07-07 14:56:00,1.6,"2",0.008206489,158.4629308,0,2,0
"FCR","50",2021-07-07 15:02:00,3.8,"1",0.042169625,385.0444665,0,4,0
"FCR","50",2021-07-07 15:02:00,3.8,"2",0.148050203,368.6016181,0,4,0
"FCR","50",2021-07-07 15:07:00,5,"1",0.590647434,412.646691,0,4,0
"FCR","50",2021-07-07 15:07:00,5,"2",3.582516288,408.5545039,0,4,0
"FCR","50",2021-07-07 15:22:00,6.2,"1",12.76604672,495.6992283,0,3,0
"FCR","50",2021-07-07 15:22:00,6.2,"2",8.732305393,481.4475666,0,3,0
"FCR","50",2021-07-07 15:34:00,8,"1",10.47718584,567.6419457,0,4,0
"FCR","50",2021-07-07 15:34:00,8,"2",5.032137157,484.1389796,0,4,0
"FCR","50",2021-07-07 15:46:00,9,"1",9.122683968,457.8470759,0,4,0
"FCR","50",2021-07-07 15:46:00,9,"2",2.285812978,510.5463421,0,4,0
"FCR","1.1",2021-07-07 15:55:00,0.1,"1",2.109634973,519.6271464,0,0,0
"FCR","1.1",2021-07-07 15:55:00,0.1,"2",2.025698314,540.943813,0,0,0
"FCR","50",2021-07-12 09:20:00,0.1,"1",1.002547837,66.71352568,0,0,0
"FCR","50",2021-07-12 09:20:00,0.1,"2",0.790533392,64.08235205,0,0,0
"FCR","50",2021-07-12 09:32:00,1.6,"1",0.623815247,73.89473589,0,0,0
"FCR","50",2021-07-12 09:32:00,1.6,"2",0.564166257,74.57010719,0,0,0
"FCR","50",2021-07-12 09:40:00,3.8,"1",0.112389192,356.0219779,0,4,0
"FCR","50",2021-07-12 09:40:00,3.8,"2",0.357121973,396.9601876,0,4,0
"FCR","50",2021-07-12 09:56:00,3.8,"1",10.81851029,473.2445323,0,0,0
"FCR","50",2021-07-12 09:56:00,3.8,"2",NA,NA,0,1,1
"FCR","50",2021-07-12 10:02:00,6.2,"1",1.880122593,446.9628982,0,4,0
"FCR","50",2021-07-12 10:02:00,6.2,"2",1.080478104,423.8741756,0,4,0
"FCR","50",2021-07-12 10:12:00,8,"1",18.62003968,573.0263936,0,0,0
"FCR","50",2021-07-12 10:12:00,8,"2",NA,NA,0,1,1
"FCR","50",2021-07-12 10:20:00,9,"1",34.40350381,453.8112465,0,0,0
"FCR","50",2021-07-12 10:20:00,9,"2",37.42224984,456.8639059,0,0,0
"FCR","100",2021-07-12 11:35:00,0.1,"1",0.00881219,44.42247357,0,2,0
"FCR","100",2021-07-12 11:35:00,0.1,"2",0.005657557,35.58172314,0,2,0
"FCR","200",2021-07-12 13:05:00,0.1,"1",0.723068406,67.31287251,0,4,0
"FCR","200",2021-07-12 13:05:00,0.1,"2",1.599330614,61.85227592,0,4,0
"BVR","50",2021-07-12 14:22:00,0.1,"1",0.749467944,6.672155007,0,0,0
"BVR","50",2021-07-12 14:22:00,0.1,"2",NA,NA,0,1,1
"BVR","50",2021-07-12 14:25:00,3,"1",0.790250501,11.18618862,0,0,0
"BVR","50",2021-07-12 14:25:00,3,"2",0.789752071,10.04629403,0,0,0
"BVR","50",2021-07-12 14:32:00,6,"1",0.1120694,225.8967478,0,0,0
"BVR","50",2021-07-12 14:32:00,6,"2",0.107974141,204.3772548,0,0,0
"BVR","50",2021-07-12 14:43:00,9,"1",283.5738805,410.5985133,0,0,0
"BVR","50",2021-07-12 14:43:00,9,"2",277.765711,368.9555098,0,0,0
"BVR","50",2021-07-12 14:53:00,11,"1",352.5586237,573.2360655,0,0,4
"BVR","50",2021-07-12 14:53:00,11,"2",377.845246,276.0209516,0,0,4
"BVR","1.1",2021-07-12 16:05:00,0.1,"1",0.041370734,55.89273454,0,0,0
"BVR","1.1",2021-07-12 16:05:00,0.1,"2",0.054719888,51.1872594,0,0,0
"BVR","1.3",2021-07-12 16:13:00,0.1,"1",0.613605689,297.9467528,0,0,0
"BVR","1.3",2021-07-12 16:13:00,0.1,"2",0.554883541,286.76659,0,0,0
"BVR","1.2",2021-07-12 16:15:00,0.1,"1",0.001207755,236.1910348,0,2,0
"BVR","1.2",2021-07-12 16:15:00,0.1,"2",NA,NA,0,1,1
"FCR","1.1",2021-07-12 16:50:00,0.1,"1",2.732241332,514.8784569,0,0,0
"FCR","1.1",2021-07-12 16:50:00,0.1,"2",2.692071252,533.4359631,0,0,0
"FCR","1.1",2021-07-21 09:55:00,0.1,"1",2.35429665,492.3242043,0,0,0
"FCR","1.1",2021-07-21 09:55:00,0.1,"2",2.43094877,479.0309807,0,0,0
"FCR","50",2021-07-21 10:30:00,0.1,"1",1.123453878,1.37187163,0,0,2
"FCR","50",2021-07-21 10:30:00,0.1,"2",NA,NA,0,1,1
"FCR","50",2021-07-21 10:54:00,1.6,"1",1.048383078,2.188364852,0,0,2
"FCR","50",2021-07-21 10:54:00,1.6,"2",1.110288959,3.458988228,0,0,2
"FCR","50",2021-07-21 11:13:00,3.8,"1",0.291253386,293.5298975,0,0,0
"FCR","50",2021-07-21 11:13:00,3.8,"2",0.233555626,291.5995064,0,0,0
"FCR","50",2021-07-21 11:25:00,5,"1",7.870911345,188.0577848,0,0,0
"FCR","50",2021-07-21 11:25:00,5,"2",8.555067212,174.8491797,0,0,0
"FCR","50",2021-07-21 11:44:00,6.2,"1",23.84292823,458.999338,0,0,0
"FCR","50",2021-07-21 11:44:00,6.2,"2",25.25274819,472.8742773,0,0,0
"FCR","50",2021-07-21 11:59:00,8,"1",28.39829609,547.0042465,0,0,0
"FCR","50",2021-07-21 11:59:00,8,"2",30.70138502,517.6387771,0,0,0
"FCR","50",2021-07-21 12:14:00,9,"1",53.96269758,596.5256033,0,0,4
"FCR","50",2021-07-21 12:14:00,9,"2",66.63758072,306.0339435,0,0,4
"FCR","100",2021-07-21 14:51:00,0.1,"1",0,31.05751598,0,6,0
"FCR","100",2021-07-21 14:51:00,0.1,"2",NA,NA,0,1,1
"BVR","50",2021-07-26 09:42:00,0.1,"1",0.74802285,3.859064417,0,0,2
"BVR","50",2021-07-26 09:42:00,0.1,"2",NA,NA,0,1,1
"BVR","50",2021-07-26 10:00:00,3,"1",0.518118776,3.030153937,0,0,2
"BVR","50",2021-07-26 10:00:00,3,"2",NA,NA,0,1,1
"BVR","50",2021-07-26 10:07:00,6,"1",0.563740309,193.1096741,0,4,0
"BVR","50",2021-07-26 10:07:00,6,"2",1.160828967,206.4970194,0,4,0
"BVR","50",2021-07-26 10:15:00,9,"1",162.3762384,354.7036811,0,0,0
"BVR","50",2021-07-26 10:15:00,9,"2",179.897559,448.8198545,0,0,0
"BVR","50",2021-07-26 10:30:00,11,"1",364.8515975,482.6909986,0,0,0
"BVR","50",2021-07-26 10:30:00,11,"2",374.4166243,382.1888143,0,0,0
"FCR","50",2021-07-26 12:50:00,1.6,"1",2.517214362,25.35693534,0,0,0
"FCR","50",2021-07-26 12:50:00,1.6,"2",2.389573613,27.01857609,0,0,0
"FCR","50",2021-07-26 12:55:00,0.1,"1",1.771914385,18.89750825,0,4,0
"FCR","50",2021-07-26 12:55:00,0.1,"2",0.838072325,14.17021285,0,4,0
"FCR","50",2021-07-26 13:35:00,3.8,"1",0.359559781,258.2513221,0,3,0
"FCR","50",2021-07-26 13:35:00,3.8,"2",0.527516573,244.8017372,0,3,0
"FCR","50",2021-07-26 13:41:00,5,"1",10.40080384,325.0548318,0,0,0
"FCR","50",2021-07-26 13:41:00,5,"2",9.582655483,341.4038821,0,0,0
"FCR","50",2021-07-26 13:46:00,6.2,"1",36.58664656,384.9599991,0,0,0
"FCR","50",2021-07-26 13:46:00,6.2,"2",40.90716535,447.7328795,0,0,0
"FCR","50",2021-07-26 13:50:00,8,"1",30.64752528,468.2983485,0,0,0
"FCR","50",2021-07-26 13:50:00,8,"2",30.93880864,502.0567287,0,0,0
"FCR","50",2021-07-26 13:56:00,9,"1",74.99395179,522.1339669,0,0,0
"FCR","50",2021-07-26 13:56:00,9,"2",74.95740822,496.5064121,0,0,0
"FCR","50",2021-08-02 10:30:00,0.1,"1",1.237678144,28.58785098,0,0,0
"FCR","50",2021-08-02 10:30:00,0.1,"2",1.323440296,26.25779878,0,0,0
"FCR","50",2021-08-02 10:43:00,1.6,"1",1.372690983,28.56750197,0,0,0
"FCR","50",2021-08-02 10:43:00,1.6,"2",1.276711179,26.20692225,0,0,0
"FCR","50",2021-08-02 10:53:00,3.8,"1",0.191805855,308.0896904,0,0,0
"FCR","50",2021-08-02 10:53:00,3.8,"2",0.206485311,288.5654323,0,0,0
"FCR","50",2021-08-02 11:03:00,5,"1",10.5240809,362.5808553,0,0,0
"FCR","50",2021-08-02 11:03:00,5,"2",10.01048571,378.014059,0,0,0
"FCR","50",2021-08-02 11:12:00,6.2,"1",44.00963517,582.6611755,0,0,0
"FCR","50",2021-08-02 11:12:00,6.2,"2",41.94227817,531.9324403,0,0,0
"FCR","50",2021-08-02 11:33:00,8,"1",47.95665272,586.424921,0,0,0
"FCR","50",2021-08-02 11:33:00,8,"2",NA,NA,0,1,1
"FCR","50",2021-08-02 11:46:00,9,"1",42.68742531,548.0156123,0,0,0
"FCR","50",2021-08-02 11:46:00,9,"2",41.70481412,542.4722548,0,0,0
"FCR","1.1",2021-08-02 12:25:00,0.1,"1",2.550472146,474.6112116,0,0,0
"FCR","1.1",2021-08-02 12:25:00,0.1,"2",2.530410099,457.8554601,0,0,0
"FCR","100",2021-08-02 13:00:00,0.1,"1",0.028331777,33.03886483,0,0,0
"FCR","100",2021-08-02 13:00:00,0.1,"2",0.031112704,30.89737408,0,0,0
"FCR","200",2021-08-02 13:28:00,0.1,"1",30.64935737,386.6599252,0,0,0
"FCR","200",2021-08-02 13:28:00,0.1,"2",NA,NA,0,1,1
"BVR","50",2021-08-09 10:05:00,0.1,"1",0.356097667,0,0,3,6
"BVR","50",2021-08-09 10:05:00,0.1,"2",0.52068529,0,0,3,6
"BVR","50",2021-08-09 10:25:00,3,"1",0.306846949,11.43232704,0,0,0
"BVR","50",2021-08-09 10:25:00,3,"2",0.266305517,9.521981977,0,0,0
"BVR","50",2021-08-09 10:30:00,6,"1",5.512753012,265.5695287,0,3,0
"BVR","50",2021-08-09 10:30:00,6,"2",3.926371287,273.4231913,0,3,0
"BVR","50",2021-08-09 10:53:00,9,"1",283.5506757,473.7118293,0,0,0
"BVR","50",2021-08-09 10:53:00,9,"2",322.0808302,428.7580957,0,0,0
"BVR","50",2021-08-09 11:10:00,10,"1",84.28808226,232.9932727,0,0,0
"BVR","50",2021-08-09 11:10:00,10,"2",112.6058755,291.8313497,0,0,0
"FCR","50",2021-08-09 13:10:00,0.1,"1",0.887392514,32.95871699,0,0,0
"FCR","50",2021-08-09 13:10:00,0.1,"2",0.899621023,34.31125919,0,0,0
"FCR","50",2021-08-09 13:20:00,1.6,"1",0.791866909,37.63366033,0,0,0
"FCR","50",2021-08-09 13:20:00,1.6,"2",0.945647803,43.76203908,0,0,0
"FCR","50",2021-08-09 13:35:00,3.8,"1",0.505525929,253.5647298,0,0,0
"FCR","50",2021-08-09 13:35:00,3.8,"2",0.485040022,272.0308504,0,0,0
"FCR","50",2021-08-09 13:51:00,5,"1",22.21500045,389.3030217,0,0,0
"FCR","50",2021-08-09 13:51:00,5,"2",22.26778344,396.9270561,0,0,0
"FCR","50",2021-08-09 14:05:00,6.2,"1",31.49179447,453.6565299,0,0,0
"FCR","50",2021-08-09 14:05:00,6.2,"2",30.06546513,482.5756191,0,0,0
"FCR","50",2021-08-09 14:25:00,8,"1",52.89839829,588.9908439,0,0,0
"FCR","50",2021-08-09 14:25:00,8,"2",47.41143992,626.945138,0,0,0
"FCR","50",2021-08-09 14:30:00,9,"1",43.36624999,560.8094253,0,0,0
"FCR","50",2021-08-09 14:30:00,9,"2",46.34835251,600.0724753,0,0,0
"FCR","50",2021-08-16 09:50:00,0.1,"1",0.327824275,27.1129499,0,0,0
"FCR","50",2021-08-16 09:50:00,0.1,"2",0.374029718,25.16904064,0,0,0
"FCR","50",2021-08-16 10:04:00,1.6,"1",0.40916543,30.30660581,0,0,0
"FCR","50",2021-08-16 10:04:00,1.6,"2",0.472599855,30.29130156,0,0,0
"FCR","50",2021-08-16 10:08:00,3.8,"1",0.309834254,214.5811138,0,0,0
"FCR","50",2021-08-16 10:08:00,3.8,"2",0.300140153,204.1351864,0,0,0
"FCR","50",2021-08-16 10:29:00,5,"1",11.15349202,379.2232998,0,0,0
"FCR","50",2021-08-16 10:29:00,5,"2",11.12972271,359.3120585,0,0,0
"FCR","50",2021-08-16 10:41:00,6.2,"1",42.70994103,633.3743114,0,0,0
"FCR","50",2021-08-16 10:41:00,6.2,"2",NA,NA,0,1,1
"FCR","50",2021-08-16 10:58:00,8,"1",30.99589759,501.5996889,0,0,0
"FCR","50",2021-08-16 10:58:00,8,"2",33.32605664,489.3319346,0,0,0
"FCR","50",2021-08-16 11:09:00,9,"1",26.12273247,452.3466984,0,0,0
"FCR","50",2021-08-16 11:09:00,9,"2",25.27642682,430.2708801,0,0,0
"FCR","200",2021-08-16 13:19:00,0.1,"1",11.53907354,217.7243121,0,0,0
"FCR","200",2021-08-16 13:19:00,0.1,"2",10.85637092,238.6788782,0,0,0
"FCR","100",2021-08-16 14:54:00,0.1,"1",0.040187611,29.21488313,0,0,0
"FCR","100",2021-08-16 14:54:00,0.1,"2",0.023004407,31.28606146,0,0,0
"BVR","50",2021-08-23 10:00:00,0.1,"1",0.249795918,3.927187165,0,0,2
"BVR","50",2021-08-23 10:00:00,0.1,"2",0.232522721,3.687123233,0,0,2
"BVR","50",2021-08-23 10:08:00,3,"1",0.443055311,20.07856811,0,0,0
"BVR","50",2021-08-23 10:08:00,3,"2",NA,NA,0,1,1
"BVR","50",2021-08-23 10:18:00,6,"1",28.67793596,359.6974117,0,0,0
"BVR","50",2021-08-23 10:18:00,6,"2",28.41692111,380.6544934,0,0,0
"BVR","50",2021-08-23 10:28:00,9,"1",407.8749219,569.7159407,0,0,0
"BVR","50",2021-08-23 10:28:00,9,"2",408.1288863,544.1508148,0,0,0
"BVR","50",2021-08-23 10:39:00,11,"1",478.6823666,560.9010317,0,0,0
"BVR","50",2021-08-23 10:39:00,11,"2",509.4402507,495.2134097,0,0,0
"FCR","50",2021-08-23 12:34:00,0.1,"1",0.65025629,32.10347689,0,0,0
"FCR","50",2021-08-23 12:34:00,0.1,"2",0.791873483,32.05244757,0,0,0
"FCR","50",2021-08-23 12:44:00,1.6,"1",0.636589106,34.75688176,0,0,0
"FCR","50",2021-08-23 12:44:00,1.6,"2",0.607734992,29.39369985,0,0,0
"FCR","50",2021-08-23 12:55:00,3.8,"1",0.233920392,259.0274014,0,0,0
"FCR","50",2021-08-23 12:55:00,3.8,"2",0.216726764,257.8474326,0,0,0
"FCR","50",2021-08-23 13:05:00,5,"1",20.12086123,487.91341,0,0,0
"FCR","50",2021-08-23 13:05:00,5,"2",20.35310403,493.7163811,0,0,0
"FCR","50",2021-08-23 13:13:00,6.2,"1",15.59744623,614.8908024,0,0,0
"FCR","50",2021-08-23 13:13:00,6.2,"2",17.32816733,629.1050081,0,0,0
"FCR","50",2021-08-23 13:37:00,8,"1",20.3491454,661.5383013,0,0,0
"FCR","50",2021-08-23 13:37:00,8,"2",16.59552563,651.1476406,0,0,0
"FCR","50",2021-08-23 13:54:00,9,"1",26.98514988,759.5046178,0,4,0
"FCR","50",2021-08-23 13:54:00,9,"2",8.182964102,584.3430548,0,4,0
"FCR","1.1",2021-08-23 14:15:00,0.1,"1",2.675945092,454.1478013,0,0,0
"FCR","1.1",2021-08-23 14:15:00,0.1,"2",2.593393433,456.6478796,0,0,0
"FCR","50",2021-08-31 09:30:00,0.1,"1",0.586242326,29.18083679,0,0,0
"FCR","50",2021-08-31 09:30:00,0.1,"2",0.747123821,35.39632004,0,0,0
"FCR","50",2021-08-31 09:45:00,1.6,"1",0.699499532,37.71489479,0,0,0
"FCR","50",2021-08-31 09:45:00,1.6,"2",0.520183247,24.94293743,0,0,0
"FCR","50",2021-08-31 09:55:00,3.8,"1",0.196161744,163.2098903,0,0,0
"FCR","50",2021-08-31 09:55:00,3.8,"2",0.18319911,160.607027,0,0,0
"FCR","50",2021-08-31 10:07:00,5,"1",0.605319543,450.7079704,0,0,0
"FCR","50",2021-08-31 10:07:00,5,"2",0.543694763,434.5703177,0,0,0
"FCR","50",2021-08-31 10:22:00,6.2,"1",0.674499765,772.4855388,0,3,0
"FCR","50",2021-08-31 10:22:00,6.2,"2",0.975323492,743.8694877,0,3,0
"FCR","50",2021-08-31 10:35:00,8,"1",2.146369949,746.6347048,0,0,0
"FCR","50",2021-08-31 10:35:00,8,"2",1.839160189,767.4578763,0,0,0
"FCR","50",2021-08-31 10:46:00,9,"1",2.842892581,768.0046175,0,4,0
"FCR","50",2021-08-31 10:46:00,9,"2",1.682641749,747.0108704,0,4,0
"FCR","1",2021-08-31 12:00:00,0.1,"1",0.220272092,71.43122713,1,0,0
"FCR","1",2021-08-31 12:00:00,0.1,"2",0.187582289,72.11646273,1,0,0
"FCR","200",2021-08-31 12:00:00,0.1,"1",8.837509459,383.420861,1,0,0
"FCR","200",2021-08-31 12:00:00,0.1,"2",10.89801564,389.6748293,1,0,0
"FCR","100",2021-08-31 13:38:00,0.1,"1",0.024164725,39.66776406,0,0,0
"FCR","100",2021-08-31 13:38:00,0.1,"2",0.025074062,36.92369544,0,0,0
"BVR","50",2021-09-06 09:45:00,0.1,"1",0.381837364,9.336832386,0,0,0
"BVR","50",2021-09-06 09:45:00,0.1,"2",0.385774504,6.390528006,0,0,0
"BVR","50",2021-09-06 09:59:00,3,"1",0.340153819,8.595203837,0,4,0
"BVR","50",2021-09-06 09:59:00,3,"2",0.62345165,13.26309301,0,4,0
"BVR","50",2021-09-06 10:07:00,6,"1",25.82884881,247.8937168,0,0,0
"BVR","50",2021-09-06 10:07:00,6,"2",22.98211377,252.7054087,0,0,0
"BVR","50",2021-09-06 10:23:00,9,"1",450.254433,623.4651282,0,0,0
"BVR","50",2021-09-06 10:23:00,9,"2",493.6728901,660.9793015,0,0,0
"BVR","50",2021-09-06 10:36:00,10,"1",551.9384238,538.4878965,0,0,0
"BVR","50",2021-09-06 10:36:00,10,"2",644.0692136,719.9666621,0,0,0
"BVR","1.1",2021-09-06 12:02:00,0.1,"1",0.092611037,51.30022547,0,0,0
"BVR","1.1",2021-09-06 12:02:00,0.1,"2",0.087782614,56.74245602,0,0,0
"BVR","1.2",2021-09-06 12:06:00,0.1,"1",0.46547884,154.5779526,0,4,0
"BVR","1.2",2021-09-06 12:06:00,0.1,"2",0.029993808,147.2121725,0,4,0
"BVR","1.3",2021-09-06 12:08:00,0.1,"1",0.310181813,209.7703926,0,3,0
"BVR","1.3",2021-09-06 12:08:00,0.1,"2",0.223981553,214.0737771,0,3,0
"BVR","1.4",2021-09-06 12:10:00,0.1,"1",10.26624652,41.4377692,0,0,0
"BVR","1.4",2021-09-06 12:10:00,0.1,"2",12.65489855,34.11998964,0,0,0
"FCR","50",2021-09-06 13:07:00,0.1,"1",0.52401966,24.62754375,0,0,0
"FCR","50",2021-09-06 13:07:00,0.1,"2",0.525164643,29.59241916,0,0,0
"FCR","50",2021-09-06 13:14:00,1.6,"1",0.514401441,22.36820105,0,0,0
"FCR","50",2021-09-06 13:14:00,1.6,"2",0.460304025,27.03393629,0,0,0
"FCR","50",2021-09-06 13:29:00,3.8,"1",0.24939619,212.8327718,0,0,0
"FCR","50",2021-09-06 13:29:00,3.8,"2",0.258856384,244.7543557,0,0,0
"FCR","50",2021-09-06 13:39:00,5,"1",5.015787728,445.3025301,0,0,0
"FCR","50",2021-09-06 13:39:00,5,"2",4.335380476,425.3713309,0,0,0
"FCR","50",2021-09-06 13:50:00,6.2,"1",1.36384811,554.6867778,0,4,0
"FCR","50",2021-09-06 13:50:00,6.2,"2",2.350992879,560.3003948,0,4,0
"FCR","50",2021-09-06 14:00:00,8,"1",3.64223366,846.3115687,0,4,0
"FCR","50",2021-09-06 14:00:00,8,"2",1.886001139,736.9747019,0,4,0
"FCR","50",2021-09-06 14:08:00,9,"1",1.658472029,801.0052639,0,3,0
"FCR","50",2021-09-06 14:08:00,9,"2",2.623777158,801.2029855,0,3,0
"FCR","1.1",2021-09-06 14:35:00,0.1,"1",2.451700079,522.9687237,0,0,0
"FCR","1.1",2021-09-06 14:35:00,0.1,"2",2.640145113,481.2201528,0,0,0
"FCR","50",2021-09-14 10:46:00,0.1,"1",0.361616332,24.34013407,0,0,0
"FCR","50",2021-09-14 10:46:00,0.1,"2",0.335318205,24.86063693,0,0,0
"FCR","50",2021-09-14 10:59:00,1.6,"1",0.318262581,21.17099517,0,0,0
"FCR","50",2021-09-14 10:59:00,1.6,"2",0.302438947,25.14639937,0,0,0
"FCR","50",2021-09-14 11:09:00,3.8,"1",0.222060679,153.2496673,0,0,0
"FCR","50",2021-09-14 11:09:00,3.8,"2",0.207230812,139.7209066,0,0,0
"FCR","50",2021-09-14 11:19:00,5,"1",0.277866237,674.6925818,0,0,0
"FCR","50",2021-09-14 11:19:00,5,"2",0.264154187,673.9389186,0,0,0
"FCR","50",2021-09-14 11:30:00,6.2,"1",0.111337481,961.8001988,0,0,0
"FCR","50",2021-09-14 11:30:00,6.2,"2",0.066122056,917.3912974,0,0,0
"FCR","50",2021-09-14 11:40:00,8,"1",0.060403127,904.4970856,0,0,0
"FCR","50",2021-09-14 11:40:00,8,"2",0.045799513,939.1965603,0,0,0
"FCR","50",2021-09-14 11:56:00,9,"1",0.583093239,949.6430532,0,4,0
"FCR","50",2021-09-14 11:56:00,9,"2",0.041298032,858.9415698,0,4,0
"FCR","100",2021-09-14 16:19:00,0.1,"1",0.021341452,34.70256302,0,0,0
"FCR","100",2021-09-14 16:19:00,0.1,"2",0.019004557,32.2334566,0,2,0
"FCR","1.1",2021-09-14 17:00:00,0.1,"1",2.241731851,514.4127744,0,0,0
"FCR","1.1",2021-09-14 17:00:00,0.1,"2",2.33579238,417.7689503,0,0,0
"BVR","50",2021-09-21 10:11:00,0.1,"1",0.173535595,47.57817454,0,0,0
"BVR","50",2021-09-21 10:11:00,0.1,"2",0.179665863,63.29592872,0,0,0
"BVR","50",2021-09-21 10:19:00,3,"1",0.171591139,51.74299568,0,3,0
"BVR","50",2021-09-21 10:19:00,3,"2",0.272290886,47.46149028,0,3,0
"BVR","50",2021-09-21 10:23:00,6,"1",90.24090152,481.85368,0,0,0
"BVR","50",2021-09-21 10:23:00,6,"2",111.6658947,453.5372454,0,0,0
"BVR","50",2021-09-21 10:33:00,9,"1",425.257546,520.1232803,0,0,3
"BVR","50",2021-09-21 10:33:00,9,"2",478.7926151,715.3070134,0,0,3
"BVR","50",2021-09-21 10:41:00,10,"1",586.4938383,532.6606301,0,0,0
"BVR","50",2021-09-21 10:41:00,10,"2",676.9982706,623.9852397,0,0,0
"FCR","50",2021-09-21 13:18:00,0.1,"1",0.294675722,23.48586863,0,0,0
"FCR","50",2021-09-21 13:18:00,0.1,"2",0.371168565,33.61340443,0,0,0
"FCR","50",2021-09-21 13:22:00,1.6,"1",0.467823443,30.12626537,0,3,0
"FCR","50",2021-09-21 13:22:00,1.6,"2",0.306156914,26.31887928,0,3,0
"FCR","50",2021-09-21 13:30:00,3.8,"1",0.153590201,301.8940866,0,0,0
"FCR","50",2021-09-21 13:30:00,3.8,"2",0.154819142,266.1563422,0,0,0
"FCR","50",2021-09-21 13:38:00,5,"1",2.017240976,927.6105743,0,4,0
