"Reservoir","Date","Site","Duration_days","Depth_m","TrapRep","TrapXSA_m2","TrapVol_L","CollectionVol_L","FilterRep","FilterVol_L","FilterMassPre_g","FilterMassPost_g","SedMass_g","SedFlux_gm2d","FilterID","Flag_CollectionVol_L","Flag_SedMass_g","Flag_Duration_days"
"FCR",2019-06-10,50,14,4,2,0.0040715,1.8,1.7,1,0.205,0.1154,0.1215,0.006,0.872898678285918,"F_sed_4m_R2_F1_10Jun19",2,1,1
"FCR",2019-06-10,50,14,4,2,0.0040715,1.8,1.7,2,0.205,0.1138,0.12,0.006,0.872898678285918,"F_sed_4m_R2_F2_10Jun19",2,1,1
"FCR",2019-06-10,50,14,8,1,0.0040715,1.8,1.7,1,0.2,0.1142,NA,NA,NA,"F_sed_8m_R1_F1_10Jun19",2,2,1
"FCR",2019-06-10,50,14,8,1,0.0040715,1.8,1.7,2,0.2,0.1145,NA,NA,NA,"F_sed_8m_R1_F2_10Jun19",2,2,1
"FCR",2019-06-10,50,14,8,2,0.0040715,1.8,1.7,1,0.19,0.1142,NA,NA,NA,"F_sed_8m_R2_F1_10Jun19",2,2,1
"FCR",2019-06-10,50,14,8,2,0.0040715,1.8,1.7,2,0.2,0.1151,0.1266,0.011,1.64032209961229,"F_sed_8m_R2_F2_10Jun19",2,1,1
"BVR",2019-06-13,50,14,5,1,0.0040715,1.8,1.7,1,0.4,0.115,0.1292,0.014,1.04384133611691,"B_sed_5m_R1_F1_13Jun19",2,1,1
"BVR",2019-06-13,50,14,5,1,0.0040715,1.8,1.7,2,0.4,0.1141,0.1312,0.017,1.26752162242768,"B_sed_5m_R1_F2_13Jun19",2,1,1
"BVR",2019-06-13,50,14,5,2,0.0040715,1.8,1.7,1,0.3,0.114,0.124,0.01,0.994134605825629,"B_sed_5m_R2_F1_13Jun19",2,1,1
"BVR",2019-06-13,50,14,5,2,0.0040715,1.8,1.7,2,0.3,0.1139,0.1243,0.01,0.994134605825629,"B_sed_5m_R2_F2_13Jun19",2,1,1
"BVR",2019-06-13,50,14,10,1,0.0040715,1.8,1.7,1,0.2,0.114,0.1295,0.016,2.38592305398151,"B_sed_10m_R1_F1_13Jun19",2,1,1
"BVR",2019-06-13,50,14,10,1,0.0040715,1.8,1.7,2,0.2,0.1141,0.1298,0.016,2.38592305398151,"B_sed_10m_R1_F2_13Jun19",2,1,1
"BVR",2019-06-13,50,14,10,2,0.0040715,1.8,1.7,1,0.2,0.1142,0.1299,0.016,2.38592305398151,"B_sed_10m_R2_F1_13Jun19",2,1,1
"BVR",2019-06-13,50,14,10,2,0.0040715,1.8,1.7,2,0.2,0.1135,0.127,0.013,1.93856248135998,"B_sed_10m_R2_F2_13Jun19",2,1,1
"FCR",2019-06-17,50,7,4,1,0.0040715,1.8,1.7,1,0.3,0.1152,0.1198,0.005,0.994134605825629,"F_sed_4m_R1_F1_17Jun19",2,1,1
"FCR",2019-06-17,50,7,4,1,0.0040715,1.8,1.7,2,0.3,0.1139,0.1185,0.005,0.994134605825629,"F_sed_4m_R1_F2_17Jun19",2,1,1
"FCR",2019-06-17,50,7,4,2,0.0040715,1.8,1.7,1,0.3,0.115,0.1196,0.005,0.994134605825629,"F_sed_4m_R2_F1_17Jun19",2,1,1
"FCR",2019-06-17,50,7,4,2,0.0040715,1.8,1.7,2,0.3,0.1132,0.1181,0.005,0.994134605825629,"F_sed_4m_R2_F2_17Jun19",2,1,1
"FCR",2019-06-17,50,7,8,1,0.0040715,1.8,1.7,1,0.3,0.1148,0.1277,0.013,2.58474997514664,"F_sed_8m_R1_F1_17Jun19",2,1,1
"FCR",2019-06-17,50,7,8,1,0.0040715,1.8,1.7,2,0.3,0.1159,0.1277,0.012,2.38592305398151,"F_sed_8m_R1_F2_17Jun19",2,1,1
"FCR",2019-06-17,50,7,8,2,0.0040715,1.8,1.7,1,0.2,0.1153,0.1427,0.027,8.05249030718759,"F_sed_8m_R2_F1_17Jun19",2,1,1
"FCR",2019-06-17,50,7,8,2,0.0040715,1.8,1.7,2,0.2,0.1142,0.1225,0.008,2.38592305398151,"F_sed_8m_R2_F2_17Jun19",2,1,1
"BVR",2019-06-20,50,7,5,1,0.0040715,1.8,1.7,1,0.3,0.1149,0.1184,0.004,0.795307684660503,"B_sed_5m_R1_F1_20Jun19",2,1,1
"BVR",2019-06-20,50,7,5,1,0.0040715,1.8,1.7,2,0.3,0.1143,0.1187,0.004,0.795307684660503,"B_sed_5m_R1_F2_20Jun19",2,1,1
"BVR",2019-06-20,50,7,5,2,0.0040715,1.8,1.7,1,0.3,0.1132,0.1175,0.004,0.795307684660503,"B_sed_5m_R2_F1_20Jun19",2,1,1
"BVR",2019-06-20,50,7,5,2,0.0040715,1.8,1.7,2,0.3,0.115,0.119,0.004,0.795307684660503,"B_sed_5m_R2_F2_20Jun19",2,1,1
"BVR",2019-06-20,50,7,10,1,0.0040715,1.8,1.7,1,0.25,0.1147,0.1332,0.019,4.53325380256487,"B_sed_10m_R1_F1_20Jun19",2,1,1
"BVR",2019-06-20,50,7,10,1,0.0040715,1.8,1.7,2,0.25,0.1141,0.1329,0.019,4.53325380256487,"B_sed_10m_R1_F2_20Jun19",2,1,1
"BVR",2019-06-20,50,7,10,2,0.0040715,1.8,1.7,1,0.2,0.114,0.1215,0.007,2.08768267223382,"B_sed_10m_R2_F1_20Jun19",2,1,1
"BVR",2019-06-20,50,7,10,2,0.0040715,1.8,1.7,2,0.2,0.1144,0.1216,0.007,2.08768267223382,"B_sed_10m_R2_F2_20Jun19",2,1,1
"FCR",2019-07-08,50,21,4,1,0.0040715,1.8,1.7,1,0.3,0.1151,0.131,0.016,1.060410246214,"F_sed_4m_R1_F1_08Jul19",2,1,1
"FCR",2019-07-08,50,21,4,1,0.0040715,1.8,1.7,2,0.3,0.1139,0.132,0.018,1.19296152699075,"F_sed_4m_R1_F2_08Jul19",2,1,1
"FCR",2019-07-08,50,21,4,2,0.0040715,1.8,1.7,1,0.3,0.1139,0.128,0.014,0.927858965437254,"F_sed_4m_R2_F1_08Jul19",2,1,1
"FCR",2019-07-08,50,21,4,2,0.0040715,1.8,1.7,2,0.3,0.1148,0.1312,0.016,1.060410246214,"F_sed_4m_R2_F2_08Jul19",2,1,1
"FCR",2019-07-08,50,21,8,1,0.0040715,1.8,1.7,1,0.2,0.1145,0.1323,0.018,1.78944229048613,"F_sed_8m_R1_F1_08Jul19",2,1,1
"FCR",2019-07-08,50,21,8,1,0.0040715,1.8,1.7,2,0.2,0.1141,0.1324,0.018,1.78944229048613,"F_sed_8m_R1_F2_08Jul19",2,1,1
"FCR",2019-07-08,50,21,8,2,0.0040715,1.8,1.7,1,0.2,0.1136,0.1331,0.019,1.88885575106869,"F_sed_8m_R2_F1_08Jul19",2,1,1
"FCR",2019-07-08,50,21,8,2,0.0040715,1.8,1.7,2,0.2,0.1145,0.129,0.014,1.39178844815588,"F_sed_8m_R2_F2_08Jul19",2,1,1
"BVR",2019-07-11,50,21,5,1,0.0040715,1.8,1.7,1,0.3,0.1134,0.1294,0.016,1.060410246214,"B_sed_5m_R1_F1_11Jul19",2,1,1
"BVR",2019-07-11,50,21,5,1,0.0040715,1.8,1.7,2,0.3,0.1136,0.1298,0.016,1.060410246214,"B_sed_5m_R1_F2_11Jul19",2,1,1
"BVR",2019-07-11,50,21,5,2,0.0040715,1.8,1.7,1,0.3,0.1144,0.1273,0.013,0.861583325048878,"B_sed_5m_R2_F1_11Jul19",2,1,1
"BVR",2019-07-11,50,21,5,2,0.0040715,1.8,1.7,2,0.3,0.1138,0.1266,0.013,0.861583325048878,"B_sed_5m_R2_F2_11Jul19",2,1,1
"BVR",2019-07-11,50,21,10,1,0.0040715,1.8,1.7,1,0.2,0.1141,0.1381,0.024,2.38592305398151,"B_sed_10m_R1_F1_11Jul19",2,1,1
"BVR",2019-07-11,50,21,10,1,0.0040715,1.8,1.7,2,0.2,0.1151,NA,NA,NA,"B_sed_10m_R1_F2_11Jul19",2,2,1
"BVR",2019-07-11,50,21,10,2,0.0040715,1.8,1.7,1,0.2,0.1144,0.1348,0.02,1.98826921165126,"B_sed_10m_R2_F1_11Jul19",2,1,1
"BVR",2019-07-11,50,21,10,2,0.0040715,1.8,1.7,2,0.2,0.1145,0.1402,0.026,2.58474997514663,"B_sed_10m_R2_F2_11Jul19",2,1,1
"FCR",2019-07-22,50,14,4,1,0.0040715,1.8,1.7,1,0.2,0.1148,0.1281,0.013,1.93856248135998,"F_sed_4m_R1_F1_22Jul19",2,1,1
"FCR",2019-07-22,50,14,4,1,0.0040715,1.8,1.7,2,0.2,0.1143,0.128,0.014,2.08768267223382,"F_sed_4m_R1_F2_22Jul19",2,1,1
"FCR",2019-07-22,50,14,4,2,0.0040715,1.8,1.7,1,0.15,0.1142,0.1216,0.007,1.39178844815588,"F_sed_4m_R2_F1_22Jul19",2,1,1
"FCR",2019-07-22,50,14,4,2,0.0040715,1.8,1.7,2,0.15,0.1143,NA,NA,NA,"F_sed_4m_R2_F2_22Jul19",2,2,1
"FCR",2019-07-22,50,14,8,1,0.0040715,1.8,1.7,1,0.15,0.1139,0.1303,0.016,3.18123073864201,"F_sed_8m_R1_F1_22Jul19",2,1,1
"FCR",2019-07-22,50,14,8,1,0.0040715,1.8,1.7,2,0.15,0.1141,0.1313,0.017,3.38005765980714,"F_sed_8m_R1_F2_22Jul19",2,1,1
"FCR",2019-07-22,50,14,8,2,0.0040715,1.8,1.7,1,0.2,0.1135,0.1521,0.039,5.81568744407993,"F_sed_8m_R2_F1_22Jul19",2,1,1
"FCR",2019-07-22,50,14,8,2,0.0040715,1.8,1.7,2,0.17,0.1135,0.1426,0.029,5.08763004157822,"F_sed_8m_R2_F2_22Jul19",2,1,1
"BVR",2019-07-25,50,14,5,1,0.0040715,1.8,1.7,1,0.2,0.114,NA,NA,NA,"B_sed_5m_R1_F1_25Jul19",2,2,1
"BVR",2019-07-25,50,14,5,1,0.0040715,1.8,1.7,2,0.195,0.1147,NA,NA,NA,"B_sed_5m_R1_F2_25Jul19",2,2,1
"BVR",2019-07-25,50,14,5,2,0.0040715,1.8,1.7,1,0.15,0.1144,0.1264,0.012,2.38592305398151,"B_sed_5m_R2_F1_25Jul19",2,1,1
"BVR",2019-07-25,50,14,5,2,0.0040715,1.8,1.7,5,0.15,0.1145,0.1237,0.009,1.78944229048613,"B_sed_5m_R2_F5_25Jul19",2,1,1
"BVR",2019-07-25,50,14,10,2,0.0040715,1.8,1.7,5,0.15,0.1138,0.1325,0.019,3.77771150213739,"B_sed_10m_R2_F5_25Jul19",2,1,1
"BVR",2019-07-25,50,14,10,2,0.0040715,1.8,1.7,2,0.15,0.1147,0.1337,0.019,3.77771150213739,"B_sed_10m_R2_F2_25Jul19",2,1,1
"BVR",2019-07-25,50,14,5,2,0.0040715,1.8,1.7,1,0.15,0.1155,0.1264,0.011,2.18709613281638,"B_sed_5m_R2_F1_25Jul19",2,1,1
"BVR",2019-07-25,50,14,5,2,0.0040715,1.8,1.7,2,0.11,0.1142,0.1297,0.016,4.33804191633002,"B_sed_5m_R2_F2_25Jul19",2,1,1
"BVR",2019-07-25,50,14,10,2,0.0040715,1.8,1.7,1,0.15,0.1146,0.1295,0.015,2.98240381747689,"B_sed_10m_R2_F1_25Jul19",2,1,1
"FCR",2019-08-05,50,14,4,1,0.0040715,1.8,1.7,1,0.1,0.1135,0.1203,0.007,2.08768267223382,"F_sed_4m_R1_F1_05Aug19",2,1,1
"FCR",2019-08-05,50,14,4,1,0.0040715,1.8,1.7,2,0.1,0.1136,0.1205,0.007,2.08768267223382,"F_sed_4m_R1_F2_05Aug19",2,1,1
"FCR",2019-08-05,50,14,4,2,0.0040715,1.8,1.7,1,0.1,0.1139,0.1215,0.008,2.38592305398151,"F_sed_4m_R2_F1_05Aug19",2,1,1
"FCR",2019-08-05,50,14,4,2,0.0040715,1.8,1.7,2,0.1,0.1139,0.1219,0.008,2.38592305398151,"F_sed_4m_R2_F2_05Aug19",2,1,1
"FCR",2019-08-05,50,14,8,1,0.0040715,1.8,1.7,1,0.1,0.1149,0.1245,0.01,2.98240381747689,"F_sed_8m_R1_F1_05Aug19",2,1,1
"FCR",2019-08-05,50,14,8,1,0.0040715,1.8,1.7,2,0.1,0.1147,0.1244,0.01,2.98240381747689,"F_sed_8m_R1_F2_05Aug19",2,1,1
"FCR",2019-08-05,50,14,8,2,0.0040715,1.8,1.7,1,0.1,0.1143,0.1239,0.01,2.98240381747689,"F_sed_8m_R2_F1_05Aug19",2,1,1
"FCR",2019-08-05,50,14,8,2,0.0040715,1.8,1.7,2,0.1,0.1136,0.1253,0.012,3.57888458097226,"F_sed_8m_R2_F2_05Aug19",2,1,1
"BVR",2019-08-08,50,14,5,2,0.0040715,1.8,1.7,1,0.1,0.1138,0.1234,0.01,2.98240381747689,"B_sed_5m_R2_F1_08Aug19",2,1,1
"BVR",2019-08-08,50,14,5,2,0.0040715,1.8,1.7,2,0.1,0.1141,0.1233,0.009,2.6841634357292,"B_sed_5m_R2_F2_08Aug19",2,1,1
"BVR",2019-08-08,50,14,5,1,0.0040715,1.8,1.7,1,0.1,0.1152,0.1236,0.008,2.38592305398151,"B_sed_5m_R1_F1_08Aug19",2,1,1
"BVR",2019-08-08,50,14,5,1,0.0040715,1.8,1.7,2,0.1,0.1149,0.1239,0.009,2.6841634357292,"B_sed_5m_R1_F2_08Aug19",2,1,1
"BVR",2019-08-08,50,14,10,1,0.0040715,1.8,1.7,1,0.075,0.1141,0.125,0.011,4.37419226563277,"B_sed_10m_R1_F1_08Aug19",2,1,1
"BVR",2019-08-08,50,14,10,1,0.0040715,1.8,1.7,2,0.075,0.1155,0.124,0.008,3.18123073864201,"B_sed_10m_R1_F2_08Aug19",2,1,1
"BVR",2019-08-08,50,14,10,2,0.0040715,1.8,1.7,1,0.075,0.1149,0.1249,0.01,3.97653842330252,"B_sed_10m_R2_F1_08Aug19",2,1,1
"BVR",2019-08-08,50,14,10,2,0.0040715,1.8,1.7,2,0.075,0.1142,0.1267,0.013,5.16949995029327,"B_sed_10m_R2_F2_08Aug19",2,1,1
"FCR",2019-08-19,50,14,4,1,0.0040715,1.8,1.7,1,0.1,0.1136,0.1203,0.007,2.08768267223382,"F_sed_4m_R1_F1_19Aug19",2,1,1
"FCR",2019-08-19,50,14,4,1,0.0040715,1.8,1.7,2,0.1,0.1144,0.1218,0.007,2.08768267223382,"F_sed_4m_R1_F2_19Aug19",2,1,1
"FCR",2019-08-19,50,14,4,2,0.0040715,1.8,1.7,1,0.1,0.1144,0.1218,0.007,2.08768267223382,"F_sed_4m_R2_F1_19Aug19",2,1,1
"FCR",2019-08-19,50,14,4,2,0.0040715,1.8,1.7,2,0.1,0.1138,0.1197,0.006,1.78944229048613,"F_sed_4m_R2_F2_19Aug19",2,1,1
"FCR",2019-08-19,50,14,8,1,0.0040715,1.8,1.7,1,0.05,0.114,0.1291,0.015,8.94721145243066,"F_sed_8m_R1_F1_19Aug19",2,1,1
"FCR",2019-08-19,50,14,8,1,0.0040715,1.8,1.7,2,0.05,0.1134,0.1261,0.013,7.7542499254399,"F_sed_8m_R1_F2_19Aug19",2,1,1
"FCR",2019-08-19,50,14,8,2,0.0040715,1.8,1.7,1,0.05,0.1135,0.1262,0.013,7.7542499254399,"F_sed_8m_R2_F1_19Aug19",2,1,1
"FCR",2019-08-19,50,14,8,2,0.0040715,1.8,1.7,2,0.05,0.1142,0.1265,0.012,7.15776916194453,"F_sed_8m_R2_F2_19Aug19",2,1,1
"BVR",2019-08-22,50,14,5,1,0.0040715,1.8,1.7,1,0.1,0.1145,0.1193,0.005,1.49120190873844,"B_sed_5m_R1_F1_22Aug19",2,1,1
"BVR",2019-08-22,50,14,5,1,0.0040715,1.8,1.7,2,0.1,0.1136,0.1176,0.004,1.19296152699075,"B_sed_5m_R1_F2_22Aug19",2,1,1
"BVR",2019-08-22,50,14,10,1,0.0040715,1.8,1.7,1,0.1,0.1145,0.1263,0.012,3.57888458097226,"B_sed_10m_R1_F1_22Aug19",2,1,1
"BVR",2019-08-22,50,14,10,1,0.0040715,1.8,1.7,2,0.1,0.1157,0.1267,0.011,3.28064419922457,"B_sed_10m_R1_F2_22Aug19",2,1,1
"BVR",2019-08-22,50,14,5,2,0.0040715,1.8,1.7,1,0.1,0.1153,0.1195,0.004,1.19296152699075,"B_sed_5m_R2_F1_22Aug19",2,1,1
"BVR",2019-08-22,50,14,5,2,0.0040715,1.8,1.7,2,0.1,0.1145,0.12,0.005,1.49120190873844,"B_sed_5m_R2_F2_22Aug19",2,1,1
"BVR",2019-08-22,50,14,10,2,0.0040715,1.8,1.7,1,0.1,0.1139,0.125,0.011,3.28064419922457,"B_sed_10m_R2_F1_22Aug19",2,1,1
"BVR",2019-08-22,50,14,10,2,0.0040715,1.8,1.7,2,0.1,0.114,0.1242,0.01,2.98240381747689,"B_sed_10m_R2_F2_22Aug19",2,1,1
"FCR",2019-09-02,50,14,4,1,0.0040715,1.8,1.7,1,0.1,0.1137,0.1168,0.003,0.894721145243066,"F_sed_4m_R1_F1_02Sep19",2,1,1
"FCR",2019-09-02,50,14,4,1,0.0040715,1.8,1.7,2,0.1,0.1153,0.1163,0.001,0.298240381747689,"F_sed_4m_R1_F2_02Sep19",2,1,1
"FCR",2019-09-02,50,14,4,2,0.0040715,1.8,1.7,1,0.1,0.1147,0.1186,0.004,1.19296152699075,"F_sed_4m_R2_F1_02Sep19",2,1,1
"FCR",2019-09-02,50,14,4,2,0.0040715,1.8,1.7,2,0.1,0.1142,0.1176,0.003,0.894721145243066,"F_sed_4m_R2_F2_02Sep19",2,1,1
"FCR",2019-09-02,50,14,8,1,0.0040715,1.8,1.7,1,0.1,0.1151,0.1205,0.005,1.49120190873844,"F_sed_8m_R1_F1_02Sep19",2,1,1
"FCR",2019-09-02,50,14,8,1,0.0040715,1.8,1.7,2,0.1,0.113,0.1192,0.006,1.78944229048613,"F_sed_8m_R1_F2_02Sep19",2,1,1
"FCR",2019-09-02,50,14,8,2,0.0040715,1.8,1.7,1,0.1,0.1148,0.1278,0.013,3.87712496271995,"F_sed_8m_R2_F1_02Sep19",2,1,1
"FCR",2019-09-02,50,14,8,2,0.0040715,1.8,1.7,2,0.1,0.1152,0.1297,0.015,4.47360572621533,"F_sed_8m_R2_F2_02Sep19",2,1,1
"BVR",2019-09-04,50,13,5,1,0.0040715,1.8,1.7,1,0.1,0.1149,0.1183,0.003,0.963545848723302,"B_sed_5m_R1_F1_04Sep19",2,1,1
"BVR",2019-09-04,50,13,5,1,0.0040715,1.8,1.7,2,0.1,0.1145,0.1188,0.004,1.28472779829774,"B_sed_5m_R1_F2_04Sep19",2,1,1
"BVR",2019-09-04,50,13,5,2,0.0040715,1.8,1.7,1,0.1,0.1146,0.1187,0.004,1.28472779829774,"B_sed_5m_R2_F1_04Sep19",2,1,1
"BVR",2019-09-04,50,13,5,2,0.0040715,1.8,1.7,2,0.1,0.1147,0.1189,0.004,1.28472779829774,"B_sed_5m_R2_F2_04Sep19",2,1,1
"BVR",2019-09-04,50,13,10,1,0.0040715,1.8,1.7,1,0.1,0.114,0.1249,0.011,3.53300144531877,"B_sed_10m_R1_F1_04Sep19",2,1,1
"BVR",2019-09-04,50,13,10,1,0.0040715,1.8,1.7,2,0.1,0.1146,0.1197,0.005,1.60590974787217,"B_sed_10m_R1_F2_04Sep19",2,1,1
"BVR",2019-09-04,50,13,10,2,0.0040715,1.8,1.7,1,0.1,0.1147,0.128,0.013,4.17536534446764,"B_sed_10m_R2_F1_04Sep19",2,1,1
"BVR",2019-09-04,50,13,10,2,0.0040715,1.8,1.7,2,0.1,0.1142,0.1278,0.014,4.49654729404207,"B_sed_10m_R2_F2_04Sep19",2,1,1
"BVR",2019-09-20,50,16,5,1,0.0040715,1.8,1.73,1,0.1,0.1137,0.1159,0.002,0.531131032788899,"B_sed_5m_R1_F1_20Sep19",1,1,1
"BVR",2019-09-20,50,16,5,1,0.0040715,1.8,1.73,2,0.1,0.1145,0.1175,0.003,0.796696549183348,"B_sed_5m_R1_F2_20Sep19",1,1,1
"BVR",2019-09-20,50,16,5,2,0.0040715,1.8,1.75,1,0.1,0.1142,0.1169,0.003,0.805906913913791,"B_sed_5m_R2_F1_20Sep19",1,1,1
"BVR",2019-09-20,50,16,5,2,0.0040715,1.8,1.75,2,0.1,0.114,0.1175,0.003,0.805906913913791,"B_sed_5m_R2_F2_20Sep19",1,1,1
"BVR",2019-09-20,50,16,10,1,0.0040715,1.8,1.74,1,0.1,0.1143,0.1224,0.008,2.13680461746285,"B_sed_10m_R1_F1_20Sep19",1,1,1
"BVR",2019-09-20,50,16,10,1,0.0040715,1.8,1.74,2,0.1,0.1144,0.1239,0.009,2.40390519464571,"B_sed_10m_R1_F2_20Sep19",1,1,1
"BVR",2019-09-20,50,16,10,2,0.0040715,1.8,1.595,1,0.1,0.1148,0.122,0.007,1.71389537025666,"B_sed_10m_R2_F1_20Sep19",1,1,1
"BVR",2019-09-20,50,16,10,2,0.0040715,1.8,1.595,2,0.1,0.115,0.1251,0.01,2.44842195750952,"B_sed_10m_R2_F2_20Sep19",1,1,1
"FCR",2019-09-27,50,25,4,1,0.0040715,1.8,1.71,1,0.11,0.1136,0.1211,0.007,1.06907215343909,"F_sed_4m_R1_F1_27Sep19",1,1,1
"FCR",2019-09-27,50,25,4,1,0.0040715,1.8,1.71,2,0.09,0.115,0.1203,0.005,0.93331695935159,"F_sed_4m_R1_F2_27Sep19",1,1,1
"FCR",2019-09-27,50,25,4,2,0.0040715,1.8,1.755,1,0.085,0.1142,0.1185,0.004,0.811378954135996,"F_sed_4m_R2_F1_27Sep19",1,1,1
"FCR",2019-09-27,50,25,4,2,0.0040715,1.8,1.755,2,0.09,0.1148,0.1186,0.004,0.766302345572885,"F_sed_4m_R2_F2_27Sep19",1,1,1
"FCR",2019-09-27,50,25,8,1,0.0040715,1.8,1.8,1,0.02,0.1142,0.1265,0.012,10.6103401694707,"F_sed_8m_R1_F1_27Sep19",1,1,1
"FCR",2019-09-27,50,25,8,1,0.0040715,1.8,1.8,2,0.02,0.1138,0.1269,0.013,11.4945351835933,"F_sed_8m_R1_F2_27Sep19",1,1,1
"FCR",2019-09-27,50,25,8,2,0.0040715,1.8,1.79,1,0.025,0.1146,0.1247,0.01,7.03426255679725,"F_sed_8m_R2_F1_27Sep19",1,1,1
"FCR",2019-09-27,50,25,8,2,0.0040715,1.8,1.79,2,0.025,0.1154,0.1318,0.016,11.2548200908756,"F_sed_8m_R2_F2_27Sep19",1,1,1
"BVR",2019-10-04,50,14,5,1,0.0040715,1.8,1.67,1,0.1,0.1155,0.1186,0.003,0.878931948562306,"B_sed_5m_R1_F1_04Oct19",1,1,1
"BVR",2019-10-04,50,14,5,1,0.0040715,1.8,1.67,2,0.1,0.1158,NA,NA,NA,"B_sed_5m_R1_F2_04Oct19",1,2,1
"BVR",2019-10-04,50,14,5,2,0.0040715,1.8,1.76,1,0.2,0.1139,0.1231,0.009,1.38944930790688,"B_sed_5m_R2_F1_04Oct19",1,1,1
"BVR",2019-10-04,50,14,5,2,0.0040715,1.8,1.76,2,0.2,0.1148,0.119,0.004,0.617533025736391,"B_sed_5m_R2_F2_04Oct19",1,1,1
"BVR",2019-10-04,50,14,10,1,0.0040715,1.8,1.75,1,0.1,0.1146,0.1269,0.012,3.68414589217733,"B_sed_10m_R1_F1_04Oct19",1,1,1
"BVR",2019-10-04,50,14,10,1,0.0040715,1.8,1.75,2,0.1,0.1141,0.1248,0.011,3.37713373449589,"B_sed_10m_R1_F2_04Oct19",1,1,1
"BVR",2019-10-04,50,14,10,2,0.0040715,1.8,1.775,1,0.1,0.1147,0.1232,0.009,2.8025824108349,"B_sed_10m_R2_F1_04Oct19",1,1,1
"BVR",2019-10-04,50,14,10,2,0.0040715,1.8,1.775,2,0.1,0.115,0.1236,0.009,2.8025824108349,"B_sed_10m_R2_F2_04Oct19",1,1,1
"FCR",2019-10-11,50,14,4,1,0.0040715,1.8,1.84,1,0.11,0.1141,0.118,0.004,1.17382310677165,"F_sed_4m_R1_F1_11Oct19",1,1,1
"FCR",2019-10-11,50,14,4,1,0.0040715,1.8,1.84,2,0.08,0.1147,0.1194,0.005,2.01750846476378,"F_sed_4m_R1_F2_11Oct19",1,1,1
"FCR",2019-10-11,50,14,4,2,0.0040715,1.8,1.795,1,0.07,0.1144,0.1192,0.005,2.24933397158446,"F_sed_4m_R2_F1_11Oct19",1,1,1
"FCR",2019-10-11,50,14,4,2,0.0040715,1.8,1.795,2,0.075,0.1145,0.1193,0.005,2.09937837347883,"F_sed_4m_R2_F2_11Oct19",1,1,1
"FCR",2019-10-11,50,14,8,1,0.0040715,1.8,1.73,1,0.045,0.1149,0.1238,0.009,6.07006894615884,"F_sed_8m_R1_F1_11Oct19",1,1,1
"FCR",2019-10-11,50,14,8,1,0.0040715,1.8,1.73,2,0.045,0.1155,0.1247,0.009,6.07006894615884,"F_sed_8m_R1_F2_11Oct19",1,1,1
"FCR",2019-10-11,50,14,8,2,0.0040715,1.8,1.775,1,0.045,0.1148,0.1248,0.01,6.91995656996271,"F_sed_8m_R2_F1_11Oct19",1,1,1
"FCR",2019-10-11,50,14,8,2,0.0040715,1.8,1.775,2,0.06,0.1148,0.1261,0.011,5.70896417021924,"F_sed_8m_R2_F2_11Oct19",1,1,1
"BVR",2019-10-18,50,14,10,2,0.0040715,1.8,1.8,1,0.045,0.1151,0.126,0.011,7.71916282170488,"B_sed_10m_R2_F1_18Oct19",1,1,1
"BVR",2019-10-18,50,14,10,2,0.0040715,1.8,1.8,2,0.055,0.1149,0.1254,0.011,6.315678672304,"B_sed_10m_R2_F2_18Oct19",1,1,1
"BVR",2019-10-18,50,14,5,2,0.0040715,1.8,1.8,1,0.1,0.1148,0.1243,0.009,2.8420554025368,"B_sed_5m_R2_F1_18Oct19",1,1,1
"BVR",2019-10-18,50,14,5,2,0.0040715,1.8,1.8,2,0.08,0.1147,0.1228,0.008,3.157839336152,"B_sed_5m_R2_F2_18Oct19",1,1,1
"BVR",2019-10-18,50,14,5,1,0.0040715,1.8,1.78,1,0.085,0.1146,0.1228,0.008,2.93906092462774,"B_sed_5m_R1_F1_18Oct19",1,1,1
"BVR",2019-10-18,50,14,5,1,0.0040715,1.8,1.78,2,0.075,0.115,0.1227,0.008,3.33093571457811,"B_sed_5m_R1_F2_18Oct19",1,1,1
"BVR",2019-10-18,50,14,10,1,0.0040715,1.8,1.595,1,0.05,0.1144,0.1233,0.009,5.03675374116244,"B_sed_10m_R1_F1_18Oct19",1,1,1
"BVR",2019-10-18,50,14,10,1,0.0040715,1.8,1.595,2,0.045,0.1145,0.1236,0.009,5.59639304573604,"B_sed_10m_R1_F2_18Oct19",1,1,1
"FCR",2019-10-23,50,12,4,1,0.0040715,1.8,1.78,1,0.2,0.1138,0.1247,0.011,2.00376601580089,"F_sed_4m_R1_F1_23Oct19",1,1,1
"FCR",2019-10-23,50,12,4,1,0.0040715,1.8,1.78,2,0.1,0.1143,0.1192,0.005,1.8216054689099,"F_sed_4m_R1_F2_23Oct19",1,1,1
"FCR",2019-10-23,50,12,4,2,0.0040715,1.8,1.71,1,0.1,0.1144,0.1193,0.005,1.74996929878423,"F_sed_4m_R2_F1_23Oct19",1,1,1
"FCR",2019-10-23,50,12,4,2,0.0040715,1.8,1.71,2,0.1,0.114,0.1183,0.004,1.39997543902739,"F_sed_4m_R2_F2_23Oct19",1,1,1
"FCR",2019-10-23,50,12,8,1,0.0040715,1.8,1.755,1,0.1,0.1145,0.1368,0.022,7.90249293872037,"F_sed_8m_R1_F1_23Oct19",1,1,1
