"","Sample","Date","7Li","23Na","24Mg","27Al","29Si","31P","34S","35Cl","39K","44Ca","48Ti","51V","52Cr","54Fe","55Mn","59Co","60Ni","65Cu","66Zn","75As","78Se","88Sr","95Mo","107Ag","111Cd","120Sn","138Ba","208Pb","238U","Reservoir","Sample Depth (m)","Filter","Site"
"658",24,2022-02-24,1e-04,2.223,0.748,0.0208,6.0281,0.001,-7e-04,-0.0011,1.2788,1.5158,4e-04,-6e-04,1e-04,0.2653,0.1063,2e-04,1e-04,4e-04,0.0189,2e-04,2e-04,0.0104,0.001,0,0,-4e-04,0.0217,2e-04,0,"BVR",6,"S",50
"659",24,2022-11-08,1e-04,2.2624,0.9066,0.0157,5.9419,0.002,2e-04,1e-04,1.4854,2.0002,9e-04,-1e-04,1e-04,2.3321,0.681,0.0011,1e-04,4e-04,0.006,2e-04,-3e-04,0.0143,-1e-04,0,0,0.0024,0.0481,1e-04,0,"BVR",6,"S",50
"660",24,2022-06-20,1e-04,2.0265,0.7572,0.0645,6.1531,0.0078,-6e-04,-1e-04,1.1802,1.7819,8e-04,2e-04,2e-04,8.1665,0.847,0.0014,2e-04,1e-04,0.0215,5e-04,1e-04,0.012,1e-04,0,0,-6e-04,0.0259,7e-04,0,"BVR",6,"S",50
"661",24,2022-08-18,2e-04,2.1689,0.8273,0.0038,6.5775,0.0025,-6e-04,5e-04,1.3432,2.0504,7e-04,1e-04,-1e-04,13.1481,1.4401,0.002,-2e-04,-1e-04,0.0109,5e-04,1e-04,0.0148,2e-04,0,0,6e-04,0.0547,1e-04,0,"BVR",6,"S",50
"662",24,2022-03-22,1e-04,2.1764,0.7246,0.0165,5.8988,-5e-04,-8e-04,-0.0015,1.2157,1.452,3e-04,-5e-04,1e-04,0.0835,0.0052,0,1e-04,5e-04,0.0226,1e-04,6e-04,0.01,0.0011,2e-04,0,5e-04,0.0183,2e-04,0,"BVR",6,"S",50
"663",24,0022-05-23,1e-04,2.0734,0.7244,0.0103,5.9215,-0.0014,-3e-04,7e-04,1.1576,1.629,4e-04,0,1e-04,0.0209,0.1173,1e-04,0,-5e-04,0.0062,1e-04,2e-04,0.011,0,0,0,-4e-04,0.0158,1e-04,0,"BVR",6,"S",50
"664",24,2022-07-11,1e-04,2.1265,0.7854,0.0037,6.4943,0.013,-5e-04,-0.0013,1.2852,1.8221,7e-04,-2e-04,0,9.7076,0.9233,0.0013,1e-04,0,0.0161,7e-04,-0.0015,0.0126,-1e-04,0,0,-2e-04,0.0282,1e-04,0,"BVR",6,"S",50
"665",24,2022-09-19,2e-04,2.1455,0.8304,0.0064,6.7393,7e-04,1e-04,-0.0017,1.4163,2.269,4e-04,1e-04,-4e-04,18.2492,1.6296,0.0026,-0.0011,-5e-04,0.0171,3e-04,-9e-04,0.0161,-3e-04,0,2e-04,-6e-04,0.0788,1e-04,0,"BVR",6,"S",50
"666",24,2022-10-24,2e-04,2.247,0.8733,0.0144,5.8011,5e-04,3e-04,1e-04,1.449,1.9212,0.0011,-1e-04,1e-04,1.4318,0.4405,5e-04,2e-04,6e-04,0.0046,2e-04,4e-04,0.0136,0,0,1e-04,0.0026,0.0339,1e-04,0,"BVR",6,"S",50
"667",24,2022-08-22,2e-04,2.173,0.8383,0.0068,7.025,7e-04,-7e-04,5e-04,1.3775,2.228,7e-04,2e-04,1e-04,17.8906,2.0179,0.0029,-2e-04,0,0.0092,5e-04,1e-04,0.016,1e-04,0,0,1e-04,0.0734,2e-04,0,"BVR",6,"S",50
"668",24,2022-04-12,2e-04,2.0981,0.6699,0.0172,5.6693,8e-04,-3e-04,-4e-04,1.1991,1.5198,5e-04,0,1e-04,0.0393,0.0102,0,1e-04,5e-04,0.0102,0,0.0015,0.01,0.0018,0,0,0.0013,0.0178,4e-04,0,"BVR",6,"S",50
"669",24,2022-05-02,2e-04,2.1271,0.702,0.0202,5.85,7e-04,-5e-04,-7e-04,1.2083,1.5973,4e-04,0,1e-04,0.0177,0.0035,0,1e-04,4e-04,0.0115,0,0.0015,0.0106,0.0018,0,0,1e-04,0.0204,2e-04,0,"BVR",6,"S",50
"670",24,2022-06-27,1e-04,2.1427,0.7794,0.0041,6.2479,0.0095,-6e-04,2e-04,1.283,1.7874,5e-04,1e-04,1e-04,8.5857,0.895,0.0014,4e-04,1e-04,0.0202,5e-04,-1e-04,0.0128,0,0,0,-1e-04,0.0251,1e-04,0,"BVR",6,"S",50
"671",24,2022-07-18,1e-04,2.1918,0.8382,0.015,6.6484,-0.0018,3e-04,-5e-04,1.3293,2.0295,8e-04,-4e-04,-1e-04,9.5277,1.2831,0.0019,-1e-04,0.0048,0.0688,3e-04,-3e-04,0.0144,1e-04,0,0,0,0.0409,2e-04,0,"BVR",6,"S",50
"672",24,2022-10-11,2e-04,2.2753,0.849,0.0096,5.8925,0.0028,3e-04,-0.0016,1.4982,2.0629,3e-04,-1e-04,-3e-04,3.246,0.9486,0.0016,-0.001,2e-04,0.0098,0,-8e-04,0.0145,-4e-04,0,0,-9e-04,0.0493,6e-04,0,"BVR",6,"S",50
"673",24,2022-07-05,1e-04,2.0812,0.7594,0.0052,6.2966,0.023,-4e-04,-0.0011,1.2849,1.8248,8e-04,-1e-04,1e-04,11.2953,0.9462,0.0014,3e-04,4e-04,0.0172,7e-04,-0.0014,0.0123,-1e-04,0,0,-1e-04,0.0277,2e-04,0,"BVR",6,"S",50
"674",25,2022-08-22,2e-04,2.1562,0.8508,0.0079,7.1165,0.0252,-7e-04,4e-04,1.4152,2.2677,8e-04,2e-04,-1e-04,20.6898,1.8578,0.0027,-2e-04,0,0.0018,6e-04,1e-04,0.0163,2e-04,0,0,0,0.0835,1e-04,0,"BVR",9,"T",50
"675",25,2022-09-05,1e-04,2.1812,0.8592,0.0085,7.6676,0.023,-7e-04,4e-04,1.4675,2.3796,8e-04,3e-04,0,31.1761,2.0094,0.0031,-1e-04,1e-04,0.0035,6e-04,2e-04,0.0172,2e-04,0,0,-3e-04,0.1035,2e-04,0,"BVR",9,"T",50
"676",25,2022-08-08,1e-04,2.1349,0.825,0.008,6.7876,0.0184,-1e-04,2e-04,1.3526,2.14,0.001,1e-04,-1e-04,17.9463,1.4535,0.0021,-2e-04,-5e-04,0.001,6e-04,1e-04,0.0149,2e-04,0,0,-4e-04,0.0649,2e-04,0,"BVR",9,"T",50
"677",25,2022-08-01,1e-04,2.1442,0.8131,0.0057,6.9352,0.014,-1e-04,2e-04,1.3557,2.0551,0.001,2e-04,-1e-04,21.1359,1.3092,0.002,-1e-04,-5e-04,-0.0017,8e-04,1e-04,0.0146,2e-04,0,0,-4e-04,0.0575,1e-04,0,"BVR",9,"T",50
"678",25,2022-07-25,2e-04,2.1149,0.8055,0.0061,6.8863,0.0187,-2e-04,3e-04,1.3808,2.0194,0.001,3e-04,-1e-04,21.3681,1.2288,0.0018,-2e-04,-5e-04,-0.0014,0.001,1e-04,0.0144,3e-04,0,0,-4e-04,0.0541,0.0036,0,"BVR",9,"T",50
"679",25,2022-09-19,2e-04,2.0779,0.8253,0.0077,7.459,0.0322,-2e-04,-0.0017,1.4379,2.3586,5e-04,2e-04,-4e-04,31.7745,2.0171,0.0034,-0.001,-8e-04,2e-04,5e-04,-7e-04,0.0176,-2e-04,0,0,-6e-04,0.1056,1e-04,0,"BVR",9,"T",50
"680",25,0022-05-31,1e-04,2.1656,0.787,0.0212,6.6398,0.0286,-7e-04,6e-04,1.2776,1.7887,9e-04,3e-04,1e-04,10.5678,0.8489,0.0015,1e-04,-3e-04,8e-04,7e-04,1e-04,0.0125,2e-04,0,0,-3e-04,0.0408,2e-04,0,"BVR",9,"T",50
"681",25,2022-03-22,1e-04,2.1464,0.7222,0.0413,5.8405,0.012,-8e-04,-0.0015,1.2243,1.4791,8e-04,-5e-04,1e-04,0.6779,0.1532,3e-04,0,0,0.0018,1e-04,4e-04,0.0102,0.0011,0,0,-1e-04,0.0221,3e-04,0,"BVR",9,"T",50
"682",25,2022-01-26,1e-04,2.1867,0.7402,0.0564,6.0452,0.0174,-2e-04,-2e-04,1.2996,1.5257,9e-04,-4e-04,1e-04,0.7639,0.1387,2e-04,1e-04,1e-04,0.0065,2e-04,4e-04,0.0104,0.0012,0,0,1e-04,0.0223,7e-04,0,"BVR",9,"T",50
"683",25,2022-07-11,1e-04,2.0942,0.7862,0.007,6.7717,0.065,-7e-04,-0.0014,1.2975,1.8628,0.001,0,0,15.8819,1.006,0.0015,2e-04,1e-04,0.0013,0.0012,-0.0015,0.0128,-1e-04,0,0,-2e-04,0.0434,2e-04,0,"BVR",9,"T",50
"684",25,2022-05-09,2e-04,2.0816,0.7398,0.0212,5.9083,0.0145,-7e-04,-3e-04,1.2294,1.699,4e-04,1e-04,2e-04,3.9335,0.5978,0.0012,2e-04,3e-04,0.0068,2e-04,-1e-04,0.0112,1e-04,0,0,-2e-04,0.0343,7e-04,0,"BVR",9,"T",50
"685",25,2022-10-24,1e-04,2.2962,0.911,0.0269,6.1263,0.0307,4e-04,1e-04,1.5031,2.0078,0.0013,0,1e-04,3.3465,0.5776,9e-04,2e-04,6e-04,0.002,3e-04,2e-04,0.0142,0,0,1e-04,0.0025,0.04,2e-04,0,"BVR",9,"T",50
"686",25,2022-07-18,1e-04,2.1653,0.822,0.0195,7.0602,0.0367,2e-04,-7e-04,1.361,1.9396,0.0011,-1e-04,0,19.0609,1.1542,0.0017,-2e-04,-4e-04,-2e-04,9e-04,-5e-04,0.0142,2e-04,0,0,0,0.0498,1e-04,0,"BVR",9,"T",50
"687",25,2022-05-02,2e-04,2.1122,0.7237,0.022,5.8937,0.0124,-7e-04,-7e-04,1.227,1.6602,5e-04,1e-04,1e-04,1.9601,0.4082,8e-04,1e-04,3e-04,0.0059,0,0.0014,0.0112,0.0018,0,0,2e-04,0.0411,3e-04,0,"BVR",9,"T",50
"688",25,2022-11-16,1e-04,2.2346,0.8996,0.0731,6.0078,0.0102,5e-04,1e-04,1.6461,1.921,0.002,2e-04,2e-04,2.5986,0.4166,7e-04,2e-04,7e-04,0.0077,2e-04,1e-04,0.0138,-1e-04,0,0,0.0023,0.042,4e-04,0,"BVR",9,"T",50
"689",25,2022-07-05,1e-04,2.0723,0.7725,0.0123,6.6904,0.1005,-7e-04,-0.0011,1.2889,1.8314,0.0011,1e-04,0,16.8068,0.9845,0.0015,2e-04,1e-04,0.0016,0.0013,-0.0013,0.0126,0,0,0,-1e-04,0.0433,2e-04,0,"BVR",9,"T",50
"690",25,2022-10-11,2e-04,2.0926,0.8234,0.0148,6.3711,0.0149,1e-04,-0.0018,1.4308,2.1577,5e-04,1e-04,-3e-04,14.8889,1.4365,0.0025,-0.0011,-6e-04,9e-04,2e-04,-8e-04,0.0156,-3e-04,0,0,-8e-04,0.0873,7e-04,0,"BVR",9,"T",50
"691",25,2022-05-17,2e-04,2.0659,0.7357,0.0189,6.0368,0.0144,-0.001,-4e-04,1.2362,1.6617,4e-04,2e-04,2e-04,6.916,0.7259,0.0014,2e-04,2e-04,0.0018,4e-04,0,0.0116,1e-04,0,0,1e-04,0.0367,1e-04,0,"BVR",9,"T",50
"692",25,2022-04-12,2e-04,2.0427,0.6873,0.0278,5.7437,0.0103,-4e-04,-5e-04,1.2069,1.5536,8e-04,1e-04,1e-04,1.1354,0.1598,4e-04,1e-04,2e-04,0.0022,0,0.0013,0.0104,0.0018,0,0,7e-04,0.0226,3e-04,0,"BVR",9,"T",50
"693",25,2022-06-13,1e-04,2.015,0.7346,0.0191,6.2344,0.0394,-8e-04,-1e-04,1.218,1.7033,6e-04,1e-04,1e-04,12.1838,0.8378,0.0014,2e-04,0,0.0014,9e-04,1e-04,0.0115,2e-04,0,0,-5e-04,0.0401,2e-04,0,"BVR",9,"T",50
"694",25,2022-06-27,2e-04,2.114,0.7841,0.0124,6.5949,0.0453,-6e-04,1e-04,1.2562,1.8083,8e-04,2e-04,1e-04,13.2468,0.9476,0.0015,2e-04,3e-04,0.0016,9e-04,1e-04,0.0131,1e-04,0,0,2e-04,0.0374,1e-04,0,"BVR",9,"T",50
"695",25,2022-02-24,1e-04,2.1725,0.743,0.0706,6.064,0.0118,-7e-04,-0.0012,1.2705,1.5103,0.0013,-4e-04,1e-04,0.7425,0.132,3e-04,1e-04,0,9e-04,2e-04,8e-04,0.0104,0.0012,0,0,1e-04,0.0231,3e-04,0,"BVR",9,"T",50
"696",25,0022-05-23,1e-04,2.1142,0.7763,0.0199,6.5263,0.0189,-6e-04,7e-04,1.2671,1.7661,7e-04,3e-04,1e-04,8.2696,0.7752,0.0015,1e-04,-4e-04,0.0035,5e-04,0,0.0122,1e-04,0,0,-4e-04,0.0398,1e-04,0,"BVR",9,"T",50
"697",25,2022-11-08,1e-04,2.2897,0.9152,0.0268,6.1655,0.0127,2e-04,0,1.4905,2.0267,0.0011,0,1e-04,4.7666,0.7378,0.0014,2e-04,5e-04,0.0035,2e-04,-2e-04,0.0146,-1e-04,0,0,0.0023,0.0813,2e-04,0,"BVR",9,"T",50
"698",25,2022-08-18,2e-04,2.1629,0.837,0.0066,7.2963,0.0245,-6e-04,5e-04,1.4074,2.1965,8e-04,3e-04,0,24.9213,1.5409,0.0023,-1e-04,0,0.002,8e-04,2e-04,0.0159,3e-04,0,0,3e-04,0.0722,1e-04,0,"BVR",9,"T",50
"699",26,2022-08-08,1e-04,2.1698,0.8217,0.0026,6.8335,-1e-04,-2e-04,2e-04,1.3607,2.1034,8e-04,1e-04,-1e-04,17.6677,1.4651,0.0021,-2e-04,-5e-04,0.0112,6e-04,-1e-04,0.0148,1e-04,0,0,-5e-04,0.0543,0,0,"BVR",9,"S",50
"700",26,2022-01-26,1e-04,2.8039,0.7366,0.0242,5.762,0.0063,-4e-04,-1e-04,1.0653,1.7118,4e-04,-5e-04,1e-04,0.3096,0.1089,1e-04,1e-04,3e-04,0.0033,2e-04,3e-04,0.0102,0.0012,0,0,0,0.0121,6e-04,0,"BVR",9,"S",50
"701",26,2022-08-01,2e-04,2.2194,0.8276,0.0043,7.0177,-0.001,-1e-04,4e-04,1.3834,2.1258,0.001,1e-04,-1e-04,21.1672,1.3255,0.002,-1e-04,-4e-04,0.0588,7e-04,2e-04,0.0151,2e-04,0,0,-5e-04,0.0553,1e-04,0,"BVR",9,"S",50
"702",26,2022-11-16,1e-04,2.2122,0.8766,0.0405,5.7686,0.004,5e-04,0,1.6138,1.8749,0.0013,0,1e-04,1.5778,0.3935,6e-04,2e-04,6e-04,0.0089,1e-04,0,0.0134,-1e-04,0,0,0.0023,0.0352,2e-04,0,"BVR",9,"S",50
"703",26,2022-03-22,1e-04,3.0453,0.7282,0.0169,5.7812,0.0035,-7e-04,-0.0014,0.9042,1.7438,3e-04,-6e-04,1e-04,0.1491,0.0601,1e-04,0,1e-04,0.0027,1e-04,5e-04,0.01,0.0011,0,0,0,0.0104,4e-04,0,"BVR",9,"S",50
"704",26,2022-02-24,3e-04,3.7418,1.2634,0.0544,7.0086,0.0028,1e-04,-0.001,1.3815,2.7771,5e-04,-5e-04,1e-04,0.1656,0.0414,1e-04,2e-04,0.0014,0.008,1e-04,5e-04,0.0176,0.0012,0,0,1e-04,0.0193,3e-04,0,"BVR",9,"S",50
"705",26,2022-09-19,2e-04,2.0922,0.8182,0.0058,7.4389,8e-04,-3e-04,-0.0017,1.446,2.3451,5e-04,1e-04,-4e-04,31.6591,2.0109,0.0033,-0.0011,-8e-04,0.0102,4e-04,-7e-04,0.0177,-1e-04,0,1e-04,4e-04,0.1054,1e-04,0,"BVR",9,"S",50
"706",26,2022-08-22,2e-04,2.1796,0.8456,0.0034,7.2451,7e-04,-8e-04,4e-04,1.3898,2.2335,7e-04,2e-04,-1e-04,23.559,1.793,0.0026,-2e-04,-1e-04,0.0118,6e-04,2e-04,0.0161,2e-04,0,0,-1e-04,0.0772,1e-04,0,"BVR",9,"S",50
"707",26,2022-09-05,1e-04,2.1654,0.845,0.0052,7.6319,4e-04,-8e-04,4e-04,1.4358,2.3631,7e-04,2e-04,0,31.0937,1.9933,0.003,-1e-04,-1e-04,0.0085,6e-04,2e-04,0.0171,2e-04,0,0,-4e-04,0.1,1e-04,0,"BVR",9,"S",50
"708",26,2022-05-09,2e-04,2.108,0.7322,0.0184,5.8979,-0.0013,-7e-04,-2e-04,1.2193,1.6638,2e-04,0,1e-04,3.3346,0.5731,0.0011,1e-04,1e-04,0.0144,2e-04,0,0.0114,0,0,0,-2e-04,0.0306,2e-04,0,"BVR",9,"S",50
"709",26,2022-07-11,1e-04,2.1152,0.7905,0.0044,6.764,0.0433,-7e-04,-0.0013,1.3044,1.8922,8e-04,-1e-04,0,15.6081,1.0045,0.0015,2e-04,1e-04,0.0084,0.0012,-0.0016,0.013,-1e-04,0,0,-1e-04,0.0389,1e-04,0,"BVR",9,"S",50
"710",26,2022-11-08,1e-04,2.2729,0.9128,0.0137,6.0084,0.0012,1e-04,1e-04,1.4939,2.0141,8e-04,-1e-04,1e-04,2.5174,0.734,0.0013,1e-04,3e-04,0.0057,2e-04,-1e-04,0.0144,-1e-04,0,0,0.0023,0.0505,1e-04,0,"BVR",9,"S",50
"711",26,0022-05-31,2e-04,2.2829,0.8006,0.0229,6.8296,0.0113,-7e-04,7e-04,1.3603,1.8183,5e-04,3e-04,2e-04,10.5017,0.8613,0.0015,2e-04,-4e-04,0.0296,7e-04,0,0.0127,2e-04,0,0,-5e-04,0.0403,2e-04,0,"BVR",9,"S",50
"712",26,2022-07-18,1e-04,2.1911,0.8159,0.0145,7.0621,0.0066,2e-04,-7e-04,1.3372,1.9159,9e-04,-3e-04,2e-04,18.4731,1.1402,0.0017,-1e-04,-6e-04,0.0127,8e-04,-3e-04,0.014,2e-04,0,0,0,0.0457,0,0,"BVR",9,"S",50
"713",26,2022-06-20,1e-04,2.0304,0.741,0.0123,6.3734,0.026,-6e-04,-1e-04,1.216,1.7135,4e-04,1e-04,1e-04,12.7518,0.8716,0.0014,1e-04,-3e-04,0.0071,9e-04,1e-04,0.0116,1e-04,0,0,-6e-04,0.0381,1e-04,0,"BVR",9,"S",50
"714",26,2022-10-24,1e-04,2.2882,0.9035,0.0117,5.9352,3e-04,3e-04,1e-04,1.4834,1.9695,8e-04,-1e-04,1e-04,1.5991,0.5111,7e-04,2e-04,4e-04,0.0066,2e-04,2e-04,0.0138,-1e-04,0,0,0.0024,0.0364,1e-04,0,"BVR",9,"S",50
"715",26,2022-05-02,2e-04,2.0994,0.7157,0.0126,5.8003,-8e-04,-7e-04,-7e-04,1.2262,1.6694,4e-04,0,1e-04,0.4457,0.3864,7e-04,1e-04,3e-04,0.0229,0,0.0013,0.0114,0.0017,0,0,0,0.0334,2e-04,0,"BVR",9,"S",50
"716",26,2022-07-05,1e-04,2.0225,0.7537,0.0042,6.5294,0.0745,-8e-04,-0.0011,1.259,1.8111,9e-04,0,0,16.3602,0.9674,0.0014,3e-04,0,0.0139,0.0012,-0.0015,0.0124,0,0,0,-1e-04,0.0433,1e-04,0,"BVR",9,"S",50
"717",26,0022-05-23,1e-04,2.1403,0.7712,0.0202,6.4766,0.0165,-6e-04,7e-04,1.2756,1.773,9e-04,3e-04,1e-04,8.0983,0.7745,0.0014,1e-04,-2e-04,0.0219,5e-04,-1e-04,0.0136,1e-04,0,0,-5e-04,0.1517,2e-04,0,"BVR",9,"S",50
"718",26,2022-08-18,2e-04,2.1743,0.8258,0.0035,7.2653,-2e-04,-7e-04,5e-04,1.3924,2.1854,7e-04,2e-04,0,24.4945,1.513,0.0022,-2e-04,-1e-04,0.0094,7e-04,1e-04,0.0158,2e-04,0,0,0,0.0692,0,0,"BVR",9,"S",50
"719",26,2022-10-11,2e-04,2.1594,0.8406,0.0088,6.2814,0.0024,2e-04,-0.0017,1.4578,2.2165,3e-04,-1e-04,-3e-04,11.9956,1.3933,0.0024,-8e-04,-7e-04,0.0135,1e-04,-9e-04,0.0157,-4e-04,0,0,-9e-04,0.0746,6e-04,0,"BVR",9,"S",50
"720",26,2022-05-17,2e-04,2.04,0.7317,0.0145,5.939,-7e-04,-0.0012,-4e-04,1.2105,1.6407,2e-04,2e-04,2e-04,6.7523,0.7119,0.0013,3e-04,1e-04,0.0237,4e-04,-1e-04,0.0115,1e-04,0,0,0,0.037,2e-04,0,"BVR",9,"S",50
"721",26,2022-06-27,2e-04,2.2389,0.7812,0.0048,6.5327,0.0311,-6e-04,3e-04,1.3675,1.8137,6e-04,1e-04,1e-04,12.9111,0.9366,0.0015,4e-04,2e-04,0.0158,9e-04,0,0.013,1e-04,0,0,1e-04,0.0349,1e-04,0,"BVR",9,"S",50
"722",26,2022-06-13,1e-04,2.1569,0.7418,0.0119,6.2856,0.0191,-7e-04,0,1.2937,1.7188,3e-04,1e-04,2e-04,12.0055,0.8488,0.0014,2e-04,-1e-04,0.036,8e-04,2e-04,0.0117,2e-04,0,0,-5e-04,0.0467,1e-04,0,"BVR",9,"S",50
"723",26,2022-04-12,2e-04,2.0536,0.6837,0.0124,5.7153,-7e-04,-4e-04,-4e-04,1.2077,1.5651,4e-04,0,1e-04,0.114,0.1395,3e-04,1e-04,2e-04,0.0047,0,0.0013,0.0103,0.0018,0,0,6e-04,0.0222,2e-04,0,"BVR",9,"S",50
"724",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BVR",11,"T",50
"725",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BVR",11,"S",50
"726",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCR",0.1,"T",100.1
"727",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FCR",0.1,"T",100.1
"728",31,2022-05-05,3e-04,2.1298,0.7025,0.0299,5.8442,0.0075,1e-04,4e-04,1.1666,1.4818,7e-04,2e-04,1e-04,0.2136,0.0382,1e-04,1e-04,3e-04,0.012,2e-04,2e-04,0.0099,2e-04,0,0,1e-04,0.0135,3e-04,0,"BVR",0.1,"T",40
"729",31,0022-05-23,1e-04,2.1409,0.7045,0.0594,5.8903,0.0116,-3e-04,6e-04,1.1733,1.5015,0.0013,3e-04,2e-04,0.3159,0.0523,1e-04,1e-04,1e-04,0.0088,1e-04,0,0.01,1e-04,0,0,-5e-04,0.0124,4e-04,0,"BVR",0.1,"T",40
"730",31,2022-05-17,2e-04,2.0198,0.6775,0.031,5.4878,0.0045,-8e-04,-6e-04,1.1083,1.4634,7e-04,2e-04,1e-04,0.2142,0.04,1e-04,2e-04,3e-04,0.0017,1e-04,-1e-04,0.01,0,0,0,-1e-04,0.0119,2e-04,0,"BVR",0.1,"T",40
"731",31,2022-05-09,2e-04,2.0623,0.6879,0.0278,5.5743,0.0066,-6e-04,-4e-04,1.1375,1.4806,5e-04,2e-04,2e-04,0.2302,0.0533,1e-04,1e-04,3e-04,0.0039,1e-04,0,0.0101,0,0,0,-2e-04,0.0136,3e-04,0,"BVR",0.1,"T",40
"732",31,0022-05-31,2e-04,2.1256,0.7144,0.0982,6.0015,0.0077,-3e-04,5e-04,1.1645,1.4408,0.0023,4e-04,2e-04,0.4917,0.0616,2e-04,0,1e-04,0.0032,2e-04,1e-04,0.0101,1e-04,0,0,-6e-04,0.015,3e-04,0,"BVR",0.1,"T",40
"733",32,0022-05-23,1e-04,2.1055,0.6771,0.0197,5.9073,-0.0011,-5e-04,6e-04,1.1466,1.4259,5e-04,2e-04,1e-04,0.0715,0.001,0,-1e-04,-4e-04,0.0025,1e-04,1e-04,0.0097,0,0,0,-6e-04,0.0115,1e-04,0,"BVR",0.1,"S",40
"734",32,2022-05-05,3e-04,2.1242,0.6865,0.013,5.8115,-0.0012,0,2e-04,1.1596,1.4556,3e-04,1e-04,1e-04,0.0284,0.0022,0,1e-04,2e-04,0.0041,1e-04,1e-04,0.0098,1e-04,0,0,0,0.0135,2e-04,0,"BVR",0.1,"S",40
"735",32,2022-05-09,2e-04,2.0514,0.6805,0.0124,5.5742,-0.002,-6e-04,-4e-04,1.1363,1.4719,2e-04,1e-04,1e-04,0.021,6e-04,0,1e-04,2e-04,0.0031,1e-04,-1e-04,0.01,0,0,0,-3e-04,0.0118,2e-04,0,"BVR",0.1,"S",40
"736",32,0022-05-31,2e-04,2.1056,0.6782,0.0276,5.9109,-8e-04,-4e-04,5e-04,1.1254,1.3665,6e-04,3e-04,1e-04,0.1502,0.0061,0,-1e-04,-4e-04,6e-04,1e-04,3e-04,0.0097,0,0,0,-7e-04,0.0119,1e-04,0,"BVR",0.1,"S",40
"737",32,2022-05-17,2e-04,3.0042,0.6727,0.0101,5.4868,-6e-04,-8e-04,-3e-04,1.1209,1.5084,1e-04,1e-04,2e-04,0.037,0.0011,0,1e-04,3e-04,0.0011,1e-04,0,0.0095,2e-04,0,0,-2e-04,0.0063,1e-04,0,"BVR",0.1,"S",40
"738",33,0022-05-23,1e-04,2.133,0.7193,0.0423,5.8827,0.0069,-5e-04,6e-04,1.1532,1.5291,0.0015,2e-04,3e-04,0.3123,0.0539,1e-04,1e-04,-1e-04,0.0025,1e-04,1e-04,0.0104,0,0,0,-6e-04,0.0131,4e-04,0,"BVR",3,"T",40
"739",33,2022-05-05,3e-04,2.1122,0.7104,0.0278,5.8404,0.005,0,1e-04,1.1703,1.513,6e-04,2e-04,1e-04,0.2047,0.0364,1e-04,1e-04,3e-04,0.0022,1e-04,1e-04,0.01,1e-04,0,0,-1e-04,0.0139,2e-04,0,"BVR",3,"T",40
"740",33,0022-05-31,1e-04,2.073,0.7182,0.074,5.8821,0.0065,-4e-04,5e-04,1.1263,1.5096,0.0018,3e-04,1e-04,0.4921,0.0721,1e-04,0,-3e-04,5e-04,1e-04,1e-04,0.0105,0,0,0,-6e-04,0.0165,2e-04,0,"BVR",3,"T",40
"741",33,2022-05-17,1e-04,2.0028,0.6794,0.0241,5.51,0.0031,-8e-04,-5e-04,1.1248,1.4661,5e-04,2e-04,1e-04,0.2197,0.0429,1e-04,1e-04,3e-04,9e-04,1e-04,-1e-04,0.0101,0,0,0,-2e-04,0.0123,1e-04,0,"BVR",3,"T",40
"742",33,2022-05-09,2e-04,2.0805,0.7121,0.0311,5.6571,0.0069,-6e-04,-3e-04,1.14,1.5588,5e-04,2e-04,1e-04,0.335,0.0762,1e-04,1e-04,5e-04,0.0112,1e-04,1e-04,0.0102,0,0,0,1e-04,0.0143,3e-04,0,"BVR",3,"T",40
"743",34,0022-05-31,1e-04,2.1,0.7095,0.0219,5.885,-0.001,-5e-04,5e-04,1.1494,1.4697,6e-04,2e-04,1e-04,0.1269,0.0028,0,0,0,0.0045,1e-04,2e-04,0.0102,0,0,0,-7e-04,0.0121,1e-04,0,"BVR",3,"S",40
"744",34,2022-05-05,2e-04,2.108,0.6921,0.0149,5.7431,-0.0011,0,1e-04,1.1619,1.4787,3e-04,1e-04,1e-04,0.0213,7e-04,0,1e-04,2e-04,0.0064,1e-04,0,0.0098,1e-04,0,0,-1e-04,0.0127,3e-04,0,"BVR",3,"S",40
"745",34,2022-05-09,2e-04,2.2381,0.7237,0.0235,5.6083,0.0073,-5e-04,-1e-04,1.2637,1.6529,3e-04,1e-04,1e-04,0.0412,0.0063,1e-04,2e-04,0.0057,0.033,1e-04,0,0.0101,0,0,0,-1e-04,0.013,4e-04,0,"BVR",3,"S",40
