"Reservoir","Site","SN","DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent","Cond_uScm","SpCond_uScm","Chla_ugL","Turbidity_NTU","pH","ORP_mV","PAR_umolm2s","DescRate_ms","Flag_DateTime","Flag_Temp_C","Flag_DO_mgL","Flag_DOsat_percent","Flag_Cond_uScm","Flag_SpCond_uScm","Flag_Chla_ugL","Flag_Turbidity_NTU","Flag_pH","Flag_ORP_mV","Flag_PAR_umolm2s","Flag_DescRate_ms","Flag_NA"
"FCR",50,7809,2024-02-27 14:21:00,1.352,7.263,10.5995,85.687,28.040245,43.448,12.0352,6.8282,6.912,291.4389,21.835,0.039,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.367,7.2634,10.5552,84.997,28.043723,43.462,12.052,6.8152,6.912,290.9698,21.469,0.048,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.382,7.2661,10.4898,84.347,28.060861,43.499,12.03,6.8262,6.912,290.17,21.141,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.396,7.2708,10.4101,83.807,28.057158,43.503,12.0114,6.9961,6.912,291.0602,20.827,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.411,7.2686,10.334,83.362,28.062379,43.521,12.0182,7.1955,6.911,293.4738,20.425,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.429,7.2606,10.2485,83.025,28.060559,43.531,12.0367,7.289,6.91,294.7454,20.06,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.443,7.2517,10.1666,82.827,28.035143,43.509,12.0442,7.3078,6.908,294.8195,19.92,0.059,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.451,7.2448,10.1082,82.764,28.008778,43.482,12.0251,7.3535,6.907,294.1973,19.714,0.059,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.465,7.2398,10.0532,82.824,27.995488,43.478,11.9967,7.4658,6.907,293.1595,19.23,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.488,7.2317,10.0129,82.986,28.0013,43.523,11.9838,7.5385,6.907,293.3713,18.757,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.507,7.2148,9.9934,83.209,27.952173,43.485,11.9777,7.5493,6.908,294.6064,18.551,0.047,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.516,7.2032,9.9906,83.498,27.845461,43.326,11.8731,7.4939,6.909,295.273,18.431,0.042,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.522,7.203,9.9961,83.848,27.789319,43.231,11.6673,7.3807,6.91,295.4081,18.278,0.037,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.528,7.1694,10.0296,84.258,27.780793,43.22,11.5542,7.343,6.912,295.4662,18.181,0.033,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.533,7.1241,10.0646,84.729,27.74237,43.163,11.5381,7.3457,6.913,295.4593,18.081,0.035,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.539,7.1301,10.099,85.218,27.705311,43.11,11.4556,7.3103,6.914,295.4113,17.867,0.04,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.551,7.1468,10.1387,85.729,27.713278,43.143,11.3132,7.2567,6.915,294.799,17.559,0.045,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.568,7.1356,10.187,86.234,27.711828,43.17,11.2407,7.2438,6.916,293.9072,17.228,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.584,7.1329,10.2522,86.661,27.687766,43.157,11.2357,7.2909,6.916,293.7483,16.926,0.054,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.597,7.1389,10.3047,86.985,27.676038,43.159,11.1953,7.416,6.916,293.9967,16.712,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.608,7.1192,10.3744,87.196,27.696865,43.214,11.11,7.6294,6.915,294.5006,16.484,0.058,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.623,7.0909,10.4472,87.261,27.685863,43.219,11.0699,7.7878,6.915,295.2808,16.209,0.058,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.639,7.075,10.5031,87.164,27.543003,43.009,11.0934,7.8282,6.915,295.6007,15.94,0.058,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.656,7.0623,10.5458,86.938,27.428356,42.847,11.1864,7.8441,6.915,294.4969,15.601,0.059,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.674,7.0455,10.577,86.613,27.504776,43.005,11.3287,7.8436,6.915,292.7767,15.331,0.063,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.686,7.0244,10.5932,86.235,27.51557,43.043,11.3987,7.788,6.915,292.5251,15.219,0.067,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.696,7.0167,10.5795,85.869,27.305143,42.689,11.417,7.7874,6.914,293.0037,15.009,0.07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.715,7.0173,10.5521,85.531,27.180449,42.472,11.4414,7.8354,6.914,293.1436,14.567,0.071,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.743,6.9731,10.5226,85.251,27.276443,42.641,11.4946,7.8221,6.913,293.5272,14.122,0.075,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.766,6.9392,10.4804,85.111,27.260697,42.635,11.5861,7.7636,6.91,293.5122,13.884,0.079,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.78,6.9815,10.4263,85.161,27.053477,42.294,11.64,7.7093,6.909,292.5326,13.667,0.079,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.797,7.0156,10.3757,85.381,26.990861,42.186,11.655,7.7116,6.909,291.8349,13.302,0.077,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.822,6.9813,10.3454,85.708,27.07445,42.338,11.643,7.6549,6.91,291.7877,12.977,0.073,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.842,6.9477,10.3353,86.119,27.049331,42.311,11.586,7.4338,6.911,291.8764,12.793,0.07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.857,6.9864,10.3317,86.599,27.004262,42.231,11.54,7.2586,6.912,292.3046,12.593,0.067,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.874,7.0051,10.3583,87.11,27.036935,42.279,11.5364,7.2782,6.913,293.0074,12.357,0.062,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.891,6.9646,10.4085,87.663,27.000409,42.227,11.5349,7.3967,6.915,293.4908,12.187,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.904,6.9539,10.4606,88.194,26.943168,42.14,11.5125,7.4971,6.916,293.5038,12.036,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.915,6.9765,10.5172,88.562,26.979088,42.209,11.4902,7.5353,6.917,293.2498,11.895,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.924,6.9764,10.5766,88.784,26.990729,42.244,11.4812,7.5511,6.918,293.1725,11.808,0.054,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.933,6.963,10.6476,88.909,26.893644,42.096,11.5624,7.5852,6.918,293.0861,11.653,0.056,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.949,6.972,10.723,88.872,26.820019,41.987,11.7232,7.6069,6.916,292.8073,11.355,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.972,6.9607,10.766,88.666,26.861636,42.082,11.8029,7.5746,6.915,292.8993,11.077,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,1.992,6.9372,10.7934,88.36,26.889419,42.158,11.8016,7.536,6.915,294.0248,10.95,0.057,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.002,6.9411,10.8165,88.031,26.838789,42.076,11.8071,7.7214,6.917,295.6622,10.876,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.012,6.9489,10.8076,87.723,26.820306,42.028,11.8277,8.1075,6.918,296.3497,10.745,0.051,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.024,6.9178,10.7887,87.477,26.856222,42.082,11.8264,8.2758,6.918,296.3141,10.603,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.036,6.8723,10.7587,87.322,26.829075,42.037,11.7993,8.2186,6.917,295.9204,10.487,0.051,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.046,6.8873,10.714,87.24,26.745772,41.895,11.7832,8.2017,6.916,295.203,10.319,0.053,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.063,6.9173,10.667,87.199,26.736962,41.88,11.69,8.1409,6.916,295.8126,10.088,0.056,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.083,6.9072,10.637,87.15,26.78598,41.975,11.5042,7.9609,6.914,297.6129,9.9283,0.061,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.096,6.9032,10.6219,87.072,26.767615,41.962,11.3937,7.8014,6.909,298.5589,9.8559,0.064,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.106,6.9228,10.6062,86.959,26.70518,41.865,11.3767,7.7159,6.906,298.646,9.7105,0.063,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.125,6.9285,10.604,86.826,26.728741,41.913,11.5157,7.7128,6.905,298.4082,9.4516,0.059,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.15,6.9039,10.604,86.668,26.798789,42.063,11.7925,7.7634,6.906,297.92,9.2546,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.165,6.8842,10.6008,86.498,26.79101,42.105,11.9271,7.7809,6.907,297.7332,9.1904,0.053,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.171,6.8964,10.5828,86.408,26.761501,42.108,11.9279,7.7543,6.908,297.8708,9.1389,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.178,6.8957,10.5658,86.412,26.759095,42.143,12.0103,7.7157,6.909,297.9493,9.0364,0.048,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.191,6.8578,10.5606,86.456,26.69847,42.074,12.1743,7.7231,6.91,298.1662,8.8944,0.044,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.206,6.8102,10.5419,86.461,26.66272,42.04,12.2706,7.7756,6.913,298.7726,8.7412,0.044,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.22,6.7726,10.5436,86.375,26.70736,42.133,12.2759,7.7704,6.916,299.2578,8.636,0.049,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.228,6.7427,10.554,86.247,26.667384,42.062,12.2554,7.6936,6.918,299.3874,8.5686,0.051,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.237,6.723,10.567,86.085,26.559923,41.842,12.2393,7.6668,6.919,299.3069,8.4399,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.252,6.7159,10.5761,85.872,26.549718,41.775,12.2394,7.6862,6.92,298.7145,8.257,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.271,6.6833,10.5662,85.65,26.607455,41.845,12.2394,7.6544,6.922,297.9894,8.1235,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.284,6.6795,10.5543,85.511,26.560367,41.767,12.2313,7.5905,6.922,297.853,8.057,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.293,6.7409,10.5187,85.474,26.424343,41.548,12.2324,7.5616,6.922,298.0115,7.9771,0.049,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.304,6.7863,10.48,85.487,26.421537,41.558,12.2539,7.5787,6.924,298.4435,7.8551,0.048,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.319,6.7958,10.4442,85.552,26.526434,41.767,12.2748,7.5578,6.925,299.118,7.7674,0.048,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.329,6.7903,10.427,85.634,26.487565,41.73,12.2681,7.4797,6.925,299.3708,7.7116,0.048,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.339,6.8029,10.4261,85.715,26.39553,41.565,12.2067,7.5223,6.926,298.4019,7.5923,0.047,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.355,6.8031,10.4228,85.846,26.428435,41.603,12.1231,7.7661,6.927,296.6952,7.4281,0.043,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.371,6.7455,10.4495,86.017,26.441462,41.631,12.0894,7.9679,6.928,296.0294,7.3309,0.04,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.378,6.7143,10.4703,86.218,26.362772,41.511,12.0822,7.9814,6.93,296.2023,7.3092,0.04,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.383,6.7575,10.4626,86.519,26.301492,41.416,12.0364,7.826,6.932,296.7216,7.2776,0.041,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.389,6.7714,10.4771,86.888,26.33476,41.485,11.9764,7.6262,6.933,297.6615,7.1743,0.043,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.4,6.7483,10.5075,87.228,26.384469,41.587,11.9555,7.5811,6.933,297.6724,7.0363,0.047,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.414,6.7515,10.523,87.523,26.331692,41.51,11.9588,7.588,6.932,296.5951,6.908,0.051,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.432,6.7573,10.5607,87.708,26.267442,41.405,11.9747,7.5389,6.93,295.9066,6.7731,0.053,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.451,6.7425,10.6183,87.742,26.305277,41.473,11.9976,7.5002,6.93,295.9735,6.6741,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.465,6.7125,10.6634,87.666,26.345194,41.551,12.0121,7.5306,6.93,296.2847,6.6265,0.049,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.472,6.7101,10.7046,87.442,26.242683,41.396,12.0252,7.598,6.929,296.5712,6.5652,0.046,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.481,6.7263,10.728,87.093,26.143999,41.254,11.9307,7.564,6.928,296.8576,6.4667,0.047,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.492,6.714,10.7271,86.736,26.23018,41.439,11.7184,7.4613,6.928,297.4236,6.3847,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.502,6.6955,10.7289,86.362,26.269913,41.552,11.5976,7.4496,6.927,297.9948,6.3404,0.07,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.514,6.6937,10.7034,85.987,26.180422,41.412,11.5933,7.5243,6.925,298.0855,6.208,0.084,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.541,6.7026,10.645,85.68,26.162912,41.371,11.6164,7.5453,6.924,297.9176,5.937,0.092,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.581,6.6532,10.622,85.492,26.185049,41.418,11.8186,7.4296,6.924,297.5138,5.6706,0.092,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.616,6.5825,10.5926,85.472,26.13096,41.359,12.1908,7.3205,6.925,296.9893,5.5031,0.087,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.638,6.6078,10.5353,85.602,26.079714,41.317,12.4046,7.3191,6.927,296.9962,5.4317,0.078,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.648,6.6302,10.4922,85.803,26.136212,41.44,12.4312,7.3448,6.927,298.1136,5.4254,0.068,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.652,6.6103,10.4689,85.983,26.179822,41.493,12.2874,7.3919,6.927,299.4864,5.4157,0.058,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.66,6.5929,10.4742,86.095,26.163052,41.401,11.9894,7.4112,6.927,299.6561,5.3193,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.679,6.5614,10.5004,86.13,26.187184,41.393,11.8157,7.3732,6.929,299.306,5.161,0.046,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.7,6.5173,10.543,86.13,26.217945,41.453,11.8097,7.3425,6.933,299.2104,5.0619,0.045,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.712,6.5234,10.5639,86.169,26.217855,41.491,11.8517,7.3131,6.934,298.8446,5.0369,0.044,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.716,6.6057,10.5571,86.238,26.186066,41.471,11.8989,7.2568,6.935,298.3247,5.0168,0.039,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.722,6.6517,10.548,86.301,26.150688,41.435,11.9221,7.2081,6.937,299.0333,4.9765,0.034,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.731,6.6275,10.5481,86.342,26.170625,41.483,11.9246,7.2365,6.938,300.7872,4.9257,0.033,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.74,6.59,10.565,86.333,26.173416,41.487,11.9616,7.2933,6.939,301.634,4.8722,0.036,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.747,6.5655,10.5824,86.245,26.121011,41.373,12.0455,7.3137,6.94,301.6144,4.7935,0.039,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.758,6.5563,10.5917,86.059,26.107829,41.328,12.0898,7.3128,6.941,301.2387,4.6834,0.04,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.774,6.5394,10.6032,85.775,26.140898,41.393,12.0973,7.3162,6.942,300.5331,4.6088,0.042,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.785,6.5293,10.6065,85.462,26.140298,41.413,12.12,7.4236,6.943,300.2236,4.5891,0.047,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.79,6.5671,10.5855,85.224,26.100563,41.345,12.1485,7.5866,6.942,300.5944,4.5508,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.8,6.6019,10.5552,85.139,26.040999,41.239,12.159,7.6123,6.942,301.4032,4.4545,0.054,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.819,6.5767,10.5232,85.243,25.990917,41.169,12.1469,7.5304,6.942,302.0875,4.3322,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.841,6.5468,10.4872,85.499,26.0024,41.214,12.1437,7.4844,6.943,302.3292,4.2468,0.058,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.856,6.5616,10.4513,85.857,26.052971,41.32,12.2033,7.6367,6.945,302.2606,4.2099,0.061,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.866,6.579,10.4339,86.271,26.03156,41.3,12.3101,7.9032,6.946,302.1176,4.154,0.06,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.88,6.57,10.4516,86.649,25.93377,41.153,12.3606,8.0078,6.946,302.0639,4.0536,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.898,6.5442,10.4926,86.9,25.948774,41.199,12.348,8.013,6.947,301.7828,3.9586,0.055,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.913,6.5194,10.5434,86.991,26.022689,41.343,12.2824,8.0344,6.947,301.3861,3.9141,0.059,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.922,6.5099,10.6018,86.941,25.939553,41.196,12.1756,8.0617,6.947,301.3979,3.889,0.061,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.934,6.5138,10.6516,86.784,25.831497,40.977,12.1137,8.0353,6.947,301.839,3.8047,0.06,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.957,6.4959,10.689,86.569,25.857811,41.002,12.0913,7.9543,6.946,302.4178,3.6862,0.06,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.979,6.4536,10.7096,86.36,25.87719,41.042,12.088,7.8002,6.945,302.6312,3.6247,0.06,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.99,6.4664,10.6989,86.232,25.812116,40.927,12.1075,7.5385,6.945,301.7513,3.5957,0.058,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,2.999,6.5342,10.6595,86.304,25.768656,40.837,12.1102,7.3858,6.945,300.2109,3.5323,0.053,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.014,6.5439,10.6269,86.646,25.79568,40.884,12.1035,7.3553,6.945,299.5795,3.4664,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.028,6.5085,10.6094,87.193,25.821751,40.943,12.1763,7.4419,6.946,299.7962,3.4396,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.036,6.5304,10.5808,87.808,25.766752,40.858,12.3168,7.6817,6.947,300.2493,3.4116,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.046,6.5609,10.5774,88.36,25.701479,40.742,12.3868,7.7954,6.948,300.9281,3.3407,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.066,6.5506,10.626,88.748,25.73018,40.784,12.3816,7.7584,6.949,301.3781,3.2573,0.051,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.086,6.5249,10.7072,88.924,25.796675,40.903,12.3707,7.78,6.95,300.9585,3.2161,0.051,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.096,6.5227,10.7882,88.85,25.807823,40.931,12.3722,7.9201,6.95,299.8982,3.2027,0.052,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.101,6.5456,10.8552,88.506,25.738121,40.815,12.3826,8.0526,6.95,299.399,3.1527,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.114,6.5487,10.9033,87.987,25.651551,40.675,12.3802,8.0487,6.951,299.4832,3.0602,0.047,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.132,6.5307,10.9298,87.401,25.649016,40.686,12.3684,7.9752,6.952,299.6264,2.991,0.05,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.145,6.517,10.9297,86.804,25.707453,40.805,12.3307,8.0179,6.951,300.011,2.9735,0.061,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.152,6.5303,10.8762,86.265,25.723884,40.855,12.2657,8.1899,6.95,300.521,2.9399,0.071,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.165,6.5383,10.8051,85.82,25.657404,40.755,12.2318,8.3126,6.948,300.6303,2.8575,0.076,0,0,0,0,0,0,0,0,0,0,0,0,5
"FCR",50,7809,2024-02-27 14:21:00,3.193,6.5218,10.7376,85.457,25.601283,40.671,12.2204,8.3066,6.947,300.3851,2.7511,0.077,0,0,0,0,0,0,0,0,0,0,0,0,5
