date,time,DOY,Tau_kgms2,qc_Tau,H_wm2,qc_H,LE_wm2,qc_LE,co2_flux_umolm2s,qc_co2_flux,h2o_flux_umolm2s,qc_h2o_flux,ch4_flux_umolm2s,qc_ch4_flux,co2_v_adv_umolm2s,h2o_v_adv_umolm2s,ch4_v_adv_umolm2s,co2_molar_density_mmolm3,co2_mole_fraction_umolmol,co2_mixing_ratio_umolmol,co2_time_lag_s,co2_def_timelag,h2o_molar_density_mmolm3,h2o_mole_fraction_umolmol,h2o_mixing_ratio_umolmol,h2o_time_lag_s,h2o_def_timelag,ch4_molar_density_mmolm3,ch4_mole_fraction_umolmol,ch4_mixing_ratio_umolmol,ch4_time_lag_s,ch4_def_timelag,sonic_temperature_k,air_temperature_k,air_pressure_pa,air_density_kgm3,air_heat_capacity_jkkg,air_molar_volume_m3mol,ET_mmhr,water_vapor_density_kgm3,e_pa,es_pa,specific_humidity_kgkg,RH,VPD_pa,Tdew_k,wind_speed_ms,max_wind_speed_ms,wind_dir,u_star_ms,TKE_m2s2,L_m,MO_stability,bowen_ratio,scale_T_k,x_peak_m,x_offset_m,x_10_m,x_30_m,x_50_m,x_70_m,x_90_m,un_Tau_kgms2,Tau_scf,un_H_wm2,H_scf,un_LE_wm2,LE_scf,un_co2_flux_umolm2s,co2_scf,un_h2o_flux_umolm2s,h2o_scf,un_ch4_flux_umolm2s,ch4_scf,u_var_ms,v_var_ms,w_var_ms,rssi_77_mean
2024-01-01,19:30:00,1.8123,-0.1889,0,28.8721,0,24.4192,0,0.4991,0,0.5425,0,-0.0017,0,NA,NA,NA,18.0053,433.656,435.672,0.1,1,192.127,4.6274,4.6489,0.1,1,0.096,2.1202,2.13,-0.1,0,273.804,274.088,95546.3,1.2123,1007.66,0.0238,0.0352,0.0035,442.245,652.217,0.0029,67.8063,209.973,268.78,2.3322,8.8882,338.403,NA,2.422,-179.727,NA,1.1824,NA,57.1395,-8.6711,NA,NA,NA,NA,NA,-0.1874,1.0083,29.7897,1.0134,22.2951,1.0953,0.4557,1.0953,0.4953,1.0953,-0.0123,1.1522,1.6334,2.8754,0.3352,68.6164
2024-01-01,20:00:00,1.8332,0.1426,1,23.0562,0,20.5438,0,1.3038,0,0.4564,0,-0.0015,0,NA,NA,NA,18.0044,433.478,435.504,0.1,1,193.193,4.6514,4.6731,0.1,1,0.0961,2.1214,2.1313,-0.1,0,273.817,274.089,95564.6,1.2126,1007.67,0.0238,0.0296,0.0035,444.625,652.273,0.0029,68.1655,207.648,268.852,2.6246,7.7903,327.67,NA,1.9301,-147.619,NA,1.1223,NA,52.9833,-8.0404,NA,NA,NA,NA,NA,0.1415,1.0081,23.8345,1.0136,18.7029,1.0984,1.1869,1.0984,0.4155,1.0984,-0.01,1.1542,2.0374,1.5172,0.3056,68.631
2024-01-01,20:30:00,1.854,0.0861,1,31.2063,1,26.6625,1,1.5017,1,0.5923,1,-9e-4,1,NA,NA,NA,18.0199,433.856,435.91,0.1,1,195.741,4.7128,4.7351,0.1,1,0.096,2.1206,2.1306,-0.1,0,273.776,274.078,95577.8,1.2127,1007.71,0.0238,0.0384,0.0036,450.556,651.767,0.0029,69.1284,201.211,269.028,2.5021,8.3082,333.327,NA,2.1952,-51.1086,NA,1.1704,NA,37.8425,-5.7428,NA,NA,NA,NA,NA,0.0854,1.0082,32.2067,1.0135,24.3031,1.0971,1.3688,1.0971,0.5399,1.0971,-0.0124,1.1533,2.0126,1.9501,0.4276,68.6235
2024-01-01,21:00:00,1.8748,0.1944,0,24.0466,0,16.7034,0,0.4854,1,0.3711,0,-0.0023,0,NA,NA,NA,17.9793,433.356,435.424,0.2,0,197.035,4.7492,4.7718,0.1,1,0.096,2.122,2.1321,-0.1,0,273.9,274.221,95587.9,1.2122,1007.73,0.0239,0.024,0.0036,454.083,658.523,0.003,68.9547,204.44,269.132,2.8127,7.933,329.703,NA,2.3622,-225.303,NA,1.4396,NA,54.3234,-8.2438,NA,NA,NA,NA,NA,0.1929,1.008,24.6106,1.0138,15.1773,1.1005,0.4411,1.1005,0.3372,1.1005,-0.0107,1.1557,1.7402,2.5929,0.3913,69.0856
2024-01-01,21:30:00,1.8956,-0.2369,0,30.3266,0,23.8637,0,1.2429,0,0.5302,0,-0.0049,0,NA,NA,NA,18.0305,434.456,436.594,0.1,0,203.229,4.8969,4.921,0.1,1,0.0962,2.1264,2.1369,-0.1,0,273.911,274.194,95580.9,1.2122,1007.81,0.0239,0.0344,0.0037,468.178,657.219,0.0031,71.2362,189.041,269.539,2.9193,9.0498,340.351,NA,2.7134,-240.381,NA,1.2708,NA,54.2483,-8.2324,NA,NA,NA,NA,NA,-0.2351,1.0079,31.1778,1.014,21.659,1.1018,1.1281,1.1018,0.4812,1.1018,-0.0156,1.1565,1.8937,3.0545,0.4786,69.0157
2024-01-01,22:00:00,1.9165,-0.3447,0,28.5234,0,18.0762,0,1.7997,0,0.4016,0,-0.0022,0,NA,NA,NA,18.0507,434.901,437.068,0.1,0,205.87,4.9601,4.9848,0.1,1,0.0963,2.1289,2.1395,-0.1,0,274.005,274.257,95571.3,1.2118,1007.85,0.0239,0.026,0.0037,474.168,660.228,0.0031,71.8189,186.06,269.709,3.0238,9.1098,341.248,NA,2.7519,-448.63,NA,1.5779,NA,57.737,-8.7618,NA,NA,NA,NA,NA,-0.3419,1.0079,29.0963,1.0141,16.3881,1.103,1.6316,1.103,0.3641,1.103,-0.0122,1.1574,1.8659,3.042,0.596,68.7261
2024-01-01,22:30:00,1.9373,0.3821,0,26.5588,0,16.9802,0,2.3523,0,0.3773,0,-0.0014,0,NA,NA,NA,18.0263,434.342,436.489,0.1,0,204.08,4.9173,4.9416,0.1,1,0.0962,2.1275,2.138,-0.1,0,274.055,274.305,95569.7,1.2115,1007.82,0.0239,0.0244,0.0037,470.069,662.515,0.0031,70.9522,192.446,269.593,3.6211,10.7201,333.411,NA,3.1218,-562.61,NA,1.5641,NA,59.7723,-9.0707,NA,NA,NA,NA,NA,0.3791,1.0079,27.0701,1.015,15.2942,1.1102,2.1188,1.1102,0.3398,1.1102,-0.0107,1.1626,2.2459,3.3917,0.606,68.7621
2024-01-01,23:00:00,1.9581,-0.1721,1,24.5147,1,17.6847,1,1.3952,1,0.393,1,-0.0014,1,NA,NA,NA,18.0516,434.855,437.001,0.1,0,203.889,4.9116,4.9358,0.1,1,0.0961,2.1255,2.136,-0.1,0,274.058,274.299,95583.4,1.2117,1007.82,0.0239,0.0255,0.0037,469.592,662.207,0.0031,70.9131,192.616,269.579,2.7894,9.2766,336.214,NA,2.4436,-184.275,NA,1.3862,NA,48.9608,-7.43,NA,NA,NA,NA,NA,-0.1708,1.008,25.1262,1.0138,16.0728,1.1003,1.268,1.1003,0.3571,1.1003,-0.0101,1.1555,1.8137,2.6239,0.4495,68.9842
2024-01-01,23:30:00,1.979,-0.2612,0,8.3925,0,17.5359,0,3.4647,0,0.3897,0,-6e-4,0,NA,NA,NA,18.0134,434.137,436.267,0.1,0,202.57,4.8821,4.906,0.1,1,0.0961,2.1247,2.1352,-0.1,0,274.161,274.416,95591,1.2113,1007.8,0.0239,0.0253,0.0037,466.808,667.812,0.003,69.9011,201.004,269.5,2.7931,9.3088,351.966,NA,2.707,-1006.55,NA,0.4786,NA,52.8651,-8.0225,NA,NA,NA,NA,NA,-0.2591,1.008,9.1916,1.0138,15.9369,1.1003,3.1488,1.1003,0.3542,1.1003,-0.0043,1.1555,1.7142,3.1365,0.5632,69.4227
2024-01-02,00:00:00,2,-0.1955,0,10.4555,0,16.7153,0,1.8495,0,0.3715,0,-0.0027,0,NA,NA,NA,17.9801,433.554,435.691,0.2,0,203.376,4.904,4.9282,0.1,1,0.096,2.1248,2.1352,-0.1,0,274.271,274.538,95605.7,1.211,1007.82,0.0239,0.0241,0.0037,468.975,673.694,0.0031,69.6125,204.719,269.562,2.3756,7.9709,357.918,NA,2.4114,-523.466,NA,0.6255,NA,51.1544,-7.7629,NA,NA,NA,NA,NA,-0.1939,1.0083,11.1955,1.0134,15.2549,1.0957,1.688,1.0957,0.339,1.0957,-0.0068,1.1524,1.6497,2.7153,0.4578,69.3501
2024-01-02,00:30:00,2.0208,-0.1277,1,15.0219,1,18.0417,1,1.5696,1,0.401,1,-0.0049,1,NA,NA,NA,17.9568,433.386,435.536,0.2,0,204.481,4.9351,4.9596,0.1,1,0.0959,2.1241,2.1346,-0.1,0,274.408,274.699,95599.8,1.2102,1007.84,0.0239,0.026,0.0037,471.924,681.502,0.0031,69.2477,209.578,269.646,2.5042,7.4619,340.758,NA,1.7375,-192.528,NA,0.8326,NA,47.471,-7.2039,NA,NA,NA,NA,NA,-0.1267,1.0082,15.775,1.0135,16.4449,1.0971,1.4307,1.0971,0.3656,1.0971,-0.0104,1.1533,1.2699,1.8444,0.3607,70.3459
2024-01-02,01:00:00,2.0416,-0.1301,0,18.6253,0,18.6266,0,1.0037,0,0.4141,0,-0.0036,0,NA,NA,NA,17.9369,433.508,435.67,0.2,0,205.279,4.9613,4.986,0.1,1,0.0957,2.1213,2.1319,-0.1,0,274.554,274.862,95579.8,1.2092,1007.85,0.0239,0.0268,0.0037,474.324,689.551,0.0031,68.7874,215.227,269.714,2.5639,7.6393,342.084,NA,1.7663,-159.924,NA,0.9999,NA,49.8493,-7.5648,NA,NA,NA,NA,NA,-0.1291,1.0081,19.3654,1.0136,16.9679,1.0978,0.9143,1.0978,0.3772,1.0978,-0.0104,1.1538,0.992,2.215,0.3256,70.7157
2024-01-02,01:30:00,2.0624,-0.0719,1,16.0972,1,17.3325,1,1.0366,1,0.3854,1,-0.0014,1,NA,NA,NA,17.916,433.114,435.27,0.3,0,204.831,4.9517,4.9764,0.1,1,0.0955,2.1167,2.1272,-0.2,0,274.647,274.937,95560.8,1.2086,1007.85,0.0239,0.025,0.0037,473.317,693.254,0.0031,68.2746,219.937,269.685,2.9657,7.5218,337.28,NA,1.6847,-76.0546,NA,0.9287,NA,40.3395,-6.1217,NA,NA,NA,NA,NA,-0.0713,1.0079,16.79,1.014,15.7235,1.1023,0.9404,1.1023,0.3496,1.1023,-0.0074,1.1569,1.3634,1.7004,0.3055,69.6446
2024-01-02,02:00:00,2.0833,-0.18,0,18.2344,0,16.3233,0,0.7825,1,0.3629,0,-0.0026,0,NA,NA,NA,17.8905,432.644,434.767,0.1,0,201.995,4.8848,4.9088,0.1,1,0.0953,2.113,2.1234,-0.2,0,274.705,274.988,95553,1.2083,1007.81,0.0239,0.0235,0.0037,466.885,695.767,0.003,67.1037,228.882,269.502,2.5644,7.4178,354.841,NA,2.0503,-265.866,NA,1.1171,NA,52.3012,-7.9369,NA,NA,NA,NA,NA,-0.1785,1.0081,18.8604,1.0136,14.8696,1.0978,0.7128,1.0978,0.3306,1.0978,-0.0092,1.1538,1.1908,2.5102,0.3996,69.5748
2024-01-02,02:30:00,2.1041,-0.2911,0,18.5684,0,29.2892,0,1.9108,0,0.6513,0,0.0071,2,NA,NA,NA,17.8008,430.482,432.516,0.2,0,194.419,4.7017,4.7239,0.1,1,0.0947,2.102,2.1119,0,1,274.778,275.075,95550.7,1.208,1007.72,0.0239,0.0422,0.0035,449.37,700.114,0.0029,64.1852,250.745,268.993,2.091,9.5161,352.581,NA,3.2216,-537.274,NA,0.634,NA,54.2747,-8.2364,NA,NA,NA,NA,NA,-0.2886,1.0086,19.8708,1.0133,26.801,1.0928,1.7485,1.0928,0.596,1.0928,-0.001,1.1506,1.8294,4.0245,0.5893,69.6555
2024-01-02,03:00:00,2.1249,-0.407,0,18.8076,0,33.8426,0,1.9253,0,0.7525,0,0.0054,1,NA,NA,NA,17.7196,428.391,430.288,0.3,0,182.342,4.4083,4.4278,0.1,1,0.0941,2.0863,2.0955,-0.1,0,274.735,275.029,95551.2,1.2083,1007.56,0.0239,0.0488,0.0033,421.334,697.828,0.0027,60.3779,276.494,268.139,1.6351,10.5578,355.166,NA,4.4556,-876.536,NA,0.5557,NA,62.0805,-9.421,NA,NA,NA,NA,NA,-0.4031,1.0096,20.3446,1.0134,31.08,1.0889,1.7681,1.0889,0.6911,1.0889,-0.0029,1.1485,2.9554,5.3672,0.5887,69.8085
2024-01-02,03:30:00,2.1458,0.2816,0,19.1249,0,20.9913,0,1.0619,0,0.4667,0,7e-4,0,NA,NA,NA,17.713,427.892,429.778,0.1,1,181.699,4.3893,4.4086,0.1,1,0.0939,2.0821,2.0913,0,0,274.594,274.878,95551.4,1.209,1007.54,0.0239,0.0302,0.0033,419.515,690.309,0.0027,60.772,270.794,268.082,1.8844,9.7907,354.481,NA,3.0641,-495.651,NA,0.9111,NA,53.9424,-8.186,NA,NA,NA,NA,NA,0.2791,1.009,19.9894,1.0133,19.2417,1.0909,0.9734,1.0909,0.4278,1.0909,-0.0065,1.1496,2.2712,3.2785,0.5784,69.6499
2024-01-02,04:00:00,2.1666,-0.4926,0,24.034,0,25.4688,0,0.2816,2,0.5663,0,-0.0073,0,NA,NA,NA,17.7211,428.376,430.303,0.1,1,185.261,4.4784,4.4985,0.1,1,0.0942,2.0897,2.0991,-0.2,0,274.733,275.044,95542.3,1.2081,1007.59,0.0239,0.0367,0.0034,427.988,698.563,0.0028,61.2669,270.575,268.346,2.6822,11.4944,343.203,NA,4.8391,-913.573,NA,0.9437,NA,56.6635,-8.5989,NA,NA,NA,NA,NA,-0.4887,1.008,25.0555,1.0137,23.1729,1.0991,0.2562,1.0991,0.5153,1.0991,-0.0159,1.1546,3.541,5.2418,0.8954,69.7004
2024-01-02,04:30:00,2.1874,-0.1509,0,20.7995,0,23.0083,0,0.9575,0,0.5116,0,-0.003,0,NA,NA,NA,17.7498,429.393,431.376,0.2,0,190.046,4.5975,4.6187,0.1,1,0.0943,2.0929,2.1026,-0.1,0,274.744,275.072,95552.3,1.2081,1007.66,0.0239,0.0332,0.0035,439.417,699.944,0.0029,62.7789,260.527,268.695,1.8858,7.103,351.088,NA,2.0344,-178.937,NA,0.904,NA,50.1613,-7.6122,NA,NA,NA,NA,NA,-0.1495,1.009,21.7514,1.0133,21.0903,1.0909,0.8777,1.0909,0.469,1.0909,-0.0107,1.1496,1.5008,2.1961,0.3719,69.615
2024-01-02,05:00:00,2.2082,-0.1766,1,23.2932,1,33.4381,1,0.9753,1,0.7436,1,-0.0066,1,NA,NA,NA,17.7568,429.555,431.53,0.1,1,189.236,4.5778,4.5989,0.1,1,0.0943,2.0928,2.1025,-0.1,0,274.764,275.079,95542.6,1.2079,1007.65,0.0239,0.0482,0.0034,437.493,700.331,0.0029,62.4695,262.838,268.637,3.5621,10.497,335.056,NA,3.5529,-202.427,NA,0.6966,NA,43.3723,-6.5819,NA,NA,NA,NA,NA,-0.1752,1.0079,24.6914,1.0149,30.1377,1.1095,0.879,1.1095,0.6702,1.1095,-0.0153,1.1621,2.6988,3.7807,0.6264,69.5831
2024-01-02,05:30:00,2.2291,-0.2507,1,20.6163,1,33.4895,1,2.0291,1,0.7446,1,-0.0032,1,NA,NA,NA,17.7534,429.135,431.089,0.1,1,187.517,4.5327,4.5533,0.1,1,0.0941,2.0877,2.0972,-0.1,0,274.667,274.972,95557,1.2086,1007.62,0.0239,0.0483,0.0034,433.244,694.977,0.0028,62.3393,261.733,268.508,2.8117,13.9342,341.924,NA,4.1306,-386.531,NA,0.6156,NA,49.2799,-7.4784,NA,NA,NA,NA,NA,-0.2487,1.008,22.0874,1.0138,30.4299,1.1005,1.8437,1.1005,0.6766,1.1005,-0.0114,1.1557,3.223,4.3924,0.6458,69.6445
2024-01-02,06:00:00,2.2499,0.46,0,30.5463,0,42.8773,0,1.5599,0,0.9532,0,-0.0028,0,NA,NA,NA,17.7357,428.129,430.051,0.1,1,185.13,4.4689,4.489,0.1,1,0.0939,2.0806,2.0899,-0.2,0,274.466,274.76,95587.7,1.21,1007.58,0.0239,0.0618,0.0034,427.288,684.5,0.0028,62.4234,257.212,268.325,3.2963,12.494,337.168,NA,4.6059,-647.339,NA,0.7124,NA,57.8009,-8.7715,NA,NA,NA,NA,NA,0.4564,1.0079,32.345,1.0145,38.7586,1.1063,1.4101,1.1063,0.8616,1.1063,-0.0147,1.1597,3.764,4.6535,0.7943,69.7405
2024-01-02,06:30:00,2.2707,-0.304,0,16.8644,0,20.8942,0,0.7089,1,0.4644,0,-0.0043,0,NA,NA,NA,17.7309,427.612,429.501,0.1,1,182.372,4.3982,4.4177,0.1,1,0.0938,2.0754,2.0846,-0.1,0,274.309,274.584,95620.4,1.2112,1007.54,0.0239,0.0301,0.0033,420.673,675.931,0.0027,62.2361,255.258,268.118,1.7914,9.1226,356.295,NA,2.7768,-629.117,NA,0.8071,NA,61.2914,-9.3012,NA,NA,NA,NA,NA,-0.3012,1.0092,17.7493,1.0133,19.1667,1.0901,0.6503,1.0901,0.426,1.0901,-0.0105,1.1491,1.9026,3.198,0.4529,69.7337
2024-01-02,07:00:00,2.2916,-0.1619,1,15.8746,1,28.0872,1,1.3614,1,0.6242,1,2e-4,1,NA,NA,NA,17.7059,426.473,428.257,0.1,1,172.956,4.1659,4.1833,0.1,1,0.0936,2.0692,2.0779,-0.2,0,274.079,274.37,95646.7,1.2126,1007.41,0.0238,0.0404,0.0031,398.562,665.591,0.0026,59.8809,267.029,267.408,2.567,9.9129,354.769,NA,4.2841,-259.36,NA,0.5652,NA,46.6665,-7.0818,NA,NA,NA,NA,NA,-0.1606,1.0081,17.127,1.0136,25.5851,1.0978,1.2401,1.0978,0.5686,1.0978,-0.0064,1.1538,2.6021,5.4897,0.4763,69.7792
2024-01-02,07:30:00,2.3124,-0.2847,0,23.7448,0,21.0967,0,1.0752,0,0.4687,0,-0.0042,0,NA,NA,NA,17.7128,426.301,428.119,0.1,1,176.452,4.2467,4.2648,0.1,1,0.0936,2.0684,2.0772,-0.1,0,273.876,274.174,95654.2,1.2135,1007.46,0.0238,0.0304,0.0032,406.327,656.301,0.0026,61.9117,249.974,267.661,2.7522,9.1003,346.299,NA,2.9353,-403.893,NA,1.1255,NA,57.8449,-8.7782,NA,NA,NA,NA,NA,-0.2824,1.008,24.5357,1.0138,19.1812,1.0999,0.9776,1.0999,0.4262,1.0999,-0.0125,1.1552,1.8575,3.5237,0.4893,69.5828
2024-01-02,08:00:00,2.3332,-0.1607,1,8.6361,1,23.5606,1,1.7614,1,0.5234,1,-0.0031,1,NA,NA,NA,17.7338,426.466,428.286,0.1,0,176.734,4.2501,4.2683,0.1,1,0.0937,2.0682,2.077,-0.2,0,273.712,274.022,95675.3,1.2144,1007.46,0.0238,0.0339,0.0032,406.742,649.133,0.0026,62.6592,242.391,267.675,2.4302,7.8889,9.0298,NA,2.2106,-470.562,NA,0.3665,NA,46.5004,-7.0566,NA,NA,NA,NA,NA,-0.1594,1.0082,9.7443,1.0135,21.4909,1.0963,1.6067,1.0963,0.4774,1.0963,-0.007,1.1528,1.618,2.3268,0.4763,69.7882
2024-01-02,08:30:00,2.3541,-0.3414,0,9.3951,0,30.0616,0,2.5889,0,0.6679,0,0.0012,1,NA,NA,NA,17.738,426.527,428.384,0.1,0,180.264,4.3346,4.3535,0.1,1,0.0936,2.0674,2.0764,-0.1,0,273.768,274.115,95706.3,1.2144,1007.5,0.0238,0.0433,0.0033,414.963,653.475,0.0027,63.5009,238.513,267.938,2.2311,7.6764,10.1758,NA,2.7945,-1339.85,NA,0.3125,NA,61.4812,-9.33,NA,NA,NA,NA,NA,-0.3386,1.0084,10.8333,1.0134,27.4728,1.0942,2.366,1.0942,0.6104,1.0942,-0.0037,1.1515,1.5903,3.4952,0.5035,69.777
2024-01-02,09:00:00,2.3749,0.2515,2,37.0998,0,34.0182,0,0.3304,1,0.756,0,-0.0029,0,NA,NA,NA,17.7215,426.469,428.358,0,0,183.252,4.41,4.4295,0.1,1,0.0935,2.068,2.0772,-0.2,0,274.011,274.38,95713.4,1.2133,1007.55,0.0238,0.049,0.0033,422.207,666.079,0.0027,63.3868,243.873,268.167,3.932,13.147,336.382,NA,4.6519,-214.856,NA,1.0906,NA,53.4736,-8.1148,NA,NA,NA,NA,NA,0.2495,1.008,38.3054,1.0156,30.534,1.1141,0.2965,1.1141,0.6785,1.1141,-0.016,1.1656,5.6533,3.1242,0.5262,69.4293
2024-01-02,09:30:00,2.3957,0.2732,2,34.9817,1,32.8873,1,1.1516,1,0.7314,1,0.0042,1,NA,NA,NA,17.6615,425.568,427.437,0,0,181.469,4.3726,4.3918,0.8,0,0.0932,2.0695,2.0786,-0.2,0,274.31,275.26,95715.8,1.2094,1007.54,0.0239,0.0474,0.0033,418.643,709.416,0.0027,59.0123,290.773,268.055,4.4374,18.6586,328.838,NA,5.4513,-259.219,NA,1.0637,NA,47.6459,-7.2304,NA,NA,NA,NA,NA,0.271,1.0082,36.1197,1.0166,29.3507,1.1205,1.0277,1.1205,0.6528,1.1205,-0.0087,1.1705,7.0377,3.0996,0.7652,69.0192
2024-01-02,10:00:00,2.4165,0.1663,1,30.3866,1,26.5943,1,1.0404,1,0.592,1,-0.0033,1,NA,NA,NA,17.6594,426.624,428.534,0.1,1,184.487,4.4569,4.4769,0.1,1,0.093,2.0744,2.0837,-0.1,0,274.791,276.252,95771.9,1.2058,1007.6,0.024,0.0384,0.0033,426.964,761.281,0.0028,56.085,334.316,268.315,2.9863,8.9097,340.322,NA,3.0955,-142.446,NA,1.1426,NA,47.7557,-7.2471,NA,NA,NA,NA,NA,0.165,1.0079,31.3758,1.0141,24.1202,1.1026,0.9436,1.1026,0.537,1.1026,-0.014,1.1571,3.0027,2.7237,0.4646,69.1993
2024-01-02,10:30:00,2.4374,-0.2785,1,43.1069,1,26.8542,1,1.0798,1,0.5978,1,-4e-4,1,NA,NA,NA,17.651,427.048,428.972,0.1,1,185.381,4.4851,4.5053,0.1,1,0.0931,2.0763,2.0856,-0.2,0,275.059,276.266,95789.3,1.2059,1007.62,0.024,0.0387,0.0034,429.741,762.04,0.0028,56.3934,332.3,268.4,3.2043,12.488,340.702,NA,4.5337,-217.491,NA,1.6052,NA,50.555,-7.6719,NA,NA,NA,NA,NA,-0.2763,1.0079,43.9365,1.0144,24.299,1.1052,0.977,1.1052,0.5409,1.1052,-0.0152,1.1589,3.6269,4.766,0.6744,69.1842
2024-01-02,11:00:00,2.4582,-0.2606,1,31.1466,0,26.6696,0,0.9271,0,0.5941,0,2e-4,0,NA,NA,NA,17.6318,427.144,429.081,0.1,1,186.388,4.5154,4.5359,0.1,1,0.093,2.0802,2.0896,-0.2,0,275.373,276.891,95791.4,1.2032,1007.64,0.024,0.0385,0.0034,432.652,796.438,0.0028,54.3234,363.786,268.49,1.9248,8.4851,356.81,NA,3.1016,-273.514,NA,1.1679,NA,59.506,-9.0303,NA,NA,NA,NA,NA,-0.2583,1.0089,32.1722,1.0133,24.4386,1.0913,0.8495,1.0913,0.5444,1.0913,-0.0111,1.1498,2.3884,3.3938,0.4209,69.5798
2024-01-02,11:30:00,2.479,-0.3291,1,41.5068,0,31.5108,0,-0.0098,2,0.702,0,-0.0015,0,NA,NA,NA,17.5798,426.576,428.49,0.1,1,184.073,4.4666,4.4866,0.8,0,0.0927,2.0757,2.085,-0.1,0,275.669,277.018,95764.8,1.2023,1007.62,0.024,0.0455,0.0033,427.853,803.608,0.0028,53.2415,375.755,268.342,2.428,10.9181,342.103,NA,4.0086,-291.446,NA,1.3172,NA,60.592,-9.1951,NA,NA,NA,NA,NA,-0.3264,1.0082,42.65,1.0135,28.7432,1.0963,-0.009,1.0963,0.6403,1.0963,-0.0161,1.1528,2.9911,4.5178,0.5083,69.672
2024-01-02,12:00:00,2.4999,-0.0993,2,46.0113,1,42.7799,1,-0.0928,2,0.9534,1,-0.0026,1,NA,NA,NA,17.5341,425.785,427.709,0.1,1,185.222,4.4978,4.5181,0.7,0,0.0925,2.0732,2.0826,-0.2,0,275.871,277.45,95731,1.2,1007.64,0.0241,0.0618,0.0034,430.694,828.34,0.0028,51.9948,397.646,268.43,1.5049,9.4656,335.242,NA,3.2807,-43.7119,NA,1.0755,NA,41.0287,-6.2263,NA,NA,NA,NA,NA,-0.0983,1.0101,47.7008,1.0136,39.3208,1.088,-0.0853,1.088,0.8764,1.088,-0.0192,1.1482,3.1128,3.0413,0.4074,69.8563
2024-01-02,12:30:00,2.5207,0.2278,1,33.0942,0,43.9932,0,-0.1135,1,0.9802,0,-8e-4,0,NA,NA,NA,17.5184,426.144,428.097,0.1,1,187.556,4.5624,4.5833,0.7,0,0.0925,2.0701,2.0796,-0.2,0,275.791,277.108,95686.2,1.2009,1007.67,0.0241,0.0635,0.0034,436.674,808.67,0.0028,53.9991,371.996,268.612,2.7625,8.9804,327.507,NA,2.9367,-210.713,NA,0.7523,NA,51.3459,-7.7919,NA,NA,NA,NA,NA,0.2259,1.008,34.9704,1.0138,39.9945,1.1,-0.1032,1.1,0.8911,1.1,-0.0136,1.1553,2.6557,2.6849,0.5328,69.476
2024-01-02,13:00:00,2.5415,0.1269,1,28.1553,1,32.9623,1,-0.2827,1,0.7347,1,-3e-4,1,NA,NA,NA,17.4834,426.058,428.053,0.1,1,191.282,4.6614,4.6832,0.5,0,0.0923,2.0706,2.0804,-0.2,0,276.107,277.47,95640,1.1987,1007.73,0.0241,0.0476,0.0035,445.935,829.508,0.0029,53.7589,383.573,268.891,2.5635,9.2418,329.977,NA,2.5659,-103.199,NA,0.8542,NA,44.132,-6.6972,NA,NA,NA,NA,NA,0.1258,1.0081,29.5327,1.0136,30.027,1.0978,-0.2575,1.0978,0.6692,1.0978,-0.0109,1.1538,2.5071,2.1905,0.4341,69.5702
2024-01-02,13:30:00,2.5624,0.1316,1,29.5467,1,28.9895,1,-0.1217,2,0.6462,1,-0.0018,1,NA,NA,NA,17.4543,426.245,428.233,0.1,1,190.092,4.6422,4.6638,0.6,0,0.0922,2.0701,2.0798,-0.1,0,276.22,277.654,95574.7,1.1971,1007.72,0.0242,0.0419,0.0035,443.793,840.275,0.0029,52.8152,396.483,268.827,2.5846,7.4594,323.421,NA,2.3802,-104.115,NA,1.0192,NA,48.2961,-7.3291,NA,NA,NA,NA,NA,0.1306,1.0081,30.7008,1.0136,26.4024,1.098,-0.1109,1.098,0.5886,1.098,-0.0125,1.1539,2.2532,2.1471,0.36,70.062
2024-01-02,14:00:00,2.5832,-0.1475,1,16.4738,0,23.5071,0,0.6814,0,0.5243,0,-0.0014,0,NA,NA,NA,17.4075,426.128,428.117,0.3,0,189.811,4.6465,4.6682,0.7,0,0.0921,2.0749,2.0846,-0.2,0,276.537,278.318,95543.4,1.1939,1007.74,0.0242,0.034,0.0035,444.06,880.132,0.0029,50.4538,436.072,268.835,1.4767,8.9776,336.834,NA,1.8528,-222.382,NA,0.7008,NA,57.5446,-8.7326,NA,NA,NA,NA,NA,-0.146,1.0102,17.5124,1.0136,21.61,1.0878,0.6264,1.0878,0.482,1.0878,-0.0078,1.1481,1.8427,1.6018,0.2611,69.9878
2024-01-02,14:30:00,2.604,-0.0803,1,15.7927,1,28.5424,1,0.706,1,0.6368,1,-9e-4,1,NA,NA,NA,17.3687,426.032,428.021,0.1,1,189.496,4.6481,4.6698,0.6,0,0.092,2.0745,2.0842,-0.1,0,276.791,278.499,95510.6,1.1927,1007.74,0.0242,0.0413,0.0035,444.062,891.311,0.0029,49.8212,447.249,268.835,2.1307,6.9085,334.802,NA,1.5455,-93.2216,NA,0.5533,NA,46.2432,-7.0176,NA,NA,NA,NA,NA,-0.0796,1.0086,17.1035,1.0133,26.1083,1.0932,0.6458,1.0932,0.5825,1.0932,-0.0075,1.1509,1.4197,1.4257,0.2456,69.457
