"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","InitialSampleVolume_mL","Subsample","SubsampleVolume_mL","Zooplankton_No."
"BVR",51,2021-06-16 07:00:00,2,0,"1","Tow",700,"B",1,50
"BVR",51,2021-06-16 07:00:00,2,0,"1","Tow",700,"C",1,62
"BVR",51,2021-06-16 07:05:00,2,0,"2","Tow",700,"A",1,98
"BVR",51,2021-06-16 07:05:00,2,0,"2","Tow",700,"B",1,64
"BVR",51,2021-06-16 07:05:00,2,0,"2","Tow",700,"C",1,90
"BVR",51,2021-06-15 12:26:00,2,0,"1","Tow",500,"A",1,22
"BVR",51,2021-06-15 12:26:00,2,0,"1","Tow",500,"B",3,180
"BVR",51,2021-06-15 12:26:00,2,0,"1","Tow",500,"C",3,140
"BVR",51,2021-06-15 12:31:00,2,0,"2","Tow",500,"A",2,81
"BVR",51,2021-06-15 12:31:00,2,0,"2","Tow",500,"B",2,105
"BVR",51,2021-06-15 12:31:00,2,0,"2","Tow",500,"C",2,92
"BVR",51,2021-06-16 00:04:00,2,0,"1","Tow",1500,"A",1,30
"BVR",51,2021-06-16 00:04:00,2,0,"1","Tow",1500,"B",1,33
"BVR",51,2021-06-16 00:04:00,2,0,"1","Tow",1500,"C",2,62
"BVR",51,2021-06-16 00:09:00,2,0,"2","Tow",1500,"A",2,62
"BVR",51,2021-06-16 00:09:00,2,0,"2","Tow",1500,"B",2,63
"BVR",51,2021-06-16 00:09:00,2,0,"2","Tow",1500,"C",2,68
"BVR",51,2021-06-16 12:01:00,2,0,"1","Tow",1500,"A",2,108
"BVR",51,2021-06-16 12:01:00,2,0,"1","Tow",1500,"B",2,72
"BVR",51,2021-06-16 12:01:00,2,0,"1","Tow",1500,"C",2,49
"BVR",51,2021-06-16 12:08:00,2,0,"2","Tow",1500,"A",2,63
"BVR",51,2021-06-16 12:08:00,2,0,"2","Tow",1500,"B",2,50
"BVR",51,2021-06-16 12:08:00,2,0,"2","Tow",1500,"C",2,61
"BVR",50,2021-06-15 13:17:00,0.1,0.1,"1","Schindler",200,"A",5,50
"BVR",50,2021-06-15 13:17:00,0.1,0.1,"1","Schindler",200,"B",5,85
"BVR",50,2021-06-15 13:17:00,0.1,0.1,"1","Schindler",200,"C",5,56
"BVR",50,2021-06-15 14:13:00,0.1,0.1,"2","Schindler",200,"A",5,78
"BVR",50,2021-06-15 14:13:00,0.1,0.1,"2","Schindler",200,"B",5,60
"BVR",50,2021-06-15 14:13:00,0.1,0.1,"2","Schindler",200,"C",5,66
"BVR",50,2021-06-15 13:20:00,1,1,"1","Schindler",200,"A",5,56
"BVR",50,2021-06-15 13:20:00,1,1,"1","Schindler",200,"B",5,69
"BVR",50,2021-06-15 13:20:00,1,1,"1","Schindler",200,"C",5,79
"BVR",50,2021-06-15 14:15:00,1,1,"2","Schindler",200,"A",5,151
"BVR",50,2021-06-15 14:15:00,1,1,"2","Schindler",200,"B",5,174
"BVR",50,2021-06-15 14:15:00,1,1,"2","Schindler",200,"C",5,146
"BVR",50,2021-06-15 13:24:00,2,2,"1","Schindler",300,"A",2,34
"BVR",50,2021-06-15 13:24:00,2,2,"1","Schindler",300,"B",2,34
"BVR",50,2021-06-15 13:24:00,2,2,"1","Schindler",300,"C",5,123
"BVR",50,2021-06-15 14:18:00,2,2,"2","Schindler",300,"A",2,22
"BVR",50,2021-06-15 14:18:00,2,2,"2","Schindler",300,"B",5,83
"BVR",50,2021-06-15 14:18:00,2,2,"2","Schindler",300,"C",5,72
"BVR",50,2021-06-15 13:27:00,3,3,"1","Schindler",300,"A",2,22
"BVR",50,2021-06-15 13:27:00,3,3,"1","Schindler",300,"B",5,63
"BVR",50,2021-06-15 13:27:00,3,3,"1","Schindler",300,"C",5,111
"BVR",50,2021-06-15 14:21:00,3,3,"2","Schindler",300,"A",5,111
"BVR",50,2021-06-15 14:21:00,3,3,"2","Schindler",300,"B",5,76
"BVR",50,2021-06-15 14:21:00,3,3,"2","Schindler",300,"C",5,79
"BVR",50,2021-06-15 13:30:00,4,4,"1","Schindler",300,"A",5,134
"BVR",50,2021-06-15 13:30:00,4,4,"1","Schindler",300,"B",5,119
"BVR",50,2021-06-15 13:30:00,4,4,"1","Schindler",300,"C",5,125
"BVR",50,2021-06-15 14:25:00,4,4,"2","Schindler",300,"A",2,37
"BVR",50,2021-06-15 14:25:00,4,4,"2","Schindler",300,"B",2,35
"BVR",50,2021-06-15 14:25:00,4,4,"2","Schindler",300,"C",5,65
"BVR",50,2021-06-15 13:34:00,5,5,"1","Schindler",300,"A",2,63
"BVR",50,2021-06-15 13:34:00,5,5,"1","Schindler",300,"B",2,40
"BVR",50,2021-06-15 13:34:00,5,5,"1","Schindler",300,"C",2,59
"BVR",50,2021-06-15 14:29:00,5,5,"2","Schindler",300,"A",2,25
"BVR",50,2021-06-15 14:29:00,5,5,"2","Schindler",300,"B",5,95
"BVR",50,2021-06-15 14:29:00,5,5,"2","Schindler",300,"C",5,72
"BVR",50,2021-06-15 13:40:00,6,6,"1","Schindler",300,"A",2,49
"BVR",50,2021-06-15 13:40:00,6,6,"1","Schindler",300,"B",5,69
"BVR",50,2021-06-15 13:40:00,6,6,"1","Schindler",300,"C",5,84
"BVR",50,2021-06-15 14:37:00,6,6,"2","Schindler",300,"A",5,98
"BVR",50,2021-06-15 14:37:00,6,6,"2","Schindler",300,"B",5,111
"BVR",50,2021-06-15 14:37:00,6,6,"2","Schindler",300,"C",2,48
"BVR",50,2021-06-15 13:46:00,7,7,"1","Schindler",300,"A",5,63
"BVR",50,2021-06-15 13:46:00,7,7,"1","Schindler",300,"B",5,58
"BVR",50,2021-06-15 13:46:00,7,7,"1","Schindler",300,"C",5,86
"BVR",50,2021-06-15 14:42:00,7,7,"2","Schindler",300,"A",5,95
"BVR",50,2021-06-15 14:42:00,7,7,"2","Schindler",300,"B",5,68
"BVR",50,2021-06-15 14:42:00,7,7,"2","Schindler",300,"C",5,100
"BVR",50,2021-06-15 13:50:00,8,8,"1","Schindler",300,"A",5,156
"BVR",50,2021-06-15 13:50:00,8,8,"1","Schindler",300,"B",2,60
"BVR",50,2021-06-15 13:50:00,8,8,"1","Schindler",300,"C",2,48
"BVR",50,2021-06-15 14:46:00,8,8,"2","Schindler",300,"A",2,38
"BVR",50,2021-06-15 14:46:00,8,8,"2","Schindler",300,"B",2,47
"BVR",50,2021-06-15 14:46:00,8,8,"2","Schindler",300,"C",2,52
"BVR",50,2021-06-15 13:52:00,9,9,"1","Schindler",300,"A",5,159
"BVR",50,2021-06-15 13:52:00,9,9,"1","Schindler",300,"B",2,77
"BVR",50,2021-06-15 13:52:00,9,9,"1","Schindler",300,"C",2,66
"BVR",50,2021-06-15 14:53:00,9,9,"2","Schindler",300,"A",2,28
"BVR",50,2021-06-15 14:53:00,9,9,"2","Schindler",300,"B",2,36
"BVR",50,2021-06-15 14:53:00,9,9,"2","Schindler",300,"C",5,96
"BVR",50,2021-06-15 13:57:00,10,10,"1","Schindler",300,"A",5,74
"BVR",50,2021-06-15 13:57:00,10,10,"1","Schindler",300,"B",2,30
"BVR",50,2021-06-15 13:57:00,10,10,"1","Schindler",300,"C",2,45
"BVR",50,2021-06-15 14:58:00,10,10,"2","Schindler",300,"A",2,23
"BVR",50,2021-06-15 14:58:00,10,10,"2","Schindler",300,"B",5,57
"BVR",50,2021-06-15 14:58:00,10,10,"2","Schindler",300,"C",5,73
"BVR",50,2021-07-07 11:37:00,0.1,0.1,"1","Schindler",150,"A",2,3
"BVR",50,2021-07-07 11:37:00,0.1,0.1,"1","Schindler",150,"B",5,24
"BVR",50,2021-07-07 11:37:00,0.1,0.1,"1","Schindler",150,"C",5,37
"BVR",50,2021-07-07 11:37:00,0.1,0.1,"1","Schindler",150,"D",5,39
"BVR",50,2021-07-07 11:37:00,0.1,0.1,"1","Schindler",150,"E",5,9
"BVR",50,2021-07-07 11:37:00,0.1,0.1,"1","Schindler",150,"F",5,15
"BVR",50,2021-07-07 11:37:00,0.1,0.1,"1","Schindler",150,"G",5,14
"BVR",50,2021-07-07 12:32:00,0.1,0.1,"2","Schindler",50,"A",2,52
"BVR",50,2021-07-07 12:32:00,0.1,0.1,"2","Schindler",50,"B",2,43
"BVR",50,2021-07-07 12:32:00,0.1,0.1,"2","Schindler",50,"C",5,92
"BVR",50,2021-07-07 11:45:00,1,1,"1","Schindler",200,"A",5,56
"BVR",50,2021-07-07 11:45:00,1,1,"1","Schindler",200,"B",5,91
"BVR",50,2021-07-07 11:45:00,1,1,"1","Schindler",200,"C",5,56
"BVR",50,2021-07-07 12:36:00,1,1,"2","Schindler",100,"A",5,25
"BVR",50,2021-07-07 12:36:00,1,1,"2","Schindler",100,"B",5,51
"BVR",50,2021-07-07 12:36:00,1,1,"2","Schindler",100,"C",5,45
"BVR",50,2021-07-07 11:50:00,2,2,"1","Schindler",50,"A",5,98
"BVR",50,2021-07-07 11:50:00,2,2,"1","Schindler",50,"B",5,110
"BVR",50,2021-07-07 11:50:00,2,2,"1","Schindler",50,"C",5,84
"BVR",50,2021-07-07 12:40:00,2,2,"2","Schindler",50,"A",5,97
"BVR",50,2021-07-07 12:40:00,2,2,"2","Schindler",50,"B",5,93
"BVR",50,2021-07-07 12:40:00,2,2,"2","Schindler",50,"C",2,27
"BVR",50,2021-07-07 11:53:00,3,3,"1","Schindler",50,"A",2,24
"BVR",50,2021-07-07 11:53:00,3,3,"1","Schindler",50,"B",2,33
"BVR",50,2021-07-07 11:53:00,3,3,"1","Schindler",50,"C",5,51
"BVR",50,2021-07-07 12:46:00,3,3,"2","Schindler",50,"A",5,176
"BVR",50,2021-07-07 12:46:00,3,3,"2","Schindler",50,"B",1,17
"BVR",50,2021-07-07 12:46:00,3,3,"2","Schindler",50,"C",1,36
"BVR",50,2021-07-07 11:57:00,4,4,"1","Schindler",200,"A",2,42
"BVR",50,2021-07-07 11:57:00,4,4,"1","Schindler",200,"B",5,52
"BVR",50,2021-07-07 11:57:00,4,4,"1","Schindler",200,"C",5,58
"BVR",50,2021-07-07 12:50:00,4,4,"2","Schindler",200,"A",5,118
"BVR",50,2021-07-07 12:50:00,4,4,"2","Schindler",200,"B",2,74
"BVR",50,2021-07-07 12:50:00,4,4,"2","Schindler",200,"C",2,65
"BVR",50,2021-07-07 12:01:00,5,5,"1","Schindler",200,"A",2,63
"BVR",50,2021-07-07 12:01:00,5,5,"1","Schindler",200,"B",2,56
"BVR",50,2021-07-07 12:01:00,5,5,"1","Schindler",200,"C",2,50
"BVR",50,2021-07-07 12:54:00,5,5,"2","Schindler",300,"A",2,17
"BVR",50,2021-07-07 12:54:00,5,5,"2","Schindler",300,"B",5,54
"BVR",50,2021-07-07 12:54:00,5,5,"2","Schindler",300,"C",5,43
"BVR",50,2021-07-07 12:07:00,6,6,"1","Schindler",200,"A",2,86
"BVR",50,2021-07-07 12:07:00,6,6,"1","Schindler",200,"B",2,67
"BVR",50,2021-07-07 12:07:00,6,6,"1","Schindler",200,"C",2,36
"BVR",50,2021-07-07 12:57:00,6,6,"2","Schindler",200,"A",2,71
"BVR",50,2021-07-07 12:57:00,6,6,"2","Schindler",200,"B",2,51
"BVR",50,2021-07-07 12:57:00,6,6,"2","Schindler",200,"C",2,46
"BVR",50,2021-07-07 12:12:00,7,7,"1","Schindler",200,"A",2,120
"BVR",50,2021-07-07 12:12:00,7,7,"1","Schindler",200,"B",1,44
"BVR",50,2021-07-07 12:12:00,7,7,"1","Schindler",200,"C",1,62
"BVR",50,2021-07-07 13:01:00,7,7,"2","Schindler",300,"A",2,28
"BVR",50,2021-07-07 13:01:00,7,7,"2","Schindler",300,"B",2,46
"BVR",50,2021-07-07 13:01:00,7,7,"2","Schindler",300,"C",2,35
"BVR",50,2021-07-07 12:17:00,8,8,"1","Schindler",300,"A",2,11
"BVR",50,2021-07-07 12:17:00,8,8,"1","Schindler",300,"B",5,33
"BVR",50,2021-07-07 12:17:00,8,8,"1","Schindler",300,"C",5,35
"BVR",50,2021-07-07 12:17:00,8,8,"1","Schindler",300,"D",5,48
"BVR",50,2021-07-07 13:05:00,8,8,"2","Schindler",300,"A",5,71
"BVR",50,2021-07-07 13:05:00,8,8,"2","Schindler",300,"B",2,65
"BVR",50,2021-07-07 13:05:00,8,8,"2","Schindler",300,"C",2,56
"BVR",50,2021-07-07 12:23:00,9,9,"1","Schindler",300,"A",2,13
"BVR",50,2021-07-07 12:23:00,9,9,"1","Schindler",300,"B",5,35
"BVR",50,2021-07-07 12:23:00,9,9,"1","Schindler",300,"C",5,41
"BVR",50,2021-07-07 12:23:00,9,9,"1","Schindler",300,"D",5,21
"BVR",50,2021-07-07 13:09:00,9,9,"2","Schindler",300,"A",2,20
"BVR",50,2021-07-07 13:09:00,9,9,"2","Schindler",300,"B",2,30
"BVR",50,2021-07-07 13:09:00,9,9,"2","Schindler",300,"C",5,59
"BVR",50,2021-07-07 12:28:00,10,10,"1","Schindler",300,"A",5,29
"BVR",50,2021-07-07 12:28:00,10,10,"1","Schindler",300,"B",5,32
"BVR",50,2021-07-07 12:28:00,10,10,"1","Schindler",300,"C",5,20
"BVR",50,2021-07-07 12:28:00,10,10,"1","Schindler",300,"D",5,28
"BVR",50,2021-07-07 13:14:00,10,10,"2","Schindler",300,"A",5,44
"BVR",50,2021-07-07 13:14:00,10,10,"2","Schindler",300,"B",5,64
"BVR",50,2021-07-07 13:14:00,10,10,"2","Schindler",300,"C",5,44
"BVR",50,2021-07-08 23:50:00,0.1,0.1,"1","Schindler",500,"A",2,5
"BVR",50,2021-07-08 23:50:00,0.1,0.1,"1","Schindler",500,"B",5,17
"BVR",50,2021-07-08 23:50:00,0.1,0.1,"1","Schindler",500,"C",5,25
"BVR",50,2021-07-08 23:50:00,0.1,0.1,"1","Schindler",500,"D",5,24
"BVR",50,2021-07-08 23:50:00,0.1,0.1,"1","Schindler",500,"E",5,38
"BVR",50,2021-07-08 23:53:00,1,1,"1","Schindler",500,"A",5,43
"BVR",50,2021-07-08 23:53:00,1,1,"1","Schindler",500,"B",5,35
"BVR",50,2021-07-08 23:53:00,1,1,"1","Schindler",500,"C",5,26
"BVR",50,2021-07-08 00:00:00,2,2,"1","Schindler",200,"A",5,72
"BVR",50,2021-07-08 00:00:00,2,2,"1","Schindler",200,"B",5,49
"BVR",50,2021-07-08 00:00:00,2,2,"1","Schindler",200,"C",5,66
"BVR",50,2021-07-08 00:07:00,3,3,"1","Schindler",200,"A",5,71
"BVR",50,2021-07-08 00:07:00,3,3,"1","Schindler",200,"B",5,77
"BVR",50,2021-07-08 00:07:00,3,3,"1","Schindler",200,"C",5,133
"BVR",50,2021-07-08 00:14:00,4,4,"1","Schindler",200,"A",5,233
"BVR",50,2021-07-08 00:14:00,4,4,"1","Schindler",200,"B",2,49
"BVR",50,2021-07-08 00:14:00,4,4,"1","Schindler",200,"C",2,67
"BVR",50,2021-07-08 00:19:00,5,5,"1","Schindler",200,"A",2,20
"BVR",50,2021-07-08 00:19:00,5,5,"1","Schindler",200,"B",2,65
"BVR",50,2021-07-08 00:19:00,5,5,"1","Schindler",200,"C",2,25
"BVR",50,2021-07-08 00:25:00,6,6,"1","Schindler",200,"A",2,74
"BVR",50,2021-07-08 00:25:00,6,6,"1","Schindler",200,"B",2,59
"BVR",50,2021-07-08 00:25:00,6,6,"1","Schindler",200,"C",2,75
"BVR",50,2021-07-08 00:31:00,7,7,"1","Schindler",200,"A",2,98
"BVR",50,2021-07-08 00:31:00,7,7,"1","Schindler",200,"B",2,75
"BVR",50,2021-07-08 00:31:00,7,7,"1","Schindler",200,"C",2,80
"BVR",50,2021-07-08 00:36:00,8,8,"1","Schindler",200,"A",2,82
"BVR",50,2021-07-08 00:36:00,8,8,"1","Schindler",200,"B",2,90
"BVR",50,2021-07-08 00:36:00,8,8,"1","Schindler",200,"C",2,101
"BVR",50,2021-07-08 00:41:00,9,9,"1","Schindler",200,"A",2,45
"BVR",50,2021-07-08 00:41:00,9,9,"1","Schindler",200,"B",2,46
"BVR",50,2021-07-08 00:41:00,9,9,"1","Schindler",200,"C",2,53
"BVR",50,2021-07-08 00:46:00,10,10,"1","Schindler",200,"A",2,19
"BVR",50,2021-07-08 00:46:00,10,10,"1","Schindler",200,"B",2,15
"BVR",50,2021-07-08 00:46:00,10,10,"1","Schindler",200,"C",5,50
"BVR",50,2021-07-08 00:46:00,10,10,"1","Schindler",200,"D",5,38
"BVR",50,2021-06-16 23:52:00,0.1,0.1,"1","Schindler",300,"A",2,44
"BVR",50,2021-06-16 23:52:00,0.1,0.1,"1","Schindler",300,"B",2,42
"BVR",50,2021-06-16 23:52:00,0.1,0.1,"1","Schindler",300,"C",2,31
"BVR",50,2021-06-16 23:59:00,1,1,"1","Schindler",300,"A",2,58
"BVR",50,2021-06-16 23:59:00,1,1,"1","Schindler",300,"B",2,51
"BVR",50,2021-06-16 23:59:00,1,1,"1","Schindler",300,"C",2,42
"BVR",50,2021-06-16 00:04:00,2,2,"1","Schindler",300,"A",2,23
"BVR",50,2021-06-16 00:04:00,2,2,"1","Schindler",300,"B",5,67
"BVR",50,2021-06-16 00:04:00,2,2,"1","Schindler",300,"C",5,58
"BVR",50,2021-06-16 00:10:00,3,3,"1","Schindler",300,"A",5,80
"BVR",50,2021-06-16 00:10:00,3,3,"1","Schindler",300,"B",5,56
"BVR",50,2021-06-16 00:10:00,3,3,"1","Schindler",300,"C",5,92
"BVR",50,2021-06-16 00:14:00,4,4,"1","Schindler",300,"A",5,83
"BVR",50,2021-06-16 00:14:00,4,4,"1","Schindler",300,"B",5,120
"BVR",50,2021-06-16 00:14:00,4,4,"1","Schindler",300,"C",5,135
"BVR",50,2021-06-16 00:19:00,5,5,"1","Schindler",300,"A",5,128
"BVR",50,2021-06-16 00:19:00,5,5,"1","Schindler",300,"B",2,68
"BVR",50,2021-06-16 00:19:00,5,5,"1","Schindler",300,"C",2,54
"BVR",50,2021-06-16 00:24:00,6,6,"1","Schindler",300,"A",2,58
"BVR",50,2021-06-16 00:24:00,6,6,"1","Schindler",300,"B",2,49
"BVR",50,2021-06-16 00:24:00,6,6,"1","Schindler",300,"C",2,50
"BVR",50,2021-06-16 00:27:00,7,7,"1","Schindler",300,"A",2,71
"BVR",50,2021-06-16 00:27:00,7,7,"1","Schindler",300,"B",2,56
"BVR",50,2021-06-16 00:27:00,7,7,"1","Schindler",300,"C",2,74
"BVR",50,2021-06-16 00:32:00,8,8,"1","Schindler",300,"A",2,78
"BVR",50,2021-06-16 00:32:00,8,8,"1","Schindler",300,"B",2,69
"BVR",50,2021-06-16 00:32:00,8,8,"1","Schindler",300,"C",2,71
"BVR",50,2021-06-16 00:45:00,9,9,"1","Schindler",300,"A",1,14
"BVR",50,2021-06-16 00:45:00,9,9,"1","Schindler",300,"B",2,27
"BVR",50,2021-06-16 00:45:00,9,9,"1","Schindler",300,"C",5,68
"BVR",50,2021-06-16 00:47:00,10,10,"1","Schindler",300,"A",5,50
"BVR",50,2021-06-16 00:47:00,10,10,"1","Schindler",300,"B",5,54
"BVR",50,2021-06-16 00:47:00,10,10,"1","Schindler",300,"C",5,65
"FCR",50,2021-06-10 12:23:00,5,5,"1","Schindler",500,"A",5,46
"FCR",50,2021-06-10 12:23:00,5,5,"1","Schindler",500,"B",5,49
"FCR",50,2021-06-10 12:23:00,5,5,"1","Schindler",500,"C",5,50
"FCR",50,2021-06-10 12:28:00,6,6,"1","Schindler",500,"A",5,61
"FCR",50,2021-06-10 12:28:00,6,6,"1","Schindler",500,"B",5,50
"FCR",50,2021-06-10 12:28:00,6,6,"1","Schindler",500,"C",5,46
"FCR",50,2021-06-10 12:35:00,7,7,"1","Schindler",500,"A",5,55
"FCR",50,2021-06-10 12:35:00,7,7,"1","Schindler",500,"B",5,34
"FCR",50,2021-06-10 12:35:00,7,7,"1","Schindler",500,"C",5,54
"FCR",50,2021-06-10 12:40:00,8,8,"1","Schindler",500,"A",5,48
"FCR",50,2021-06-10 12:40:00,8,8,"1","Schindler",500,"B",5,50
"FCR",50,2021-06-10 12:40:00,8,8,"1","Schindler",500,"C",5,55
"FCR",50,2021-06-10 12:50:00,9,9,"1","Schindler",500,"A",5,19
"FCR",50,2021-06-10 12:50:00,9,9,"1","Schindler",500,"B",5,19
"FCR",50,2021-06-10 12:50:00,9,9,"1","Schindler",500,"C",5,24
"FCR",50,2021-06-10 12:50:00,9,9,"1","Schindler",500,"D",5,17
"FCR",50,2021-06-10 12:50:00,9,9,"1","Schindler",500,"E",5,16
"FCR",50,2021-06-10 13:17:00,5,5,"2","Schindler",500,"A",5,66
"FCR",50,2021-06-10 13:17:00,5,5,"2","Schindler",500,"B",2,30
"FCR",50,2021-06-10 13:17:00,5,5,"2","Schindler",500,"C",2,24
"FCR",50,2021-06-10 13:21:00,6,6,"2","Schindler",500,"A",2,30
"FCR",50,2021-06-10 13:21:00,6,6,"2","Schindler",500,"B",2,39
"FCR",50,2021-06-10 13:21:00,6,6,"2","Schindler",500,"C",5,83
"FCR",50,2021-06-10 13:25:00,7,7,"2","Schindler",500,"A",5,72
"FCR",50,2021-06-10 13:25:00,7,7,"2","Schindler",500,"B",2,13
"FCR",50,2021-06-10 13:25:00,7,7,"2","Schindler",500,"C",2,24
"FCR",50,2021-06-10 13:29:00,8,8,"2","Schindler",500,"A",2,52
"FCR",50,2021-06-10 13:29:00,8,8,"2","Schindler",500,"B",2,61
"FCR",50,2021-06-10 13:29:00,8,8,"2","Schindler",500,"C",2,60
"FCR",50,2021-06-10 13:34:00,9,9,"2","Schindler",500,"A",5,104
"FCR",50,2021-06-10 13:34:00,9,9,"2","Schindler",500,"B",1,28
"FCR",50,2021-06-10 13:34:00,9,9,"2","Schindler",500,"C",1,29
"FCR",50,2021-06-11 00:12:00,5,5,"1","Schindler",500,"A",1,21
"FCR",50,2021-06-11 00:12:00,5,5,"1","Schindler",500,"B",2,35
"FCR",50,2021-06-11 00:12:00,5,5,"1","Schindler",500,"C",2,39
"FCR",50,2021-06-11 00:17:00,6,6,"1","Schindler",500,"A",2,57
"FCR",50,2021-06-11 00:17:00,6,6,"1","Schindler",500,"B",2,33
"FCR",50,2021-06-11 00:17:00,6,6,"1","Schindler",500,"C",2,35
"FCR",50,2021-06-11 00:21:00,7,7,"1","Schindler",500,"A",2,43
"FCR",50,2021-06-11 00:21:00,7,7,"1","Schindler",500,"B",2,21
"FCR",50,2021-06-11 00:21:00,7,7,"1","Schindler",500,"C",5,39
"FCR",50,2021-06-11 00:26:00,8,8,"1","Schindler",500,"A",5,29
"FCR",50,2021-06-11 00:26:00,8,8,"1","Schindler",500,"B",5,38
"FCR",50,2021-06-11 00:26:00,8,8,"1","Schindler",500,"C",5,46
"FCR",50,2021-06-11 00:32:00,9,9,"1","Schindler",500,"A",5,71
"FCR",50,2021-06-11 00:32:00,9,9,"1","Schindler",500,"B",5,55
"FCR",50,2021-06-11 00:32:00,9,9,"1","Schindler",500,"C",5,55
"FCR",50,2021-06-11 01:05:00,5,5,"2","Schindler",500,"A",2,39
"FCR",50,2021-06-11 01:05:00,5,5,"2","Schindler",500,"B",2,40
"FCR",50,2021-06-11 01:05:00,5,5,"2","Schindler",500,"C",2,32
"FCR",50,2021-06-11 01:07:00,6,6,"2","Schindler",500,"A",2,24
"FCR",50,2021-06-11 01:07:00,6,6,"2","Schindler",500,"B",5,40
"FCR",50,2021-06-11 01:07:00,6,6,"2","Schindler",500,"C",5,66
"FCR",50,2021-06-11 01:11:00,7,7,"2","Schindler",500,"A",5,41
"FCR",50,2021-06-11 01:11:00,7,7,"2","Schindler",500,"B",5,56
"FCR",50,2021-06-11 01:11:00,7,7,"2","Schindler",500,"C",5,57
"FCR",50,2021-06-11 01:14:00,8,8,"2","Schindler",500,"A",5,41
"FCR",50,2021-06-11 01:14:00,8,8,"2","Schindler",500,"B",5,45
"FCR",50,2021-06-11 01:14:00,8,8,"2","Schindler",500,"C",5,45
"FCR",50,2021-06-11 01:19:00,9,9,"2","Schindler",500,"A",5,42
"FCR",50,2021-06-11 01:19:00,9,9,"2","Schindler",500,"B",5,29
"FCR",50,2021-06-11 01:19:00,9,9,"2","Schindler",500,"C",5,31
"FCR",50,2022-07-01 23:21:00,9,0,"1","Tow",2000,"A",1,18
"FCR",50,2022-07-01 23:21:00,9,0,"1","Tow",2000,"B",3,42
"FCR",50,2022-07-01 23:21:00,9,0,"1","Tow",2000,"C",3,54
"FCR",50,2022-07-01 23:24:00,9,0,"2","Tow",2000,"A",3,54
"FCR",50,2022-07-01 23:24:00,9,0,"2","Tow",2000,"B",3,74
"FCR",50,2022-07-01 23:24:00,9,0,"2","Tow",2000,"C",3,46
"FCR",50,2022-07-01 11:20:00,9,0,"1","Tow",1700,"A",1,16
"FCR",50,2022-07-01 11:20:00,9,0,"1","Tow",1700,"B",5,91
"FCR",50,2022-07-01 11:20:00,9,0,"1","Tow",1700,"C",5,209
"FCR",50,2022-07-01 11:29:00,9,0,"2","Tow",1700,"A",2,110
"FCR",50,2022-07-01 11:29:00,9,0,"2","Tow",1700,"B",2,62
"FCR",50,2022-07-01 11:29:00,9,0,"2","Tow",1700,"C",2,48
"FCR",50,2022-07-01 11:38:00,2.2,0,"1","Tow",2000,"A",1,114
"FCR",50,2022-07-01 11:38:00,2.2,0,"1","Tow",2000,"B",1,61
"FCR",50,2022-07-01 11:38:00,2.2,0,"1","Tow",2000,"C",1,40
"FCR",50,2022-07-01 11:49:00,2.2,0,"2","Tow",2000,"A",1,135
"FCR",50,2022-07-01 11:49:00,2.2,0,"2","Tow",2000,"B",1,92
"FCR",50,2022-07-01 11:49:00,2.2,0,"2","Tow",2000,"C",1,108
"FCR",50,2022-07-01 23:37:00,2.4,0,"1","Tow",2000,"A",1,78
"FCR",50,2022-07-01 23:37:00,2.4,0,"1","Tow",2000,"B",1,81
"FCR",50,2022-07-01 23:37:00,2.4,0,"1","Tow",2000,"C",1,72
"FCR",50,2022-07-01 23:47:00,2.4,0,"2","Tow",2000,"A",1,105
"FCR",50,2022-07-01 23:47:00,2.4,0,"2","Tow",2000,"B",1,100
"FCR",50,2022-07-01 23:47:00,2.4,0,"2","Tow",2000,"C",1,59
"FCR",50,2022-07-01 23:19:00,0.1,0.1,"1","Schindler",300,"A",1,17
"FCR",50,2022-07-01 23:19:00,0.1,0.1,"1","Schindler",300,"B",3,58
"FCR",50,2022-07-01 23:19:00,0.1,0.1,"1","Schindler",300,"C",3,61
"FCR",50,2022-07-01 00:09:00,0.1,0.1,"2","Schindler",300,"A",2,57
"FCR",50,2022-07-01 00:09:00,0.1,0.1,"2","Schindler",300,"B",2,53
"FCR",50,2022-07-01 00:09:00,0.1,0.1,"2","Schindler",300,"C",2,51
"FCR",50,2022-07-01 23:25:00,1,1,"1","Schindler",300,"A",2,61
"FCR",50,2022-07-01 23:25:00,1,1,"1","Schindler",300,"B",2,73
"FCR",50,2022-07-01 23:25:00,1,1,"1","Schindler",300,"C",2,53
"FCR",50,2022-07-01 00:12:00,1,1,"2","Schindler",300,"A",2,62
"FCR",50,2022-07-01 00:12:00,1,1,"2","Schindler",300,"B",2,66
"FCR",50,2022-07-01 00:12:00,1,1,"2","Schindler",300,"C",2,59
"FCR",50,2022-07-01 23:29:00,2,2,"1","Schindler",300,"A",2,175
"FCR",50,2022-07-01 23:29:00,2,2,"1","Schindler",300,"B",1,111
"FCR",50,2022-07-01 23:29:00,2,2,"1","Schindler",300,"C",1,194
"FCR",50,2022-07-01 00:15:00,2,2,"2","Schindler",300,"A",1,60
"FCR",50,2022-07-01 00:15:00,2,2,"2","Schindler",300,"B",1,47
"FCR",50,2022-07-01 00:15:00,2,2,"2","Schindler",300,"C",1,78
"FCR",50,2022-07-01 23:33:00,3,3,"1","Schindler",300,"A",1,42
